playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPass,gradesRun
71304,Kyle Ford,WR,0,,2025,326,63.1,76,,62.4,62,81,0,1,0,0,11,0,9,20,11,9,USC,USC,62.9,,
71345,Bru McCoy,WR,0,,2025,307,53.8,75.4,,53.8,62,05,0,1,0,0,23,0,11,34,23,11,TENNESSEE,TENNESSEE,62.9,,
71443,Mavin Anderson,WR,0,,2026,130,55.8,74.5,,55.8,61,11,0,1,0,0,10,0,7,17,10,7,CAL,CAL,61,,
71502,Andrew Madrigal,C,0,,2026,239,72,79.7,64.3,,70.4,78,1,1,0,36,0,0,33,69,36,33,NEVADA,NEVADA,,,
71530,Marquis Ashley,WR,0,,2026,239,58.5,64.1,,59.6,,07,0,1,0,0,1,0,0,1,1,0,NEVADA,NEVADA,65.6,,
71706,Bryce Pierre,TE,0,2025,2025,324,66.2,75.3,67.1,60.8,74.6,87,0,1,0,1,15,0,8,24,16,8,UCLA,UCLA,61,,
72075,Josh Carlin,G,0,,2025,324,62.8,78.6,64.3,,61.6,54,0,1,0,36,0,0,25,61,36,25,UCLA,UCLA,,,
72158,Jake Bailey,WR,0,,2025,287,74.4,74.3,,73.4,78.8,12,0,1,0,0,14,1,11,26,14,12,SMU,SMU,65.3,,57.7
72178,Colby Bowman,WR,0,,2025,329,46.8,0,,55.2,59.4,09,1,1,0,0,6,0,2,8,6,2,UTAH ST,UTAH ST,,,
72200,Marist Talavou,G,0,,2025,285,72.3,79.2,75.6,,72.9,61,0,1,0,47,0,0,25,72,47,25,S JOSE ST,S JOSE ST,,,
72208,Jude Wolfe,TE,0,,2025,284,57.6,77.8,,50.3,68.3,18,0,1,0,0,22,0,27,49,22,27,S DIEGO ST,S DIEGO ST,61,,
72376,Cam Davis,HB,0,,2026,340,62.1,72.4,77,70.3,,22,0,1,0,5,8,3,0,16,13,3,WASHINGTON,WASHINGTON,67.8,,58
72705,Jacob Gideon,C,0,,2025,347,91.9,79.7,82.7,,89,77,0,1,0,32,0,0,38,70,32,38,W MICHIGAN,W MICHIGAN,,,
73929,Donovan Smith,QB,0,,2025,182,58.4,71.6,,,60,01,0,1,3,0,0,6,7,16,3,13,HOUSTON,HOUSTON,70.4,54.6,60.5
73935,Cade McConnell,QB,0,,2026,330,72.9,24.6,,60,60,11,1,1,38,0,1,1,28,68,39,29,UTEP,UTEP,69.3,79.3,50.7
73978,Michael Churich,TE,0,,2025,324,68.5,66.5,,,71.1,89,0,1,0,0,0,0,3,3,0,3,UCLA,UCLA,,,
74236,Mason Murphy,T,0,2026,2026,326,51.1,76.6,70.3,,43.8,76,0,1,0,39,0,0,27,66,39,27,USC,USC,,,
74267,Melquan Stovall,WR,1,,2025,110,48.8,0,63.8,56.9,47.5,05,2,1,0,1,20,0,24,45,21,24,ARIZONA ST,ARIZONA ST,71.3,,
74298,Justin Lockhart,WR,0,2025,2025,285,61.8,0,,63.2,60.9,11,1,1,0,0,44,0,22,66,44,22,S JOSE ST,S JOSE ST,65,,
75288,Tegra Tshabola,G,0,,2028,260,71.3,78.7,69.4,,71,77,0,1,0,27,0,0,36,63,27,36,OHIO STATE,OHIO STATE,,,
77383,John Campbell Jr.,T,1,,2025,307,48.3,76.1,18.8,,62.7,74,1,1,0,34,0,0,21,55,34,21,TENNESSEE,TENNESSEE,,,
77679,Alan Bowman,QB,0,,2025,262,38.5,74.7,,,60,07,0,1,21,0,0,2,16,39,21,18,OKLA STATE,OKLA STATE,68.6,36.7,59.6
77939,Anthony Torres,TE,0,2025,2025,316,49.5,78.1,69.8,53.8,44,88,0,1,0,5,38,0,26,69,43,26,TOLEDO,TOLEDO,62.9,,
78150,Sterling Galban,WR,0,,2026,216,69.6,76.6,,69.3,58.6,04,0,1,0,0,29,0,21,50,29,21,UMASS,UMASS,64.1,,
78578,Ty Son Lawton,HB,0,,2025,190,67.6,72.3,,82.6,60,17,0,1,0,0,7,10,3,20,7,13,INDIANA,INDIANA,73.2,,63.5
81514,Brennen Milliron,LS,0,,2025,296,60,60,,,60,S39,0,1,0,0,0,0,1,1,0,1,SO MISS,SO MISS,,,
81559,Spencer Lovell,G,0,,2025,239,74.6,79.1,71.4,,75.4,76,0,1,0,36,0,0,33,69,36,33,NEVADA,NEVADA,,,
81790,Dawson Jaramillo,C,0,,2025,248,60,68.2,73.1,,60,69,0,1,0,2,0,0,1,3,2,1,NC STATE,NC STATE,,,
81813,Reggie Sutton,T,0,,2025,278,60,64.1,,,54.4,70,0,1,0,0,0,0,1,1,0,1,RUTGERS,RUTGERS,,,
81860,Tank Jenkins,G,0,,2025,182,51,78.5,75.6,,47,72,0,1,0,23,0,0,36,59,23,36,HOUSTON,HOUSTON,,,
81896,Wyatt Bowles,G,0,2025,2025,329,55.7,80.1,80.3,,48.8,60,0,1,0,47,0,0,30,77,47,30,UTAH ST,UTAH ST,,,
82115,Ben Wooldridge,QB,0,2025,2025,207,85.6,77.3,,,60,10,1,1,35,0,0,5,36,76,35,41,LA LAFAYET,LA LAFAYET,70.9,84.9,65.8
82136,Spencer Petras,QB,0,,2025,329,70.8,77.4,,,60,07,0,1,47,0,0,2,28,77,47,30,UTAH ST,UTAH ST,70.3,76.3,46.8
83537,Tyler Shough,QB,0,2025,2025,210,79.4,76.9,,,60,09,0,1,41,0,0,4,25,70,41,29,LOUISVILLE,LOUISVILLE,70.8,81.8,57.1
83580,Jack Tuttle,QB,0,,2025,222,42.8,75.4,,,60,13,0,1,22,0,0,1,23,46,22,24,MICHIGAN,MICHIGAN,25.5,51.6,41.3
83944,Tyneil Hopper,TE,0,,2025,223,60,63.5,,60,,88,0,1,0,0,1,0,0,1,1,0,MICH STATE,MICH STATE,,,
86114,Sergio Muasau,C,0,,2025,180,61.4,6.6,46.4,,73,66,1,1,0,59,0,0,16,75,59,16,HAWAII,HAWAII,,,
86272,Dillon Gabriel,QB,0,2025,2025,264,60.2,77,,,60.1,08,0,1,36,0,0,4,30,70,36,34,OREGON,OREGON,70.5,58.1,62.6
86461,Jonah Monheim,C,0,2025,2025,326,67.4,79.5,73.8,,63.7,79,0,1,0,39,0,0,27,66,39,27,USC,USC,,,
86489,Alex Moore,T,0,,2025,101,39.7,0,82.4,,47.5,76,2,1,0,13,0,0,32,45,13,32,AIR FORCE,AIR FORCE,,,
86538,Chase Penry,WR,0,,2026,120,78.9,75.3,,78.5,56.8,13,0,1,0,0,20,0,17,37,20,17,BOISE ST,BOISE ST,65,,
87406,Bless Harris,T,0,,2025,305,66,76.9,64.4,,65.1,58,0,1,0,45,0,0,19,64,45,19,TCU,TCU,,,
88746,Landon Parker,WR,0,2025,2025,318,76.1,77.3,,75.4,57.2,01,0,1,0,0,27,0,16,43,27,16,TROY,TROY,65.7,,
88924,Josh Simmons,T,0,2025,2025,260,69.2,76.9,83.2,,62.9,71,0,1,0,27,0,0,36,63,27,36,OHIO STATE,OHIO STATE,,,
90224,Reymello Murphy,WR,0,,2026,109,60,63.4,,,60,00,0,1,0,0,0,0,1,1,0,1,ARIZONA,ARIZONA,,,
90613,Skylar Loving-Black,TE,0,,2025,285,60,63.5,,,60,86,0,1,0,0,0,0,1,1,0,1,S JOSE ST,S JOSE ST,,,
90875,Hudson Mesa,C,0,,2026,285,53.7,79.8,36,,58.5,60,0,1,0,47,0,0,25,72,47,25,S JOSE ST,S JOSE ST,,,
97061,Josh Kelly,WR,0,2025,2025,315,53,76.4,,57.8,30.7,03,1,1,0,0,32,0,10,42,32,10,TEXAS TECH,TEXAS TECH,65.7,,
97105,Cam Ross,WR,0,2026,2026,197,55.5,78.7,,54.1,77.1,01,0,1,0,0,47,0,18,65,47,18,JAMES MAD,JAMES MAD,64.6,,
97120,Pat Garwo III,HB,0,,2025,239,62.1,75.4,79,59.5,41.3,05,0,1,0,5,18,10,2,35,23,12,NEVADA,NEVADA,73.2,,64.4
97121,Gerald Green,HB,0,,2025,318,70.1,74.5,64.1,76.8,60,00,0,1,0,9,11,3,5,28,20,8,TROY,TROY,68.2,,64.6
97125,Jacquez Stuart,HB,0,,2025,316,62,75.9,80.7,71.6,50.6,00,1,1,0,8,17,7,7,39,25,14,TOLEDO,TOLEDO,71.8,,57.3
97127,Samario Rudolph,WR,0,,2026,196,65.7,72,,66.1,54.8,03,0,1,0,0,7,0,8,15,7,8,JVILLE ST,JVILLE ST,69.9,,
97161,Aaron Young,HB,0,,2025,263,64.6,71.2,,60.3,,05,0,1,0,0,7,7,0,14,7,7,DOMINION,DOMINION,71.4,,64.6
97188,Dante Wright,WR,0,,2025,306,70,78.9,,71.1,55.1,05,0,1,0,0,32,0,27,59,32,27,TEMPLE,TEMPLE,24.1,,
97189,Jamious Griffin,HB,0,,2025,265,58.8,71.7,,58.6,60,08,0,1,0,0,2,6,1,9,2,7,OREGON ST,OREGON ST,17.9,,59.3
97211,Christian Dremel,WR,0,,2025,278,57.4,69.1,,58,60.1,80,0,1,0,0,2,0,4,6,2,4,RUTGERS,RUTGERS,68.4,,
97213,Taylor Morin,WR,0,2025,2025,339,58.7,76.7,,58.8,57.3,02,0,1,0,0,24,0,13,37,24,13,WAKE,WAKE,70.1,,
97218,Jacob Bernard,WR,0,,2025,207,66.7,76.8,,66.5,60.4,04,0,1,0,0,14,0,23,37,14,23,LA LAFAYET,LA LAFAYET,73.6,,
97278,Javon Harvey,WR,0,,2025,154,64.2,74.6,,63.4,60.8,07,0,1,0,0,8,0,5,13,8,5,DUKE,DUKE,61,,
97287,Trevor Wilson,WR,0,,2025,198,54.5,73.7,,56.3,60.1,07,0,1,0,0,9,1,11,21,9,12,KANSAS,KANSAS,67.2,,57.7
97308,Jerjuan Newton,WR,0,2025,2025,316,85.5,77.4,,85,60.1,01,0,1,0,0,33,1,15,49,33,16,TOLEDO,TOLEDO,68.2,,59.6
97310,Deion Hankins,HB,0,2025,2025,314,67.9,70.9,74.1,60,,33,0,1,0,2,1,8,0,11,3,8,TEXAS ST,TEXAS ST,71.9,,65.9
97404,Brett Gabbert,QB,0,2025,2025,221,56.5,77,,,60,05,0,1,51,0,0,1,17,69,51,18,MIAMI OH,MIAMI OH,32.1,57.8,52.8
97423,Jake Smith,WR,0,,2025,110,53.2,74.6,,55.2,60.5,08,0,1,0,0,9,1,10,20,9,11,ARIZONA ST,ARIZONA ST,64.3,,57.5
97424,Bryce Kirtz,WR,0,,2025,256,73.5,78.4,,72,70.2,17,0,1,0,0,42,0,14,56,42,14,NWESTERN,NWESTERN,67.9,,
97427,Devin Voisin,WR,0,,2026,288,56.7,76.3,,56.7,59.2,01,0,1,0,0,26,0,10,36,26,10,S ALABAMA,S ALABAMA,66.6,,
97594,Dannis Jackson,WR,0,,2026,296,65,73.3,,64.1,60.2,13,0,1,0,0,9,0,4,13,9,4,SO MISS,SO MISS,61,,
97645,Jakai Clark,C,0,,2025,287,59.1,79.6,75.8,,54.9,53,0,1,0,35,0,0,32,67,35,32,SMU,SMU,,,
97653,Tanner Miller,C,0,,2025,223,51.5,78.6,55.1,,50.7,61,0,1,0,32,0,0,20,52,32,20,MICH STATE,MICH STATE,,,
97754,Jordan Waters,HB,0,2025,2025,248,61.9,75.3,10.3,53.2,60,07,0,1,0,4,22,10,1,37,26,11,NC STATE,NC STATE,73.2,,69.4
97779,Lance LeGendre,WR,0,,2025,207,61.6,74.4,,59.6,59.1,09,0,1,0,0,20,1,9,30,20,10,LA LAFAYET,LA LAFAYET,65.3,,63.1
97792,Torry Locklin,WR,0,,2025,198,51.8,73.6,,56.6,39.9,12,0,1,0,0,7,0,6,13,7,6,KANSAS,KANSAS,61,,
97798,Jonah Panoke,WR,0,,2025,180,52.3,76.7,,52.5,60.7,01,0,1,0,0,41,0,8,49,41,8,HAWAII,HAWAII,64.1,,
97835,Will McDonald,C,0,,2025,130,64.4,78.5,72.8,,60.6,66,0,1,0,31,0,0,18,49,31,18,CAL,CAL,,,
97851,Chayse Todd,C,0,,2025,314,63.7,79.7,82.6,,58.8,77,0,1,0,33,0,0,37,70,33,37,TEXAS ST,TEXAS ST,,,
97922,Terrell McDonald,TE,0,,2025,321,64.4,72.8,73.4,54.9,75.7,10,0,1,0,1,9,0,7,17,10,7,UAB,UAB,61,,
97994,Graham Mertz,QB,0,2025,2025,163,78.1,75.7,,,60,15,0,1,28,0,0,4,18,50,28,22,FLORIDA,FLORIDA,70.1,81.2,56.6
97995,Eli Pancol,WR,0,2025,2025,154,63,0,,63.2,77.9,04,1,1,0,0,33,0,17,50,33,17,DUKE,DUKE,65.7,,
97998,Kurtis Rourke,QB,0,2025,2025,190,73,76.8,,,60,09,0,1,34,0,0,4,30,68,34,34,INDIANA,INDIANA,33.6,79.2,44.1
97999,Dariyan Wiley,WR,0,,2025,333,60.5,70.3,,,60.7,01,0,1,0,0,0,0,5,5,0,5,VANDERBILT,VANDERBILT,,,
98002,Grayson McCall,QB,0,,2025,248,62.8,69.1,,,60,02,0,1,6,0,0,0,1,7,6,1,NC STATE,NC STATE,63.8,66.2,58.6
98005,Theo Wease Jr.,WR,0,2025,2025,229,61.3,78.2,,61,60.3,01,0,1,0,0,36,0,17,53,36,17,MISSOURI,MISSOURI,62.9,,
98025,Collin Schlee,QB,0,,2025,337,59.2,69.6,,59.6,60,03,0,1,0,0,1,0,4,5,1,4,VA TECH,VA TECH,,,
98029,Cameron Hite,TE,0,,2025,339,56.5,78.3,69.8,51.4,62.3,20,0,1,0,7,15,0,25,47,22,25,WAKE,WAKE,,,
98033,Isaiah Neyor,WR,0,2025,2025,238,52.8,77.8,,52.3,62,18,0,1,0,0,23,0,22,45,23,22,NEBRASKA,NEBRASKA,,,
98043,AJ Gillie,G,0,,2025,207,61.7,80.4,69.2,,59.5,53,0,1,0,35,0,0,41,76,35,41,LA LAFAYET,LA LAFAYET,,,
98047,Dontae Lucas,G,0,,2025,296,69,76.8,84.5,,66.2,78,0,1,0,24,0,0,13,37,24,13,SO MISS,SO MISS,,,
98057,Nishad Strother,G,1,,2025,264,59,4.1,82.5,59.2,59,50,1,1,0,35,1,0,35,71,36,35,OREGON,OREGON,,,
98077,Caleb Thomas,G,0,,2025,319,71.6,76.5,78.1,,70.2,58,0,1,0,6,0,0,24,30,6,24,TULANE,TULANE,,,
98099,Tristen Tewes,TE,0,,2025,254,69.9,74.6,65.2,54.9,70.6,82,0,1,0,1,4,0,36,41,5,36,N ILLINOIS,N ILLINOIS,,,
98226,Jack Sherwin,T,0,,2025,347,90.5,76.9,69.1,59.3,91.1,63,0,1,0,31,1,0,38,70,32,38,W MICHIGAN,W MICHIGAN,,,
98230,Joey Capra,T,0,,2025,109,64.6,73.6,83.4,,60,53,0,1,0,11,0,0,1,12,11,1,ARIZONA,ARIZONA,,,
98233,Zovon Lindsay,T,0,,2025,141,53.2,76.8,47.8,,54.3,64,0,1,0,33,0,0,37,70,33,37,COAST CAR,COAST CAR,,,
98249,Timothy McKay,G,0,2025,2025,248,53.3,79.4,48.5,,51.6,52,1,1,0,52,0,0,25,77,52,25,NC STATE,NC STATE,,,
98252,Joshua Gray,G,0,2025,2025,265,71.8,80.6,62.7,,72.9,67,0,1,0,36,0,0,44,80,36,44,OREGON ST,OREGON ST,,,
98255,Jax Harrington,G,0,,2026,207,65.6,79,83,,62.6,70,0,1,0,28,0,0,38,66,28,38,LA LAFAYET,LA LAFAYET,,,
98266,Steven Losoya III,G,0,2025,2025,333,53,10.5,78.1,,53.2,68,1,1,0,26,0,0,51,77,26,51,VANDERBILT,VANDERBILT,,,
98272,Addison West,G,0,2025,2025,347,80.6,79.1,85.3,59.2,80.9,75,0,1,0,31,1,0,38,70,32,38,W MICHIGAN,W MICHIGAN,,,
98277,King McGowen,T,0,,2025,207,56.2,75.8,82.9,,47.6,77,0,1,0,24,0,0,21,45,24,21,LA LAFAYET,LA LAFAYET,,,
98350,Duke Olges,TE,0,,2025,256,51.5,69.8,,57,53.9,02,0,1,0,0,2,0,7,9,2,7,NWESTERN,NWESTERN,,,
98358,Joshua Simon,TE,0,2025,2025,289,65.5,77.6,67.7,70.1,49.2,06,0,1,0,2,38,0,20,60,40,20,S CAROLINA,S CAROLINA,66.7,,
98362,Hayden Wolff,QB,0,,2025,347,91.4,76.9,,,60,11,0,1,32,0,0,3,35,70,32,38,W MICHIGAN,W MICHIGAN,69.9,91.4,60.8
98375,Justin Stephens,TE,0,,2026,316,60.3,72.3,71.6,54.6,62.9,83,0,1,0,1,3,0,9,13,4,9,TOLEDO,TOLEDO,,,
98383,Reece McIntyre,C,0,,2025,226,47.7,0,46.9,,53.3,56,1,1,0,28,0,0,36,64,28,36,OLE MISS,OLE MISS,,,
98391,DeVonte Gordon,T,0,,2025,339,67.3,77.1,63.7,,67,62,0,1,0,40,0,0,25,65,40,25,WAKE,WAKE,,,
98398,Ben Scott,C,0,2025,2025,238,67.9,79.7,74.4,,64.2,66,0,1,0,32,0,0,37,69,32,37,NEBRASKA,NEBRASKA,,,
98405,Ryan Jacoby,G,0,,2025,268,69.6,79.7,75.3,,68.4,61,0,1,0,37,0,0,28,65,37,28,PITTSBURGH,PITTSBURGH,,,
98414,Jeremy Jones,T,0,,2025,214,60.6,76.1,72.1,,57.3,74,0,1,0,19,0,0,37,56,19,37,MARSHALL,MARSHALL,,,
98421,Shamar Hobdy-Lee,T,0,,2025,182,62.5,70.3,75.3,,59.2,58,0,1,0,6,0,0,4,10,6,4,HOUSTON,HOUSTON,,,
98426,J.J. Lippe,G,0,2025,2025,254,82.4,79.3,80.1,,80.9,79,0,1,0,13,0,0,45,58,13,45,N ILLINOIS,N ILLINOIS,,,
98430,Thomas Gordon,TE,0,2025,2025,256,55.5,77.6,67.8,55.5,56.3,87,0,1,0,3,27,0,15,45,30,15,NWESTERN,NWESTERN,61,,
98482,Dalton Cooper,T,0,2025,2025,262,62.1,75.7,80.8,,52.2,71,1,1,0,27,0,0,19,46,27,19,OKLA STATE,OKLA STATE,,,
98494,Tyler Stephens,TE,0,,2025,229,60,65.9,65.4,,,80,0,1,0,1,0,0,0,1,1,0,MISSOURI,MISSOURI,,,
98496,Luke Deal,TE,0,2025,2025,115,62.4,74.9,72.4,50.6,68.3,86,0,1,0,4,9,0,17,30,13,17,AUBURN,AUBURN,,,
98497,Tyler Foster,TE,0,,2025,262,58.9,72.5,71.1,51.5,65.7,86,0,1,0,3,10,0,7,20,13,7,OKLA STATE,OKLA STATE,,,
98501,Ryland Goede,TE,0,,2025,176,52.6,79.5,38.4,48.9,61.5,86,0,1,0,5,26,0,44,75,31,44,GA TECH,GA TECH,62.9,,
98515,Chase Lundt,T,0,2025,2025,146,60.6,77.6,48.2,,64,75,1,1,0,50,0,0,37,87,50,37,UCONN,UCONN,,,
98517,Quinn Carroll,T,0,,2025,225,71.8,76.4,82.5,,66.6,77,0,1,0,24,0,0,38,62,24,38,MINNESOTA,MINNESOTA,,,
98524,Jack Conley,G,0,2025,2025,121,66.3,77.1,41.9,,73,67,1,1,0,25,0,0,12,37,25,12,BOSTON COL,BOSTON COL,,,
98528,Victor Stoffel,T,0,,2025,130,58.7,75.4,57.6,,57.9,78,0,1,0,25,0,0,16,41,25,16,CAL,CAL,,,
98531,Bryce Benhart,T,0,,2025,238,78,76.8,74.7,,75.6,54,0,1,0,32,0,0,37,69,32,37,NEBRASKA,NEBRASKA,,,
98550,Adrian Medley,G,0,,2026,323,69.4,79.8,86.8,,66.3,76,0,1,0,28,0,0,35,63,28,35,UCF,UCF,,,
98553,Jarrad Baker,WR,0,,2027,323,61.3,71.4,,,62.1,19,0,1,0,0,0,0,10,10,0,10,UCF,UCF,,,
98679,Nick Nash,WR,0,2025,2025,285,71.4,77.3,,69.2,60.3,03,0,1,1,0,46,0,25,72,47,25,S JOSE ST,S JOSE ST,66.4,72.6,
98683,Chandler Rogers,QB,0,,2026,130,88.5,68.1,,,60,07,0,1,2,0,0,2,1,5,2,3,CAL,CAL,66.2,90,63.1
98717,Dominick Mazotti,TE,0,,2025,216,46.5,78.4,71.8,45.5,55.4,81,0,1,0,8,26,0,25,59,34,25,UMASS,UMASS,61,,
98792,Da'Quan Thomas,T,0,,2025,102,52.7,73.2,36.2,,59.3,51,0,1,0,17,0,0,8,25,17,8,AKRON,AKRON,,,
98811,Trent Whittemore,WR,0,,2025,323,65.1,76.7,,64.7,60.6,80,0,1,0,0,19,0,19,38,19,19,UCF,UCF,70.1,,
98829,Dylan Lawrence,S,0,,2025,296,60,71.8,,,60,D06,0,1,0,0,0,0,1,1,0,1,SO MISS,SO MISS,,,
99046,Vincent Murphy,C,0,,2025,319,77.1,79,84,,71.6,64,0,1,0,21,0,0,35,56,21,35,TULANE,TULANE,,,
99049,Dayne Davis,T,0,,2025,307,54.6,71.1,53.2,,54.3,66,0,1,0,8,0,0,5,13,8,5,TENNESSEE,TENNESSEE,,,
99064,Amari Kight,T,1,2025,2025,323,66.3,77.1,52.7,,68,78,1,1,0,28,0,0,35,63,28,35,UCF,UCF,,,
99071,Justin Osborne,G,0,2025,2025,287,66.5,78.9,74.4,,64.6,51,0,1,0,35,0,0,31,66,35,31,SMU,SMU,,,
99073,Kamaar Bell,G,0,,2025,289,54.3,11.8,55.7,,56.3,52,1,1,0,50,0,0,31,81,50,31,S CAROLINA,S CAROLINA,,,
99076,Clay Webb,G,0,2025,2025,196,60.3,79.9,82.9,,56.6,74,0,1,0,28,0,0,39,67,28,39,JVILLE ST,JVILLE ST,,,
99082,Xavier Truss,T,0,2025,2025,173,53.7,0,76.4,,53.4,73,1,1,0,27,0,0,25,52,27,25,GEORGIA,GEORGIA,,,
99083,Caleb Warren,G,0,,2025,226,56.7,74.1,11.8,,64.9,54,0,1,0,7,0,0,6,13,7,6,OLE MISS,OLE MISS,,,
99086,Bryce Ramsey,G,0,,2025,214,65.1,79.4,31.9,,67.4,55,0,1,0,19,0,0,37,56,19,37,MARSHALL,MARSHALL,,,
99129,KJ Jefferson,QB,0,,2025,323,57.8,22.4,,,60,01,1,1,28,0,0,7,28,63,28,35,UCF,UCF,71.5,58.1,60.6
99135,Connor Bazelak,QB,0,2025,2025,122,79.2,76.9,,,60.1,07,1,1,36,0,0,3,28,67,36,31,BOWL GREEN,BOWL GREEN,70.1,82.7,54.1
99159,Sevaughn Clark,HB,0,,2025,316,55,69,68.1,57.9,,20,0,1,0,1,3,3,0,7,4,3,TOLEDO,TOLEDO,67.3,,55.7
99165,Anthony Watkins,HB,0,,2025,320,69.5,72.6,77.1,56.1,59,23,0,1,0,5,6,8,5,24,11,13,TULSA,TULSA,71.9,,69.5
99166,Lee Witherspoon,HB,0,,2025,321,64.5,71.5,75.5,56.1,,05,0,1,0,2,7,2,0,11,9,2,UAB,UAB,66.7,,65
99181,Sean Brown,TE,0,,2025,196,78.4,75.3,68.8,49.9,82,17,0,1,0,3,12,0,26,41,15,26,JVILLE ST,JVILLE ST,,,
99191,Casey Kelly,TE,0,,2025,156,55.3,76.4,72.3,51.4,65.5,10,0,1,0,5,17,0,14,36,22,14,E CAROLINA,E CAROLINA,,,
99205,Chase Lane,WR,0,,2025,176,51.1,79.6,,50.1,62.3,07,0,1,0,0,34,0,39,73,34,39,GA TECH,GA TECH,,,
99206,Kam Brown,WR,0,,2025,273,58.2,71.1,,54.8,80.3,04,0,1,0,0,9,0,3,12,9,3,PURDUE,PURDUE,,,
99209,Dylan Wright,WR,0,,2025,305,56.6,68.8,,57.7,60,06,0,1,0,0,2,0,1,3,2,1,TCU,TCU,,,
99223,Ja'Varrius Johnson,WR,0,,2025,323,51.6,77.2,,52.7,58.1,09,0,1,0,0,22,1,20,43,22,21,UCF,UCF,62.5,,57.5
99244,DeMarcus Harris,WR,0,,2025,214,58.8,71.2,,59.3,61.2,04,0,1,0,0,1,0,7,8,1,7,MARSHALL,MARSHALL,,,
99306,Jake Schultz,TE,0,,2025,262,59.6,65.3,,60,60,38,0,1,0,0,1,0,1,2,1,1,OKLA STATE,OKLA STATE,,,
99421,Nick Malone,T,0,,2025,343,71.5,77,83.6,,65.5,58,0,1,0,26,0,0,48,74,26,48,W VIRGINIA,W VIRGINIA,,,
99422,Parker Moorer,T,1,,2025,156,56,16.1,56.6,,60.9,52,2,1,0,42,0,0,22,64,42,22,E CAROLINA,E CAROLINA,,,
99423,Brandon Yates,C,0,,2025,343,60.1,79.7,68.5,,58.3,50,0,1,0,24,0,0,45,69,24,45,W VIRGINIA,W VIRGINIA,,,
99426,Joe Michalski,C,0,2025,2025,262,65.3,78.1,62.8,,64.3,66,0,1,0,27,0,0,19,46,27,19,OKLA STATE,OKLA STATE,,,
99427,Cole Birmingham,G,0,,2025,262,65.6,78.5,75.3,,63.1,67,0,1,0,27,0,0,19,46,27,19,OKLA STATE,OKLA STATE,,,
99429,Preston Wilson,G,0,,2025,262,60.5,77.6,66.5,,58.3,74,0,1,0,27,0,0,19,46,27,19,OKLA STATE,OKLA STATE,,,
99440,Jarrod Hufford,C,0,2025,2025,193,81.5,79.8,61.8,,79.3,54,0,1,0,33,0,0,39,72,33,39,IOWA STATE,IOWA STATE,,,
99441,Darrell Simmons Jr.,G,0,,2025,198,58.9,72.2,74.4,,57.7,55,0,1,0,3,0,0,4,7,3,4,KANSAS,KANSAS,,,
99452,Elijah Ellis,T,0,2025,2025,214,54.1,74.4,80.4,,46.1,52,0,1,0,15,0,0,15,30,15,15,MARSHALL,MARSHALL,,,
