playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesLongSnap,gradesKickoffKicker,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter
122389,Jaylen Stinson,S,0,0,,2025,154,,59.9,65.4,D02,0,0,1,0,4,0,0,2,0,0,DUKE,DUKE,6,59.9,,,,,,
122396,Stephen Dix Jr.,LB,0,0,2026,2026,111,,61.7,67.4,D14,0,0,1,0,0,5,0,4,2,0,ARKANSAS,ARKANSAS,11,,,,,,,
122398,Markeston Douglas,TE,0,0,,2026,110,,60.1,69.4,18,0,0,1,0,0,0,6,0,0,0,ARIZONA ST,ARIZONA ST,6,,,,,,,
122399,Jadarius Green-McKnight,CB,0,0,,2026,214,,60.3,64.1,D04,0,0,1,0,2,1,0,1,0,0,MARSHALL,MARSHALL,4,60,,,,,,
122401,Reginald Harden,WR,0,0,,2026,113,,62.3,71.4,05,0,0,1,0,0,0,0,0,4,0,ARK STATE,ARK STATE,4,,,,,,,
122406,Alex Mastromanno,P,0,0,,2025,167,60,60.7,68.2,S29,0,0,1,1,0,0,0,7,0,0,FLORIDA ST,FLORIDA ST,8,,,,,,,60
122417,Thomas Shrader,T,0,0,,2027,108,60,61.4,64.5,67,0,0,1,6,0,0,0,0,0,0,APP STATE,APP STATE,6,,,,,,,
122424,Sidney Williams,LB,0,0,,2025,229,,80.8,65.8,D03,0,0,1,0,2,3,8,0,0,0,MISSOURI,MISSOURI,13,60,,,,,,
122425,Darion Williamson,WR,0,0,,2026,167,,60.9,66.1,21,0,0,1,0,0,0,7,0,1,0,FLORIDA ST,FLORIDA ST,8,,,,,,,
122427,Corey Wren,HB,0,0,,2025,330,,56.4,62.5,15,0,0,1,0,0,0,8,0,0,0,UTEP,UTEP,8,,,,58.7,,,
122451,Rasheed Miller,T,0,0,2026,2026,210,60,61,62.9,60,0,0,1,5,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,5,,,,,,,
122459,Seth Robertson,CB,0,0,,2025,108,,60,63.4,D16,0,0,1,0,2,0,0,0,0,0,APP STATE,APP STATE,2,60,,,,,,
122469,Avery Boyd,TE,0,0,,2025,176,,51.5,67.5,09,1,0,1,0,0,0,0,4,5,0,GA TECH,GA TECH,9,,,,,,,
122470,LaMiles Brooks,S,0,0,,2025,176,,60.1,66.6,D01,0,0,1,0,1,0,0,0,0,0,GA TECH,GA TECH,1,59.9,,,,,,
122473,Henry Freer,LS,0,0,,2025,176,60,58.9,63.5,S46,0,0,1,4,0,0,0,5,0,0,GA TECH,GA TECH,9,,51.9,,,,,
122480,Jared Ivey,ED,0,0,2025,2025,226,60,61.5,65.1,D15,0,0,1,5,2,0,0,0,1,0,OLE MISS,OLE MISS,8,59.8,,,,,,
122481,Emmanuel Johnson,ED,0,0,,2025,141,,60.6,69,D91,0,0,1,0,3,0,0,0,2,0,COAST CAR,COAST CAR,5,59,,,,,,
122487,Nate McCollum,WR,0,0,2025,2025,245,,60.1,62.4,06,0,0,1,0,0,0,7,0,0,0,N CAROLINA,N CAROLINA,7,,,,64.4,,,
122491,Jason Moore,DI,0,0,,2026,176,60,61.8,67.4,D95,0,0,1,4,0,0,0,5,1,0,GA TECH,GA TECH,10,,,,,,,
122503,Jordan Williams,T,0,0,2025,2025,176,60,61.2,67.4,54,0,0,1,4,0,0,0,0,0,0,GA TECH,GA TECH,4,,,,,,,
122526,Tyler Miller,T,0,0,2026,2026,193,60,62.2,69.6,66,0,0,1,8,0,0,0,0,0,0,IOWA STATE,IOWA STATE,8,,,,,,,
122533,J.R. Singleton,DI,0,0,2025,2025,193,,59.5,63.1,D58,0,0,1,0,2,0,0,0,0,0,IOWA STATE,IOWA STATE,2,59.3,,,,,,
122544,Tabor Allen,K,0,0,,2025,198,,60.3,67.9,S40,0,0,1,5,0,6,0,0,0,0,KANSAS,KANSAS,11,,,74.9,,,64.9,
122547,Taiwan Berryhill Jr.,LB,0,0,,2025,198,,59.5,66,D06,0,0,1,0,6,0,0,4,0,0,KANSAS,KANSAS,10,59.7,,,,,,
122548,Jordan Brown,WR,0,0,,2026,315,,59.8,66.1,04,0,0,1,0,0,0,6,0,0,0,TEXAS TECH,TEXAS TECH,6,,,,,,,
122550,Bryce Cabeldue,T,0,0,2025,2025,198,60,61.5,67.8,77,0,0,1,5,0,0,0,0,0,0,KANSAS,KANSAS,5,,,,,,,
122551,Kenean Caldwell,DI,0,0,,2026,198,,91.9,64.8,D97,0,0,1,0,6,0,0,0,0,0,KANSAS,KANSAS,6,90.4,,,,,,
122553,Jared Casey,TE,0,0,,2025,198,,82.7,66,47,0,0,1,0,0,0,6,4,0,1,KANSAS,KANSAS,10,,,,,,,
122556,Mello Dotson,CB,0,0,2025,2025,198,,60.2,66.2,D03,0,0,1,0,6,0,0,0,0,0,KANSAS,KANSAS,6,59.6,,,,,,
122566,Trevor Kardell,TE,1,0,,2025,198,,72.1,69.5,45,0,0,1,0,0,0,6,4,0,0,KANSAS,KANSAS,10,,,,,,,
122572,Kyler Pearson,WR,0,0,,2027,262,,60,62.3,27,0,0,1,0,0,0,2,0,1,0,OKLA STATE,OKLA STATE,3,,,,59.4,60,,
122608,Christian Moore,TE,0,0,,2026,325,,61.3,72.7,44,0,0,1,0,0,0,7,0,0,0,UNLV,UNLV,7,,,,,,,
122628,Trey Amos,CB,0,0,2025,2025,226,,60.5,66.5,D09,0,0,1,0,2,0,0,0,1,0,OLE MISS,OLE MISS,3,60,,,,,,
122629,Caleb Anderson,CB,0,0,,2026,207,,60.1,64.5,D11,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,59.8,,,,,,
122634,Dontae Fleming,WR,0,0,2025,2025,319,,60,63.9,01,0,0,1,0,0,0,0,0,5,0,TULANE,TULANE,5,,,,,73,,
122645,Caleb Kibodi,LB,0,0,,2026,207,,74.9,67.1,D45,0,0,1,0,0,0,3,0,0,0,LA LAFAYET,LA LAFAYET,3,,,,,,,
122647,Jordan Lawson,ED,0,0,,2026,207,,59.8,63,D00,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,59.6,,,,,,
122653,Mason Narcisse,DI,0,0,,2025,207,,59.1,63.1,D09,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,59,,,,,,
122655,Dominique Ratcliff,DI,0,0,,2026,314,60,61.4,68.2,D17,0,0,1,6,1,0,0,0,0,0,TEXAS ST,TEXAS ST,7,59.6,,,,,,
122660,Tyree Skipper,S,0,0,,2026,207,,61,67.8,D04,0,0,1,0,2,5,0,4,0,0,LA LAFAYET,LA LAFAYET,11,59.9,,,,,,
122662,Korian Wilson,CB,0,0,,2028,209,,60,62.1,D02,0,0,1,0,0,1,0,0,0,0,LA MONROE,LA MONROE,1,,,,,,,
122674,Tyler Grubbs,LB,0,0,,2025,319,,60.4,65.6,D13,0,0,1,0,4,0,2,0,0,0,TULANE,TULANE,6,60,,,,,,
122688,Dakota White,T,0,0,,2025,182,60,61.2,61.8,68,0,0,1,6,0,0,0,0,0,0,HOUSTON,HOUSTON,6,,,,,,,
122700,Austin Collins,G,0,0,,2026,210,60.3,61.7,66.8,51,0,0,1,5,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,5,,,,,,,
122703,Jared Dawson,DI,0,0,,2026,210,,60.2,66.2,D93,0,0,1,0,2,0,0,0,1,0,LOUISVILLE,LOUISVILLE,3,59.3,,,,,,
122707,Christian Fitzpatrick,WR,0,0,,2026,214,,60,64.8,16,0,0,1,0,0,0,2,0,0,0,MARSHALL,MARSHALL,2,,,,57.5,,,
122716,Duane Martin,FB,0,0,,2025,210,,59.5,65.9,45,0,0,1,0,0,0,7,2,0,0,LOUISVILLE,LOUISVILLE,9,,,,,,,
122727,Brock Travelstead,K,0,0,,2025,210,,60.3,67.9,S38,0,0,1,5,0,6,0,0,0,0,LOUISVILLE,LOUISVILLE,11,,,74.9,,,71.8,
122729,Greedy Vance Jr.,CB,0,0,2025,2025,326,,60.8,62.4,D21,0,0,1,0,2,0,0,0,2,0,USC,USC,4,59.9,,,,,,
122747,Devin Goree,ED,0,0,,2025,330,,60.1,63.8,D32,0,0,1,0,2,0,0,0,0,0,UTEP,UTEP,2,60.1,,,,,,
122818,Jonathan Adorno,G,0,0,,2025,245,60,60.4,62.2,52,0,0,1,1,0,0,0,3,0,0,N CAROLINA,N CAROLINA,4,,,,,,,
122825,Noah Burnette,K,0,0,,2026,245,,60,63.3,S98,0,0,1,4,0,0,0,0,0,0,N CAROLINA,N CAROLINA,4,,,,,,64.9,
122828,John Copenhaver,TE,0,0,2025,2025,245,60,60.9,63.6,81,0,0,1,4,0,0,0,0,0,0,N CAROLINA,N CAROLINA,4,,,,,,,
122833,Desmond Evans,ED,0,0,2025,2025,245,,59.6,63.6,D10,0,0,1,0,6,0,0,0,0,0,N CAROLINA,N CAROLINA,6,59.5,,,,,,
122837,Tony Grimes,CB,0,0,,2026,325,,61.1,65.6,D00,0,0,1,0,5,0,0,0,2,0,UNLV,UNLV,7,60.1,,,,,,
122841,Kendall Karr,TE,0,0,,2026,141,60.9,61.6,63.8,85,0,0,1,8,0,0,1,3,0,0,COAST CAR,COAST CAR,12,,,,,,,
122842,Malik McGowan,G,0,0,,2026,245,60,61.4,62.8,64,0,0,1,4,0,0,0,3,0,0,N CAROLINA,N CAROLINA,7,,,,,,,
122849,Spencer Triplett,LS,0,0,2026,2026,245,,62.8,62.6,S62,0,0,1,0,0,0,0,2,0,0,N CAROLINA,N CAROLINA,2,,78.5,,,,,
122853,Devon Betty,LB,0,0,,2025,248,,59.8,65.7,D08,0,0,1,0,5,0,0,4,0,0,NC STATE,NC STATE,9,60,,,,,,
122856,Anthony Carter Jr.,G,0,0,,2026,248,62,62,65.5,75,0,0,1,7,0,0,0,0,0,0,NC STATE,NC STATE,7,,,,,,,
122873,Patrick Matan,T,0,0,,2026,248,61.1,61.8,65.2,76,0,0,1,7,0,0,0,4,0,0,NC STATE,NC STATE,11,,,,,,,
122874,Matt McCabe,G,0,0,,2026,248,60,61.6,65.9,47,0,0,1,7,0,0,0,4,0,0,NC STATE,NC STATE,11,,,,,,,
122879,Jayland Parker,LB,0,0,,2026,248,,62.2,65.4,D27,0,0,1,0,0,7,0,0,0,0,NC STATE,NC STATE,7,,,,,,,
122887,Davin Vann,ED,0,0,,2025,248,,59.4,64.2,D01,0,0,1,0,6,0,0,0,0,0,NC STATE,NC STATE,6,59.3,,,,,,
122889,Aydan White,CB,0,0,2025,2025,248,,60.6,66.2,D03,0,0,1,0,6,0,0,0,0,0,NC STATE,NC STATE,6,59.9,,,,,,
122895,Jay Brunelle,WR,0,0,,2025,121,,60.4,67,85,0,0,1,0,0,0,3,0,0,0,BOSTON COL,BOSTON COL,3,,,,,,,
122901,Ramon Henderson,S,0,0,,2025,324,,60,63.7,D11,0,0,1,0,2,0,0,0,1,0,UCLA,UCLA,3,60,,,,,,
122903,Aidan Keanaaina,DI,0,0,2026,2026,130,60,61.1,64.6,D47,0,0,1,6,2,0,0,5,1,0,CAL,CAL,14,59.3,,,,,,
122905,Clarence Lewis,CB,0,0,2025,2025,304,,60.9,67.2,D03,0,0,1,0,7,0,2,0,1,0,SYRACUSE,SYRACUSE,10,60.2,,,,,,
122916,Nate Anderson,G,0,0,,2026,287,60,61.4,62.8,69,0,0,1,7,0,0,0,2,0,0,SMU,SMU,9,,,,,,,
122920,Jalin Conyers,TE,0,0,2025,2025,315,,60,62.7,12,0,0,1,0,0,0,1,0,0,0,TEXAS TECH,TEXAS TECH,1,,,,,,,
122924,Joshua Eaton,CB,0,0,,2026,314,,60.1,65.2,D01,0,0,1,0,3,0,0,0,0,0,TEXAS ST,TEXAS ST,3,59.8,,,,,,
122926,DJ Graham II,CB,0,0,,2026,329,,61.3,67.1,D04,0,0,1,0,10,0,0,0,0,0,UTAH ST,UTAH ST,10,60.4,,,,,,
122958,Korie Black,CB,0,0,2025,2025,262,,60.2,65,D02,0,0,1,0,3,0,0,0,0,0,OKLA STATE,OKLA STATE,3,59.8,,,,,,
122962,Cale Cabbiness,WR,0,0,,2025,262,,73.2,66.8,83,0,0,1,0,0,0,7,0,1,0,OKLA STATE,OKLA STATE,8,,,,66.5,,,
122963,Mason Cobb,LB,0,0,,2025,326,,61.1,64,D13,0,0,1,0,4,0,0,0,2,0,USC,USC,6,60,,,,,,
122977,Monroe Mills,T,0,0,,2027,210,60,60.3,65.4,71,0,0,1,2,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,2,,,,,,,
122978,Jabbar Muhammad,CB,0,0,2025,2025,264,,60,62.1,D07,0,0,1,0,0,1,0,0,0,0,OREGON,OREGON,1,,,,,,,
122979,Rashod Owens,WR,0,0,2025,2025,262,,70.1,65.7,10,0,0,1,0,0,0,7,0,0,0,OKLA STATE,OKLA STATE,7,,,,,,,
122982,Brennan Presley,WR,0,0,2025,2025,262,,69.7,62.2,80,0,0,1,0,0,0,5,0,0,0,OKLA STATE,OKLA STATE,5,,,,62.5,,,
122984,Jordan Reagan,CB,0,0,,2025,214,,62.2,67.5,D35,0,0,1,0,0,8,0,2,2,0,MARSHALL,MARSHALL,12,,,,,,,
122986,Jeff Roberson,LB,0,0,,2026,262,,60.6,65.4,D22,0,0,1,0,6,0,0,0,0,0,OKLA STATE,OKLA STATE,6,60.2,,,,,,
122993,Quinton Stewart,TE,0,0,,2026,262,60,90.1,66.6,82,0,0,1,2,0,0,7,4,0,0,OKLA STATE,OKLA STATE,13,,,,,,,
123003,Rashad Battle,CB,0,0,,2026,268,,60.7,65.9,D15,0,0,1,0,3,0,0,0,1,0,PITTSBURGH,PITTSBURGH,4,60,,,,,,
123007,Solomon DeShields,LB,0,0,2025,2025,312,,63.6,67.8,D22,0,0,1,0,0,7,3,0,5,0,TEXAS A&M,TEXAS A&M,15,,,,,,,
123009,Cam Guess,P,0,0,,2025,268,60,60.6,60.6,S92,0,0,1,6,0,0,0,0,0,0,PITTSBURGH,PITTSBURGH,6,,,,,,,
123015,Buddy Mack III,S,0,0,,2026,289,,62.2,70.5,D33,0,0,1,0,0,2,6,1,3,0,S CAROLINA,S CAROLINA,12,,,,,,,
123021,Ben Sauls,K,0,0,2025,2025,268,,60.5,68.2,S90,0,0,1,6,0,7,0,0,0,1,PITTSBURGH,PITTSBURGH,13,,,70.2,,,68.2,
123026,Branson Taylor,T,0,0,2025,2025,268,60.2,61.7,68.3,78,0,0,1,6,0,0,0,0,0,0,PITTSBURGH,PITTSBURGH,6,,,,,,,
123032,Justin Barron,LB,0,0,2025,2025,304,,60.5,65.2,D08,0,0,1,0,6,1,0,2,1,0,SYRACUSE,SYRACUSE,10,60,,,,,,
123033,Ja'Had Carter,S,0,0,,2025,248,,59.5,66.2,D11,0,0,1,0,3,0,0,4,0,0,NC STATE,NC STATE,7,59.9,,,,,,
123045,Leon Lowery Jr.,ED,0,0,,2026,349,,61.1,65.3,D08,0,0,1,0,2,0,0,0,2,0,WISCONSIN,WISCONSIN,4,60.1,,,,,,
123048,Maximilian Mang,TE,0,0,2025,2025,304,60,50.8,69,00,1,0,1,6,0,0,7,2,0,0,SYRACUSE,SYRACUSE,15,,,,,,,
123051,Trebor Pena,WR,0,0,2026,2026,304,,60,62.8,02,0,0,1,0,0,0,0,0,2,0,SYRACUSE,SYRACUSE,2,,,,,61.9,,
123053,Mark Petry,G,0,0,,2026,304,62,61.8,62.9,72,0,0,1,6,0,0,0,2,0,0,SYRACUSE,SYRACUSE,8,,,,,,,
123054,Anwar Sparrow,LB,0,0,,2026,304,,60.7,68.5,D12,0,0,1,0,2,0,7,0,0,0,SYRACUSE,SYRACUSE,9,59.9,,,,,,
123055,Stefon Thompson,LB,0,0,,2026,238,,60,63,D56,0,0,1,0,0,0,1,0,0,0,NEBRASKA,NEBRASKA,1,,,,,,,
123066,Bud Clark,S,0,0,2026,2026,305,,59.9,67.5,D21,0,0,1,0,6,0,0,3,0,0,TCU,TCU,9,59.6,,,,,,
123067,Khari Coleman,LB,0,0,,2025,226,,62.5,66.3,D23,0,0,1,0,1,1,0,0,4,0,OLE MISS,OLE MISS,6,60,,,,,,
123084,Patrick Jenkins,DI,0,0,2025,2025,319,,59.2,63.8,D00,0,0,1,0,4,0,0,0,0,0,TULANE,TULANE,4,59.1,,,,,,
123089,Jai'Onte' McMillan,CB,0,0,2026,2026,225,,60.4,64.8,D24,0,0,1,0,3,0,0,0,2,0,MINNESOTA,MINNESOTA,5,59.9,,,,,,
123094,Michael Nichols,T,0,0,,2025,305,60,60.1,66.1,71,0,0,1,2,0,0,0,0,0,0,TCU,TCU,2,,,,,,,
123095,Blake Nowell,WR,0,0,,2025,305,,60.3,70.1,87,0,0,1,0,0,4,7,0,3,0,TCU,TCU,14,,,,,,,
123103,Xavion Alford,S,0,0,,2026,110,,60,62,D02,0,0,1,0,5,0,0,0,0,0,ARIZONA ST,ARIZONA ST,5,59.9,,,,,,
123111,Kitan Crawford,S,0,0,2025,2025,239,,60.2,66.4,D04,0,0,1,0,5,0,0,2,3,0,NEVADA,NEVADA,10,60,,,,,,
123125,Logan Parr,G,0,0,,2026,287,63.1,62.1,62.4,71,0,0,1,7,0,0,0,0,0,0,SMU,SMU,7,,,,,,,
123128,Jerrin Thompson,S,0,0,2025,2025,115,,59.6,64.2,D01,0,0,1,0,5,0,0,3,0,0,AUBURN,AUBURN,8,60,,,,,,
123132,Philip Blidi,DI,0,0,2025,2025,115,,59.3,63.1,D96,0,0,1,0,4,0,0,0,0,0,AUBURN,AUBURN,4,59.2,,,,,,
123133,Tahj Brooks,HB,0,0,2025,2025,315,,60,63.2,28,0,0,1,0,0,0,1,0,0,0,TEXAS TECH,TEXAS TECH,1,,,,,,,
123138,Nathaneal Floyd,WR,0,0,,2026,239,,47,64.6,85,0,0,1,0,0,5,0,0,0,0,NEVADA,NEVADA,5,,,,,,,
123146,Trent Low,LB,0,0,,2026,315,,61.9,66.3,D34,0,0,1,0,0,5,6,0,2,0,TEXAS TECH,TEXAS TECH,13,,,,,,,
123155,Myles Price,WR,0,0,2025,2025,190,,60,65.8,04,0,0,1,0,0,0,5,0,3,0,INDIANA,INDIANA,8,,,,,63.7,,
123156,Bryce Ramirez,LB,0,0,,2026,315,,60.1,68,D03,0,0,1,0,7,5,0,7,0,0,TEXAS TECH,TEXAS TECH,19,59.8,,,,,,
123157,Caleb Rogers,T,0,0,2025,2025,315,60,61.4,62,76,0,0,1,4,0,0,0,0,0,0,TEXAS TECH,TEXAS TECH,4,,,,,,,
123162,Jayden York,TE,0,0,,2027,182,60,61.3,61.5,13,0,0,1,6,0,0,0,3,0,0,HOUSTON,HOUSTON,9,,,,,,,
123211,Reggie Brown,TE,0,0,,2025,319,62.9,71.5,64.5,09,0,0,1,11,0,0,5,1,0,0,TULANE,TULANE,17,,,,,,,
123217,Rashad Green,T,0,0,,2025,319,66.2,62.7,62.7,69,0,0,1,11,0,0,0,0,0,0,TULANE,TULANE,11,,,,,,,
123221,Shi'Keem Laister,ED,0,0,,2025,319,,55.6,72.2,D26,0,0,1,0,0,12,5,2,5,0,TULANE,TULANE,24,,,,,,,
123227,Reggie Neely,CB,0,0,,2025,288,,60,66,D12,0,0,1,0,0,0,0,0,1,0,S ALABAMA,S ALABAMA,1,,,,,,,
123230,Rishi Rattan,CB,0,0,,2026,319,,63.3,71.5,D43,0,0,1,0,0,12,0,0,5,0,TULANE,TULANE,17,,,,,,,
123232,Josh Remetich,G,0,0,,2025,319,64.1,62.6,70,68,0,0,1,11,0,0,0,0,0,0,TULANE,TULANE,11,,,,,,,
123241,Kamdyn Benjamin,WR,0,0,,2025,320,,60,62.8,18,0,0,1,0,0,0,0,0,2,0,TULSA,TULSA,2,,,,,61,,
123252,Malachai Jones,S,0,0,,2025,320,,60.5,65.3,D06,0,0,1,0,7,0,0,0,0,0,TULSA,TULSA,7,60.1,,,,,,
123256,Jaden Muskrat,T,0,0,,2026,115,60,60.8,62.7,63,0,0,1,4,0,0,0,0,0,0,AUBURN,AUBURN,4,,,,,,,
123265,Dillon Wade,T,0,0,2026,2026,115,60,61.2,67.2,52,0,0,1,4,0,0,0,0,0,0,AUBURN,AUBURN,4,,,,,,,
123268,Lachlan Wilson,P,0,0,,2025,130,60,61,66,S37,0,0,1,6,0,0,0,5,0,0,CAL,CAL,11,,,,,,,60.8
123287,Tramel Logan,ED,0,0,,2025,210,,59.7,63.7,D19,0,0,1,0,3,0,0,0,0,0,LOUISVILLE,LOUISVILLE,3,59.5,,,,,,
123295,Christopher Townsel,S,0,0,,2026,200,,60.4,67.7,D34,0,0,1,0,3,4,10,4,0,0,KENNESAW,KENNESAW,21,60,,,,,,
123345,Parker Clements,T,0,0,2025,2025,337,60,61.7,68.4,70,0,0,1,6,0,0,0,0,0,0,VA TECH,VA TECH,6,,,,,,,
123352,Keonta Jenkins,S,0,0,2025,2025,337,,61.1,66.2,D07,0,0,1,0,0,0,0,0,3,0,VA TECH,VA TECH,3,,,,,,,
123356,Kyle Lowe,K,0,0,,2026,337,,60,68.9,S38,0,0,1,0,0,6,0,0,0,0,VA TECH,VA TECH,6,,,65.3,,,,
123358,Peter Moore,P,0,0,,2025,337,60,60.8,64.7,S85,0,0,1,6,0,0,0,3,0,0,VA TECH,VA TECH,9,,,,,,,67.1
123360,Wilfried Pene,DI,0,0,2025,2025,337,,60.2,63.1,D91,0,0,1,0,0,0,0,3,0,0,VA TECH,VA TECH,3,,,,,,,
123366,Dorian Strong,CB,0,0,2025,2025,337,,60.5,65.8,D44,0,0,1,0,1,0,0,0,2,0,VA TECH,VA TECH,3,59.9,,,,,,
123370,Nick Andersen,S,0,0,2026,2026,339,,62.3,76.3,D45,0,0,1,0,7,7,0,3,1,0,WAKE,WAKE,18,60,,,,,,
123373,Jahmal Banks,WR,0,0,2025,2025,238,,60,63.7,04,0,0,1,0,0,0,1,0,0,0,NEBRASKA,NEBRASKA,1,,,,,,,
123379,Will Cobb,LS,0,0,,2026,339,63.4,77.2,63,S32,0,0,1,6,0,0,0,3,0,1,WAKE,WAKE,9,,78.5,,,,,
123381,Wyatt Crespi,DI,0,0,,2026,339,,60,64.1,D98,0,0,1,0,0,0,0,0,1,0,WAKE,WAKE,1,,,,,,,
123382,Jasheen Davis,ED,0,0,2025,2025,339,,60.5,63.8,D30,0,0,1,0,6,0,0,0,1,0,WAKE,WAKE,7,59.8,,,,,,
123383,Justice Ellison,HB,0,0,,2026,190,,60,61,06,0,0,1,0,0,0,0,1,0,0,INDIANA,INDIANA,1,,,,,,,
123391,Ahmani Marshall,HB,0,0,2025,2025,108,,70.2,66.1,03,0,0,1,0,0,5,0,2,1,0,APP STATE,APP STATE,8,,,,,,,
123399,J.J. Roberts,S,0,0,2025,2025,214,,60.8,66.5,D11,0,0,1,0,6,1,2,0,1,0,MARSHALL,MARSHALL,10,59.8,,,,,,
123401,George Sell,G,0,0,,2026,339,60,61.4,64.5,77,0,0,1,6,0,0,0,0,0,0,WAKE,WAKE,6,,,,,,,
123405,Kendron Wayman,ED,0,0,,2025,339,,60.2,63.3,D05,0,0,1,0,6,0,0,0,1,0,WAKE,WAKE,7,59.7,,,,,,
123409,Austin Brinkman,LS,0,0,2025,2025,343,63.4,63.7,62.3,S43,0,0,1,6,0,0,0,1,0,0,W VIRGINIA,W VIRGINIA,7,,74.2,,,,,
123411,Lanell Carr,ED,0,0,,2025,190,,59.5,63.4,D41,0,0,1,0,4,0,0,0,0,0,INDIANA,INDIANA,4,59.4,,,,,,
123414,C.J. Cole,HB,0,0,,2025,343,,62.3,68,83,0,0,1,0,0,0,1,0,4,0,W VIRGINIA,W VIRGINIA,5,,,,,,,
123418,Preston Fox,WR,0,0,,2026,343,,60,63.5,29,0,0,1,0,0,0,1,0,4,0,W VIRGINIA,W VIRGINIA,5,,,,59.9,63.1,,
123423,Sean Martin,ED,0,0,,2025,343,60,61.2,63.2,D05,0,0,1,6,1,0,1,0,0,0,W VIRGINIA,W VIRGINIA,8,59.8,,,,,,
123427,Akheem Mesidor,ED,0,0,2026,2026,220,,60.3,64,D03,0,0,1,0,1,0,0,0,1,0,MIAMI FL,MIAMI FL,2,59.7,,,,,,
123429,Daryl Porter Jr.,CB,0,0,2025,2025,220,,60.6,63.7,D02,0,0,1,0,3,0,0,0,1,0,MIAMI FL,MIAMI FL,4,60,,,,,,
123431,Taurus Simmons,ED,1,0,,2025,343,,57.9,66.2,D45,0,0,1,0,0,7,0,0,4,0,W VIRGINIA,W VIRGINIA,11,,,,,,,
123461,Wes Pahl,P,0,0,2026,2026,262,60,60,63.2,S90,0,0,1,2,0,0,0,1,0,0,OKLA STATE,OKLA STATE,3,,,,,,,60
123472,Noah Whittington,HB,0,0,2026,2026,264,,62.7,66.3,06,0,0,1,0,0,0,2,0,6,0,OREGON,OREGON,8,,,,59.4,,,
123485,Quincy Ledet Jr.,DI,0,0,,2025,315,,60,61.9,D05,0,0,1,0,2,0,0,0,0,0,TEXAS TECH,TEXAS TECH,2,60,,,,,,
123489,Charlie Norman,HB,0,0,,2025,209,,60.5,68.1,23,0,0,1,0,0,0,3,0,0,0,LA MONROE,LA MONROE,3,,,,,,,
123492,Daniel Sparks,P,0,0,,2027,335,60,61.1,67.9,S38,0,0,1,5,0,5,0,3,0,0,VIRGINIA,VIRGINIA,13,,,63,,,,63
123494,Preston Daniel,TE,0,0,,2025,221,60,60.8,61.3,85,0,0,1,4,0,0,0,0,0,0,MIAMI OH,MIAMI OH,4,,,,,,,
123531,Kam Arnold,LB,0,0,2025,2025,121,,60,65,D05,0,0,1,0,5,0,0,4,1,0,BOSTON COL,BOSTON COL,10,59.9,,,,,,
123537,Kevin Cline,T,0,0,2026,2026,121,60,60.7,65.5,79,0,0,1,2,0,0,0,0,0,0,BOSTON COL,BOSTON COL,2,,,,,,,
123541,Cam Horsley,DI,0,0,2025,2025,121,,58.4,63.5,D96,0,0,1,0,5,0,0,0,0,0,BOSTON COL,BOSTON COL,5,58.6,,,,,,
123546,Joe Marinaro,LB,0,0,,2025,121,,66.5,68.4,D45,0,0,1,0,0,3,5,4,2,1,BOSTON COL,BOSTON COL,14,,,,,,,
123552,Ozzy Trapilo,T,0,0,2025,2025,121,60,60.5,65.9,70,0,0,1,2,0,0,0,0,0,0,BOSTON COL,BOSTON COL,2,,,,,,,
123557,Todd Bumphis,S,0,0,,2026,122,,60.8,66.1,D21,0,0,1,0,0,0,5,0,2,0,BOWL GREEN,BOWL GREEN,7,,,,,,,
123558,Jake Burns,G,0,0,,2026,122,60.8,61.6,62.1,65,0,0,1,5,0,0,0,0,0,0,BOWL GREEN,BOWL GREEN,5,,,,,,,
123565,Joe Huber,G,0,0,2025,2025,349,64,62.2,62.4,60,0,0,1,8,0,0,0,0,0,0,WISCONSIN,WISCONSIN,8,,,,,,,
123586,Justin Wodtly,ED,0,0,,2026,110,,60.2,64.1,D95,0,0,1,0,1,0,0,0,1,0,ARIZONA ST,ARIZONA ST,2,59.6,,,,,,
123662,James Faminu,T,0,0,,2026,306,60.5,61.7,65.6,62,0,0,1,5,0,0,0,0,0,0,TEMPLE,TEMPLE,5,,,,,,,
123663,Jacob Garza,LS,0,0,,2026,182,,58.9,63,S56,0,0,1,0,0,0,0,3,0,0,HOUSTON,HOUSTON,3,,53.7,,,,,
