playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassRoute,gradesRun,gradesPass
142159,Mitchell Dixon,TE,0,,2026,322,58.7,76.8,71.7,48.8,11,0,1,0,7,10,0,22,39,17,22,UC DAVIS,UC DAVIS,61,65.2,,
142170,Josh Gale,TE,0,,2026,232,57.2,74.2,76.7,64.2,81,0,1,0,3,12,0,8,23,15,8,MONTANA,MONTANA,61,52.8,,
142389,Temi Ajirotutu,G,0,,2026,334,54.4,79.3,72,48.3,74,0,1,0,31,0,0,24,55,31,24,VILLANOVA,VILLANOVA,,,,
142963,Jamall Mensah,WR,0,,2027,274,42.8,67.5,,,09,0,1,0,0,3,0,0,3,3,0,RHODE ISLD,RHODE ISLD,,47.8,,
143699,Drew Deck,WR,0,,2026,232,74.7,74.5,,60.7,02,0,1,0,0,12,0,10,22,12,10,MONTANA,MONTANA,70.3,73.5,,
143729,Grayson Pibal,LS,0,,2026,232,60,65.1,,60,S43,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,,
143731,Jake Olson,TE,0,,2026,232,53,74.4,,54.5,87,0,1,0,0,4,0,18,22,4,18,MONTANA,MONTANA,,55.8,,
143735,Liam Brown,G,0,2026,2026,232,57.9,80.7,87.6,51.9,79,0,1,0,40,0,0,42,82,40,42,MONTANA,MONTANA,,,,
143841,Nick Thomas,T,0,,2028,274,70.9,76.9,88.7,55.9,71,1,1,0,50,0,0,21,71,50,21,RHODE ISLD,RHODE ISLD,,,,
144052,Justin Lamson,QB,0,,2027,233,53.8,76.4,,60,08,0,1,20,0,1,6,31,58,21,37,MONTANA ST,MONTANA ST,18.1,60,42.7,69.7
144245,Almarion Crim,T,0,,2026,291,63.1,76.5,80.1,58.1,74,0,1,0,18,0,0,39,57,18,39,S DAKOTA,S DAKOTA,,,,
144509,Javon Gipson,WR,1,,2026,100,72.1,80.2,,43,07,1,1,0,0,42,0,20,62,42,20,ABILENE CH,ABILENE CH,66.2,73.5,,
144621,Cody Jackson,WR,0,,2027,401,81.3,73.5,,59.3,02,0,1,0,0,8,0,4,12,8,4,TARLETON,TARLETON,62.9,79,,
144653,Blaine Green,WR,0,,2026,301,64.4,78.1,,79.3,07,0,1,0,0,25,0,14,39,25,14,STF AUSTIN,STF AUSTIN,62.9,62,,
144760,Jed Castles,TE,0,,2026,100,49,72.1,,49,88,0,1,0,0,6,0,5,11,6,5,ABILENE CH,ABILENE CH,,55.3,,
144892,Antwain Littleton Jr.,HB,0,,2026,274,73.6,75.6,76.9,59.6,04,0,1,0,4,22,16,3,45,26,19,RHODE ISLD,RHODE ISLD,75.6,66,74.2,
145010,Alex Bullock,WR,0,2026,2026,292,74.3,78.3,,60.8,84,0,1,0,0,40,0,18,58,40,18,S DAK ST,S DAK ST,66.2,73.5,,
145220,Wyatt Lawson,C,0,,2026,291,81.9,79,82.6,75.7,58,0,1,0,18,0,0,39,57,18,39,S DAKOTA,S DAKOTA,,,,
145677,Carson Williams,TE,0,,2026,250,57.7,0,72.4,61.7,88,1,1,0,3,15,0,16,34,18,16,N DAK ST,N DAK ST,61,60.6,,
145761,J.B. Mitchell III,WR,0,,2026,100,57.7,72.1,,61.6,05,0,1,0,0,6,0,7,13,6,7,ABILENE CH,ABILENE CH,61,57.5,,
145792,Pat McQuaide,QB,0,,2027,334,68.5,76.2,,60,07,0,1,31,0,0,4,20,55,31,24,VILLANOVA,VILLANOVA,70.3,,61.3,67.4
146074,Nate Adams,G,0,,2026,292,61.5,79.6,72.2,57,73,0,1,0,40,0,0,22,62,40,22,S DAK ST,S DAK ST,,,,
146242,Stevie Rocker,HB,0,,2026,232,66.6,74.4,72.6,60,21,0,1,0,1,14,1,3,19,15,4,MONTANA,MONTANA,66.5,78,59.7,
146333,Sam Vidlak,QB,0,,2026,301,76.7,76.9,,60,15,1,1,41,0,0,2,24,67,41,26,STF AUSTIN,STF AUSTIN,70,,57.2,77.3
146362,BJ Barrow,HB,0,,2027,274,76.8,74.5,83.2,60,17,0,1,0,8,16,2,2,28,24,4,RHODE ISLD,RHODE ISLD,70,59.4,85.3,
146817,J.J. Henry,WR,0,,2026,100,53.6,75,,61.2,01,0,1,0,0,19,0,11,30,19,11,ABILENE CH,ABILENE CH,61,53.6,,
147059,Omari Walker,WR,0,,2026,274,57.1,76.1,,,11,0,1,0,0,23,0,0,23,23,0,RHODE ISLD,RHODE ISLD,61,57.2,,
147245,Quayde Hawkins,QB,0,,2026,100,60.8,63.6,,,12,0,1,1,0,0,0,0,1,1,0,ABILENE CH,ABILENE CH,60.3,,,60.6
147316,Danny Joiner,TE,0,,2027,401,65,77.4,67.2,55.7,44,0,1,0,15,17,0,44,76,32,44,TARLETON,TARLETON,62.9,67.6,,
147512,Jake Jensen,QB,0,,2026,232,61.5,68.1,,60,16,0,1,0,0,0,2,3,5,0,5,MONTANA,MONTANA,65.5,,60.1,
147530,Dylan Rollins,G,0,,2028,233,60,60,,60,63,0,1,0,0,0,0,1,1,0,1,MONTANA ST,MONTANA ST,,,,
147659,Titan Fleischmann,G,0,,2027,233,63.9,0,64.6,67.4,66,1,1,0,21,0,0,38,59,21,38,MONTANA ST,MONTANA ST,,,,
147963,Jordan Love,C,0,,2026,401,71,80,60.2,69.2,68,1,1,0,32,0,0,44,76,32,44,TARLETON,TARLETON,,,,
147967,Connor Finer,TE,0,,2026,274,39.1,78.6,68.3,42.8,02,0,1,0,2,36,0,16,54,38,16,RHODE ISLD,RHODE ISLD,15.6,41.8,,
147988,Blake Bohannon,WR,0,,2026,232,70,76.6,,75.9,04,0,1,0,0,23,0,26,49,23,26,MONTANA,MONTANA,66.2,67.7,,
148013,Adrian Hawkins,G,0,,2026,291,95.3,76.6,81.8,94.6,59,0,1,0,9,0,0,25,34,9,25,S DAKOTA,S DAKOTA,,,,
148028,Tommy Rittenhouse,QB,0,,2026,188,55.3,78.2,,60,16,0,1,60,0,0,3,30,93,60,33,ILL STATE,ILL STATE,71.2,,58.2,54.7
148032,Daniel Sobkowicz,WR,0,2026,2026,188,65.8,0,,64.7,02,2,1,0,0,60,0,33,93,60,33,ILL STATE,ILL STATE,67.1,66.5,,
148033,Scotty Presson Jr.,TE,0,,2026,188,61.1,79.9,64.5,42.1,11,0,1,0,1,38,0,14,53,39,14,ILL STATE,ILL STATE,65,64.2,,
148126,Simon Romfo,QB,0,,2026,249,58.2,60,,,06,0,1,0,0,0,1,0,1,0,1,N DAKOTA,N DAKOTA,62.5,,59.3,
148130,Gaven Ziebarth,HB,0,,2026,249,66.1,73.1,80.3,60,28,0,1,0,5,10,5,2,22,15,7,N DAKOTA,N DAKOTA,69.7,54.8,66.5,
148136,Sam Hagen,T,0,2026,2026,292,64.9,76.5,72.3,58.5,76,0,1,0,37,0,0,22,59,37,22,S DAK ST,S DAK ST,,,,
148138,Nate DeMontagnac,WR,0,,2026,249,48.7,0,61.1,61.4,03,1,1,0,1,35,0,17,53,36,17,N DAKOTA,N DAKOTA,61,50.7,,
148151,Bryce Lance,WR,0,2026,2026,250,60.6,77.6,,61.4,05,0,1,0,0,26,0,15,41,26,15,N DAK ST,N DAK ST,61,60.2,,
148154,Cole Payton,QB,0,2026,2026,250,53.2,74.7,,60,09,0,1,18,0,0,1,20,39,18,21,N DAK ST,N DAK ST,24.2,,65,47.5
148156,Barika Kpeenu,HB,0,2026,2026,250,56.7,75.7,81.8,60,08,0,1,0,7,14,16,1,38,21,17,N DAK ST,N DAK ST,28.5,57.5,55.8,
148157,Owen Johnson,HB,0,,2026,250,61.9,66,72.6,,04,0,1,0,1,1,0,0,2,2,0,N DAK ST,N DAK ST,61,60.8,,
148158,Truman Werremeyer,TE,0,,2026,250,54,72.3,,54.5,46,0,1,0,0,1,0,12,13,1,12,N DAK ST,N DAK ST,,59.8,,
148162,Chris Harris,WR,0,,2026,250,58.2,72,,61.5,19,0,1,0,0,2,0,10,12,2,10,N DAK ST,N DAK ST,,58,,
148164,Finn Diggins,TE,0,,2026,250,57.7,69.6,69.5,58.1,89,0,1,0,1,1,0,3,5,2,3,N DAK ST,N DAK ST,,59,,
148202,Jack Martens,WR,0,,2026,291,68.6,75.3,,54.8,15,0,1,0,0,11,0,24,35,11,24,S DAKOTA,S DAKOTA,70.3,70.7,,
148203,Javion Phelps,WR,0,,2026,291,52.5,72.4,,44.1,08,1,1,0,0,1,0,9,10,1,9,S DAKOTA,S DAKOTA,,59.6,,
148206,Gerrit Poncius,G,0,,2026,291,60,65.8,,60,78,0,1,0,0,0,0,2,2,0,2,S DAKOTA,S DAKOTA,,,,
148208,Sam Kohls,G,0,,2026,291,69.2,79.3,63.6,68.8,68,0,1,0,18,0,0,39,57,18,39,S DAKOTA,S DAKOTA,,,,
148225,Grahm Goering,WR,0,,2027,292,71.7,78.5,,61.6,12,0,1,0,0,39,0,16,55,39,16,S DAK ST,S DAK ST,65,70.9,,
148475,Stephane Voltaire,T,0,,2026,334,49.5,11.7,61.2,50.4,75,1,1,0,31,0,0,24,55,31,24,VILLANOVA,VILLANOVA,,,,
148481,AJ Johnson,TE,0,,2027,334,58.4,77.2,67,58.1,09,0,1,0,2,23,0,22,47,25,22,VILLANOVA,VILLANOVA,62.9,58.3,,
148602,Victor Dawson,HB,0,,2027,188,72.9,78.3,81.4,60,05,0,1,0,13,29,23,2,67,42,25,ILL STATE,ILL STATE,77.5,63.5,72.8,
149316,Julius Loughridge,HB,0,,2026,292,52.2,73.9,82.6,60,15,0,1,0,7,7,6,1,21,14,7,S DAK ST,S DAK ST,70.5,55,50.7,
150679,Robert Keller,T,1,,2026,301,71.3,19.2,79,71.2,71,2,1,0,40,0,0,28,68,40,28,STF AUSTIN,STF AUSTIN,,,,
150681,Jared Manos,C,0,,2026,301,64.1,65.9,,69.4,57,0,1,0,0,0,0,2,2,0,2,STF AUSTIN,STF AUSTIN,,,,
150705,Jordon Vaughn,HB,0,2026,2026,100,76.5,75.9,65,56.9,26,0,1,0,6,32,11,5,54,38,16,ABILENE CH,ABILENE CH,73.8,70.1,81.9,
155264,Hunter Smith,G,0,,2026,401,61.3,80.3,84.9,57,60,0,1,0,32,0,0,44,76,32,44,TARLETON,TARLETON,,,,
155372,Luke Colella,WR,0,,2026,334,73.5,78,,60,01,0,1,0,0,30,0,16,46,30,16,VILLANOVA,VILLANOVA,67.1,72.8,,
156043,Tylan Hines,HB,0,,2027,401,71.3,75.1,80.5,,01,0,1,0,9,15,30,0,54,24,30,TARLETON,TARLETON,79.1,53.3,70.7,
156610,Samora Ezekiel,T,0,,2027,233,60,67.2,,60,56,0,1,0,0,0,0,1,1,0,1,MONTANA ST,MONTANA ST,,,,
156675,Rian Black,WR,0,,2027,274,60,64.8,,60,84,0,1,0,0,0,0,1,1,0,1,RHODE ISLD,RHODE ISLD,,,,
156795,Trent Fraley,C,0,,2027,250,73.3,78.2,83.5,68,63,0,1,0,26,0,0,21,47,26,21,N DAK ST,N DAK ST,,,,
157162,Jack McGarry,C,0,,2027,188,63.7,78.1,67.5,61.5,65,0,1,0,25,0,0,19,44,25,19,ILL STATE,ILL STATE,,,,
157330,Seth Martin,T,0,,2027,301,69.4,75.7,83.3,61.6,68,0,1,0,29,0,0,21,50,29,21,STF AUSTIN,STF AUSTIN,,,,
157335,Hut Graham,WR,0,,2027,100,71.3,72.6,61,59.7,02,0,1,0,1,4,0,4,9,5,4,ABILENE CH,ABILENE CH,61,69.3,,
157489,Nathan Jones,TE,0,,2027,100,60,63,,59.6,83,0,1,0,0,0,0,1,1,0,1,ABILENE CH,ABILENE CH,61.9,,,
157492,Kristen Hoskins,WR,0,,2027,249,57.1,65.3,,58.1,13,0,1,0,0,1,0,1,2,1,1,N DAKOTA,N DAKOTA,,59.5,,
157600,Greg Gaines III,WR,0,,2027,274,66.1,78.9,,63.7,08,0,1,0,0,49,0,18,67,49,18,RHODE ISLD,RHODE ISLD,65.7,65.4,,
157612,Titus Rohrer,TE,0,,2027,232,56.1,70.9,,57.2,44,0,1,0,0,1,0,5,6,1,5,MONTANA,MONTANA,,59.3,,
157658,Devin Farrell,QB,0,,2027,274,79.2,77,,60,07,0,1,50,0,0,3,18,71,50,21,RHODE ISLD,RHODE ISLD,70.8,,60.1,79.1
158083,Dallas Dudley,WR,0,,2028,100,58.3,77.2,63.9,59.6,13,0,1,0,1,40,0,17,58,41,17,ABILENE CH,ABILENE CH,62.9,58,,
158138,Hunter Ridley,K,0,,2026,322,60,64.1,,60,S43,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,,
158520,Landon Roaten,G,0,,2027,100,56.4,79.3,49,56.3,59,0,1,0,47,0,0,25,72,47,25,ABILENE CH,ABILENE CH,,,,
158521,Luke Roaten,T,0,,2027,100,46.2,77,38.1,49.9,62,1,1,0,47,0,0,25,72,47,25,ABILENE CH,ABILENE CH,,,,
158568,Richard Reese,HB,0,,2026,301,91.6,69.8,75.2,,29,0,1,0,3,4,3,0,10,7,3,STF AUSTIN,STF AUSTIN,69.8,57.4,91,
158696,Marshall Howe,QB,0,,2026,352,45.4,67.4,,60,03,0,1,1,0,0,1,2,4,1,3,YALE,YALE,63.7,,63.2,37.5
159007,Eli Gillman,HB,0,,2027,232,75.1,76.6,11.7,59.2,10,0,1,0,3,17,24,2,46,20,26,MONTANA,MONTANA,77.8,56.2,77.6,
159009,Ian Finch,WR,0,,2027,232,50,71.8,,49.1,05,0,1,0,0,1,0,7,8,1,7,MONTANA,MONTANA,61.9,59.3,,
159028,Aidan Moe,T,0,,2027,401,56.1,77.6,71,51.3,73,1,1,0,32,0,0,44,76,32,44,TARLETON,TARLETON,,,,
159444,Chase Mason,QB,0,,2027,292,59.7,76.8,,60,07,1,1,40,0,0,5,17,62,40,22,S DAK ST,S DAK ST,38.3,,59.8,59
159658,Jamari Freeman,G,0,,2027,219,59.1,0.8,64.2,61.6,63,1,1,0,37,0,0,28,65,37,28,MERCER,MERCER,,,,
159763,Geoffrey Jamiel,WR,0,,2026,205,75.9,78,,61.8,09,0,1,0,0,25,0,31,56,25,31,LEHIGH,LEHIGH,65,75.6,,
159766,Langston Jones,G,0,,2026,205,66,78.8,63,65.6,60,0,1,0,26,0,0,38,64,26,38,LEHIGH,LEHIGH,,,,
159770,Aidan Palmer,G,0,,2027,205,61.4,79.7,63,60.2,79,0,1,0,26,0,0,37,63,26,37,LEHIGH,LEHIGH,,,,
159834,Travion Solomon,WR,0,,2027,219,55.9,76.6,,62.2,23,0,1,0,0,18,0,14,32,18,14,MERCER,MERCER,64.1,55.7,,
159836,CJ Miller,HB,0,,2029,219,70,75.1,74.8,60,22,0,1,0,11,10,19,1,41,21,20,MERCER,MERCER,76.5,36.6,73,
159847,Sawyer Burt,TE,0,,2027,219,57.4,72.4,71.4,58,85,0,1,0,4,3,0,11,18,7,11,MERCER,MERCER,,55.5,,
160455,Quin Whalen,C,0,,2027,334,62.5,79,83.8,56.3,63,0,1,0,31,0,0,24,55,31,24,VILLANOVA,VILLANOVA,,,,
161371,Tre Alexander,C,0,,2027,274,58,79.8,77.8,49.9,74,0,1,0,50,0,0,21,71,50,21,RHODE ISLD,RHODE ISLD,,,,
161373,Marquis Buchanan,WR,0,,2027,274,64.8,78.5,,75.3,01,0,1,0,0,36,0,21,57,36,21,RHODE ISLD,RHODE ISLD,69.1,63,,
161652,Coleman Kuntz,TE,0,,2028,292,62.4,74.3,35.4,70.9,82,0,1,0,4,10,0,21,35,14,21,S DAK ST,S DAK ST,61,53.6,,
162159,Liam Becher,G,0,,2027,249,64,79.4,87.2,57.5,67,0,1,0,39,0,0,22,61,39,22,N DAKOTA,N DAKOTA,,,,
162163,Caden Dennis,WR,0,,2026,249,52.7,75.7,,60.5,10,0,1,0,0,24,0,5,29,24,5,N DAKOTA,N DAKOTA,62.9,53.1,,
162173,David Neuberger,LS,0,,2027,249,60,60,,60,S96,0,1,0,0,0,0,1,1,0,1,N DAKOTA,N DAKOTA,,,,
162176,Paine Parks,LB,0,,2027,249,60,60,,60,D26,0,1,0,0,0,0,1,1,0,1,N DAKOTA,N DAKOTA,,,,
162178,Grant Romfo,TE,0,,2026,249,56.3,67.9,,59.9,12,0,1,0,0,3,0,3,6,3,3,N DAKOTA,N DAKOTA,,55,,
162180,Luke Silvernale,K,0,,2027,249,60,70.3,,60,S85,0,1,0,0,0,0,1,1,0,1,N DAKOTA,N DAKOTA,,,,
