playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesRun,gradesPass
131950,Dylan Paine,HB,0,,2027,341,72.5,64.9,75.4,79.7,53.6,45.1,30,0,4,0,8,13,9,8,38,21,17,WASH STATE,WASH STATE,69,
131959,Rodrick Tialavea,G,0,,2026,341,,51,43,66,,46.8,57,5,13,0,388,0,0,280,668,388,280,WASH STATE,WASH STATE,,
131961,Jay Wilkerson,WR,1,,2027,208,68.7,68.2,34.4,,70.7,48.3,47,1,13,0,0,119,0,104,223,119,104,LA TECH,LA TECH,,
132046,Kaidon Salter,QB,0,,2026,206,38.1,82,71.2,,,60,07,3,11,337,0,0,73,356,766,337,429,LIBERTY,LIBERTY,76.4,75.7
132104,Jadon Cardell,K,1,,2026,281,62.5,60,0,,,,S43,1,1,0,0,0,1,0,1,0,1,SM HOUSTON,SM HOUSTON,60,
132720,Tavierre Dunlap,HB,0,,2026,222,64.8,65.8,62.7,,,,22,0,1,0,0,0,1,0,1,0,1,MICHIGAN,MICHIGAN,63.5,
132974,Sackett Wood Jr.,TE,0,,2025,335,64.1,46.7,45.7,78.6,45.6,53.5,44,1,11,0,5,54,0,126,185,59,126,VIRGINIA,VIRGINIA,,
133044,David Godsey Jr.,CB,0,,2026,209,,60,64.9,,,60,D13,0,1,0,0,0,0,1,1,0,1,LA MONROE,LA MONROE,,
133060,Brenden Jordan,S,0,,2028,315,,57.5,63.4,,59.2,,D07,3,1,0,0,1,0,0,1,1,0,TEXAS TECH,TEXAS TECH,,
133066,Dylan Howell,ED,0,,2026,209,,60,60,,,60.3,D41,0,3,0,0,0,0,3,3,0,3,LA MONROE,LA MONROE,,
133127,Walter Young Bear,G,2,,2026,320,,61.5,62.8,69.5,,58.8,54,5,12,0,508,0,0,366,874,508,366,TULSA,TULSA,,
133208,Nate Dyman,LB,1,,2026,330,,60,60,63.8,,,D30,1,1,0,1,0,0,0,1,1,0,UTEP,UTEP,,
133226,Nash Jones,G,0,2025,2025,314,,71.6,71.5,72.1,,71.1,76,4,12,0,458,0,0,412,870,458,412,TEXAS ST,TEXAS ST,,
133244,Cam Ward,QB,0,2025,2025,220,50.5,92.9,89.5,,84.3,60,01,0,13,553,0,2,13,300,868,555,313,MIAMI FL,MIAMI FL,77.8,91.7
133616,Rodney Harris II,WR,0,,2027,259,27.7,54.9,29.5,,54.2,66,11,3,14,0,0,345,0,346,691,345,346,OHIO,OHIO,,
133685,David Larkins,TE,0,,2026,108,65.7,55.4,82.2,82.6,54.1,53.5,85,2,9,0,22,64,0,95,181,86,95,APP STATE,APP STATE,,
133796,Isaiah Myers,WR,1,,2027,136,68.7,59.5,7.9,,60.4,61.3,02,2,12,0,0,169,0,115,284,169,115,CHARLOTTE,CHARLOTTE,,
134273,Cole Adams,WR,0,,2027,103,79.1,65.3,80.1,,66.4,49.5,07,0,7,0,0,47,0,35,82,47,35,ALABAMA,ALABAMA,,
134543,Brison Cobbins,FB,0,,2026,264,,60,69.2,,,60,25,0,1,0,0,0,0,3,3,0,3,OREGON,OREGON,,
134749,Jenson Walker,LS,0,,2025,251,,60,60,,,60,S52,0,1,0,0,0,0,1,1,0,1,N TEXAS,N TEXAS,,
134752,Phillip Wilder,T,0,,2025,138,,55.8,18.3,62.8,,57.3,74,7,8,0,268,0,0,189,457,268,189,CINCINNATI,CINCINNATI,,
134761,Izaiah Hartrup,WR,0,,2027,226,,57.8,66.2,,59.3,60,14,0,1,0,0,1,0,1,2,1,1,OLE MISS,OLE MISS,,
134899,Mathyus Su'a,G,1,,2026,325,,67.2,53.5,69.8,,67.5,78,3,14,0,308,0,0,359,667,308,359,UNLV,UNLV,,
134974,Donerio Davenport,HB,0,,2026,208,49.3,63.7,79.9,76.7,55.7,58.2,04,0,4,0,15,71,31,18,135,86,49,LA TECH,LA TECH,66.4,
137997,Bryson Broadway,T,1,,2025,174,,65.7,64.1,64.8,,65.1,75,6,13,0,541,0,0,366,907,541,366,GA SOUTHRN,GA SOUTHRN,,
138046,D.J. Jones,T,1,,2025,321,,63.3,67.6,69,59.7,58.1,78,5,11,0,431,1,0,273,705,432,273,UAB,UAB,,
138241,Easton Kilty,T,1,2025,2025,199,,82,61.1,83.4,,78.5,71,4,13,0,393,0,0,368,761,393,368,KANSAS ST,KANSAS ST,,
138258,Quinn Urwiler,LB,0,,2026,254,,60,60,,,60,D32,0,1,0,0,0,0,1,1,0,1,N ILLINOIS,N ILLINOIS,,
138262,Jack Wright,WR,0,,2025,320,61,66.1,76.7,65.4,65.7,60.8,89,0,7,0,1,15,0,16,32,16,16,TULSA,TULSA,,
138317,Nate Sullivan Jr.,TE,0,,2026,209,69.2,43.4,19.3,62.4,65.1,33.5,80,3,12,0,52,111,0,247,410,163,247,LA MONROE,LA MONROE,,
138400,Sy'veon Wilkerson,HB,0,,2025,175,78.2,71.7,77.4,81.3,45.6,60,03,0,4,0,9,19,26,1,55,28,27,GA STATE,GA STATE,73.2,
138412,Caleb Krings,G,0,,2025,154,,68.5,89.8,72,,65.4,71,2,13,0,477,0,0,351,828,477,351,DUKE,DUKE,,
138448,Kaelon Black,HB,0,2026,2026,190,57.9,78.8,80.8,12.8,58.2,59.1,08,0,12,0,11,46,47,26,130,57,73,INDIANA,INDIANA,84.3,
138463,Cole Potts,G,0,,2025,197,,64.9,59.3,68.9,,64.3,66,4,13,0,404,0,0,384,788,404,384,JAMES MAD,JAMES MAD,,
138468,Tyler Stephens,G,0,,2025,190,,47.1,85.5,53.8,,42.4,77,0,13,0,153,0,0,167,320,153,167,INDIANA,INDIANA,,
138470,Antwane Wells Jr.,WR,0,2025,2025,226,37.3,59.6,67.3,,60.2,58,07,3,13,0,0,392,5,245,642,392,250,OLE MISS,OLE MISS,54.4,
138481,Isaiah Garcia-Castaneda,WR,0,,2026,238,84.2,53,76.9,,53.1,57.8,13,0,5,0,0,18,0,24,42,18,24,NEBRASKA,NEBRASKA,,
138489,Larenzo McMillan,WR,0,,2026,242,75.3,57.5,77,35.2,48.2,49.1,16,0,10,0,1,12,7,32,52,13,39,NEW MEX ST,NEW MEX ST,69.9,
139018,Julian Ashby,LS,0,2025,2025,333,,60,60,,,60,S48,0,1,0,0,0,0,1,1,0,1,VANDERBILT,VANDERBILT,,
139059,Jabari Brooks,G,0,,2026,323,,63.5,77.2,80.8,,61.3,62,0,2,0,12,0,0,20,32,12,20,UCF,UCF,,
139100,Jack Culbreath,P,0,,2025,351,,60,70.3,,,60,S41,0,1,0,0,0,0,1,1,0,1,WYOMING,WYOMING,,
139318,Tyrese Brown,HB,0,,2025,314,,60,63.4,,,60,30,0,1,0,0,0,0,1,1,0,1,TEXAS ST,TEXAS ST,,
139372,Tim Conerly,WR,0,,2026,325,66.3,85.7,74,,75.4,58.2,08,0,4,0,0,6,2,15,23,6,17,UNLV,UNLV,77.2,
139386,Jaylon Jackson,HB,0,,2025,193,87.2,66.5,83.3,0,51.1,71.7,12,0,14,0,8,118,94,13,233,126,107,IOWA STATE,IOWA STATE,72.6,
139543,Ethan Hagler,C,0,,2026,281,,61.4,60.6,64.4,,60.5,57,6,13,0,405,0,0,436,841,405,436,SM HOUSTON,SM HOUSTON,,
139550,Seth Kohlscheen,C,0,,2025,281,,56.3,72,16,,60.3,69,0,3,0,3,0,0,5,8,3,5,SM HOUSTON,SM HOUSTON,,
139888,Anthony Campbell,DI,0,2025,2025,220,,60,60,,,60,D93,0,1,0,0,0,0,1,1,0,1,MIAMI FL,MIAMI FL,,
141259,Quali Conley,HB,1,2025,2025,109,72.1,73.2,57.1,66.6,60.7,66.1,07,1,12,0,124,245,155,18,542,369,173,ARIZONA,ARIZONA,76.6,
141266,Nick Floyd,HB,0,,2026,329,70.1,74.5,70.2,,,60,24,0,1,0,0,0,5,2,7,0,7,UTAH ST,UTAH ST,71.6,
141268,Daniel Gonzalez,T,0,,2025,224,,29.8,48.6,11.9,,44.6,78,1,5,0,101,0,0,59,160,101,59,MIDDLE TN,MIDDLE TN,,
141270,Tennyson Hadfield,G,0,,2026,321,,57.9,73.7,48.7,,58,65,0,4,0,5,0,0,9,14,5,9,UAB,UAB,,
141335,Jalen Barnum,LB,0,,2025,200,,60,60,63.8,,,D14,1,1,0,1,0,0,0,1,1,0,KENNESAW,KENNESAW,,
141356,Jahon Myers,ED,0,,2026,200,,60,60,63.8,,,D58,0,1,0,1,0,0,0,1,1,0,KENNESAW,KENNESAW,,
141472,Kyle Morlock,TE,0,,2025,167,70.1,54.9,85.6,67.3,55,51.7,84,0,12,0,38,205,1,172,416,243,173,FLORIDA ST,FLORIDA ST,62.7,
141493,Xavier Robinson,LB,0,,2025,175,,60,60,,,60,D33,0,2,0,0,0,0,2,2,0,2,GA STATE,GA STATE,,
141590,Xavier Guillory,WR,0,2025,2025,110,70.7,58.4,70.2,72.1,58.5,56.8,01,1,13,0,2,371,0,359,732,373,359,ARIZONA ST,ARIZONA ST,,
141684,Austin Leausa,G,0,,2026,128,,65.6,74.4,82.2,,60,55,2,11,0,300,0,0,277,577,300,277,BYU,BYU,,
141701,Mata'ava Ta'ase,TE,1,,2025,128,67.5,53.4,54.6,56.9,46.5,62.8,88,2,13,0,94,115,0,268,477,209,268,BYU,BYU,,
141735,Kisean Johnson,WR,0,2025,2025,346,55.3,65.1,59.5,,67.1,44.7,00,3,14,0,0,517,1,334,852,517,335,W KENTUCKY,W KENTUCKY,59.5,
141839,Shomari Lawrence,HB,0,,2026,166,82,71.6,81.6,40,52,53,00,0,8,0,30,52,48,22,152,82,70,FIU,FIU,76.4,
141877,Connor Briggs,TE,0,,2025,221,61,68,80.7,53.4,62.7,67.1,04,0,14,0,13,5,0,103,121,18,103,MIAMI OH,MIAMI OH,,
141881,Dominic Serapiglia III,C,1,,2025,134,,69.9,57.2,83.9,,65.7,63,5,12,0,371,0,0,379,750,371,379,C MICHIGAN,C MICHIGAN,,
141954,Sawyer Evans,P,0,,2026,251,62.5,60,70.3,,,,S41,0,1,0,0,0,1,0,1,0,1,N TEXAS,N TEXAS,60,
142023,Michael Pettway,WR,0,,2026,196,54.4,64.3,84.9,63.9,64.7,58.7,02,0,14,0,1,229,5,282,517,230,287,JVILLE ST,JVILLE ST,59,
142027,Jack Dawson,P,0,,2025,196,62.5,60,70.3,,,,S87,0,1,0,0,0,1,0,1,0,1,JVILLE ST,JVILLE ST,60,
142085,Kenneth Womack,WR,0,,2025,347,41.6,68.3,87,,68.5,60.3,09,1,10,0,0,275,2,276,553,275,278,W MICHIGAN,W MICHIGAN,60.8,
142101,Arsheen Jiles,CB,0,,2025,216,,60,60,,,60,D01,1,1,0,0,0,0,1,1,0,1,UMASS,UMASS,,
142181,Chubba Maae,DI,0,,2026,109,,60,60,63.8,,,D92,2,1,0,1,0,0,0,1,1,0,ARIZONA,ARIZONA,,
142259,Tyler Pastula,P,0,,2025,284,65.2,69.3,77.4,63.8,,60,S13,0,6,4,1,0,1,3,9,5,4,S DIEGO ST,S DIEGO ST,60,71.6
142276,Freddie Brock IV,HB,0,,2026,175,90.2,81.7,84.3,74.9,59.3,58.6,25,0,12,0,31,175,150,22,378,206,172,GA STATE,GA STATE,84.6,
142392,Mitch Bothwell,TE,0,,2026,120,,54.4,69.4,,59,56.1,87,0,3,0,0,1,0,8,9,1,8,BOISE ST,BOISE ST,,
142437,Abdul Janneh Jr.,WR,0,,2026,176,67.1,63,83.8,,60.1,76,04,1,13,0,0,101,0,133,234,101,133,GA TECH,GA TECH,,
142483,Davon Wells,WR,0,,2025,209,64.6,64.2,14.7,62.1,65.5,57.9,03,2,12,0,1,175,1,160,337,176,161,LA MONROE,LA MONROE,63.2,
142509,Cole Sprague,WR,0,,2027,306,61,57.8,72,,58,60,43,0,2,0,0,5,0,3,8,5,3,TEMPLE,TEMPLE,,
142535,Nick Reimer,T,0,,2026,122,,44.7,81.2,49.7,,42.7,52,1,4,0,90,0,0,79,169,90,79,BOWL GREEN,BOWL GREEN,,
142567,Tyler Huff,QB,1,,2025,196,55.6,88.7,66.3,,,60,06,4,14,372,0,0,194,346,912,372,540,JVILLE ST,JVILLE ST,85.4,75.9
142933,Tony Muskett,QB,0,,2025,335,74.9,72,80.3,,,60,07,1,8,98,0,0,14,44,156,98,58,VIRGINIA,VIRGINIA,83.6,61.2
142935,Dymere Miller,WR,0,2025,2025,278,74.6,71.3,86.1,,71.1,64.8,00,0,13,0,0,438,0,360,798,438,360,RUTGERS,RUTGERS,,
142968,Ajani Cornelius,T,0,2025,2025,264,,74.2,57.6,72.4,60,73.8,65,4,14,0,526,1,0,439,966,527,439,OREGON,OREGON,,
142986,Coleman Bennett,HB,0,2026,2026,275,65.5,83.8,65.2,,,,03,0,1,0,0,0,2,0,2,0,2,RICE,RICE,77.4,
143014,Jake Spencer,WR,0,,2025,266,71.3,59.6,67.6,,,59,83,0,1,0,0,0,0,4,4,0,4,PENN STATE,PENN STATE,,
143017,Max Hurleman,S,0,2025,2025,258,86.5,60,60,99.9,,,D37,0,3,0,3,0,0,0,3,3,0,NOTRE DAME,NOTRE DAME,,
143041,Grant Wilson,QB,0,,2027,263,23.5,43.3,81.2,,,60.3,07,0,3,114,0,0,7,63,184,114,70,DOMINION,DOMINION,57.8,41.1
143059,Matthew Sluka,QB,0,,2026,325,27.9,75.4,53,,54.3,60,03,1,3,64,0,1,32,74,171,65,106,UNLV,UNLV,81.8,59.2
143064,Eric Schon,G,0,,2025,154,,59.3,81.6,77,,53.7,64,0,4,0,60,0,0,46,106,60,46,DUKE,DUKE,,
143066,Luke Newman,G,0,2025,2025,223,,71.9,78.9,76.9,,69.9,70,2,12,0,417,0,0,322,739,417,322,MICH STATE,MICH STATE,,
143090,Mike Barr,G,0,,2025,154,,67.3,75.7,80.5,,65.6,62,0,2,0,9,0,0,16,25,9,16,DUKE,DUKE,,
143233,Grant Hidalgo,TE,0,,2026,115,,57.6,66.3,,59.8,58.7,47,1,2,0,0,1,0,2,3,1,2,AUBURN,AUBURN,,
143327,Quincy Ivory,ED,0,,2026,163,,60,60,,,60,D48,0,1,0,0,0,0,1,1,0,1,FLORIDA,FLORIDA,,
143757,D'Angalo Titialii,C,0,,2025,340,,56.1,45.9,51,,59.2,75,4,13,0,439,0,0,300,739,439,300,WASHINGTON,WASHINGTON,,
143759,Nate Bennett,WR,1,,2025,284,70.7,64.8,62.6,,64.2,65.9,11,1,12,0,0,297,0,218,515,297,218,S DIEGO ST,S DIEGO ST,,
143814,Shawn Asbury II,S,0,,2025,190,,60,67,,,60,D01,1,2,0,0,0,0,2,2,0,2,INDIANA,INDIANA,,
143817,Lewis Bond,WR,0,2026,2026,121,52.8,72.1,52.7,,72.5,65,11,2,13,0,0,395,2,381,778,395,383,BOSTON COL,BOSTON COL,63,
143826,Otto Hess,C,0,,2026,121,,62.6,76.2,80.6,,60.5,62,0,4,0,5,0,0,22,27,5,22,BOSTON COL,BOSTON COL,,
143829,Drew Kendall,C,1,2025,2025,121,,78.8,78.7,81.5,,75.9,66,2,13,0,365,0,0,412,777,365,412,BOSTON COL,BOSTON COL,,
143833,Luke McLaughlin,WR,0,,2026,121,62.9,61.5,75.2,,61.1,60.6,83,0,7,0,0,17,0,17,34,17,17,BOSTON COL,BOSTON COL,,
143844,Jaden Williams,WR,1,,2025,314,74.4,73.6,38.7,,76.5,50.2,00,3,13,0,0,399,0,378,777,399,378,TEXAS ST,TEXAS ST,,
143854,Sahmir Hagans,WR,1,2026,2026,154,26.8,63.4,58.2,,66.7,39,02,1,13,0,0,299,0,181,480,299,181,DUKE,DUKE,,
143862,Riley Leonard,QB,0,2025,2025,258,71.7,83.5,60.8,,57.2,60,13,4,16,508,0,1,124,311,944,509,435,NOTRE DAME,NOTRE DAME,82.8,73.9
143865,Jordan Moore,WR,0,2025,2025,154,75.1,74.3,90.5,,74.7,59,08,2,13,0,0,403,0,278,681,403,278,DUKE,DUKE,,
143866,Jaquez Moore,HB,0,,2026,154,48.5,61.4,79.2,87.3,38.2,59.9,09,0,5,1,21,47,32,3,104,69,35,DUKE,DUKE,67.5,49.9
143870,Justin Pickett,G,1,2026,2026,154,,70.6,66.9,83.4,,66.6,77,2,11,0,427,0,0,306,733,427,306,DUKE,DUKE,,
143874,Shyheim Brown,S,0,,2026,167,,60,65,,,60,D01,0,1,0,0,0,0,1,1,0,1,FLORIDA ST,FLORIDA ST,,
143876,CJ Campbell,HB,0,,2027,165,90.5,79.6,86.4,55.5,76.3,66.5,05,0,12,0,76,226,168,50,520,302,218,FAU,FAU,79.5,
143878,Bryson Estes,G,0,,2026,167,,63,76.1,36.6,,69.2,77,0,3,0,18,0,0,10,28,18,10,FLORIDA ST,FLORIDA ST,,
143886,Malik McClain,WR,0,2026,2026,110,64.6,55.4,1.6,,58.1,49.3,12,2,6,0,0,58,0,56,114,58,56,ARIZONA ST,ARIZONA ST,,
143888,Malakai Menzer,ED,0,,2026,167,,60,60,,,60,D93,0,1,0,0,0,0,1,1,0,1,FLORIDA ST,FLORIDA ST,,
143891,Rod Orr Jr.,T,0,,2027,316,,55.5,71.1,80.3,,51,70,0,2,0,4,0,0,8,12,4,8,TOLEDO,TOLEDO,,
143892,Ben Ostaszewski,G,0,,2025,167,,60,65.2,,,60,66,0,1,0,0,0,0,1,1,0,1,FLORIDA ST,FLORIDA ST,,
143900,Jackson West,T,0,,2026,167,,53.5,76.9,84.4,47.7,57.6,48,0,8,0,4,17,0,44,65,21,44,FLORIDA ST,FLORIDA ST,,
143904,Leo Blackburn,WR,0,,2026,176,61,54.2,0,,58.4,51.5,01,1,8,0,0,20,0,47,67,20,47,GA TECH,GA TECH,,
143913,Weston Franklin,C,0,,2025,176,,63.6,26.5,72.4,,63.7,72,7,13,0,449,0,0,449,898,449,449,GA TECH,GA TECH,,
143914,Joe Fusile,G,0,,2026,176,,59.4,79.8,64,,56.7,67,1,13,0,395,0,0,388,783,395,388,GA TECH,GA TECH,,
143915,Daylon Gordon,HB,0,,2026,176,66.7,53.2,67.9,,,59.2,21,0,1,0,0,0,2,2,4,0,4,GA TECH,GA TECH,55.3,
143918,Jamal Haynes,HB,0,2026,2026,176,73.3,67.9,29.2,33.7,57.2,52.3,11,2,13,0,32,258,171,106,567,290,277,GA TECH,GA TECH,73.5,
143921,Jakiah Leftwich,T,0,,2026,245,,61.6,78.2,58.5,,60.9,75,0,9,0,46,0,0,45,91,46,45,N CAROLINA,N CAROLINA,,
143925,Chayden Peery,QB,0,,2026,166,72.5,71.1,74.7,,,60,12,0,2,16,0,0,10,11,37,16,21,FIU,FIU,70.7,60.8
143927,Brody Rhodes,QB,0,,2025,176,65.5,76.3,66.6,,,60,16,0,1,0,0,0,2,1,3,0,3,GA TECH,GA TECH,68.8,
143929,Malik Rutherford,WR,0,2026,2026,176,33.1,70.6,87.2,,73.9,49.7,08,0,13,1,0,311,8,276,596,312,284,GA TECH,GA TECH,55.3,
143930,David Shanahan,P,0,,2025,176,,60,60,,,,S43,0,1,0,0,0,1,0,1,0,1,GA TECH,GA TECH,60,
143933,Elijah Arroyo,TE,0,2025,2025,220,72.7,71.6,40.4,70,73.6,61,08,3,13,1,41,378,0,230,650,420,230,MIAMI FL,MIAMI FL,,60.6
143934,Andres Borregales,K,0,2025,2025,220,,60,63.9,,,60,S30,0,1,0,0,0,0,1,1,0,1,MIAMI FL,MIAMI FL,,
143935,Kahlil Brantley,TE,0,,2025,165,66.7,53.4,82.6,40,60.4,41.3,18,0,9,0,8,48,0,64,120,56,64,FAU,FAU,,
143936,Romello Brinson,WR,0,2026,2026,287,69.6,62.1,0,,61.7,76.3,03,2,6,0,0,139,0,103,242,139,103,SMU,SMU,,
143941,Jake Garcia,QB,0,,2027,156,44.4,68.1,84.9,62.2,,60.1,11,0,6,220,1,0,14,148,383,221,162,E CAROLINA,E CAROLINA,72.8,63.2
143942,Jacolby George,WR,0,2025,2025,220,74.9,73.9,4.3,,75.8,59.7,03,4,13,0,0,367,1,206,574,367,207,MIAMI FL,MIAMI FL,59.5,
143948,Ryan Rodriguez,G,0,,2027,220,,60.3,77.7,49.4,,61.3,76,0,1,0,23,0,0,15,38,23,15,MIAMI FL,MIAMI FL,,
143949,Laurence Seymore III,G,0,,2027,102,,74.4,84.3,78.9,,72.9,50,0,8,0,136,0,0,74,210,136,74,AKRON,AKRON,,
143950,Key'Shawn Smith,WR,0,2025,2025,287,39.3,69.2,66.4,,69.5,62.7,09,1,14,0,0,352,1,298,651,352,299,SMU,SMU,60,
143951,Brashard Smith,HB,0,2025,2025,287,81.2,90.2,55.4,67.2,90.8,47.4,01,1,14,0,59,214,236,32,541,273,268,SMU,SMU,86.9,
143952,Chase Smith,LB,0,,2027,220,,60,71.8,,,60,D41,0,1,0,0,0,0,1,1,0,1,MIAMI FL,MIAMI FL,,
143958,Gavin Blackwell,WR,0,,2026,245,65,60.9,81,,60.6,60.1,02,0,5,0,0,51,0,33,84,51,33,N CAROLINA,N CAROLINA,,
143963,Thomas Flynn,WR,0,,2026,245,,60.6,71.4,,,60.9,86,0,1,0,0,0,0,6,6,0,6,N CAROLINA,N CAROLINA,,
143964,Caleb Hood,HB,0,,2026,245,76,64.3,0,62.7,67.4,60.3,04,1,5,3,7,25,18,8,61,35,26,N CAROLINA,N CAROLINA,64.3,61
143965,J.J. Jones,WR,0,2025,2025,245,72.9,65.5,18.1,,66.9,60.5,05,4,13,0,0,413,0,335,748,413,335,N CAROLINA,N CAROLINA,,
143973,Bryson Nesbit,WR,0,2025,2025,245,71.2,63,84.7,75.4,66.5,36,18,1,7,0,4,192,0,109,305,196,109,N CAROLINA,N CAROLINA,,
143974,Kobe Paysour,WR,0,,2026,245,70.7,61.3,38.1,74.3,61.5,61.7,13,2,13,0,2,294,0,211,507,296,211,N CAROLINA,N CAROLINA,,
143976,Diego Pounds,T,3,2026,2026,226,,59.6,43.3,60.5,,61.1,61,7,13,0,439,0,0,340,779,439,340,OLE MISS,OLE MISS,,
143984,Jakolbe Baldwin,WR,0,,2026,248,61,54.6,77.3,,54.3,57.6,84,0,9,0,0,16,0,36,52,16,36,NC STATE,NC STATE,,
143985,Anthony Belton,T,3,2025,2025,248,,73.6,18.3,87.3,58.3,69.4,74,8,12,0,438,2,0,301,741,440,301,NC STATE,NC STATE,,
143986,Sean Brown,LB,0,2026,2026,248,65.5,77.5,60,,,,D00,0,2,0,0,0,2,0,2,0,2,NC STATE,NC STATE,68.6,
143987,Lyndon Cooper,C,0,,2027,268,,70.2,70.6,77.4,,66.1,56,3,12,0,560,0,0,296,856,560,296,PITTSBURGH,PITTSBURGH,,
143989,Jaleel Davis,G,1,,2026,166,,60.3,63.6,56.3,51.8,62.5,78,3,12,0,175,5,0,137,317,180,137,FIU,FIU,,
143992,Caden Fordham,LB,0,2026,2026,248,,60,65,,,60,D10,2,1,0,0,0,0,1,1,0,1,NC STATE,NC STATE,,
143993,Thornton Gentry,G,0,,2025,108,,52.6,43.2,56.9,,51.5,70,1,6,0,95,0,0,61,156,95,61,APP STATE,APP STATE,,
143994,Julian Gray,WR,0,,2026,206,26.2,54.2,81,68.3,47.3,53.6,01,0,8,0,2,58,9,61,130,60,70,LIBERTY,LIBERTY,66.6,
143999,Alex McLaughlin,LS,0,,2026,202,,60,60,60.9,,60,S42,0,1,0,1,0,0,1,2,1,1,KENTUCKY,KENTUCKY,,
144000,Caden Noonkester,P,0,,2026,248,,60,73.6,,,59.9,S98,0,2,0,0,0,0,2,2,0,2,NC STATE,NC STATE,,
144001,Jordan Poole,FB,0,,2026,248,61.9,57,78.4,,59.9,55.3,O04,0,4,0,0,1,0,4,5,1,4,NC STATE,NC STATE,,
144006,Demie Sumo-Karngbaye,HB,0,,2025,202,68.3,78.3,86.6,64.6,59,58.8,00,0,11,0,81,215,133,98,527,296,231,KENTUCKY,KENTUCKY,84.5,
144010,Myles Alston,WR,1,,2026,263,27.7,55.7,68.5,,55.2,60.4,08,1,12,0,0,345,0,300,645,345,300,DOMINION,DOMINION,,
144011,Trey Andersen,T,0,,2026,329,,54.1,81.3,39.4,,59.1,57,1,7,0,107,0,0,77,184,107,77,UTAH ST,UTAH ST,,
144013,Gavin Bartholomew,TE,1,2025,2025,268,73.3,57.2,31.2,30.4,62.1,52.7,86,5,13,1,15,431,1,232,680,447,233,PITTSBURGH,PITTSBURGH,59,45.9
144016,Jaden Bradley,WR,0,2026,2026,325,68.5,61,44.3,,62,49.7,23,2,14,0,0,136,1,155,292,136,156,UNLV,UNLV,63.5,
144020,Terrence Enos Jr.,T,1,,2026,268,,44.4,7.9,41,,52.9,74,7,9,0,234,0,0,149,383,234,149,PITTSBURGH,PITTSBURGH,,
144024,Rodney Hammond Jr.,HB,0,,2026,268,74.1,56.9,77,7.9,58.3,59.6,06,0,4,0,7,26,12,4,49,33,16,PITTSBURGH,PITTSBURGH,63,
144026,Caleb Junko,P,0,,2026,268,60.3,60.6,70.3,,,,S91,0,1,1,0,0,0,0,1,1,0,PITTSBURGH,PITTSBURGH,,60.6
144027,Nick Lapi,LB,0,,2026,268,,60,60,63.8,,,D59,0,1,0,1,0,0,0,1,1,0,PITTSBURGH,PITTSBURGH,,
144029,Javon McIntyre,S,0,,2026,268,,49.9,64.9,,57.7,44.6,D07,1,1,0,0,1,0,0,1,1,0,PITTSBURGH,PITTSBURGH,,
144032,Terrence Moore,C,0,,2027,268,,54.7,32.1,61.4,,53.9,58,2,8,0,90,0,0,29,119,90,29,PITTSBURGH,PITTSBURGH,,
144037,Nate Yarnell,QB,0,,2026,268,63.5,72.6,47,,,60,19,3,9,216,0,0,2,74,292,216,76,PITTSBURGH,PITTSBURGH,60.6,72.9
144039,Jakob Bradford,G,0,,2025,304,,59.4,63.1,71.5,59.5,53.9,74,4,13,0,590,1,0,304,895,591,304,SYRACUSE,SYRACUSE,,
144041,Enrique Cruz Jr.,T,0,2026,2026,304,,62.4,74.3,70.8,,57,70,0,3,0,23,0,0,10,33,23,10,SYRACUSE,SYRACUSE,,
144046,Oronde Gadsden II,TE,0,2025,2025,304,75.8,82.6,77.1,65,82.6,66,19,2,13,0,37,524,1,246,808,561,247,SYRACUSE,SYRACUSE,62.7,
144048,Umari Hatcher,WR,0,,2027,304,70.1,58.3,85.5,,58.9,45.2,05,1,11,0,0,276,0,83,359,276,83,SYRACUSE,SYRACUSE,,
144049,Wes Hoeh,C,0,,2026,146,,73.4,57,69,,74.4,73,4,11,0,385,0,0,369,754,385,369,UCONN,UCONN,,
144052,Justin Lamson,QB,0,,2027,300,34.6,65.1,80.8,,54.8,60.3,08,0,12,70,0,4,49,41,164,74,90,STANFORD,STANFORD,66.8,58.2
144059,Derek McDonald,LB,0,,2027,304,,60,60,,,60,D15,0,2,0,0,0,0,2,2,0,2,SYRACUSE,SYRACUSE,,
144060,Landon Morris,TE,1,,2027,306,69.5,64,83.6,41.7,62.4,65.2,81,1,9,0,11,140,0,74,225,151,74,TEMPLE,TEMPLE,,
144070,Tahj Bullock,QB,0,,2026,102,32.5,71.1,84.1,,54.4,61.2,12,0,12,37,0,52,53,57,199,89,110,AKRON,AKRON,73.4,70.3
144073,Griffin Duggan,T,0,,2026,337,,58.2,72.9,,,57.6,63,0,3,0,0,0,0,14,14,0,14,VA TECH,VA TECH,,
144077,Jared Gibble,TE,0,,2026,108,,51.4,71.2,66.8,53.4,53.4,46,0,4,0,1,5,0,6,12,6,6,APP STATE,APP STATE,,
