playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassBlock,gradesPassRoute,gradesPass,gradesRun
43872,Mason White,S,0,,2026,265,60,60,60,D01,0,1,0,0,0,0,1,1,0,1,OREGON ST,OREGON ST,,,,,
52545,Joe Royer,TE,0,2026,2026,138,76.5,77.4,61.8,11,0,1,0,6,19,0,19,44,25,19,CINCINNATI,CINCINNATI,62.9,71.8,76.2,,
53398,Eric Meeks,C,0,,2026,214,68,79,63,57,0,1,0,26,0,0,30,56,26,30,MARSHALL,MARSHALL,,83.3,,,
54221,Sterling Berkhalter,WR,0,,2027,339,63.4,76.2,43.4,04,0,1,0,0,23,0,11,34,23,11,WAKE,WAKE,62.9,,65.6,,
70617,Ethan Higgins,T,0,,2028,323,60,67.2,60,68,0,1,0,0,0,0,3,3,0,3,UCF,UCF,,,,,
70721,Kevin Green Jr.,WR,0,,2027,340,59.9,74.4,75,00,0,1,0,0,6,0,13,19,6,13,WASHINGTON,WASHINGTON,,,55.5,,
70727,Miller Moss,QB,0,2026,2026,210,45.6,20,60,07,1,1,30,0,0,1,25,56,30,26,LOUISVILLE,LOUISVILLE,28.3,,,42.3,67.1
70874,Jake Retzlaff,QB,0,,2026,319,80.3,76.7,60,12,1,1,30,0,0,8,27,65,30,35,TULANE,TULANE,35.4,,,82.7,63.1
71325,Boden Groen,TE,0,,2026,198,65.9,73.7,60.4,88,0,1,0,4,12,0,5,21,16,5,KANSAS,KANSAS,61,77,64,,
71502,Andrew Madrigal,C,0,,2026,239,68.6,4.9,68.7,78,1,1,0,33,0,0,38,71,33,38,NEVADA,NEVADA,,84.3,51.1,,
71698,Jayden Dixon-Veal,WR,0,,2026,130,65.4,73.3,60.1,10,0,1,0,0,8,0,8,16,8,8,CAL,CAL,61,,64.8,,
72324,Sonny Makasini,G,0,,2027,128,68.8,77.3,69.7,51,0,1,0,19,0,0,15,34,19,15,BYU,BYU,,61,,,
72376,Cam Davis,HB,0,,2026,225,79.2,70.6,,23,0,1,0,1,4,2,0,7,5,2,MINNESOTA,MINNESOTA,67.4,0,90.6,,75
72689,Marshall Jackson,T,0,,2026,346,67,77.3,68,53,1,1,0,46,0,0,24,70,46,24,W KENTUCKY,W KENTUCKY,,61,,,
73621,Elijah Gilliam,HB,0,,2026,169,61.3,69.8,60,33,0,1,0,0,2,3,1,6,2,4,FRESNO ST,FRESNO ST,67.3,,58.9,,62.2
73699,Cory Hall,DI,0,,2026,325,60,60,60,D97,0,1,0,0,0,0,1,1,0,1,UNLV,UNLV,,,,,
73741,Aluma Nkele,T,0,,2026,225,65.5,74,62.3,70,0,1,0,9,0,0,24,33,9,24,MINNESOTA,MINNESOTA,,77.6,,,
73860,Reis Stocksdale,WR,0,,2027,122,56.3,72.8,61,06,0,1,0,0,12,0,8,20,12,8,BOWL GREEN,BOWL GREEN,62.9,,56.3,,
73935,Cade McConnell,QB,0,,2026,330,70.2,63.6,,11,0,1,1,0,0,0,0,1,1,0,UTEP,UTEP,60.3,,,,64.4
74236,Mason Murphy,T,0,2026,2026,115,68.1,75.9,73.3,76,0,1,0,37,0,0,18,55,37,18,AUBURN,AUBURN,,52.4,,,
74652,AJ Vaipulu,G,0,,2026,341,62.2,79.7,57.3,66,1,1,0,45,0,0,37,82,45,37,WASH STATE,WASH STATE,,81.7,,,
75288,Tegra Tshabola,G,0,,2028,260,69.1,75.6,67.3,77,0,1,0,15,0,0,11,26,15,11,OHIO STATE,OHIO STATE,,80.9,,,
78216,Tay Lanier,WR,0,,2026,144,53.9,77.1,60.4,06,0,1,1,0,12,0,20,33,13,20,COLO STATE,COLO STATE,60.3,,52.7,60.4,
78573,Solomon Vanhorse,HB,0,,2026,190,56.4,63.5,,18,0,1,0,0,0,1,0,1,0,1,INDIANA,INDIANA,62.5,,,,57.8
81675,Reuben Unije,T,1,,2026,324,61.6,75.7,58.3,71,1,1,0,37,0,0,14,51,37,14,UCLA,UCLA,,64.2,,,
86477,Koby Gross,TE,0,,2026,117,55.6,74.9,62.4,06,0,1,0,0,10,0,3,13,10,3,BALL ST,BALL ST,,,54.1,,
86525,Camden Jordan,WR,0,,2026,190,57.3,65.6,60,89,0,1,0,0,1,0,1,2,1,1,INDIANA,INDIANA,,,59.1,,
86538,Chase Penry,WR,0,,2026,120,59.4,72.9,77.5,13,0,1,0,0,6,0,10,16,6,10,BOISE ST,BOISE ST,,,55,,
90224,Reymello Murphy,WR,0,,2026,146,71.3,77.2,83.1,06,0,1,0,0,23,0,6,29,23,6,UCONN,UCONN,65,,68,,
97105,Cam Ross,WR,0,2026,2026,335,59.3,77.9,54,06,0,1,0,0,35,0,23,58,35,23,VIRGINIA,VIRGINIA,72.1,,59.8,,
97171,Alante Brown,WR,0,,2027,223,58.5,63.4,,00,0,1,0,0,1,0,0,1,1,0,MICH STATE,MICH STATE,64.2,,59.7,,
97204,Juwaun Price,HB,0,,2026,216,64.1,71.8,60,28,0,1,0,4,6,1,1,12,10,2,UMASS,UMASS,62.5,54.5,56.8,,63.3
97321,Ryan Davis,WR,0,,2026,328,70.7,77.1,60.4,09,0,1,0,0,26,0,20,46,26,20,UTAH,UTAH,66.2,,70.2,,
97427,Devin Voisin,WR,0,,2026,288,89.9,79.6,58.4,01,0,1,0,0,27,0,41,68,27,41,S ALABAMA,S ALABAMA,71.1,,89.9,,
97517,Marvae Myers,CB,0,,2026,214,60,60,60,D03,0,1,0,0,0,0,1,1,0,1,MARSHALL,MARSHALL,,,,,
97796,Michael Johnson Jr.,QB,0,,2026,102,38.7,73.1,60,15,0,1,4,0,0,5,9,18,4,14,AKRON,AKRON,19.7,,,57.2,42.8
97804,Dequan Finn,QB,0,,2026,221,73.7,10.1,60,01,1,1,33,0,0,4,7,44,33,11,MIAMI OH,MIAMI OH,70.4,,,66.4,75.9
97813,Donavon Greene,WR,0,,2026,337,59.5,76.5,73,03,0,1,0,0,28,0,19,47,28,19,VA TECH,VA TECH,61,,56.9,,
98006,Zach Calzada,QB,0,,2026,202,48.2,76.5,60,05,1,1,36,0,0,1,27,64,36,28,KENTUCKY,KENTUCKY,69.2,,,45.7,62.3
98070,Tyler Brown,G,0,,2027,143,72.4,70.6,70.5,56,0,1,0,0,0,0,5,5,0,5,COLORADO,COLORADO,,,,,
98255,Jax Harrington,T,0,,2026,207,83.9,78.6,83.5,70,0,1,0,23,0,0,38,61,23,38,LA LAFAYET,LA LAFAYET,,83.3,,,
98371,Brett Seither,TE,0,,2026,176,62.1,73.5,75.2,80,0,1,0,3,7,0,6,16,10,6,GA TECH,GA TECH,61,69.3,54,,
98396,Julius Pierce,C,0,,2026,166,55.4,79.9,52.7,65,1,1,0,37,0,0,37,74,37,37,FIU,FIU,,69.2,,,
98490,Jayme Motley-Simmons,T,0,,2026,102,53.2,76.4,52.6,77,0,1,0,28,0,0,28,56,28,28,AKRON,AKRON,,53.3,,,
98550,Adrian Medley,G,0,,2026,167,66,76.9,62.6,76,0,1,0,17,0,0,25,42,17,25,FLORIDA ST,FLORIDA ST,,83.8,,,
99041,Jakai Moore,T,0,,2026,245,82.6,76.2,82,55,0,1,0,32,0,0,27,59,32,27,N CAROLINA,N CAROLINA,,76.2,,,
99437,Taylor Poitier,G,0,,2026,199,56.6,78.4,53.4,69,0,1,0,27,0,0,18,45,27,18,KANSAS ST,KANSAS ST,,64,,,
99476,Maverick McIvor,QB,0,,2026,346,57.1,76.8,60,07,0,1,45,0,1,2,17,65,46,19,W KENTUCKY,W KENTUCKY,70.2,,54.3,61.6,48.8
99695,Justin Olson,WR,0,,2026,136,50.3,77,44.2,04,0,1,0,0,19,0,14,33,19,14,CHARLOTTE,CHARLOTTE,,,53.2,,
100201,Zach Gibson,QB,0,,2026,165,50.4,69.5,60,07,0,1,2,0,0,0,6,8,2,6,FAU,FAU,61.8,,,49.5,
100253,Broderick Roman,C,0,,2027,296,65.8,79.5,62.2,67,0,1,0,42,0,0,25,67,42,25,SO MISS,SO MISS,,73.1,,,
100263,Xavior Gray,T,0,,2026,256,68.5,69.4,69,63,0,1,0,0,0,0,7,7,0,7,NWESTERN,NWESTERN,,,,,
100518,Ben Coleman,C,0,,2026,110,63.5,10.5,66.2,62,1,1,0,35,0,0,43,78,35,43,ARIZONA ST,ARIZONA ST,,56.8,,,
100658,Hudson Habermehl,TE,0,,2026,324,51.6,78.8,60.8,81,0,1,0,5,24,0,19,48,29,19,UCLA,UCLA,,69.8,49.9,,
100835,Oscar Adaway III,HB,0,,2026,289,68.3,73.1,66.5,27,0,1,0,1,8,7,4,20,9,11,S CAROLINA,S CAROLINA,71.4,70,60.9,,66.1
101579,Matthew Bedford,G,0,,2026,264,66.2,74,65,77,0,1,0,5,0,0,9,14,5,9,OREGON,OREGON,,75.2,,,
101625,Ta'Quan Roberson,QB,0,,2026,126,58.8,76.7,60,02,0,1,23,0,0,6,38,67,23,44,BUFFALO,BUFFALO,70.9,,,47.7,69.2
101628,Jacob Clark,QB,0,2026,2026,230,74.6,77.1,60,12,0,1,46,0,1,6,20,73,47,26,MO STATE,MO STATE,42.6,,89.1,71.7,62.7
102273,Pat McMurtrie,T,0,,2026,197,51.7,77.2,52.3,76,1,1,0,39,0,0,40,79,39,40,JAMES MAD,JAMES MAD,,49.6,,,
102309,Jordan Hall,G,0,,2026,319,67.2,72.9,66.5,50,0,1,0,2,0,0,11,13,2,11,TULANE,TULANE,,69.7,,,
102324,Keagen Trost,T,0,2026,2026,229,70.6,25.9,71,79,1,1,0,47,0,0,39,86,47,39,MISSOURI,MISSOURI,,74,,,
103865,Evan Beerntsen,G,0,2026,2026,256,77.9,78.9,79.2,60,1,1,0,32,0,0,35,67,32,35,NWESTERN,NWESTERN,,72.5,,,
103979,Jobi Malary,HB,0,,2026,197,60,62.7,60,28,0,1,0,0,0,0,1,1,0,1,JAMES MAD,JAMES MAD,,,,,
103994,Dontae McMillan,HB,0,2026,2026,160,66,73.7,55.2,28,0,1,0,0,17,8,6,31,17,14,E MICHIGAN,E MICHIGAN,21.5,,67,,66.1
104082,Marcus Bellon,WR,0,,2026,239,62.1,77.8,57.9,18,0,1,0,0,27,1,23,51,27,24,NEVADA,NEVADA,71,,60.6,,62.9
104638,Ryan Joyce,C,0,,2026,263,70.9,78.1,67.5,70,0,1,0,29,0,0,17,46,29,17,DOMINION,DOMINION,,74.9,,,
104768,Joe Fagnano,QB,0,2026,2026,146,67.3,77.5,60,02,0,1,47,0,1,0,33,81,48,33,UCONN,UCONN,69.5,,55.9,66.8,
104901,Marcus Velez,TE,0,,2026,126,84.7,74.7,82.5,19,0,1,0,5,3,0,21,29,8,21,BUFFALO,BUFFALO,61,68.7,57.7,,
108560,Michael Flores,G,0,,2026,210,60,0,60,51,1,1,0,0,0,0,1,1,0,1,LOUISVILLE,LOUISVILLE,,,,,
109364,Luke Painton,T,0,,2026,216,82.8,76.2,81.1,72,0,1,0,26,0,0,27,53,26,27,UMASS,UMASS,,74.7,,,
111094,Sean Brown,WR,0,,2026,136,82.6,66.5,84.1,08,0,1,0,0,2,0,0,2,2,0,CHARLOTTE,CHARLOTTE,61,,72.6,,
121392,Myles Kitt-Denton,WR,0,,2026,284,59.1,67.5,60,20,0,1,0,0,1,0,2,3,1,2,S DIEGO ST,S DIEGO ST,,,59.9,,
121426,Caullin Lacy,WR,0,2026,2026,210,57.8,76.7,60.2,05,0,1,0,0,29,2,22,53,29,24,LOUISVILLE,LOUISVILLE,69.4,,56.7,,61
121481,Trey Bedosky,T,0,,2026,206,63.1,72.4,61,79,0,1,0,9,0,0,9,18,9,9,LIBERTY,LIBERTY,,67.8,,,
121488,Zaire Flournoy,G,0,,2027,166,52.6,75.8,46.6,51,1,1,0,15,0,0,13,28,15,13,FIU,FIU,,82.6,,,
121492,Justin Jones,HB,0,2026,2026,115,61.9,70.2,60,35,0,1,0,0,3,2,3,8,3,5,AUBURN,AUBURN,65.5,,57.7,,62.1
121508,Brady Wilson,C,0,,2026,335,66.2,8.2,68.2,76,1,1,0,44,0,0,32,76,44,32,VIRGINIA,VIRGINIA,,64.6,,,
121537,Lincoln Pare,HB,0,2026,2026,314,71.7,75.5,60,07,0,1,0,5,12,21,8,46,17,29,TEXAS ST,TEXAS ST,77,76.3,66,,70.2
121539,Corey Rucker,WR,0,2026,2026,113,53.2,0,62.3,07,1,1,0,0,50,0,20,70,50,20,ARK STATE,ARK STATE,64.1,,54.7,,
121550,Isaiah Alston,WR,0,,2026,197,54.4,74.6,60,08,0,1,1,0,9,0,10,20,10,10,JAMES MAD,JAMES MAD,60.3,,54.9,58,
121620,Reece Adkins,TE,0,,2027,216,72.4,74.6,67.5,83,0,1,0,3,9,0,20,32,12,20,UMASS,UMASS,62.9,71,68.1,,
121708,Tyson Thompson,TE,0,,2026,275,60.5,77,36.2,11,0,1,0,1,7,2,26,36,8,28,RICE,RICE,72.7,64,66.4,,70.1
121732,Hayden Hagler,TE,0,,2026,230,62.5,74.5,61.3,14,0,1,0,12,11,0,20,43,23,20,MO STATE,MO STATE,61,37.4,68.4,,
121734,EJ Horton Jr.,WR,0,2026,2026,273,61.4,78.4,58.7,13,0,1,0,0,13,0,29,42,13,29,PURDUE,PURDUE,62.9,,61.3,,
121745,Zane Porter,LB,0,,2026,214,60,60,60,D15,0,1,0,0,0,0,1,1,0,1,MARSHALL,MARSHALL,,,,,
121817,Frank Peasant,HB,0,,2026,218,65.5,71.2,60,22,0,1,0,2,5,4,1,12,7,5,MEMPHIS,MEMPHIS,68.6,73.7,57.2,,65.4
121819,Lance Robinson,G,0,,2027,210,65,77,60.6,53,0,1,0,30,0,0,27,57,30,27,LOUISVILLE,LOUISVILLE,,76.1,,,
121987,Trenton Scott,T,0,,2026,239,38.5,72.1,53.2,52,0,1,0,6,0,0,12,18,6,12,NEVADA,NEVADA,,0,,,
122018,Josh Hancock,LS,0,,2026,330,60,65.1,,S39,0,1,0,1,0,0,0,1,1,0,UTEP,UTEP,,67.6,,,
122056,Miles Davis,HB,0,2026,2026,329,62.5,75.9,56,02,0,1,0,8,18,10,9,45,26,19,UTAH ST,UTAH ST,73.4,79.4,71.8,,58.5
122147,Sage Ennis,TE,0,,2026,335,71.6,74.2,52.8,00,0,1,0,2,8,0,12,22,10,12,VIRGINIA,VIRGINIA,62.9,66.6,77.1,,
122156,Walker Parks,G,0,,2026,140,61.7,72,59.2,64,0,1,0,7,0,0,2,9,7,2,CLEMSON,CLEMSON,,79.9,,,
122164,E.J. Williams Jr.,WR,0,2026,2026,190,61.3,77.1,61.3,07,0,1,0,0,17,0,12,29,17,12,INDIANA,INDIANA,64.1,,60.9,,
122173,Panda Askew,G,1,,2026,156,49.7,78,51.4,53,1,1,0,21,0,0,19,40,21,19,E CAROLINA,E CAROLINA,,27.4,,,
122177,Ty'Kieast Crawford,T,0,,2026,343,65.5,76.2,56.6,74,0,1,0,37,0,0,22,59,37,22,W VIRGINIA,W VIRGINIA,,79.1,,,
122188,Jonny King,C,0,,2026,136,51.3,78.5,55.8,52,0,1,0,30,0,0,21,51,30,21,CHARLOTTE,CHARLOTTE,,33.1,,,
122234,Anderson Castle,HB,0,2026,2026,154,59.6,73.3,60,04,0,1,0,4,15,4,1,24,19,5,DUKE,DUKE,68.9,77,62.6,,57.2
122282,Blake Shapen,QB,0,,2026,227,72.4,76.7,60,02,0,1,44,0,0,4,18,66,44,22,MISS STATE,MISS STATE,70.9,,,78.5,53.2
122299,Quincy Jenkins,G,0,,2026,346,58.4,79.1,54,63,0,1,0,46,0,0,24,70,46,24,W KENTUCKY,W KENTUCKY,,68.5,,,
122318,Braydon Bennett,HB,0,,2027,337,59.9,69.3,,24,0,1,0,1,2,0,0,3,3,0,VA TECH,VA TECH,,72.9,58.7,,
122319,Mason Bowers,T,0,,2026,136,53.9,76.9,64.2,57,0,1,0,48,0,0,24,72,48,24,CHARLOTTE,CHARLOTTE,,35.3,,,
122346,Donavan Manson,G,0,,2026,325,54.4,73,51.5,55,0,1,0,5,0,0,6,11,5,6,UNLV,UNLV,,79.1,,,
122381,Calib Perez,G,1,,2027,321,64.7,79.7,69.7,75,1,1,0,36,0,0,27,63,36,27,UAB,UAB,,34.4,,,
122398,Markeston Douglas,TE,0,,2026,167,61.4,74.4,58.6,87,0,1,0,10,2,0,15,27,12,15,FLORIDA ST,FLORIDA ST,,74.5,57.8,,
122402,Zane Herring,G,0,,2026,327,46,0,55.7,51,2,1,0,44,0,0,25,69,44,25,USF,USF,,51.1,,,
122412,Chubba Purdy,QB,0,,2026,239,64.7,77.1,60,13,0,1,33,0,0,12,26,71,33,38,NEVADA,NEVADA,73.3,,,63.5,61.8
122413,Bryan Robinson,WR,0,,2026,214,55.3,75.3,61.5,03,0,1,0,0,15,0,13,28,15,13,MARSHALL,MARSHALL,62.9,,55.1,,
122417,Thomas Shrader,G,0,,2027,327,51.4,80.1,45.8,67,0,1,0,44,0,0,25,69,44,25,USF,USF,,61.5,,,
122419,David Stickle,C,0,,2026,275,69.1,79.3,66,64,0,1,0,17,0,0,47,64,17,47,RICE,RICE,,69.9,,,
122451,Rasheed Miller,T,0,2026,2026,210,58.9,79.7,52.5,60,0,1,0,30,0,0,27,57,30,27,LOUISVILLE,LOUISVILLE,,85.9,,,
122463,Jackson Wheeler,LS,0,,2026,174,60,65.1,,S89,0,1,0,1,0,0,0,1,1,0,GA SOUTHRN,GA SOUTHRN,,67.6,,,
122466,Caelan Williams,T,0,,2027,174,60,67.2,,64,0,1,0,3,0,0,0,3,3,0,GA SOUTHRN,GA SOUTHRN,,48.6,,,
122475,Tucker Gleason,QB,0,,2026,316,84.3,74.6,60,04,0,1,15,0,0,3,19,37,15,22,TOLEDO,TOLEDO,68.8,,,83,66.1
122515,DeShawn Hanika,TE,0,,2026,198,87.3,74.5,45,18,0,1,0,2,16,0,8,26,18,8,KANSAS,KANSAS,66.2,66.6,91.8,,
122526,Tyler Miller,T,0,2026,2026,193,67.1,76.1,68.5,66,0,1,0,29,0,0,30,59,29,30,IOWA STATE,IOWA STATE,,55.7,,,
122543,Ar'maj Reed-Adams,G,0,2026,2026,312,65,78.1,60.4,55,0,1,0,33,0,0,20,53,33,20,TEXAS A&M,TEXAS A&M,,84.3,,,
122548,Jordan Brown,WR,0,,2026,239,65.1,78.5,83.5,01,0,1,0,0,28,0,33,61,28,33,NEVADA,NEVADA,65,,61.7,,
122555,Jalon Daniels,QB,0,2026,2026,198,68.3,75.9,60,06,0,1,36,0,0,5,9,50,36,14,KANSAS,KANSAS,20.7,,,68.3,60.9
122562,Daniel Hishaw Jr.,HB,0,,2026,198,54.3,75.9,59.2,09,0,1,0,8,15,6,5,34,23,11,KANSAS,KANSAS,70.7,23.6,35.4,,64.9
122563,Will Huggins,TE,0,,2026,261,45,74.4,47.6,81,0,1,0,1,7,0,15,23,8,15,OKLAHOMA,OKLAHOMA,,34.9,54.1,,
122608,Christian Moore,TE,0,,2026,273,51.3,74.3,53.4,44,0,1,0,3,2,1,31,37,5,32,PURDUE,PURDUE,64.3,68.7,60.1,,60
122620,Will Swanson,TE,0,,2026,199,60.3,75.3,66,83,0,1,0,1,3,0,9,13,4,9,KANSAS ST,KANSAS ST,,67.4,55.4,,
122626,Carver Willis,T,0,2026,2026,340,75.5,16.3,77.4,50,1,1,0,32,0,0,33,65,32,33,WASHINGTON,WASHINGTON,,75,,,
122692,Kobe Baynes,G,0,,2026,198,62.7,77.9,62.6,70,0,1,0,36,0,0,14,50,36,14,KANSAS,KANSAS,,61.2,,,
122700,Austin Collins,C,0,,2026,304,58.7,13.4,58.8,51,1,1,0,62,0,0,22,84,62,22,SYRACUSE,SYRACUSE,,67.5,,,
122707,Christian Fitzpatrick,WR,0,,2026,262,63.8,78.4,60.2,16,0,1,0,0,12,0,19,31,12,19,OKLA STATE,OKLA STATE,64.1,,63.4,,
122826,Chance Carroll,C,0,,2026,174,54.4,76.7,54.1,54,0,1,0,22,0,0,9,31,22,9,GA SOUTHRN,GA SOUTHRN,,55.2,,,
122836,Elijah Green,HB,0,,2026,281,67.9,75.3,58.6,21,0,1,0,4,19,10,3,36,23,13,SM HOUSTON,SM HOUSTON,73.2,21.6,80.3,,66.4
122842,Malik McGowan,G,0,,2026,325,56.8,79.4,54.9,60,1,1,0,32,0,0,29,61,32,29,UNLV,UNLV,,58.6,,,
122856,Anthony Carter Jr.,G,0,,2026,248,48,79.1,49.6,75,0,1,0,24,0,0,31,55,24,31,NC STATE,NC STATE,,27.9,,,
122864,Ben Finley,QB,0,,2026,102,82.2,75.6,60.2,10,0,1,27,0,0,1,21,49,27,22,AKRON,AKRON,68.5,,,88.3,49
122867,Sean Hill,G,0,,2026,320,54.5,79.9,48.4,65,0,1,0,38,0,0,30,68,38,30,TULSA,TULSA,,74.4,,,
122883,Porter Rooks,WR,0,,2026,160,54.2,69.1,60,09,0,1,0,0,4,0,1,5,4,1,E MICHIGAN,E MICHIGAN,,,55.4,,
122885,Anthony Smith,WR,0,2026,2026,156,65.9,76,45.5,09,0,1,0,0,23,0,19,42,23,19,E CAROLINA,E CAROLINA,66.2,,67.7,,
122903,Aidan Keanaaina,DI,0,2026,2026,130,60,60,60,D47,0,1,0,0,0,0,1,1,0,1,CAL,CAL,,,,,
122910,Drew Pyne,QB,0,,2026,122,73.7,77.2,60,09,0,1,45,0,0,1,28,74,45,29,BOWL GREEN,BOWL GREEN,69.8,,,71.5,65.4
122916,Nate Anderson,G,0,,2026,287,59.6,67.5,60,69,0,1,0,1,0,0,1,2,1,1,SMU,SMU,,0,,,
122936,Seth McGowan,HB,0,2026,2026,202,68.9,76.3,73.5,03,0,1,0,6,24,15,1,46,30,16,KENTUCKY,KENTUCKY,75.2,33.8,39.4,,74.4
122938,Chandler Morris,QB,0,2026,2026,335,74.8,77.3,60,04,0,1,44,0,0,3,29,76,44,32,VIRGINIA,VIRGINIA,70.5,,,72.4,66.2
122985,Dominic Richardson,HB,0,2026,2026,320,71,77.5,71.7,21,0,1,0,8,23,20,2,53,31,22,TULSA,TULSA,76.8,83.7,59.1,,70.2
122987,Eli Russ,G,0,,2026,318,63.5,79.7,58.3,66,0,1,0,37,0,0,25,62,37,25,TROY,TROY,,83.2,,,
122993,Quinton Stewart,TE,0,,2026,262,60,67.8,60,82,0,1,0,0,0,0,1,1,0,1,OKLA STATE,OKLA STATE,,,,,
123016,Jake McConnachie,WR,0,,2026,216,68.5,74.8,60.6,07,0,1,0,0,6,0,12,18,6,12,UMASS,UMASS,61,,67.8,,
123051,Trebor Pena,WR,0,2026,2026,266,60.7,78.5,75.5,08,0,1,0,0,32,0,19,51,32,19,PENN STATE,PENN STATE,62.9,,58.2,,
123090,Caleb Medford,WR,0,,2026,199,60,64.1,60,88,0,1,0,0,0,0,1,1,0,1,KANSAS ST,KANSAS ST,,,,,
123115,Jaylen Garth,T,0,,2027,331,44.8,77.3,36.5,71,0,1,0,51,0,0,27,78,51,27,UTSA,UTSA,,60.1,,,
123124,Troy Omeire,WR,0,,2027,325,82.9,0,81.1,00,1,1,0,0,10,0,12,22,10,12,UNLV,UNLV,62.9,,82.6,,
123125,Logan Parr,G,1,,2026,287,68.2,0,72.1,71,1,1,0,31,0,0,36,67,31,36,SMU,SMU,,66.2,,,
123138,Nathaneal Floyd,WR,0,,2026,239,54,71.2,60.3,00,0,1,0,0,2,1,5,8,2,6,NEVADA,NEVADA,62.5,,58.1,,57.9
123149,Larry Moore III,T,0,,2026,251,35.5,73.6,44.7,74,0,1,0,19,0,0,10,29,19,10,N TEXAS,N TEXAS,,14,,,
123162,Jayden York,TE,0,,2027,182,78.9,66,80.6,13,0,1,0,0,0,0,3,3,0,3,HOUSTON,HOUSTON,,,,,
123265,Dillon Wade,G,0,2026,2026,115,64.2,77.9,65,52,1,1,0,29,0,0,11,40,29,11,AUBURN,AUBURN,,60.4,,,
123276,Sincere Brown,WR,0,2026,2026,143,72.6,77,33.3,09,0,1,0,0,20,0,12,32,20,12,COLORADO,COLORADO,65,,75.8,,
123308,Dan Dishman,TE,0,,2026,331,55.2,74.6,55.9,05,0,1,0,5,8,0,12,25,13,12,UTSA,UTSA,61,69.9,54.7,,
123340,Derrell Bailey Jr.,T,0,2026,2026,175,65.3,77.4,65,58,0,1,0,51,0,0,19,70,51,19,GA STATE,GA STATE,,62.3,,,
123379,Will Cobb,LS,0,,2026,339,60,65.1,,S32,0,1,0,1,0,0,0,1,1,0,WAKE,WAKE,,67.6,,,
123386,Mitch Griffis,QB,0,,2027,315,67.4,70.4,60,12,0,1,2,0,0,4,5,11,2,9,TEXAS TECH,TEXAS TECH,68.7,,,62.3,63.7
123396,Luke Petitbon,C,0,,2026,167,64.8,77.9,61.2,51,0,1,0,17,0,0,25,42,17,25,FLORIDA ST,FLORIDA ST,,80.3,,,
123401,George Sell,G,0,,2026,339,56.2,77.6,48.6,77,0,1,0,29,0,0,19,48,29,19,WAKE,WAKE,,86.3,,,
123418,Preston Fox,WR,0,,2026,343,62,75.7,60,29,0,1,0,0,14,0,4,18,14,4,W VIRGINIA,W VIRGINIA,71.1,,61.5,,
123432,Reese Smith,WR,0,,2026,206,58.5,75,60.6,06,0,1,0,0,23,0,9,32,23,9,LIBERTY,LIBERTY,71.5,,58.4,,
123439,Jordan White,C,0,2026,2026,333,77.2,0,78.7,53,2,1,0,24,0,0,37,61,24,37,VANDERBILT,VANDERBILT,,59.3,,,
123467,Dakota Thomas,WR,0,,2026,239,55.5,73.2,60.2,05,0,1,0,0,6,0,7,13,6,7,NEVADA,NEVADA,,,55.6,,
123472,Noah Whittington,HB,0,2026,2026,264,80.2,71.4,,06,0,1,0,3,3,4,0,10,6,4,OREGON,OREGON,69.2,84,55.7,,78.4
123530,Dwayne Allick,C,0,,2026,121,55.1,0,60.2,53,2,1,0,52,0,0,21,73,52,21,BOSTON COL,BOSTON COL,,66.1,,,
123537,Kevin Cline,T,0,2026,2026,121,65.5,20.5,66,79,1,1,0,52,0,0,21,73,52,21,BOSTON COL,BOSTON COL,,72.1,,,
123558,Jake Burns,G,0,,2026,122,60.6,79.5,52.6,65,0,1,0,38,0,0,21,59,38,21,BOWL GREEN,BOWL GREEN,,87.7,,,
123561,Gavin Gerhardt,C,0,2026,2026,138,68.6,78.8,70,53,0,1,0,28,0,0,27,55,28,27,CINCINNATI,CINCINNATI,,46.8,,,
123583,Jadon Thompson,WR,0,,2026,218,67.6,72.2,59.2,00,0,1,0,0,6,0,10,16,6,10,MEMPHIS,MEMPHIS,61,,67.5,,
123591,Alex Atcavage,G,0,,2026,165,56.9,1.3,59.6,73,1,1,0,46,0,0,21,67,46,21,FAU,FAU,,60.6,,,
123640,Kejon Owens,HB,0,2026,2026,166,66.9,74.4,60,05,0,1,0,5,9,17,1,32,14,18,FIU,FIU,75.8,76.7,49.1,,67.1
123662,James Faminu,T,0,,2026,325,48,70.8,58.3,66,0,1,0,7,0,0,4,11,7,4,UNLV,UNLV,,5.1,,,
123680,Stacy Sneed,HB,0,,2026,182,63,73.9,76.9,21,0,1,0,1,4,9,5,19,5,14,HOUSTON,HOUSTON,72.6,72.7,75,,58
123703,Derrick Graham,T,0,2026,2026,319,71.8,77.6,68.7,76,0,1,0,34,0,0,39,73,34,39,TULANE,TULANE,,71.9,,,
123732,Pat Barnett,G,0,,2028,323,59.3,74,57.6,50,0,1,0,6,0,0,10,16,6,10,UCF,UCF,,75.9,,,
123758,Parker Navarro,QB,0,,2026,259,62.8,0,60,13,3,1,44,0,0,11,29,84,44,40,OHIO,OHIO,72.9,,,55,74.3
