playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesRun,gradesPass
147486,Mitchell Evans,TE,0,2025,2025,258,9,41.7,0,45.7,53.5,88,1,1,0,0,26,0,9,35,26,9,NOTRE DAME,NOTRE DAME,,,
147493,Davis Sherwood,TE,0,,2025,258,,60,64.4,,60,38,0,1,0,0,0,0,1,1,0,1,NOTRE DAME,NOTRE DAME,,,
148361,Zach Horton,TE,0,2025,2025,190,61,52.5,78,50.7,68.8,44,0,1,0,4,22,0,23,49,26,23,INDIANA,INDIANA,27.4,,
156165,Matthew Golden,WR,0,2025,2025,311,64.6,55.1,80.5,55.2,56,02,0,1,0,0,30,0,37,67,30,37,TEXAS,TEXAS,,,
156236,Keith Adams,HB,0,,2027,140,67.8,66.2,73.6,58.9,65,19,0,1,0,4,11,3,6,24,15,9,CLEMSON,CLEMSON,77.4,66.1,
156239,Cole Turner,WR,0,,2030,140,,55.1,71.7,55.5,60.3,22,0,1,0,0,8,0,3,11,8,3,CLEMSON,CLEMSON,,,
156241,Antonio Williams,WR,0,2026,2026,140,67.3,60.3,77.7,58.3,76.9,00,0,1,0,0,47,0,18,65,47,18,CLEMSON,CLEMSON,,,
156248,Blake Miller,T,0,2026,2026,140,,72.7,76.7,,71.6,78,0,1,0,48,0,0,20,68,48,20,CLEMSON,CLEMSON,71.9,,
156252,Adam Randall,WR,0,2026,2026,140,71,62.8,72.9,39.4,,08,0,1,0,0,9,4,0,13,9,4,CLEMSON,CLEMSON,,71.8,
156253,Cade Klubnik,QB,0,2026,2026,140,38.8,80.3,76.9,,60.1,02,0,1,48,0,0,9,11,68,48,20,CLEMSON,CLEMSON,,60.7,81.8
156395,Omar Cooper Jr.,WR,0,2026,2026,190,61,59.9,79,59.6,60.7,03,0,1,0,0,29,0,19,48,29,19,INDIANA,INDIANA,,,
156399,Carter Smith,T,0,,2027,190,,70.9,77.1,,67.1,65,1,1,0,42,0,0,25,67,42,25,INDIANA,INDIANA,73.5,,
156401,Bray Lynch,G,0,,2027,190,,58.6,78.9,,57.2,74,0,1,0,42,0,0,25,67,42,25,INDIANA,INDIANA,57.5,,
156479,Devin Brown,QB,0,,2027,260,60.3,61.2,66.6,,60,33,0,1,1,0,0,0,2,3,1,2,OHIO STATE,OHIO STATE,,,60.6
156481,George Fitzpatrick,T,0,,2027,260,,58.8,72.6,,57.9,68,0,1,0,2,0,0,7,9,2,7,OHIO STATE,OHIO STATE,74.3,,
156482,Bennett Christian,TE,0,,2027,260,,63.5,74.3,52.3,68.8,85,0,1,0,1,4,0,13,18,5,13,OHIO STATE,OHIO STATE,67.3,,
156970,Eli Raridon,TE,0,2026,2026,258,61,60.9,75.4,53.3,66.9,09,0,1,0,3,12,0,17,32,15,17,NOTRE DAME,NOTRE DAME,72.1,,
156971,Holden Staes,TE,0,,2026,307,,53.3,73.3,51.6,57.4,19,0,1,0,2,15,0,5,22,17,5,TENNESSEE,TENNESSEE,73,,
156973,Aamil Wagner,T,0,2026,2026,258,,72,76.8,,66.2,59,0,1,0,41,0,0,27,68,41,27,NOTRE DAME,NOTRE DAME,79,,
156979,Billy Schrauth,G,0,2026,2026,258,,59.1,80,,56.1,74,0,1,0,41,0,0,27,68,41,27,NOTRE DAME,NOTRE DAME,65.8,,
156985,Jadarian Price,HB,0,2026,2026,258,73.6,59.6,74.2,62.6,60,24,0,1,0,4,5,11,3,23,9,14,NOTRE DAME,NOTRE DAME,20.5,61.1,
157025,Andrew Chamblee,T,0,,2027,287,,60,67.2,,60,74,0,1,0,1,0,0,2,3,1,2,SMU,SMU,74.1,,
157128,Quinshon Judkins,HB,0,2025,2025,260,73.2,62.7,73.8,58.2,59.2,01,0,1,0,1,19,10,3,33,20,13,OHIO STATE,OHIO STATE,72.2,63.4,
157298,Jordan Hudson,WR,0,2026,2026,287,65,60.9,79.5,60.3,61,08,0,1,0,2,23,0,23,48,25,23,SMU,SMU,65.1,,
157303,Jaydon Blue,HB,0,2025,2025,311,74.8,74.9,76.7,66.1,58.7,23,0,1,0,2,15,14,6,37,17,20,TEXAS,TEXAS,72.8,74.9,
157304,Cole Hutson,G,0,,2027,311,,68.6,78.9,,72.7,54,0,1,0,24,0,0,28,52,24,28,TEXAS,TEXAS,39.9,,
158272,Kevin Jennings,QB,0,,2027,287,70.9,57.4,77.3,,60,07,0,1,45,0,0,4,26,75,45,30,SMU,SMU,,61.4,55.6
158409,Chris Brazzell II,WR,0,2026,2026,307,61,44.1,78.5,44.3,61.4,17,0,1,0,0,22,0,16,38,22,16,TENNESSEE,TENNESSEE,,,
158685,PJ Williams,T,0,,2027,287,,66,77.3,,64.3,59,0,1,0,46,0,0,32,78,46,32,SMU,SMU,64.6,,
159499,Elijah Sarratt,WR,0,2026,2026,190,65.7,69.7,77.5,68.1,73.3,13,0,1,0,0,40,0,23,63,40,23,INDIANA,INDIANA,,,
162867,Carson Hinzman,C,0,,2027,260,,55.5,79,,53.7,75,0,1,0,34,0,0,24,58,34,24,OHIO STATE,OHIO STATE,61.5,,
163599,Miles Kitselman,TE,0,2026,2026,307,61,55.9,77.6,59.1,45.8,87,0,1,0,1,24,0,21,46,25,21,TENNESSEE,TENNESSEE,70.8,,
163772,Dylan Sampson,HB,0,2025,2025,307,66.3,60.4,73,60.9,60,06,0,1,0,4,9,2,1,16,13,3,TENNESSEE,TENNESSEE,77.8,58.6,
163776,Squirrel White,WR,0,2026,2026,307,61,63.2,72.5,63.8,53.6,03,0,1,0,0,11,0,5,16,11,5,TENNESSEE,TENNESSEE,,,
163837,Malik Agbo,T,0,,2027,311,,60,63.5,,58.6,67,0,1,0,0,0,0,1,1,0,1,TEXAS,TEXAS,,,
163839,Kelvin Banks Jr.,T,0,2025,2025,311,,75.3,77.6,,71.8,78,0,1,0,32,0,0,43,75,32,43,TEXAS,TEXAS,75.3,,
163844,DJ Campbell,G,0,2026,2026,311,,67,79.1,,63.7,52,0,1,0,30,0,0,39,69,30,39,TEXAS,TEXAS,85,,
163855,Colin Page,HB,0,,2027,311,,60,65.3,,60,27,0,1,0,0,0,0,2,2,0,2,TEXAS,TEXAS,,,
163867,Cameron Williams,T,0,2025,2025,311,,72.4,73.6,,68.8,56,0,1,0,10,0,0,19,29,10,19,TEXAS,TEXAS,77.7,,
164157,Drew Allar,QB,0,2026,2026,266,69.1,60,76.2,60,60,15,0,1,27,0,1,2,24,54,28,26,PENN STATE,PENN STATE,,68.3,54.1
164158,Kaytron Allen,HB,0,2026,2026,266,73.8,74.6,76.2,64.9,74.9,13,0,1,0,3,10,11,3,27,13,14,PENN STATE,PENN STATE,21,74.4,
164168,Omari Evans,WR,0,2026,2026,266,,54.2,75.2,54.3,59.6,05,0,1,0,0,14,0,10,24,14,10,PENN STATE,PENN STATE,,,
164174,Vega Ioane,G,0,2026,2026,266,,62.1,79.5,,57.6,71,0,1,0,30,0,0,32,62,30,32,PENN STATE,PENN STATE,82.2,,
164175,Anthony Ivey,WR,0,,2027,266,,60,66.5,,60,12,0,1,0,0,0,0,3,3,0,3,PENN STATE,PENN STATE,,,
164176,Tyler Johnson,WR,0,,2027,266,,60,67.5,,60,11,0,1,0,0,0,0,3,3,0,3,PENN STATE,PENN STATE,,,
164180,JB Nelson,G,0,,2026,266,,57.6,73,,65.9,56,0,1,0,8,0,0,10,18,8,10,PENN STATE,PENN STATE,17.5,,
164183,Dominic Rulli,C,0,,2027,266,,60,68.7,,60,52,0,1,0,0,0,0,3,3,0,3,PENN STATE,PENN STATE,,,
164186,Drew Shelton,T,0,2026,2026,266,,50.2,77.1,,45.1,66,0,1,0,30,0,0,32,62,30,32,PENN STATE,PENN STATE,67.4,,
164188,Nicholas Singleton,HB,0,2026,2026,266,75,59.9,76.9,38,60,10,0,1,0,2,18,14,2,36,20,16,PENN STATE,PENN STATE,77.3,69.3,
170003,Tyler Brown,WR,0,,2028,140,,58,67.3,58.8,,06,0,1,0,0,2,0,0,2,2,0,CLEMSON,CLEMSON,,,
170007,Jarvis Green,HB,0,,2028,140,66.9,69.8,71.2,86.9,,21,0,1,0,1,9,2,0,12,10,2,CLEMSON,CLEMSON,67.5,62.9,
170014,Misun Kelley,WR,0,,2028,140,,59,64.1,60,,18,0,1,0,0,1,0,0,1,1,0,CLEMSON,CLEMSON,,,
170022,Olsen Patt-Henry,TE,0,,2028,140,,53.8,72.5,52.7,55.2,11,0,1,0,3,4,0,6,13,7,6,CLEMSON,CLEMSON,68.8,,
170024,Harris Sewell,G,0,,2028,140,,58.4,73.5,,60,73,0,1,0,8,0,0,6,14,8,6,CLEMSON,CLEMSON,42.2,,
170255,Brandon Inniss,WR,0,,2028,260,68,58.9,72.7,58.8,60.4,11,0,1,0,0,3,0,8,11,3,8,OHIO STATE,OHIO STATE,,,
170256,Lincoln Kienholz,QB,0,,2029,260,,60,66.6,,60,03,0,1,0,0,0,0,3,3,0,3,OHIO STATE,OHIO STATE,,,
170261,Luke Montgomery,G,0,,2028,260,,70.7,77,,74.7,51,0,1,0,19,0,0,12,31,19,12,OHIO STATE,OHIO STATE,49.1,,
170263,Joshua Padilla,C,0,,2028,260,,57.2,72.4,,56.5,62,0,1,0,2,0,0,7,9,2,7,OHIO STATE,OHIO STATE,73,,
170265,Bryson Rodgers,WR,0,,2028,260,,57.1,71.1,57.3,60.4,13,0,1,0,0,3,0,7,10,3,7,OHIO STATE,OHIO STATE,,,
170269,Austin Siereveld,G,0,,2028,260,,64.8,78.2,,65.9,67,0,1,0,28,0,0,18,46,28,18,OHIO STATE,OHIO STATE,57,,
170273,Carnell Tate,WR,0,2026,2026,260,61,55.8,78.3,55.4,62.2,17,0,1,0,0,29,0,19,48,29,19,OHIO STATE,OHIO STATE,,,
170274,Jelani Thurman,TE,0,,2028,260,,61.1,70.1,57.7,66,15,0,1,0,0,2,0,5,7,2,5,OHIO STATE,OHIO STATE,,,
170298,Joey Schlaffer,TE,0,,2028,266,,48.6,67.5,,47.4,18,0,1,0,0,0,0,3,3,0,3,PENN STATE,PENN STATE,,,
170305,J'ven Williams,T,0,,2028,266,,56.4,68,,51.1,74,0,1,0,0,0,0,4,4,0,4,PENN STATE,PENN STATE,,,
171081,Jordan Faison,WR,0,,2028,258,66.7,76,77.6,74.9,61.1,06,0,1,0,0,26,0,15,41,26,15,NOTRE DAME,NOTRE DAME,,,
171082,Cooper Flanagan,TE,0,,2028,258,,45,73,50.3,47.8,87,0,1,0,3,9,0,14,26,12,14,NOTRE DAME,NOTRE DAME,69.7,,
171085,Jaden Greathouse,WR,0,,2028,258,61,58.5,75.5,58.5,59.7,01,0,1,0,0,21,0,7,28,21,7,NOTRE DAME,NOTRE DAME,,,
171090,Jeremiyah Love,HB,0,2026,2026,258,72.1,80.7,72.9,70,,04,0,1,0,2,12,8,0,22,14,8,NOTRE DAME,NOTRE DAME,71.8,81.1,
171096,Sam Pendleton,G,0,,2028,258,,57.5,76.6,,52.6,72,0,1,0,20,0,0,14,34,20,14,NOTRE DAME,NOTRE DAME,75.6,,
172477,Lance Heard,T,0,,2028,307,,47.1,77.4,,37.4,53,0,1,0,45,0,0,26,71,45,26,TENNESSEE,TENNESSEE,66.6,,
173162,Arch Manning,QB,0,,2028,311,11.6,42.2,67.4,,60,16,0,1,1,0,0,2,1,4,1,3,TEXAS,TEXAS,,49.7,
173164,DeAndre Moore Jr.,WR,0,,2028,311,62.9,54.4,75.9,53.7,60.8,00,0,1,0,0,19,0,19,38,19,19,TEXAS,TEXAS,,,
174717,DeSean Bishop,HB,0,,2028,307,71.3,68.1,73.8,56.5,67.5,18,0,1,0,10,7,7,4,28,17,11,TENNESSEE,TENNESSEE,69.9,66.3,
174722,Ethan Davis,TE,0,,2028,307,,57.2,71.8,56.6,60,00,0,1,0,1,5,0,1,7,6,1,TENNESSEE,TENNESSEE,65.4,,
174728,Nico Iamaleava,QB,0,,2029,307,71.9,61.5,77,,60,08,0,1,45,0,0,7,19,71,45,26,TENNESSEE,TENNESSEE,,64.7,56.8
175287,Keldric Luster,QB,0,,2028,287,60.3,37.2,66.6,,60,06,0,1,1,0,0,0,2,3,1,2,SMU,SMU,,,38.3
175289,Adam Moore Jr.,TE,0,,2028,287,,58.3,69.1,57.9,60,85,0,1,0,0,3,0,3,6,3,3,SMU,SMU,,,
175293,Tripp Riordan,TE,0,,2028,287,,58.8,67.4,59.7,60,84,0,1,0,0,1,0,2,3,1,2,SMU,SMU,,,
175491,Finn Furmanek,TE,0,,2028,266,,59.8,66,,59.5,89,0,1,0,0,0,0,3,3,0,3,PENN STATE,PENN STATE,,,
176177,Trevor Goosby,T,0,,2028,311,,54.4,0.5,,52.2,74,1,1,0,22,0,0,24,46,22,24,TEXAS,TEXAS,82.6,,
176190,Quintrevion Wisner,HB,0,,2028,311,75.2,76.2,75.1,57.8,60,26,0,1,0,3,13,15,1,32,16,16,TEXAS,TEXAS,73.9,77.2,
183196,David Eziomume,HB,0,,2029,140,,56.2,72.1,56.7,57.8,24,0,1,0,1,5,0,4,10,6,4,CLEMSON,CLEMSON,14.9,,
183206,Bryant Wesco Jr.,WR,0,,2029,140,64.1,59.3,77.3,59,62.6,12,0,1,0,0,40,0,17,57,40,17,CLEMSON,CLEMSON,,,
183252,Derrick McFall,HB,0,,2029,287,65.5,56.1,67.3,60,60,20,0,1,0,1,1,2,1,5,2,3,SMU,SMU,72.6,56.5,
183597,Eagan Boyer,T,0,,2029,266,,53.2,66.9,,49.8,64,0,1,0,0,0,0,3,3,0,3,PENN STATE,PENN STATE,,,
183600,Cooper Cousins,G,0,,2029,266,,57.3,71.1,,57.2,50,0,1,0,0,0,0,6,6,0,6,PENN STATE,PENN STATE,,,
183606,Ethan Grunkemeyer,QB,0,,2029,266,61.8,63.8,70.7,,60,17,0,1,2,0,0,0,9,11,2,9,PENN STATE,PENN STATE,,,62.7
183609,Quinton Martin Jr.,HB,0,,2029,266,67.3,53.9,68,,,25,0,1,0,0,0,3,0,3,0,3,PENN STATE,PENN STATE,,55.4,
183611,Luke Reynolds,TE,0,,2029,266,,51.1,75.3,54.2,52.1,85,0,1,0,0,8,0,12,20,8,12,PENN STATE,PENN STATE,,,
183704,Ian Moore,T,0,,2029,260,,62,70,,60.3,69,0,1,0,2,0,0,7,9,2,7,OHIO STATE,OHIO STATE,74,,
183706,James Peoples,HB,0,,2029,260,71.3,55.9,69.4,59.7,,20,0,1,0,1,1,7,0,9,2,7,OHIO STATE,OHIO STATE,67.9,56.6,
183708,Julian Sayin,QB,0,,2029,260,60.3,48.3,66.6,,60,10,0,1,1,0,0,0,2,3,1,2,OHIO STATE,OHIO STATE,,,48.5
183710,Jeremiah Smith,WR,0,,2029,260,66.2,78,77.4,75.8,74.6,04,1,1,0,0,34,0,21,55,34,21,OHIO STATE,OHIO STATE,,,
184097,Anthonie Knapp,T,0,,2029,258,,46.3,77.3,,52.9,54,0,1,0,41,0,0,27,68,41,27,NOTRE DAME,NOTRE DAME,29.7,,
184108,Aneyas Williams,HB,0,,2029,258,69.7,66.8,74.2,67.1,60,20,0,1,0,3,15,4,1,23,18,5,NOTRE DAME,NOTRE DAME,20.9,70.2,
184509,Jerrick Gibson,HB,0,,2030,311,72.5,70.9,71.5,,59.9,09,0,1,0,0,0,9,1,10,0,10,TEXAS,TEXAS,,68.5,
184520,Ryan Wingo,WR,0,,2029,311,65.3,60.8,77.7,56.2,71.6,05,0,1,0,0,30,1,36,67,30,37,TEXAS,TEXAS,,63.2,
184885,Peyton Lewis,HB,0,,2029,307,74.3,77.5,73.5,64.2,59.9,27,0,1,0,7,8,10,2,27,15,12,TENNESSEE,TENNESSEE,80.2,77.1,
184887,Mike Matthews,WR,0,,2029,307,,53.3,75.8,53.3,59.9,10,0,1,0,0,15,0,13,28,15,13,TENNESSEE,TENNESSEE,,,
184893,Braylon Staley,WR,0,,2029,307,62.9,52.9,76,52.6,59.5,14,0,1,0,0,31,0,20,51,31,20,TENNESSEE,TENNESSEE,,,
189369,T.J. Moore,WR,0,,2029,140,67.5,73.8,80.3,72.7,62.5,01,0,1,0,0,43,0,16,59,43,16,CLEMSON,CLEMSON,,,
191341,Corey Smith,HB,0,,2030,266,68.6,60.6,69.9,59.7,,24,0,1,0,0,1,4,0,5,1,4,PENN STATE,PENN STATE,,60.6,
193180,Mylan Graham,WR,0,,2029,260,,58.9,71.2,59.4,60.9,05,0,1,0,0,1,0,6,7,1,6,OHIO STATE,OHIO STATE,,,
193184,Maxence LeBlanc,TE,0,,2029,260,,60,71.9,,59.7,86,0,1,0,0,0,0,3,3,0,3,OHIO STATE,OHIO STATE,,,
70424,Blake Antzoulatos,LB,0,,2025,322,,60,60,,60,D32,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,
71301,Jackson Cloyd,ED,0,,2025,322,,60,60,,60,D20,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,
71402,Thomas Mirabella,G,0,,2025,322,,58.7,79.7,,61.2,62,0,1,0,58,0,0,24,82,58,24,UC DAVIS,UC DAVIS,44.3,,
71429,Syrr Barnes,LB,0,,2025,185,,60,60,,,D10,0,1,0,1,0,0,0,1,1,0,IDAHO,IDAHO,63.8,,
71780,Ty McCullouch,WR,0,,2025,233,61,52.6,78,52,58.7,06,0,1,0,0,20,0,38,58,20,38,MONTANA ST,MONTANA ST,,,
72980,David Meyer,LB,0,,2025,322,,60,60,,60,D09,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,
88718,Anthony Stell Jr.,WR,0,,2025,189,,49.4,73.4,54.5,38.1,02,0,1,0,0,9,0,2,11,9,2,INCAR WORD,INCAR WORD,,,
89376,Cole Sain,C,0,,2025,233,,58.4,79.4,,56.5,56,0,1,0,22,0,0,41,63,22,41,MONTANA ST,MONTANA ST,72.3,,
90602,JT Reed,G,0,,2026,233,,58.5,77.7,,57.3,55,0,1,0,13,0,0,24,37,13,24,MONTANA ST,MONTANA ST,64.3,,
91818,Jaren Mitchell,WR,0,,2025,189,61,54.6,73.3,55.2,60,13,0,1,0,0,10,0,2,12,10,2,INCAR WORD,INCAR WORD,,,
98006,Zach Calzada,QB,0,,2026,189,72.7,65.3,28,,60,10,1,1,58,0,0,8,13,79,58,21,INCAR WORD,INCAR WORD,,60.5,66.7
99180,Jackson Lowe,TE,0,,2026,189,,45.6,72.8,53.3,47.7,18,0,1,0,1,8,0,8,17,9,8,INCAR WORD,INCAR WORD,45.4,,
99331,Marcus Hicks,T,0,,2025,292,,56.4,73.4,,51.2,78,0,1,0,7,0,0,15,22,7,15,S DAK ST,S DAK ST,86.3,,
99526,Logan Compton,TE,0,,2026,189,62.9,45.9,77.5,49.2,46.2,89,0,1,0,4,30,0,18,52,34,18,INCAR WORD,INCAR WORD,70.3,,
100283,Corry Thomas Jr.,CB,0,,2025,185,,58,64.9,57.7,,D00,0,1,0,0,1,0,0,1,1,0,IDAHO,IDAHO,,,
100628,Mike Martinez,TE,0,,2025,185,61.9,49.4,71.7,50.2,54.5,80,0,1,0,1,9,0,9,19,10,9,IDAHO,IDAHO,65.6,,
102004,Marcus Wehr,G,0,,2025,233,,74.8,78.8,,73.3,76,0,1,0,22,0,0,41,63,22,41,MONTANA ST,MONTANA ST,82,,
102298,Jayden Borjas,G,0,,2025,189,,66.3,76.7,,65.1,77,0,1,0,28,0,0,8,36,28,8,INCAR WORD,INCAR WORD,72.3,,
102312,Justus Perkins,C,0,,2025,233,,65.7,72.4,,64.9,65,0,1,0,1,0,0,8,9,1,8,MONTANA ST,MONTANA ST,67.8,,
102509,Ryan Lonergan,TE,0,,2025,233,61,72.1,75.9,61.6,73.1,87,0,1,0,3,12,0,30,45,15,30,MONTANA ST,MONTANA ST,69.6,,
102604,Kyrin Beachem,S,0,,2025,185,60.3,61.9,60,,,D14,0,1,1,0,0,0,0,1,1,0,IDAHO,IDAHO,,,62.2
102610,Alex Moore,TE,0,,2025,185,,51.5,77.1,49.9,60.1,84,0,1,0,0,20,0,9,29,20,9,IDAHO,IDAHO,,,
103653,Kevin Brenner,TE,0,,2025,292,,60.4,75.8,52.8,63.3,44,0,1,0,2,6,0,31,39,8,31,S DAK ST,S DAK ST,76.8,,
103865,Evan Beerntsen,G,0,2026,2026,292,,64.2,78.1,,61.5,61,0,1,0,20,0,0,33,53,20,33,S DAK ST,S DAK ST,81.7,,
103867,Ethan Vibert,G,0,,2025,292,,53.4,77.4,,50.4,64,0,1,0,10,0,0,24,34,10,24,S DAK ST,S DAK ST,89.3,,
103943,Miles Hastings,QB,0,,2025,322,70.4,65.7,78,60,60.3,07,0,1,57,0,1,1,23,82,58,24,UC DAVIS,UC DAVIS,,56.7,66.3
103944,Trent Tompkins,WR,0,,2025,322,68.2,74.1,79.1,75.8,45.6,18,0,1,0,0,49,0,22,71,49,22,UC DAVIS,UC DAVIS,,,
104092,Chaz Davis,WR,0,,2025,322,66.2,72.1,77.5,71.3,60.2,04,0,1,0,0,33,0,11,44,33,11,UC DAVIS,UC DAVIS,,,
104700,Joey Lombard,C,0,2025,2025,291,,54.5,79.2,,52.7,76,0,1,0,24,0,0,37,61,24,37,S DAKOTA,S DAKOTA,72,,
104837,Travis Theis,HB,0,,2025,291,76.5,76,78.9,65.5,36.3,05,0,1,0,3,20,19,6,48,23,25,S DAKOTA,S DAKOTA,74.3,79,
104954,Mason Pierce,WR,0,,2025,189,70.9,61.5,74.8,61.2,60.4,01,0,1,0,0,16,0,4,20,16,4,INCAR WORD,INCAR WORD,,,
104995,Carter Bell,WR,0,,2025,291,69.9,75.5,76.4,77,60,14,0,1,0,0,19,1,19,39,19,20,S DAKOTA,S DAKOTA,,57.7,
108596,Mason Williams,C,0,,2025,189,,61.7,80.2,,52.2,60,0,1,0,58,0,0,21,79,58,21,INCAR WORD,INCAR WORD,82.3,,
108890,Hunter Poncius,T,0,,2025,250,,54.8,80.1,,54.3,76,0,1,0,33,0,0,35,68,33,35,N DAK ST,N DAK ST,48.9,,
109500,Braylon Henderson,WR,0,,2025,250,64.1,63.2,76.6,60.8,79.2,01,0,1,0,0,20,0,9,29,20,9,N DAK ST,N DAK ST,,,
122508,Aidan Bouman,QB,0,,2026,291,68.8,86.3,76.3,,60,02,0,1,24,0,0,3,33,60,24,36,S DAKOTA,S DAKOTA,,59.7,86.5
125298,TK Marshall,HB,0,,2025,250,67.3,56.9,71.2,55.5,59.7,28,0,1,0,2,7,3,2,14,9,5,N DAK ST,N DAK ST,73.8,57.8,
125299,Cam Miller,QB,0,2025,2025,250,70.8,61.1,77,55.9,60,07,0,1,32,0,1,5,30,68,33,35,N DAK ST,N DAK ST,,68.4,55.4
125300,Mason Miller,T,0,2025,2025,250,,73.7,18.6,,74.6,73,1,1,0,33,0,0,35,68,33,35,N DAK ST,N DAK ST,77.9,,
125301,RaJa Nelson,WR,0,,2026,250,63.7,66,76.2,69,58.7,03,0,1,1,0,21,0,10,32,22,10,N DAK ST,N DAK ST,,,50.1
125309,Joe Stoffel,TE,0,,2025,250,,70.4,75.3,48.5,81.3,82,0,1,0,1,18,0,22,41,19,22,N DAK ST,N DAK ST,63.9,,
125310,Tyler Terhark,WR,0,,2025,250,,53.4,70.9,50.3,80.7,06,0,1,0,0,2,0,5,7,2,5,N DAK ST,N DAK ST,,,
125314,Grey Zabel,T,0,2025,2025,250,,65.9,20.1,,61.4,74,1,1,0,33,0,0,35,68,33,35,N DAK ST,N DAK ST,89.8,,
127156,Caleb Flores,G,0,,2027,189,,48.9,77.4,,51.7,73,0,1,0,30,0,0,13,43,30,13,INCAR WORD,INCAR WORD,25.4,,
128255,Mathias Bertram,S,0,,2025,185,,60,65,,,D31,0,1,0,1,0,0,0,1,1,0,IDAHO,IDAHO,63.8,,
129712,Eli Simonson,T,0,,2026,322,,60.8,78,,47.8,70,0,1,0,58,0,0,24,82,58,24,UC DAVIS,UC DAVIS,78.7,,
138252,Marcus Preston,WR,0,,2025,292,,56.7,72,58.9,54.6,02,0,1,0,0,2,0,8,10,2,8,S DAK ST,S DAK ST,,,
138303,Mark Gronowski,QB,0,2026,2026,292,69.1,81.9,76.4,,60.1,11,0,1,20,0,0,3,30,53,20,33,S DAK ST,S DAK ST,,71.9,77.3
138312,Gus Miller,C,0,,2025,292,,66,78.7,,61.5,50,0,1,0,20,0,0,33,53,20,33,S DAK ST,S DAK ST,86.8,,
139051,Riley Adcock,C,0,,2025,219,,58.7,78.7,,55.7,64,0,1,0,27,0,0,24,51,27,24,MERCER,MERCER,70.9,,
139055,Parker Wroble,WR,0,,2025,219,70.4,54.5,75.8,55.4,59.5,10,0,1,0,0,19,1,14,34,19,15,MERCER,MERCER,,59,
141546,Nate Azzopardi,G,0,,2026,185,,68.7,78.8,,64.7,74,0,1,0,33,0,0,17,50,33,17,IDAHO,IDAHO,86.8,,
141557,Logan Harris,G,0,,2025,185,,59.4,72.6,,,60,0,1,0,9,0,0,0,9,9,0,IDAHO,IDAHO,53.7,,
141796,Traveon Newsome,G,0,,2026,189,,57.2,80.5,,51.5,70,0,1,0,58,0,0,21,79,58,21,INCAR WORD,INCAR WORD,66.1,,
141844,Bryce Henderson,T,1,2026,2026,291,,83,12,,88.3,55,2,1,0,24,0,0,37,61,24,37,S DAKOTA,S DAKOTA,61,,
141848,JJ Galbreath,TE,0,2025,2025,291,66.2,78.4,76.6,79,65.7,82,0,1,0,0,19,0,11,30,19,11,S DAKOTA,S DAKOTA,,,
141853,Zach Witte,TE,0,,2026,291,,61.3,70.5,,60.6,89,0,1,0,0,0,0,10,10,0,10,S DAKOTA,S DAKOTA,,,
142156,Cooper Hutton,WR,0,,2025,322,12.3,59.5,76.8,67.6,55.2,01,0,1,1,0,34,1,13,49,35,14,UC DAVIS,UC DAVIS,,63.2,60
142157,Lan Larison,HB,0,2025,2025,322,71.7,63.9,73.9,57.7,,03,0,1,0,1,12,7,0,20,13,7,UC DAVIS,UC DAVIS,72.5,64.5,
142182,Luka Sarac,ED,0,,2025,322,62.5,64.5,60,,,D58,0,1,0,0,0,1,0,1,0,1,UC DAVIS,UC DAVIS,,62.7,
142184,Princeton Toki,DI,0,,2025,322,,60,63.3,59.8,,D75,0,1,0,0,1,0,0,1,1,0,UC DAVIS,UC DAVIS,,,
142206,Roy Alexander,WR,0,,2027,189,68.7,72.9,78.1,70.9,78.3,09,0,1,0,0,53,0,15,68,53,15,INCAR WORD,INCAR WORD,,,
142732,Israel Mukwiza,G,0,,2026,219,,50.2,0,,53.8,71,1,1,0,27,0,0,24,51,27,24,MERCER,MERCER,49.2,,
144545,Tristan Michaud,WR,0,,2025,291,,61.2,72.5,,61.9,01,0,1,0,0,0,0,10,10,0,10,S DAKOTA,S DAKOTA,,,
145485,Xander Echols,LS,0,,2026,185,,60,60,,,S57,0,1,0,1,0,0,0,1,1,0,IDAHO,IDAHO,63.8,,
145677,Carson Williams,TE,0,,2026,250,,56.1,74.8,52,61.5,88,0,1,0,2,10,0,18,30,12,18,N DAK ST,N DAK ST,69.4,,
146075,Jalen Walthall,WR,0,2026,2026,189,18.7,57.4,80.3,57.4,57.6,06,0,1,0,0,49,0,19,68,49,19,INCAR WORD,INCAR WORD,,,
146268,Lonyatta Alexander Jr.,WR,0,,2027,233,62.9,65.9,78.8,64.6,66,02,0,1,0,0,17,0,34,51,17,34,MONTANA ST,MONTANA ST,,,
146437,Hayden Erickson,TE,0,,2026,291,,54.6,74.8,48.7,58,46,0,1,0,3,7,0,35,45,10,35,S DAKOTA,S DAKOTA,70,,
