playerId,player,position,targets,interceptionTouchdowns,draftSeason,forcedFumbles,missedTackles,catchRate,teamName,tackles,jerseyNumber,snapCountsOffball,snapCountsBox,sacks,snapCountsPassRush,playerGameCount,eligibleSeason,snapCountsDl,gradesTackle,yards,receptions,hurries,interceptions,snapCountsCoverage,snapCountsDlOverT,snapCountsDlAGap,fumbleRecoveries,gradesRunDefense,snapCountsCorner,hits,penalties,battedPasses,team,stops,declinedPenalties,totalPressures,fumbleRecoveryTouchdowns,longest,snapCountsSlot,missedTackleRate,gradesDefense,yardsPerReception,gradesDefensePenalty,safeties,franchiseId,snapCountsDefense,yardsAfterCatch,snapCountsDlBGap,passBreakUps,qbRatingAgainst,snapCountsRunDefense,tacklesForLoss,assists,gradesPassRushDefense,snapCountsFs,touchdowns,snapCountsDlOutsideT,gradesCoverageDefense
122165,Tre Williams,DI,0,0,,0,0,,CLEMSON,0,D08,0,0,1,8,1,2026,15,69.7,0,0,1,0,0,2,0,0,53.1,0,0,1,0,CLEMSON,1,0,2,0,,0,,46.1,,0,0,140,15,0,13,0,0,7,0,0,64.3,0,0,0,
122222,Elijah Roberts,ED,0,0,2025,0,1,,SMU,0,D05,5,5,1,24,1,2025,39,36.2,0,0,3,0,0,1,0,0,61.9,0,2,0,0,SMU,1,0,6,0,,0,100,72.4,,80.1,0,287,44,0,0,0,0,20,0,0,73.2,0,0,38,
122907,Rylie Mills,DI,0,0,2025,0,0,,NOTRE DAME,1,D99,0,0,1,8,1,2025,19,72.2,0,0,0,0,0,0,0,0,72.1,0,0,0,0,NOTRE DAME,2,0,1,0,,0,0,73.2,,73.2,0,258,19,0,17,0,0,11,0,0,63.5,0,0,2,
122914,Xavier Watts,S,1,0,2025,0,2,100,NOTRE DAME,7,D00,67,20,0,0,1,2025,0,64.4,1,1,0,1,42,0,0,0,69,0,0,0,0,NOTRE DAME,3,0,0,0,1,14,15.4,71,1,76.2,0,258,67,1,0,0,39.6,25,0,4,,33,0,0,70
123105,Jahdae Barron,CB,8,0,2025,0,0,50,TEXAS,4,D07,67,6,0,2,1,2025,1,79.2,23,4,1,0,46,0,0,0,63.1,43,0,0,0,TEXAS,2,0,1,0,9,18,0,78.5,5.8,77.9,0,311,68,4,0,2,56.3,20,0,0,50.9,0,0,1,80.6
123107,Vernon Broughton,DI,0,0,2025,0,0,,TEXAS,1,D45,0,0,0,33,1,2025,44,70.2,0,0,0,0,0,11,8,0,63,0,0,0,1,TEXAS,1,0,0,0,,0,0,63.7,,76.4,0,311,44,0,25,0,0,11,1,0,61.7,0,0,0,
123110,Alfred Collins,DI,0,0,2025,0,0,,TEXAS,3,D95,0,0,0,23,1,2025,38,74.6,0,0,0,0,0,10,10,0,60.9,0,0,0,0,TEXAS,1,0,0,0,,0,0,57.9,,75.7,0,311,38,0,17,0,0,15,0,2,54.7,0,0,1,
123389,Gavin Holmes,CB,3,0,2025,0,0,0,TEXAS,0,D09,22,0,0,0,1,2025,0,73.5,0,0,0,0,19,0,0,0,60,22,0,0,0,TEXAS,0,0,0,0,,0,0,66.5,,73.5,0,311,22,0,0,0,39.6,3,0,1,,0,0,0,66.1
123411,Lanell Carr,ED,0,0,,0,2,,INDIANA,1,D41,0,0,0,31,1,2025,58,23,0,0,4,0,5,4,0,0,49.3,0,0,0,1,INDIANA,1,0,4,0,,0,66.7,59.7,,79.7,0,190,58,0,0,0,0,22,0,0,65,0,0,54,62.3
124026,Jalen Kimber,CB,3,0,2025,0,0,66.7,PENN STATE,3,D03,43,4,0,0,1,2025,0,79.9,13,2,0,0,25,0,0,0,57.9,38,0,1,0,PENN STATE,0,0,0,0,8,1,0,49.9,6.5,75.4,0,266,43,3,0,0,75.7,18,0,1,,0,0,0,49.3
124267,Dominic Bailey,ED,0,0,2026,0,0,,TENNESSEE,1,D90,0,0,0,19,1,2026,30,69.7,0,0,2,0,1,6,0,0,60.9,0,0,0,0,TENNESSEE,1,0,2,0,,0,0,62.3,,75.6,0,307,30,0,7,0,0,10,1,0,61.1,0,0,17,60
124273,Will Brooks,S,1,0,2025,0,1,100,TENNESSEE,3,D35,53,15,0,1,1,2025,1,64.2,18,1,0,1,31,0,0,0,49.4,1,0,0,0,TENNESSEE,0,0,0,0,18,6,14.3,64.9,18,76.3,0,307,54,0,0,0,79.2,22,0,3,60,31,0,1,70.8
124276,Bryson Eason,DI,0,0,2026,0,0,,TENNESSEE,0,D20,0,0,0,17,1,2026,30,69.7,0,0,1,0,1,4,0,0,59.7,0,0,1,0,TENNESSEE,0,0,1,0,,0,,57.1,,0,0,307,30,0,25,0,0,12,0,0,65.2,0,0,1,60
124300,Omari Thomas,DI,0,0,2025,0,0,,TENNESSEE,2,D21,0,0,0,12,1,2025,23,72.2,0,0,1,0,0,0,4,0,78.1,0,0,0,0,TENNESSEE,2,0,1,0,,0,0,77.4,,74,0,307,23,0,19,0,0,11,1,0,62.5,0,0,0,
125348,Kobe Wilson,LB,5,0,,0,2,40,SMU,5,D24,45,41,0,3,1,2025,2,54.7,22,2,0,0,24,0,0,0,42,0,0,0,0,SMU,3,0,0,0,15,4,20,42.6,11,73.8,0,287,47,9,0,0,53.8,20,0,3,55.6,0,0,2,50.2
128036,Christian Gray,CB,3,0,,0,1,100,NOTRE DAME,1,D29,67,0,0,0,1,2028,0,39.1,57,3,0,0,42,0,0,0,71.4,65,0,0,0,NOTRE DAME,0,0,0,0,28,2,33.3,61.4,19,77.6,0,258,67,9,0,0,158.3,25,0,1,,0,1,0,59.1
129186,Arion Carter,LB,4,0,,0,0,75,TENNESSEE,2,D07,45,35,0,3,1,2028,3,77.6,18,3,0,0,27,0,0,0,35.8,0,0,0,0,TENNESSEE,1,0,0,0,8,10,0,51,6,76.3,0,307,48,19,0,1,83.3,18,0,1,55.8,0,0,3,63.2
129435,Bryson Bonds,S,1,0,,0,0,100,INDIANA,1,D24,4,4,0,0,1,2026,1,73,5,1,0,0,1,0,0,0,49.4,0,0,0,0,INDIANA,0,0,0,0,5,0,0,27.1,5,66.3,0,190,5,0,0,0,127.1,4,0,0,,0,1,1,60
129753,Mitchell Melton,ED,0,0,2026,0,0,,OHIO STATE,0,D17,0,0,0,14,1,2026,20,71.1,0,0,0,0,0,0,0,0,66.6,0,1,0,0,OHIO STATE,0,0,1,0,,0,0,64.5,,75.4,0,260,20,0,0,0,0,6,0,1,58.9,0,0,20,
129755,Lathan Ransom,S,3,0,2025,0,0,66.7,OHIO STATE,4,D08,58,7,0,0,1,2025,0,81.5,26,2,0,0,39,0,0,0,75.8,0,0,0,0,OHIO STATE,2,0,0,0,21,5,0,67.8,13,78.1,0,260,58,-1,0,1,93.8,19,1,1,,46,0,0,62.9
129757,Cody Simon,LB,1,0,2025,0,1,100,OHIO STATE,6,D00,53,38,0,4,1,2025,3,67.8,4,1,1,0,33,0,0,0,59.4,0,0,0,0,OHIO STATE,2,0,1,0,4,15,10,74.5,4,75.7,0,260,56,7,0,1,83.3,19,0,3,60.8,0,0,3,79.6
129775,Tyler Elsdon,LB,0,0,,0,0,,PENN STATE,2,D43,9,9,0,2,1,2025,1,76.3,0,0,0,0,4,0,0,0,68.7,0,0,0,0,PENN STATE,2,0,0,0,,0,0,84.7,,70.5,0,266,10,0,0,0,0,4,0,0,67.2,0,0,1,71.7
129784,Coziah Izzard,DI,0,0,2025,0,0,,PENN STATE,3,D99,1,1,0,25,1,2025,45,73.2,0,0,1,0,0,0,0,0,58.7,0,1,0,0,PENN STATE,3,0,2,0,,0,0,57.7,,75.8,0,266,46,0,45,0,0,21,0,0,56.7,0,0,0,
129797,Amin Vanover,ED,2,0,,0,1,100,PENN STATE,2,D15,0,0,0,15,1,2025,31,29.1,16,2,0,0,3,0,0,0,61.3,0,0,1,0,PENN STATE,2,0,0,0,9,0,33.3,62.6,8,0,0,266,31,26,1,0,100,13,0,0,65.2,0,0,30,68.1
130507,CJ West,DI,0,0,2025,0,0,,INDIANA,3,D08,0,0,0,21,1,2025,42,74.9,0,0,1,0,0,0,29,0,85.8,0,0,0,0,INDIANA,3,0,1,0,,0,0,81.4,,78.7,0,190,42,0,13,0,0,21,1,3,60.1,0,0,0,60
131624,Omarr Norman-Lott,DI,0,0,2025,0,0,,TENNESSEE,0,D55,0,0,0,7,1,2025,13,,0,0,0,0,0,0,0,0,50.9,0,0,0,0,TENNESSEE,0,0,0,0,,0,,55.1,,71.8,0,307,13,0,12,0,0,6,0,0,65.6,0,0,1,
138455,Mikail Kamara,ED,0,0,2026,0,3,,INDIANA,1,D06,0,0,0,36,1,2026,67,27.4,0,0,6,0,4,18,0,0,55.4,0,1,0,0,INDIANA,1,0,7,0,,0,50,58.6,,78.5,0,190,67,0,0,0,0,27,0,2,60.4,0,0,49,60.9
143814,Shawn Asbury II,S,3,0,,0,3,66.7,INDIANA,6,D01,59,35,0,0,1,2025,4,34.1,17,2,0,0,40,0,0,0,54.3,0,0,0,0,INDIANA,1,0,0,0,9,4,33.3,63.5,8.5,78.4,0,190,63,9,0,1,81.3,23,1,0,,20,0,4,66.8
144109,Barrett Carter,LB,3,0,2025,0,0,66.7,CLEMSON,5,D00,48,41,0,3,1,2025,27,80.6,30,2,0,0,29,0,0,0,64.3,1,0,0,0,CLEMSON,3,0,0,0,21,6,0,51.5,15,79.9,0,140,75,27,0,0,99.3,43,0,0,57.2,0,0,27,41.8
144114,Cade Denhoff,ED,0,0,2026,0,0,,CLEMSON,1,D44,0,0,0,20,1,2026,36,71.1,0,0,1,0,2,1,0,0,57,0,0,0,0,CLEMSON,0,0,1,0,,0,0,55,,78.2,0,140,36,0,0,0,0,14,0,0,53.7,0,0,35,60.5
144129,Andrew Mukuba,S,0,0,2025,0,0,,TEXAS,1,D04,49,7,0,0,1,2025,0,80.5,0,0,0,0,34,0,0,0,67.9,1,0,0,0,TEXAS,0,0,0,0,,8,0,76.5,,76.3,0,311,49,0,0,1,0,15,0,2,,33,0,0,76.6
144131,Payton Page,DI,0,0,2025,0,0,,CLEMSON,4,D55,0,0,0,21,1,2025,56,76.4,0,0,1,0,1,1,5,0,77.2,0,0,0,0,CLEMSON,3,0,1,0,,0,0,73.3,,76.4,0,140,56,0,50,0,0,34,0,3,59.1,0,0,0,59.6
144373,Isaiah Nwokobia,S,2,0,2026,0,1,100,SMU,4,D23,60,30,0,1,1,2026,2,60.8,28,2,0,0,28,0,0,0,58,2,0,0,0,SMU,0,0,0,0,15,7,16.7,60.8,14,76.8,0,287,62,23,0,0,118.8,33,0,1,59.1,21,0,2,62.5
144393,Jalen McMurray,CB,2,0,2026,0,1,100,TENNESSEE,1,D06,16,1,0,0,1,2026,0,27.9,4,2,0,0,7,0,0,0,45,15,0,0,0,TENNESSEE,1,0,0,0,6,0,50,49.3,2,72,0,307,16,2,0,0,79.2,9,0,0,,0,0,0,56.3
144730,Jamier Johnson,CB,1,0,,0,1,100,INDIANA,0,D09,14,0,0,0,1,2028,0,28.1,10,1,0,0,7,0,0,0,46.5,13,0,0,0,INDIANA,0,0,0,0,10,1,50,50.6,10,72.3,0,190,14,6,0,0,108.3,7,0,1,,0,0,0,56.4
144732,Michael Taaffe,S,5,0,2026,0,3,60,TEXAS,1,D16,55,8,0,0,1,2026,0,24.3,63,3,0,0,41,0,0,0,58.8,0,0,0,0,TEXAS,1,0,0,0,28,8,60,53.3,21,78.8,0,311,55,9,0,2,143.8,14,0,1,,39,1,0,52.2
144733,Morice Blackwell II,LB,0,0,,0,0,,TEXAS,2,D37,10,7,0,0,1,2025,2,77.2,0,0,0,0,6,0,0,0,72.3,0,0,0,0,TEXAS,0,0,0,0,,3,0,71.4,,73.5,0,311,12,0,0,0,0,6,0,0,,0,0,2,62.8
144739,Barryn Sorrell,ED,0,0,2025,0,0,,TEXAS,2,D88,0,0,1,37,1,2025,49,76.2,0,0,3,0,2,10,0,0,65.2,0,0,0,1,TEXAS,2,0,4,0,,0,0,73.3,,77.9,0,311,49,0,1,0,0,10,1,0,70.8,0,0,38,63
144770,Blake Burris,DI,0,0,,0,0,,SMU,0,D91,0,0,0,0,1,2027,2,,0,0,0,0,0,0,0,0,60.1,0,0,0,0,SMU,0,0,0,0,,0,,61.8,,66.6,0,287,2,0,2,0,0,2,0,0,,0,0,0,
145067,Jordan Hancock,S,2,0,2025,0,0,50,OHIO STATE,1,D07,58,1,0,0,1,2025,0,76.2,17,1,0,0,40,0,0,0,63.3,0,0,0,0,OHIO STATE,0,0,0,0,17,18,0,63.3,17,79.1,0,260,58,1,0,0,79.2,18,0,0,,39,0,0,62.7
145070,Denzel Burke,CB,1,0,2025,0,0,0,OHIO STATE,0,D10,50,1,0,0,1,2025,0,,0,0,0,0,33,0,0,0,62.7,49,0,0,0,OHIO STATE,0,0,0,0,,0,,64.8,,76.1,0,260,50,0,0,0,39.6,17,0,0,,0,0,0,64.2
145071,Jack Sawyer,ED,0,0,2025,0,1,,OHIO STATE,3,D33,0,0,2,27,1,2025,43,61.3,0,0,5,0,0,2,0,0,71,0,0,0,2,OHIO STATE,4,0,7,0,,0,20,79.5,,77.6,0,260,43,0,0,0,0,16,0,1,75.6,0,0,41,60
145072,Andre Turrentine,S,1,0,,0,1,100,TENNESSEE,3,D02,46,14,0,0,1,2026,1,62.9,16,1,0,0,27,0,0,0,46.8,0,0,0,0,TENNESSEE,1,0,0,0,16,6,25,56.7,16,77.4,0,307,47,-1,0,0,118.8,20,0,0,,26,0,1,61.5
145074,JT Tuimoloau,ED,0,0,2025,1,1,,OHIO STATE,5,D44,0,0,2,23,1,2025,39,65.8,0,0,5,0,2,0,0,0,65.3,0,0,0,1,OHIO STATE,4,0,7,0,,0,14.3,88.3,,77.5,0,260,39,0,0,0,0,14,0,1,89.4,0,0,39,66.7
145080,Tyleik Williams,DI,0,0,2025,0,2,,OHIO STATE,2,D91,0,0,0,28,1,2025,44,31.2,0,0,6,0,0,3,0,0,77.3,0,0,0,0,OHIO STATE,2,0,6,0,,0,33.3,68.8,,75.6,0,260,44,0,40,0,0,16,1,2,55.1,0,0,1,
145095,Dominic DeLuca,LB,2,1,2026,0,3,50,PENN STATE,2,D00,34,31,1,4,1,2026,3,27.6,13,1,0,2,14,0,0,0,53.9,0,0,0,1,PENN STATE,0,0,1,0,13,3,50,76.5,13,76.7,0,266,37,11,0,0,31.3,19,0,1,88.3,0,0,3,76.5
145097,Kobe King,LB,2,0,2025,0,0,50,PENN STATE,7,D41,62,60,0,6,1,2025,2,82.7,10,1,0,0,30,0,0,0,73.6,0,0,0,0,PENN STATE,4,0,0,0,10,2,0,70.2,10,76.4,0,266,64,9,0,0,64.6,28,0,1,54.7,0,0,2,65.4
145099,Zakee Wheatley,S,2,0,2026,0,1,50,PENN STATE,5,D06,66,13,0,0,1,2026,0,64.2,8,1,0,0,38,0,0,0,71,0,0,0,0,PENN STATE,0,0,0,0,8,17,14.3,66.2,8,78.4,0,266,66,10,0,0,60.4,28,0,1,,36,0,0,63.2
145100,Jaylen Reed,S,4,0,2025,0,0,50,PENN STATE,3,D01,67,21,0,0,1,2025,1,83.2,21,2,0,0,40,0,0,0,75.2,0,0,0,0,PENN STATE,1,0,0,0,18,14,0,68.8,10.5,76.8,0,266,68,22,0,0,65.6,28,1,2,,32,0,1,64.4
145309,Jakobe Thomas,S,1,0,2026,0,0,100,TENNESSEE,1,D09,13,9,0,0,1,2026,0,74.8,40,1,0,0,4,0,0,0,61.9,0,0,0,0,TENNESSEE,0,0,0,0,40,1,0,47.8,40,69.6,0,307,13,4,0,0,118.8,9,0,0,,3,0,0,43
145527,Trey Moore,ED,1,0,2026,0,0,0,TEXAS,2,D08,4,2,0,30,1,2026,45,73.7,0,0,2,0,9,0,0,0,57.4,0,1,0,0,TEXAS,2,0,3,0,,2,0,64.8,,79.2,0,311,49,0,0,0,39.6,10,0,0,65.2,0,0,45,63.6
146036,Cale Sanders Jr.,S,4,0,,0,2,75,SMU,1,D22,30,9,0,1,1,2025,2,28.7,41,3,1,0,19,0,0,0,63.5,0,0,0,0,SMU,0,0,1,0,25,21,66.7,52.4,13.7,76,0,287,32,14,0,0,107.3,12,0,0,47.5,0,0,2,53.1
146731,Jonathan Jefferson,DI,0,0,,0,0,,SMU,2,D94,0,0,0,4,1,2027,20,72.4,0,0,0,0,0,5,4,0,66,0,0,0,0,SMU,2,0,0,0,,0,0,65.9,,73.3,0,287,20,0,10,0,0,16,0,0,58.6,0,0,1,
146832,Tywone Malone Jr.,DI,0,0,2026,0,0,,OHIO STATE,0,D95,0,0,0,2,1,2026,6,69.7,0,0,0,0,0,1,0,0,67.4,0,0,0,0,OHIO STATE,0,0,0,0,,0,0,67.9,,69.3,0,260,6,0,5,0,0,4,0,1,58.1,0,0,0,
146944,Christian Charles,S,1,0,,0,1,100,TENNESSEE,1,D14,18,8,0,0,1,2026,0,37.9,0,1,0,0,9,0,0,0,63.8,0,0,0,0,TENNESSEE,1,0,0,0,0,2,33.3,65.1,0,72.9,0,307,18,7,0,0,79.2,9,0,1,,8,0,0,63.4
146987,Marcus Burris Jr.,DI,0,0,,0,0,,INDIANA,0,D92,0,0,0,5,1,2026,7,,0,0,0,0,0,1,0,0,60.2,0,0,0,0,INDIANA,0,0,0,0,,0,,59.8,,70.3,0,190,7,0,6,0,0,2,0,0,58.3,0,0,0,
146998,Deuce Harmon,CB,2,0,,0,1,0,SMU,2,D07,51,7,0,0,1,2026,0,37.7,0,0,0,0,22,0,0,0,57.7,43,0,0,0,SMU,0,0,0,0,,1,33.3,65.1,,75.4,0,287,51,0,0,0,39.6,29,0,0,,0,0,0,67.1
147474,Lorenzo Styles Jr.,CB,1,0,2026,0,0,0,OHIO STATE,0,D03,1,0,0,0,1,2026,0,,0,0,0,0,1,0,0,0,,0,0,0,0,OHIO STATE,0,0,0,0,,1,,64.1,,65.9,0,260,1,0,0,1,39.6,0,0,0,,0,0,0,60
147499,Gabriel Rubio,DI,0,0,2026,0,0,,NOTRE DAME,0,D97,0,0,0,17,1,2026,29,72.4,0,0,0,0,0,1,0,0,60.7,0,0,0,0,NOTRE DAME,0,0,0,0,,0,0,58.9,,74.4,0,258,29,0,28,0,0,12,0,2,55.6,0,0,0,60
147555,Ahmad Walker,LB,3,0,,0,0,100,SMU,8,D34,50,43,0,4,1,2025,2,84.6,10,3,2,0,21,0,0,0,70.5,1,0,0,0,SMU,3,0,2,0,7,6,0,78.2,3.3,76.1,0,287,52,21,0,0,80.6,27,0,3,63,0,0,2,77.3
148369,Jailin Walker,LB,6,0,2025,1,1,100,INDIANA,7,D02,52,44,0,8,1,2025,16,69.5,36,6,3,0,33,0,0,0,63.4,0,0,0,0,INDIANA,2,0,3,0,10,8,7.7,67.5,6,80.5,0,190,68,16,0,0,91.7,27,1,5,55.1,0,0,16,69.6
150040,Eli Purcell,LB,0,0,,0,0,,TENNESSEE,0,D52,2,1,0,0,1,2025,0,,0,0,0,0,0,0,0,0,60,0,0,0,0,TENNESSEE,0,0,0,0,,1,,60.5,,66.3,0,307,2,0,0,0,0,2,0,0,,0,0,0,
156235,Jahiem Lawson,ED,0,0,,0,0,,CLEMSON,1,D15,0,0,0,3,1,2030,12,71.5,0,0,0,0,0,0,0,0,55.4,0,0,0,0,CLEMSON,1,0,0,0,,0,0,54.2,,73.7,0,140,12,0,2,0,0,9,0,0,57.6,0,0,10,
156237,Wade Woodaz,LB,3,0,2026,0,2,66.7,CLEMSON,5,D17,55,23,0,2,1,2026,20,45.7,4,2,0,0,30,0,0,0,67.1,0,0,0,0,CLEMSON,4,0,0,0,10,32,22.2,72.2,2,80.8,0,140,75,14,0,1,70.1,43,1,2,58.3,0,0,20,73.4
