playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPass,gradesRun
86353,Byron Cardwell Jr.,HB,0,,2027,284,65.3,69,70.1,,91.2,60,21,0,1,0,0,2,1,3,6,2,4,S DIEGO ST,S DIEGO ST,,57.5
86538,Chase Penry,WR,0,,2026,120,65.7,62,77.4,,61.7,60.4,13,1,1,0,0,31,0,17,48,31,17,BOISE ST,BOISE ST,,
90224,Reymello Murphy,WR,0,,2026,146,61,57.7,78.2,,58.2,55.2,06,0,1,0,0,22,0,12,34,22,12,UCONN,UCONN,,
90875,Hudson Mesa,C,0,,2026,285,,65.3,79.2,60.1,,65,60,0,1,0,37,0,0,20,57,37,20,S JOSE ST,S JOSE ST,,
97105,Cam Ross,WR,0,2026,2026,335,73.3,62.2,78.2,,62,58.8,06,0,1,0,0,28,0,16,44,28,16,VIRGINIA,VIRGINIA,,
97321,Ryan Davis,WR,0,,2026,328,67.1,77.9,79.3,54.4,81.5,41.4,09,1,1,0,1,30,0,43,74,31,43,UTAH,UTAH,,
97427,Devin Voisin,WR,0,,2026,288,68.8,55.5,78.7,,55.1,62.6,01,0,1,0,0,35,0,29,64,35,29,S ALABAMA,S ALABAMA,,
97813,Donavon Greene,WR,0,,2026,337,,55.1,75.7,,47.6,83.2,03,0,1,0,0,17,0,21,38,17,21,VA TECH,VA TECH,,
98255,Jax Harrington,T,0,,2026,207,,65.4,78.7,78.4,,63,70,0,1,0,21,0,0,43,64,21,43,LA LAFAYET,LA LAFAYET,,
98371,Brett Seither,TE,0,,2026,176,65,72.2,74.8,67.4,73.7,57.9,80,0,1,0,1,17,0,7,25,18,7,GA TECH,GA TECH,,
98396,Julius Pierce,C,0,,2026,166,,68.5,79.8,51,,69.9,65,0,1,0,39,0,0,31,70,39,31,FIU,FIU,,
98550,Adrian Medley,G,0,,2026,167,,66.3,77.9,76.4,,64.4,76,0,1,0,21,0,0,28,49,21,28,FLORIDA ST,FLORIDA ST,,
99041,Jakai Moore,T,0,,2026,245,,70.8,72.7,80.7,,66.5,55,0,1,0,12,0,0,9,21,12,9,N CAROLINA,N CAROLINA,,
99437,Taylor Poitier,G,0,,2026,199,,62.7,79.6,62.1,,62,69,1,1,0,40,0,0,22,62,40,22,KANSAS ST,KANSAS ST,,
100221,PaSean Wimberly,HB,0,,2026,122,62.5,63.7,73.2,72.2,54.8,,30,0,1,0,1,9,1,0,11,10,1,BOWL GREEN,BOWL GREEN,,61.4
100835,Oscar Adaway III,HB,0,,2026,289,64.3,55.9,72.6,72.5,58.4,52.3,27,0,1,0,1,11,1,2,15,12,3,S CAROLINA,S CAROLINA,,59.5
101625,Ta'Quan Roberson,QB,0,,2026,126,68.5,75,16.2,,,60,02,1,1,27,0,0,1,24,52,27,25,BUFFALO,BUFFALO,79.9,54.3
101628,Jacob Clark,QB,0,2026,2026,230,70.6,64.3,76.7,,,60,12,0,1,37,0,0,4,25,66,37,29,MO STATE,MO STATE,59.8,66.3
102273,Pat McMurtrie,T,0,,2026,197,,61.3,75.8,67.8,,58.5,76,0,1,0,22,0,0,31,53,22,31,JAMES MAD,JAMES MAD,,
102309,Jordan Hall,G,0,,2026,319,,55.1,0,76.4,,51.2,50,2,1,0,45,0,0,13,58,45,13,TULANE,TULANE,,
103979,Jobi Malary,HB,0,,2026,197,67.3,70.8,70.1,72.7,,58.7,28,0,1,0,1,0,3,5,9,1,8,JAMES MAD,JAMES MAD,,69.3
104560,Noah Holmes,LB,0,,2026,156,,60,60,,,60,D25,0,1,0,0,0,0,1,1,0,1,E CAROLINA,E CAROLINA,,
104638,Ryan Joyce,C,0,,2026,263,,64.6,79.3,77.2,,60.4,65,0,1,0,32,0,0,30,62,32,30,DOMINION,DOMINION,,
104742,Ellis Adams,G,0,,2026,224,,53.1,72.7,32.4,,55.4,71,0,1,0,7,0,0,4,11,7,4,MIDDLE TN,MIDDLE TN,,
104768,Joe Fagnano,QB,0,2026,2026,146,69.6,86,77,,,60.8,02,0,1,35,0,0,2,25,62,35,27,UCONN,UCONN,86.2,62.2
104901,Marcus Velez,TE,0,,2026,126,,51.4,75.2,65.4,52.3,54.3,19,0,1,0,1,9,0,11,21,10,11,BUFFALO,BUFFALO,,
121426,Caullin Lacy,WR,0,2026,2026,210,71.8,63,0,,65.5,59.3,05,1,1,0,0,31,1,29,61,31,30,LOUISVILLE,LOUISVILLE,,59.5
121481,Trey Bedosky,T,0,,2026,206,,50.3,73.7,37.6,,52.5,79,0,1,0,9,0,0,17,26,9,17,LIBERTY,LIBERTY,,
121488,Zaire Flournoy,G,0,,2027,166,,63.1,76.7,81.5,,60,51,0,1,0,18,0,0,17,35,18,17,FIU,FIU,,
121492,Justin Jones,HB,0,2026,2026,115,,60,63.5,,60,,35,0,1,0,0,1,0,0,1,1,0,AUBURN,AUBURN,,
121508,Brady Wilson,C,0,,2026,335,,72.4,80.2,84.6,,66.6,76,0,1,0,42,0,0,38,80,42,38,VIRGINIA,VIRGINIA,,
121537,Lincoln Pare,HB,1,2026,2026,314,74.1,59.5,0,65.8,54.5,40.1,07,1,1,0,8,26,12,5,51,34,17,TEXAS ST,TEXAS ST,,66.7
121539,Corey Rucker,WR,0,2026,2026,113,65,66.9,78.3,,66.2,63.1,07,0,1,0,0,35,0,30,65,35,30,ARK STATE,ARK STATE,,
121550,Isaiah Alston,WR,0,,2026,197,,58.5,72.8,,58.2,61,08,0,1,0,0,3,0,10,13,3,10,JAMES MAD,JAMES MAD,,
121708,Tyson Thompson,TE,0,,2026,275,71.3,54.1,75,,55.3,56.6,11,0,1,0,0,5,0,13,18,5,13,RICE,RICE,,
121734,EJ Horton Jr.,WR,0,2026,2026,273,65.7,61.6,79.7,,57.7,86.6,13,0,1,0,0,34,0,28,62,34,28,PURDUE,PURDUE,,
121781,Rodney Newsom Jr.,C,0,,2026,289,,59.3,66,,,58.9,65,0,1,0,0,0,0,3,3,0,3,S CAROLINA,S CAROLINA,,
121817,Frank Peasant,HB,0,,2026,218,73.1,72.8,72.6,74.6,66.1,60,22,0,1,0,1,1,10,1,13,2,11,MEMPHIS,MEMPHIS,,70
121819,Lance Robinson,G,0,,2027,210,,62.7,79.8,84.1,,58.4,53,0,1,0,32,0,0,32,64,32,32,LOUISVILLE,LOUISVILLE,,
122147,Sage Ennis,TE,0,,2026,335,17.9,60.6,77.1,69.7,55,67.4,00,0,1,0,4,27,0,23,54,31,23,VIRGINIA,VIRGINIA,,
122156,Walker Parks,G,0,,2026,140,,57.3,78.8,47.2,,57.8,64,0,1,0,38,0,0,25,63,38,25,CLEMSON,CLEMSON,,
122164,E.J. Williams Jr.,WR,0,2026,2026,190,62.9,56.6,80.3,,58.1,50,07,0,1,0,0,21,0,40,61,21,40,INDIANA,INDIANA,,
122173,Panda Askew,G,0,,2026,156,,71.6,78.3,81.8,,69.7,53,0,1,0,18,0,0,26,44,18,26,E CAROLINA,E CAROLINA,,
122177,Ty'Kieast Crawford,T,0,,2026,343,,64.3,77.1,57,,63.8,74,0,1,0,23,0,0,52,75,23,52,W VIRGINIA,W VIRGINIA,,
122234,Anderson Castle,HB,0,2026,2026,154,69.7,58.6,73.9,66.5,53.6,36.8,04,0,1,0,7,13,5,0,25,20,5,DUKE,DUKE,,63.3
122282,Blake Shapen,QB,0,,2026,227,72,75.5,76.2,,,60,02,0,1,35,0,0,8,15,58,35,23,MISS STATE,MISS STATE,77.8,59.3
122299,Quincy Jenkins,G,0,,2026,346,,67.3,79.1,83.9,,63.4,63,0,1,0,47,0,0,24,71,47,24,W KENTUCKY,W KENTUCKY,,
122350,Tyson Mobley,WR,0,,2026,206,,55.7,74.4,,55.6,60.2,08,0,1,0,0,7,0,10,17,7,10,LIBERTY,LIBERTY,,
122381,Calib Perez,G,0,,2027,321,,64.9,80.3,62.2,,65.6,75,1,1,0,50,0,0,24,74,50,24,UAB,UAB,,
122398,Markeston Douglas,TE,0,,2026,167,,62.3,73.7,71.3,55.5,63.5,87,0,1,0,3,4,0,17,24,7,17,FLORIDA ST,FLORIDA ST,,
122413,Bryan Robinson,WR,0,,2026,214,61,63.8,75.8,,63.1,61.8,03,0,1,0,0,9,0,12,21,9,12,MARSHALL,MARSHALL,,
122419,David Stickle,C,0,,2026,275,,73.8,79.2,71.7,,69.8,64,0,1,0,21,0,0,41,62,21,41,RICE,RICE,,
122451,Rasheed Miller,T,0,2026,2026,210,,70.7,76.5,70.6,,68.3,60,0,1,0,32,0,0,32,64,32,32,LOUISVILLE,LOUISVILLE,,
122496,Jeff Sims,QB,0,,2026,110,29.1,68.6,77.1,,,60,02,0,1,27,0,0,29,17,73,27,46,ARIZONA ST,ARIZONA ST,51.7,72.8
122526,Tyler Miller,T,0,2026,2026,193,,62,19.6,80.4,,57.4,66,1,1,0,45,0,0,28,73,45,28,IOWA STATE,IOWA STATE,,
122555,Jalon Daniels,QB,0,2026,2026,198,69.3,76.8,76.1,,,60.1,06,0,1,22,0,0,3,31,56,22,34,KANSAS,KANSAS,77.9,61.8
122562,Daniel Hishaw Jr.,HB,0,,2026,198,74.8,69,76.1,79.8,52.8,57.9,09,0,1,0,5,11,14,5,35,16,19,KANSAS,KANSAS,,70.2
122572,Kyler Pearson,WR,0,,2027,156,71.6,60.7,70.6,,,61,E00,0,1,0,0,0,0,9,9,0,9,E CAROLINA,E CAROLINA,,
122608,Christian Moore,TE,0,,2026,273,,65.1,72.7,70.2,59.8,63.2,44,0,1,0,6,1,0,13,20,7,13,PURDUE,PURDUE,,
122620,Will Swanson,TE,0,,2026,199,,52.9,75.3,68.5,58.2,51,83,0,1,0,3,2,0,13,18,5,13,KANSAS ST,KANSAS ST,,
122692,Kobe Baynes,G,0,,2026,198,,67.8,78.3,83.8,,65.2,70,0,1,0,22,0,0,34,56,22,34,KANSAS,KANSAS,,
122700,Austin Collins,C,0,,2026,304,,52.4,74.8,16.5,,59.1,51,0,1,0,8,0,0,10,18,8,10,SYRACUSE,SYRACUSE,,
122836,Elijah Green,HB,0,,2026,281,73.1,94.6,74.1,76.6,60.1,57.7,21,0,1,0,3,7,10,2,22,10,12,SM HOUSTON,SM HOUSTON,,95.1
122842,Malik McGowan,G,0,,2026,325,,61.5,80.5,74.6,,56.5,60,0,1,0,54,0,0,23,77,54,23,UNLV,UNLV,,
122885,Anthony Smith,WR,0,2026,2026,156,65.3,73.6,76.3,,68.5,62.4,09,0,1,0,0,18,1,28,47,18,29,E CAROLINA,E CAROLINA,,69.4
122910,Drew Pyne,QB,0,,2026,122,67.9,37.2,75.7,,,60,09,0,1,21,0,0,1,27,49,21,28,BOWL GREEN,BOWL GREEN,34.4,60
122916,Nate Anderson,G,0,,2026,287,,60,65.2,0,,,69,0,1,0,1,0,0,0,1,1,0,SMU,SMU,,
122936,Seth McGowan,HB,0,2026,2026,202,77.3,60.1,77,52.3,56.3,41.2,03,0,1,0,4,18,22,2,46,22,24,KENTUCKY,KENTUCKY,,62.8
122938,Chandler Morris,QB,0,2026,2026,335,70,72,77.6,,,60.1,04,0,1,42,0,0,2,36,80,42,38,VIRGINIA,VIRGINIA,68.4,68.6
122987,Eli Russ,G,0,,2026,318,,52.8,79.1,36.3,,56.4,66,0,1,0,48,0,0,21,69,48,21,TROY,TROY,,
122993,Quinton Stewart,TE,0,,2026,262,61,54.6,75.4,72.9,53.1,56.6,82,0,1,0,6,12,0,21,39,18,21,OKLA STATE,OKLA STATE,,
123051,Trebor Pena,WR,0,2026,2026,266,64.1,55.7,77.9,61.9,55.1,60.7,08,0,1,0,1,22,0,19,42,23,19,PENN STATE,PENN STATE,,
123124,Troy Omeire,WR,0,,2027,325,65,67.3,76.9,,67.1,56.2,00,0,1,0,0,26,0,10,36,26,10,UNLV,UNLV,,
123125,Logan Parr,G,0,,2026,287,,48.6,74.8,34.2,,49.6,71,0,1,0,11,0,0,5,16,11,5,SMU,SMU,,
123265,Dillon Wade,G,0,2026,2026,115,,58.3,79.5,64.8,,55.2,52,0,1,0,36,0,0,22,58,36,22,AUBURN,AUBURN,,
123276,Sincere Brown,WR,0,2026,2026,143,10.3,54.1,0,,55.4,63.5,09,1,1,0,0,40,0,31,71,40,31,COLORADO,COLORADO,,
123308,Dan Dishman,TE,0,,2026,331,64.1,81.3,75,69,84.2,64.4,05,0,1,0,6,8,0,20,34,14,20,UTSA,UTSA,,
123327,Jaren Randle,WR,0,,2026,331,61,74.3,71,,71.9,60,11,0,1,0,0,7,0,2,9,7,2,UTSA,UTSA,,
123351,Jalen Hampton,HB,0,,2026,346,16.2,47.6,70.1,74.1,,59.9,23,0,1,0,2,0,5,2,9,2,7,W KENTUCKY,W KENTUCKY,,49.3
123386,Mitch Griffis,QB,0,,2027,315,65.5,60.9,65.5,,,,12,0,1,0,0,0,2,0,2,0,2,TEXAS TECH,TEXAS TECH,,60.1
123396,Luke Petitbon,C,0,,2026,167,,68.6,78.4,82,,64.1,51,0,1,0,21,0,0,28,49,21,28,FLORIDA ST,FLORIDA ST,,
123401,George Sell,G,0,,2026,339,,59.5,78.9,61.8,,57.5,77,0,1,0,38,0,0,25,63,38,25,WAKE,WAKE,,
123404,Zach Vaughan,T,0,,2026,347,,60.2,75.8,61.2,,58.8,73,1,1,0,20,0,0,27,47,20,27,W MICHIGAN,W MICHIGAN,,
123418,Preston Fox,WR,0,,2026,343,68.5,59.5,72.9,,59.6,61.5,29,0,1,0,0,1,0,10,11,1,10,W VIRGINIA,W VIRGINIA,,
123432,Reese Smith,WR,0,,2026,206,12.3,31.2,72.4,,31.8,58.1,06,0,1,0,0,7,0,10,17,7,10,LIBERTY,LIBERTY,,
123439,Jordan White,C,0,2026,2026,333,,53.1,0,62.3,,59.7,53,2,1,0,53,0,0,15,68,53,15,VANDERBILT,VANDERBILT,,
123492,Daniel Sparks,P,0,,2027,335,62.5,51,60,,,,S38,0,1,0,0,0,1,0,1,0,1,VIRGINIA,VIRGINIA,,57.7
123530,Dwayne Allick,C,0,,2026,121,,51.8,0,52.1,,57.4,53,2,1,0,34,0,0,13,47,34,13,BOSTON COL,BOSTON COL,,
123561,Gavin Gerhardt,C,0,2026,2026,138,,60.2,79.4,73,,56.6,53,0,1,0,35,0,0,29,64,35,29,CINCINNATI,CINCINNATI,,
123583,Jadon Thompson,WR,0,,2026,218,61,68.1,71.3,,67.1,59.2,00,0,1,0,0,6,0,3,9,6,3,MEMPHIS,MEMPHIS,,
123640,Kejon Owens,HB,0,2026,2026,166,76.2,62,76.1,74.8,58.8,58,05,0,1,0,3,21,18,4,46,24,22,FIU,FIU,,62.2
123682,Trevonte Sylvester,T,0,2026,2026,210,,55.4,77.1,68.6,,50.8,70,0,1,0,32,0,0,32,64,32,32,LOUISVILLE,LOUISVILLE,,
123703,Derrick Graham,T,0,2026,2026,319,,73.9,77.4,81.4,,66.9,76,0,1,0,51,0,0,19,70,51,19,TULANE,TULANE,,
123761,Paul Rubelt,T,0,2026,2026,323,,66.3,73.9,60.5,,67.6,69,0,1,0,16,0,0,7,23,16,7,UCF,UCF,,
123770,Jahmeer Carter,DI,0,2026,2026,335,,60,60,,,60,D90,0,1,0,0,0,0,1,1,0,1,VIRGINIA,VIRGINIA,,
123843,Teagan Wilk,S,0,,2026,156,,60,64.9,,,60,D03,0,1,0,0,0,0,1,1,0,1,E CAROLINA,E CAROLINA,,
123867,Tailique Williams,WR,0,,2026,347,67.8,67.8,76.4,,66,54.3,00,0,1,0,0,24,1,24,49,24,25,W MICHIGAN,W MICHIGAN,,63.4
123886,Chase Mitchell,G,0,,2026,333,60.9,60.1,78.6,53.9,65.1,58.2,50,0,1,0,38,0,0,15,53,38,15,VANDERBILT,VANDERBILT,,
123915,Damieon George Jr.,G,0,,2026,163,,66.2,78,64.3,,66.2,70,0,1,0,28,0,0,24,52,28,24,FLORIDA,FLORIDA,,
123963,Jalen St. John,G,0,,2026,273,,69.2,80.1,86.7,,65.7,74,0,1,0,38,0,0,33,71,38,33,PURDUE,PURDUE,,
123978,Elijah Canion,WR,0,,2026,206,61,67.3,73.9,,66.3,59.6,05,0,1,0,0,7,0,3,10,7,3,LIBERTY,LIBERTY,,
123985,Brandon Frazier,TE,0,2026,2026,115,62.9,74,75.3,69.3,66.7,72.1,87,0,1,0,5,12,0,20,37,17,20,AUBURN,AUBURN,,
123992,Tate Johnson,TE,0,,2026,115,,66.8,67.3,,,70.3,42,0,1,0,0,0,0,3,3,0,3,AUBURN,AUBURN,,
124008,Jeremiah Wright,G,0,2026,2026,115,,59.2,78.6,49.4,,60,77,0,1,0,33,0,0,24,57,33,24,AUBURN,AUBURN,,
124010,Carson Beck,QB,0,2026,2026,220,70.7,75.6,77.8,,,60,11,0,1,47,0,0,3,32,82,47,35,MIAMI FL,MIAMI FL,76.3,59.3
124011,Austin Blaske,T,0,2026,2026,245,,73.2,1.1,70.2,,74.7,58,1,1,0,22,0,0,40,62,22,40,N CAROLINA,N CAROLINA,,
124027,Cameron Kinnie,G,0,,2026,323,,72.3,77.7,69.5,,73.1,55,0,1,0,26,0,0,18,44,26,18,UCF,UCF,,
124029,Chad Lindberg,C,0,2026,2026,245,,62.9,76.8,79.9,,59.4,69,0,1,0,14,0,0,17,31,14,17,N CAROLINA,N CAROLINA,,
124053,Deondre Buford,T,0,,2026,138,,47.4,12,48.1,,53.4,56,1,1,0,35,0,0,24,59,35,24,CINCINNATI,CINCINNATI,,
124104,Koy Moore,WR,0,,2026,325,64.1,62.1,76.1,,61.7,60.4,05,0,1,0,0,28,0,8,36,28,8,UNLV,UNLV,,
124129,Kentrel Bullock,HB,0,2026,2026,288,76,65.2,74.7,80.6,58.6,59.2,03,0,1,0,7,8,17,3,35,15,20,S ALABAMA,S ALABAMA,,64.3
124207,Javian Hester,WR,0,,2026,202,,53.5,74.5,,54.4,56,04,0,1,0,0,11,0,9,20,11,9,KENTUCKY,KENTUCKY,,
124228,Ger-Cari Caldwell,WR,0,,2026,218,,45.9,69.9,,48.8,59.9,11,0,1,0,0,4,0,2,6,4,2,MEMPHIS,MEMPHIS,,
124248,Payton Mangrum,WR,0,,2026,156,62.5,58.8,72.7,,60,61,19,0,1,0,0,1,1,9,11,1,10,E CAROLINA,E CAROLINA,,59.7
124274,Jimmy Calloway,WR,0,,2027,319,62.4,91,72,,72.7,60,04,0,1,1,0,8,0,2,11,9,2,TULANE,TULANE,92.5,
124329,Haynes King,QB,0,2026,2026,176,74.6,86,77.3,,57.2,60,10,0,1,43,0,1,16,13,73,44,29,GA TECH,GA TECH,83.4,71.5
124341,Blake Smith,TE,0,,2027,314,62.9,48.6,76.2,67.8,53,43.3,16,0,1,0,3,20,0,7,30,23,7,TEXAS ST,TEXAS ST,,
124347,Jason Brooks Jr.,G,0,,2026,182,,57.1,76.1,18.3,,63.7,73,0,1,0,15,0,0,9,24,15,9,HOUSTON,HOUSTON,,
124353,Logan Kyle,TE,0,,2026,197,61,57.9,76,,62.2,50.2,18,0,1,0,0,12,0,12,24,12,12,JAMES MAD,JAMES MAD,,
124366,Mike Wright Jr.,QB,0,,2026,156,66.3,61,68.4,,61.2,60,00,0,1,0,0,1,2,1,4,1,3,E CAROLINA,E CAROLINA,,60.1
124371,Joshua Braun,G,0,,2026,202,,61.5,79.7,69.1,,58.8,75,0,1,0,36,0,0,27,63,36,27,KENTUCKY,KENTUCKY,,
124386,Richie Leonard IV,G,0,,2026,167,,70.3,78.5,84.4,,67.9,67,0,1,0,19,0,0,26,45,19,26,FLORIDA ST,FLORIDA ST,,
124595,Briggs Bartosh,HB,0,,2028,114,73.6,70.8,74.9,58.5,66,65.1,29,0,1,0,3,1,11,7,22,4,18,ARMY,ARMY,,68.1
124736,Andrew Paul,HB,0,,2027,196,64.3,59.4,68.8,,77.7,56.3,00,0,1,0,0,2,1,2,5,2,3,JVILLE ST,JVILLE ST,,59.6
125137,Kendrick Bell,WR,0,,2028,222,,59.4,74.1,,58.5,62.1,10,0,1,0,0,3,0,13,16,3,13,MICHIGAN,MICHIGAN,,
125365,Jacob Jenkins,TE,0,,2026,206,64.1,85.2,76.1,64.5,90.6,60,84,0,1,0,1,9,0,22,32,10,22,LIBERTY,LIBERTY,,
125373,Will O'Steen,G,0,,2026,245,,64.5,78.6,83.1,,61.6,73,0,1,0,17,0,0,30,47,17,30,N CAROLINA,N CAROLINA,,
125681,James Brockermeyer,C,0,2026,2026,220,,65.7,14.7,81.9,,63.4,52,1,1,0,47,0,0,35,82,47,35,MIAMI FL,MIAMI FL,,
125950,Luke Hasz,TE,0,,2028,226,,60,67.5,,,60,09,0,1,0,0,0,0,3,3,0,3,OLE MISS,OLE MISS,,
126259,Noah Josey,G,0,,2027,335,,66.5,80.6,87.1,,61.9,77,0,1,0,42,0,0,38,80,42,38,VIRGINIA,VIRGINIA,,
126402,Landon Ransom-Goelz,WR,0,,2028,275,62.5,52.6,77.1,70.6,54.1,55.5,17,0,1,0,2,12,1,13,28,14,14,RICE,RICE,,57.6
126530,Karate Brenson,WR,0,,2026,339,,54,72.9,,54.4,60,14,0,1,0,0,12,0,4,16,12,4,WAKE,WAKE,,
127145,Jay Fair,WR,0,,2026,326,,59,65.9,,60,60,09,0,1,0,0,1,0,1,2,1,1,USC,USC,,
127250,RJ Maryland,TE,0,2026,2026,287,61,44.3,75.5,67.8,48.5,74.9,82,0,1,0,2,19,0,5,26,21,5,SMU,SMU,,60
127306,Owen Allen,HB,0,,2028,101,71.9,53.7,76.9,61.5,58.3,56.5,02,0,1,0,9,2,8,27,46,11,35,AIR FORCE,AIR FORCE,,54.2
127312,Kaden Anderson,QB,0,,2028,351,68.3,38.3,76,,,60,12,0,1,31,0,0,0,24,55,31,24,WYOMING,WYOMING,38,57
127412,Will Thomas,T,0,,2028,325,,54.9,77.8,44.8,,58.5,72,0,1,0,54,0,0,23,77,54,23,UNLV,UNLV,,
127950,Elijah Fisher,C,0,,2026,209,,72.5,4.9,83.4,,70.9,58,1,1,0,35,0,0,35,70,35,35,LA MONROE,LA MONROE,,
128119,Latrell Caples,WR,0,,2026,120,61,45,0,,51.6,44.4,03,2,1,0,0,33,0,15,48,33,15,BOISE ST,BOISE ST,,
128133,Kyle Juergens,G,0,,2026,146,,77.9,79.6,55.2,,83.4,58,0,1,0,35,0,0,27,62,35,27,UCONN,UCONN,,
128172,Jordan Brown,WR,0,,2026,169,,58.9,73.1,,59.4,60.6,81,0,1,0,0,1,0,6,7,1,6,FRESNO ST,FRESNO ST,,
128176,Logan Fife,QB,0,,2026,242,71.4,43.7,77.2,,,60,04,0,1,47,0,0,5,18,70,47,23,NEW MEX ST,NEW MEX ST,37,71.9
128188,Julian Polendo,G,0,,2026,169,,61.6,79.4,68.8,,59.9,74,0,1,0,23,0,0,48,71,23,48,FRESNO ST,FRESNO ST,,
128189,Malik Sherrod,HB,0,,2026,120,76.8,67,73.2,,57.2,,08,0,1,0,0,9,10,0,19,9,10,BOISE ST,BOISE ST,,67.7
128287,Connor Witthoft,TE,0,,2026,151,,46.1,75.9,73.8,50.1,36.3,41,1,1,0,6,20,0,5,31,26,5,DELAWARE,DELAWARE,,
128321,Jackson Canaan,TE,0,,2026,285,62.9,39.4,78.8,65.1,42.5,45.9,85,0,1,0,1,18,0,20,39,19,20,S JOSE ST,S JOSE ST,,
128333,Sam Olson,TE,0,,2026,109,,54.9,73.2,67.8,54.2,59.7,84,0,1,0,4,6,0,5,15,10,5,ARIZONA,ARIZONA,,
128362,Alani Makihele,G,0,,2026,325,,52.8,79.5,88.9,,39.2,73,0,1,0,54,0,0,23,77,54,23,UNLV,UNLV,,
128441,Malik Williams,T,0,,2026,242,,57.3,0,77,,57.3,78,2,1,0,48,0,0,23,71,48,23,NEW MEX ST,NEW MEX ST,,
128760,Jon Ashford,G,0,,2029,101,,52.7,71.2,4.1,,57.2,72,0,1,0,3,0,0,4,7,3,4,AIR FORCE,AIR FORCE,,
128960,Mason Jones,T,0,,2026,241,,60,60,63.8,,,70,0,1,0,1,0,0,0,1,1,0,NEW MEXICO,NEW MEXICO,,
128961,Fisher Anderson,C,0,,2027,300,,50.2,79.9,52.1,,48.7,74,0,1,0,51,0,0,22,73,51,22,STANFORD,STANFORD,,
