playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPass,gradesRun
72705,Jacob Gideon,C,0,,2025,347,69.8,79.3,78.7,,65.5,77,0,1,0,27,0,0,37,64,27,37,W MICHIGAN,W MICHIGAN,,,
73621,Elijah Gilliam,HB,0,,2026,169,68.5,76.7,35.7,62.5,47,33,0,1,0,6,27,21,2,56,33,23,FRESNO ST,FRESNO ST,77,,72.5
73697,Sioeli Helu,G,0,,2027,242,61.4,73.3,78.5,,58.9,58,0,1,0,7,0,0,4,11,7,4,NEW MEX ST,NEW MEX ST,,,
73935,Cade McConnell,QB,0,,2026,330,41.6,71,,,60,11,0,1,8,0,0,0,5,13,8,5,UTEP,UTEP,64.9,40.9,
73978,Michael Churich,TE,0,,2025,324,54.7,68,,57.1,60,89,0,1,0,0,2,0,1,3,2,1,UCLA,UCLA,,,
74174,Mose Vavao,C,0,2025,2025,169,66.7,79.7,63.1,,65.6,51,0,1,0,42,0,0,26,68,42,26,FRESNO ST,FRESNO ST,,,
74236,Mason Murphy,T,1,2026,2026,326,63.8,12,75.6,,62.9,76,1,1,0,36,0,0,24,60,36,24,USC,USC,,,
74267,Melquan Stovall,WR,0,,2025,110,52.1,76,,52.4,56,05,0,1,0,0,13,0,19,32,13,19,ARIZONA ST,ARIZONA ST,63.8,,
74298,Justin Lockhart,WR,0,2025,2025,285,67.4,79.9,,67.3,55.6,11,0,1,0,0,43,0,14,57,43,14,S JOSE ST,S JOSE ST,66.2,,
74427,Anthony Landphere,TE,0,2025,2025,218,85.2,76.4,65.3,87.5,54.4,82,0,1,0,1,29,0,11,41,30,11,MEMPHIS,MEMPHIS,66.2,,
74652,AJ Vaipulu,G,0,,2026,242,52.2,79.6,54.7,,50.6,51,0,1,0,27,0,0,34,61,27,34,NEW MEX ST,NEW MEX ST,,,
75288,Tegra Tshabola,G,0,,2028,260,42.5,0,54.7,,43.8,77,1,1,0,21,0,0,18,39,21,18,OHIO STATE,OHIO STATE,,,
76794,Malcolm Lamar Sr.,T,0,,2025,165,70.2,76.7,90.5,,61.5,70,0,1,0,29,0,0,30,59,29,30,FAU,FAU,,,
77383,John Campbell Jr.,T,0,,2025,307,50.3,12,58.2,,53.8,74,3,1,0,27,0,0,33,60,27,33,TENNESSEE,TENNESSEE,,,
77518,Marques Cox,T,0,2025,2025,202,58.4,17.8,66.9,,59.8,69,3,1,0,32,0,0,33,65,32,33,KENTUCKY,KENTUCKY,,,
77663,Cameron Rising,QB,0,,2025,328,38.6,77.3,,,60.2,07,1,1,40,0,0,0,32,72,40,32,UTAH,UTAH,69,37.4,
77939,Anthony Torres,TE,0,2025,2025,316,61.2,77.4,70.5,61.1,57.2,88,0,1,0,5,36,0,16,57,41,16,TOLEDO,TOLEDO,64.1,,
78150,Sterling Galban,WR,0,,2026,216,53.7,76.3,,53.5,60.7,04,0,1,0,0,25,0,18,43,25,18,UMASS,UMASS,61,,
81813,Reggie Sutton,T,0,,2025,278,58.5,68.8,,,58,70,0,1,0,0,0,0,6,6,0,6,RUTGERS,RUTGERS,,,
81883,Baraka Beckett,G,0,,2025,241,59.2,0,80.5,,61,56,1,1,0,21,0,0,31,52,21,31,NEW MEXICO,NEW MEXICO,,,
81896,Wyatt Bowles,G,0,2025,2025,329,59.2,81.1,63.7,,55.7,60,0,1,0,65,0,0,27,92,65,27,UTAH ST,UTAH ST,,,
82115,Ben Wooldridge,QB,0,2025,2025,207,78.6,76.3,,,60,10,1,1,28,0,0,3,29,60,28,32,LA LAFAYET,LA LAFAYET,69.7,86,53.1
82136,Spencer Petras,QB,0,,2025,329,71.1,78.1,,,60,07,0,1,65,0,0,2,25,92,65,27,UTAH ST,UTAH ST,44.8,72.4,54.1
83537,Tyler Shough,QB,0,2025,2025,210,68,76.7,,,60,09,0,1,35,0,0,0,28,63,35,28,LOUISVILLE,LOUISVILLE,68.6,68.3,57.8
84071,Brant Kuithe,TE,0,,2025,328,62.9,77.7,,62.1,50,80,1,1,0,0,30,3,12,45,30,15,UTAH,UTAH,68.5,,65.6
84337,Jyaire Shorter,WR,0,,2025,218,52.3,75.9,,48.6,77.4,04,0,1,0,0,15,0,13,28,15,13,MEMPHIS,MEMPHIS,61,,
86114,Sergio Muasau,C,1,,2025,180,50.8,0.4,42.7,,59.3,66,2,1,0,54,0,0,11,65,54,11,HAWAII,HAWAII,,,
86142,Carson Lee,G,0,,2026,160,55,80.1,65.5,,51.8,75,0,1,0,46,0,0,31,77,46,31,E MICHIGAN,E MICHIGAN,,,
86146,Toreon Penright,T,0,,2026,169,60.1,0,73.9,,64.5,77,2,1,0,42,0,0,26,68,42,26,FRESNO ST,FRESNO ST,,,
86272,Dillon Gabriel,QB,0,2025,2025,264,79.2,76.8,,,60,08,0,1,39,0,0,2,27,68,39,29,OREGON,OREGON,69.8,76.7,67.4
86353,Byron Cardwell Jr.,HB,0,,2027,130,73.4,69.1,75,60,60,21,0,1,0,2,1,3,1,7,3,4,CAL,CAL,67.3,,70.6
86392,Corey Kiner,HB,0,2025,2025,138,65.6,78.5,38.8,61.8,57.7,21,0,1,0,9,21,17,5,52,30,22,CINCINNATI,CINCINNATI,75.8,,67.4
86461,Jonah Monheim,C,0,2025,2025,326,65.3,79.2,66.3,,63.3,79,0,1,0,36,0,0,24,60,36,24,USC,USC,,,
86489,Alex Moore,T,0,,2025,101,63,76.8,66.6,,61.2,76,0,1,0,9,0,0,56,65,9,56,AIR FORCE,AIR FORCE,,,
86538,Chase Penry,WR,0,,2026,120,70.4,70.7,,,81.7,13,0,1,0,0,0,0,9,9,0,9,BOISE ST,BOISE ST,,,
88924,Josh Simmons,T,0,2025,2025,260,36.2,0,18.1,,50.7,71,1,1,0,10,0,0,13,23,10,13,OHIO STATE,OHIO STATE,,,
90224,Reymello Murphy,WR,0,,2026,109,77.9,71.1,,75.5,60.2,00,0,1,0,0,6,0,4,10,6,4,ARIZONA,ARIZONA,62.9,,
90875,Hudson Mesa,C,0,,2026,285,58,79.9,55.3,,57.6,60,0,1,0,54,0,0,17,71,54,17,S JOSE ST,S JOSE ST,,,
97104,Lexington Joseph,HB,0,,2025,166,57.2,75.5,81.4,61.3,59.4,08,0,1,0,8,12,7,5,32,20,12,FIU,FIU,21.2,,54.3
97105,Cam Ross,WR,0,2026,2026,197,57.5,77.4,,57.2,60.4,01,0,1,0,0,23,0,18,41,23,18,JAMES MAD,JAMES MAD,61,,
97120,Pat Garwo III,HB,0,,2025,239,75.6,71,71.4,58.8,53,05,0,1,0,2,2,5,2,11,4,7,NEVADA,NEVADA,69.7,,75.7
97127,Samario Rudolph,WR,0,,2026,196,70,70.6,,68.5,60.9,03,0,1,0,0,5,0,6,11,5,6,JVILLE ST,JVILLE ST,68.4,,
97191,Michael Brown Stephens,WR,0,,2025,327,51.6,77.3,,52,60.4,07,0,1,0,0,22,0,8,30,22,8,USF,USF,61,,
97200,Ulysses Bentley IV,HB,0,2025,2025,226,78.4,76.3,80,55.9,59.7,24,0,1,0,6,18,13,3,40,24,16,OLE MISS,OLE MISS,74.4,,81.3
97211,Christian Dremel,WR,0,,2025,278,90.4,69.6,,86.1,60,80,0,1,0,0,5,0,1,6,5,1,RUTGERS,RUTGERS,65.8,,
97213,Taylor Morin,WR,0,2025,2025,339,49.3,77.3,,49.3,58.8,02,0,1,0,0,31,0,20,51,31,20,WAKE,WAKE,68.8,,
97218,Jacob Bernard,WR,0,,2025,207,46.7,75.1,,46.5,60.6,04,0,1,0,0,10,0,15,25,10,15,LA LAFAYET,LA LAFAYET,69.7,,
97270,Mycah Pittman,WR,0,,2026,328,63.1,75.8,,63,59.8,05,0,1,0,0,27,0,9,36,27,9,UTAH,UTAH,62.9,,
97305,Devyn Ford,HB,0,,2025,258,63.4,69.5,76.5,,,22,0,1,0,3,0,3,0,6,3,3,NOTRE DAME,NOTRE DAME,67.3,,61.6
97308,Jerjuan Newton,WR,0,2025,2025,316,78.7,79.7,,79.5,44.3,01,0,1,0,0,54,0,14,68,54,14,TOLEDO,TOLEDO,18,,
97310,Deion Hankins,HB,0,2025,2025,314,74.8,70.5,,58.5,,33,0,1,0,0,2,7,0,9,2,7,TEXAS ST,TEXAS ST,71.3,,72.6
97321,Ryan Davis,WR,0,,2026,241,55.3,74.3,,54.5,60.3,18,0,1,0,0,6,0,20,26,6,20,NEW MEXICO,NEW MEXICO,,,
97397,Alex Raynor,K,0,,2025,202,60,60,60.9,,60,S16,0,1,0,1,0,0,1,2,1,1,KENTUCKY,KENTUCKY,,,
97404,Brett Gabbert,QB,0,2025,2025,221,71.9,75.4,,,60,05,0,1,17,0,0,1,26,44,17,27,MIAMI OH,MIAMI OH,67.5,84.9,47.2
97423,Jake Smith,WR,0,,2025,110,52.6,0,,54.8,54.1,08,1,1,0,0,9,1,7,17,9,8,ARIZONA ST,ARIZONA ST,67.8,,63.2
97424,Bryce Kirtz,WR,0,,2025,256,80.9,77.7,,80.1,61.4,17,0,1,0,0,23,0,24,47,23,24,NWESTERN,NWESTERN,64.1,,
97594,Dannis Jackson,WR,0,,2026,296,80.2,71.1,,77,60,13,0,1,0,0,4,0,4,8,4,4,SO MISS,SO MISS,61,,
97617,Cole Snyder,QB,0,,2025,160,65.4,77.8,,,60.1,15,0,1,53,0,0,10,21,84,53,31,E MICHIGAN,E MICHIGAN,73.1,62.3,64.6
97620,Zakhari Franklin,WR,0,2025,2025,187,63.6,77.5,,63.6,57.2,04,0,1,0,0,34,0,21,55,34,21,ILLINOIS,ILLINOIS,65,,
97640,Beau Johnson,TE,0,,2025,174,55.6,75.5,67.4,51.6,63.9,11,0,1,0,1,11,0,10,22,12,10,GA SOUTHRN,GA SOUTHRN,,,
97651,Dom Polizzi,C,0,,2025,126,68.6,79.9,75,,65,66,0,1,0,23,0,0,50,73,23,50,BUFFALO,BUFFALO,,,
97656,Parker Titsworth,C,0,,2025,259,50.4,79.3,24.8,,56.3,69,0,1,0,27,0,0,32,59,27,32,OHIO,OHIO,,,
97659,Kris Mitchell,WR,0,,2025,258,68.7,77.3,,67.9,61.7,10,0,1,0,0,23,0,15,38,23,15,NOTRE DAME,NOTRE DAME,65,,
97665,Dante Cephas,WR,0,,2025,199,64.2,75.4,,63.5,62.3,14,0,1,0,0,11,0,13,24,11,13,KANSAS ST,KANSAS ST,62.9,,
97754,Jordan Waters,HB,0,2025,2025,248,56.4,71.7,76.2,54.9,60,07,0,1,0,3,7,5,1,16,10,6,NC STATE,NC STATE,69.7,,57.1
97779,Lance LeGendre,WR,0,,2025,207,83.1,72.8,,80.8,59.6,09,0,1,0,0,11,0,5,16,11,5,LA LAFAYET,LA LAFAYET,65.7,,
97798,Jonah Panoke,WR,0,,2025,180,52.1,76.6,,52.4,60.4,01,0,1,0,0,37,0,8,45,37,8,HAWAII,HAWAII,62.9,,
97799,Michael Kern,QB,0,,2025,339,48.6,72,,,60,15,0,1,11,0,0,0,7,18,11,7,WAKE,WAKE,65.6,48,
97800,Jadon Jackson,WR,0,,2025,199,60.3,76.4,,60.2,62.2,00,0,1,0,0,17,1,12,30,17,13,KANSAS ST,KANSAS ST,64.3,,59.6
97809,Javien Cuff,WR,0,,2026,126,59.5,0,,64.2,60.1,19,1,1,0,0,9,0,11,20,9,11,BUFFALO,BUFFALO,61,,
97835,Will McDonald,C,0,,2025,130,45,14,48.4,,49,66,1,1,0,51,0,0,33,84,51,33,CAL,CAL,,,
97843,Joshua Black,G,0,,2025,175,58,79.5,85.6,,48.4,72,0,1,0,54,0,0,23,77,54,23,GA STATE,GA STATE,,,
97851,Chayse Todd,C,0,,2025,314,61.8,2.3,78.8,,61.2,77,1,1,0,34,0,0,36,70,34,36,TEXAS ST,TEXAS ST,,,
97922,Terrell McDonald,TE,0,,2025,321,55.6,72.1,,58.8,53.4,10,0,1,0,0,4,0,7,11,4,7,UAB,UAB,61,,
97933,Nick Rempert,WR,0,,2026,251,56.8,0,,58.8,60.2,09,1,1,0,0,34,0,18,52,34,18,N TEXAS,N TEXAS,62.9,,
97969,Izeya Floyd,DI,0,,2025,275,60,60,,,60,D50,0,1,0,0,0,0,1,1,0,1,RICE,RICE,,,
97994,Graham Mertz,QB,0,2025,2025,163,72.3,74.3,,,60,15,0,1,18,0,0,2,13,33,18,15,FLORIDA,FLORIDA,24.6,76.6,55.5
97999,Dariyan Wiley,WR,0,,2025,333,58.2,69.8,,60,58.2,01,0,1,0,0,1,0,3,4,1,3,VANDERBILT,VANDERBILT,,,
98005,Theo Wease Jr.,WR,0,2025,2025,229,66.7,75.9,,66.9,57.2,01,0,1,0,0,14,0,20,34,14,20,MISSOURI,MISSOURI,64.1,,
98007,Cadarrius Thompson,WR,0,,2025,175,60.3,70.4,,60.1,60,05,0,1,0,0,2,0,2,4,2,2,GA STATE,GA STATE,61,,
98019,Dalvin Smith,WR,0,,2025,346,59.5,0,,63.9,47.7,17,1,1,0,0,27,0,27,54,27,27,W KENTUCKY,W KENTUCKY,62.9,,
98043,AJ Gillie,G,0,,2025,207,74.6,79.5,77.1,,74.2,53,0,1,0,28,0,0,32,60,28,32,LA LAFAYET,LA LAFAYET,,,
98047,Dontae Lucas,G,0,,2025,296,62.8,77.7,63.7,,61.9,78,0,1,0,20,0,0,24,44,20,24,SO MISS,SO MISS,,,
98057,Nishad Strother,G,1,,2025,264,62.5,79.7,42,,65.9,50,1,1,0,40,0,0,30,70,40,30,OREGON,OREGON,,,
98064,Christophe Atkinson,G,0,,2025,259,61.3,78.7,83.7,,57.1,66,0,1,0,27,0,0,32,59,27,32,OHIO,OHIO,,,
98068,Ethan Miner,C,0,,2025,227,58.1,2.3,52.9,,63.4,67,1,1,0,45,0,0,22,67,45,22,MISS STATE,MISS STATE,,,
98070,Tyler Brown,G,0,,2027,143,64.9,79.7,74.2,,61,56,0,1,0,52,0,0,10,62,52,10,COLORADO,COLORADO,,,
98078,Cedric Claiborne,T,0,,2025,242,66.2,74.1,81.4,,61.3,78,0,1,0,14,0,0,18,32,14,18,NEW MEX ST,NEW MEX ST,,,
98082,Demetris Allen,G,0,,2026,331,60.6,0,71,,63.8,73,1,1,0,29,0,0,16,45,29,16,UTSA,UTSA,,,
98099,Tristen Tewes,TE,0,,2025,254,46.8,0,72.5,54.1,50.9,82,1,1,0,12,8,0,29,49,20,29,N ILLINOIS,N ILLINOIS,61,,
98213,Alex Brown,WR,0,,2025,351,42.5,0,,47.4,60.9,09,1,1,0,0,12,0,10,22,12,10,WYOMING,WYOMING,,,
98226,Jack Sherwin,T,0,,2025,347,73.9,76.4,82,,68.5,63,0,1,0,27,0,0,37,64,27,37,W MICHIGAN,W MICHIGAN,,,
98230,Joey Capra,T,0,,2025,109,67.7,68.8,69.7,,67.9,53,0,1,0,1,0,0,4,5,1,4,ARIZONA,ARIZONA,,,
98233,Zovon Lindsay,T,0,,2025,141,61.3,75.7,77,,54.1,64,0,1,0,28,0,0,25,53,28,25,COAST CAR,COAST CAR,,,
98249,Timothy McKay,G,1,2025,2025,248,61.4,0,74.5,,63.7,52,1,1,0,37,0,0,17,54,37,17,NC STATE,NC STATE,,,
98252,Joshua Gray,G,0,2025,2025,265,64.7,81,37.1,,69.2,67,0,1,0,51,0,0,39,90,51,39,OREGON ST,OREGON ST,,,
98255,Jax Harrington,G,0,,2026,207,70.5,0,77.1,,74.2,70,1,1,0,28,0,0,32,60,28,32,LA LAFAYET,LA LAFAYET,,,
98266,Steven Losoya III,G,0,2025,2025,333,51.9,78.3,51.7,,50.7,68,0,1,0,18,0,0,32,50,18,32,VANDERBILT,VANDERBILT,,,
98272,Addison West,G,0,2025,2025,347,73.9,78.8,88.1,,71.6,75,0,1,0,27,0,0,37,64,27,37,W MICHIGAN,W MICHIGAN,,,
98277,King McGowen,T,0,,2025,207,66.2,75.1,56.3,,66.9,77,0,1,0,19,0,0,19,38,19,19,LA LAFAYET,LA LAFAYET,,,
98289,Marlyn Johnson,WR,0,,2025,165,64.8,76.2,,62,73.1,11,0,1,0,0,12,0,16,28,12,16,FAU,FAU,61,,
98291,Oscar Cardenas,TE,0,2025,2025,331,53.5,78.7,67.9,56.1,48.9,00,0,1,0,2,32,0,21,55,34,21,UTSA,UTSA,62.9,,
98301,Stanley King,WR,0,,2025,201,47.9,72,,56,30.7,80,1,1,0,0,10,0,1,11,10,1,KENT STATE,KENT STATE,,,
98350,Duke Olges,TE,0,,2025,256,57.5,69.8,34.4,59.2,61.1,02,0,1,0,1,1,0,7,9,2,7,NWESTERN,NWESTERN,,,
98358,Joshua Simon,TE,0,2025,2025,289,47.6,79,62.7,43.2,63.5,06,0,1,0,8,35,0,29,72,43,29,S CAROLINA,S CAROLINA,13.7,,
98362,Hayden Wolff,QB,0,,2025,347,82.8,76.2,,,60,11,0,1,26,0,0,2,30,58,26,32,W MICHIGAN,W MICHIGAN,69,84.6,57.2
98375,Justin Stephens,TE,0,,2026,316,53.9,67.5,68.4,,53.7,83,0,1,0,2,0,0,2,4,2,2,TOLEDO,TOLEDO,,,
98383,Reece McIntyre,C,0,,2025,226,61.1,0,83,,61.4,56,2,1,0,52,0,0,35,87,52,35,OLE MISS,OLE MISS,,,
98391,DeVonte Gordon,T,0,,2025,339,52.2,16.3,56,,56.2,62,2,1,0,38,0,0,24,62,38,24,WAKE,WAKE,,,
98405,Ryan Jacoby,G,0,,2025,268,49.9,73,57.1,,50.4,61,0,1,0,7,0,0,3,10,7,3,PITTSBURGH,PITTSBURGH,,,
98407,Michael Tarquin,T,0,2025,2025,261,41.4,73.5,0,,54,70,0,1,0,14,0,0,11,25,14,11,OKLAHOMA,OKLAHOMA,,,
98414,Jeremy Jones,T,0,,2025,214,58.5,77.1,78.3,,50.4,74,2,1,0,36,0,0,38,74,36,38,MARSHALL,MARSHALL,,,
98426,J.J. Lippe,G,0,2025,2025,254,72.9,80.3,70.8,,72.7,79,0,1,0,34,0,0,41,75,34,41,N ILLINOIS,N ILLINOIS,,,
98430,Thomas Gordon,TE,0,2025,2025,256,45.4,0,38.4,52.3,51.4,87,1,1,0,2,20,0,19,41,22,19,NWESTERN,NWESTERN,62.9,,
98431,Tyler Fromm,TE,0,,2025,174,63.1,77.8,69.8,67.3,45.9,07,0,1,0,3,31,0,14,48,34,14,GA SOUTHRN,GA SOUTHRN,65,,
98489,Caelan Shepard,T,0,,2025,126,50.1,77,70.4,,46.4,77,0,1,0,24,0,0,50,74,24,50,BUFFALO,BUFFALO,,,
98494,Tyler Stephens,TE,0,,2025,229,61.9,74.7,,57.9,64.2,80,0,1,0,0,4,0,13,17,4,13,MISSOURI,MISSOURI,61,,
98501,Ryland Goede,TE,0,,2025,176,79.5,70.7,65.6,78.9,70.1,86,0,1,0,1,3,0,4,8,4,4,GA TECH,GA TECH,61,,
98517,Quinn Carroll,T,0,,2025,225,46.9,14.2,55.1,,48.6,77,1,1,0,45,0,0,19,64,45,19,MINNESOTA,MINNESOTA,,,
98528,Victor Stoffel,T,0,,2025,130,51.1,73.4,33.3,,56.3,78,0,1,0,16,0,0,7,23,16,7,CAL,CAL,,,
98550,Adrian Medley,G,0,,2026,323,56.1,79.9,67.7,,52.6,76,0,1,0,35,0,0,30,65,35,30,UCF,UCF,,,
98553,Jarrad Baker,WR,0,,2027,323,55.6,72.7,,55.7,61.3,19,0,1,0,0,5,0,7,12,5,7,UCF,UCF,,,
98556,Jayden Harrison,WR,0,,2025,258,56.6,70.5,,57.2,60,02,0,1,0,0,4,0,2,6,4,2,NOTRE DAME,NOTRE DAME,,,
98576,Justin Ball,TE,0,,2025,227,52.6,76,75.1,52.2,55.4,84,0,1,0,4,9,0,11,24,13,11,MISS STATE,MISS STATE,,,
98679,Nick Nash,WR,0,2025,2025,285,68,77.8,,66.4,76,03,0,1,0,0,51,0,17,68,51,17,S JOSE ST,S JOSE ST,16.5,,
98683,Chandler Rogers,QB,0,,2026,130,50.8,68.2,,,,07,0,1,1,0,0,3,0,4,1,3,CAL,CAL,67.5,60,55.5
98717,Dominick Mazotti,TE,0,,2025,216,67.5,77.2,71.5,69.2,54.2,81,0,1,0,5,19,0,20,44,24,20,UMASS,UMASS,62.9,,
98792,Da'Quan Thomas,T,0,,2025,102,47.9,70.8,79.4,,43.1,51,0,1,0,4,0,0,8,12,4,8,AKRON,AKRON,,,
98801,John Burton,LB,0,,2025,216,60,60,,,60,D37,0,1,0,0,0,0,1,1,0,1,UMASS,UMASS,,,
98803,Nay'Quan Wright,HB,0,2025,2025,327,60.6,69.7,,66.9,,05,0,1,0,0,5,2,0,7,5,2,USF,USF,66.9,,58.6
98811,Trent Whittemore,WR,0,,2025,323,53.1,77.5,,52.4,61.8,80,0,1,0,0,20,0,22,42,20,22,UCF,UCF,67.5,,
99040,Jaylen Nichols,T,0,,2025,218,60,66.1,,,60,52,0,1,0,0,0,0,2,2,0,2,MEMPHIS,MEMPHIS,,,
99047,Jackson Lampley,G,0,,2025,307,61.6,72.4,19.6,,65.5,75,0,1,0,7,0,0,3,10,7,3,TENNESSEE,TENNESSEE,,,
99049,Dayne Davis,T,0,,2025,307,71.1,70.8,78,,68.2,66,0,1,0,8,0,0,4,12,8,4,TENNESSEE,TENNESSEE,,,
99064,Amari Kight,T,0,2025,2025,323,70.1,77.2,89,,60.9,78,0,1,0,35,0,0,30,65,35,30,UCF,UCF,,,
99073,Kamaar Bell,G,0,,2025,289,59.2,80.4,69.8,,55.2,52,1,1,0,44,0,0,31,75,44,31,S CAROLINA,S CAROLINA,,,
