playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesRun,gradesPass
70536,Sebastian Macaluso,WR,0,,2025,285,,57.3,71.3,,57.3,60.8,24,0,1,0,0,3,0,9,12,3,9,S JOSE ST,S JOSE ST,,
70874,Jake Retzlaff,QB,0,,2026,128,71.8,65.7,21.5,,,60,12,1,1,39,0,0,7,16,62,39,23,BYU,BYU,79.3,57.3
70961,Mikey Keene,QB,0,,2027,169,68,68.8,76.6,,59.2,60.8,01,0,1,23,0,1,1,30,55,24,31,FRESNO ST,FRESNO ST,60,69.8
70963,Jacob Conover,QB,0,,2026,329,15.8,31.2,69.8,,,60,15,0,1,6,0,0,1,2,9,6,3,UTAH ST,UTAH ST,44,47.1
71312,Elijah Mojarro,TE,0,,2025,275,,50,75.9,52.5,50.9,54.8,07,0,1,0,3,13,0,19,35,16,19,RICE,RICE,,
71325,Boden Groen,TE,0,,2026,275,61,46.6,76.8,23.6,52.2,50.5,14,0,1,0,3,16,0,14,33,19,14,RICE,RICE,,
71332,Sean Dollars,HB,0,,2026,239,69.2,65.5,72.2,70,69.7,58.4,04,0,1,0,1,5,4,2,12,6,6,NEVADA,NEVADA,58.7,
71345,Bru McCoy,WR,0,,2025,307,61,59.1,74.7,,58.8,62.2,05,0,1,0,0,18,0,11,29,18,11,TENNESSEE,TENNESSEE,,
71391,William Nimmo Jr.,S,0,,2025,284,,60,65,63.8,,,D07,0,1,0,1,0,0,0,1,1,0,S DIEGO ST,S DIEGO ST,,
71409,Jamari Ferrell,HB,0,,2026,351,66.3,50.6,0,75.5,57.2,60.6,06,1,1,0,3,5,2,5,15,8,7,WYOMING,WYOMING,56.4,
71443,Mavin Anderson,WR,0,,2026,130,61,51.7,78.5,,51.7,59.5,11,0,1,0,0,28,0,18,46,28,18,CAL,CAL,,
71502,Andrew Madrigal,C,0,,2026,239,,63.5,79,60,,62.6,78,0,1,0,32,0,0,26,58,32,26,NEVADA,NEVADA,,
71674,Silas Bolden,WR,0,2025,2025,311,71.2,65.7,75.5,,67.5,61.2,11,0,1,0,0,9,1,13,23,9,14,TEXAS,TEXAS,57.5,
71698,Jayden Dixon-Veal,WR,0,,2026,273,,60.3,71.4,,,60.1,00,0,1,0,0,0,0,5,5,0,5,PURDUE,PURDUE,,
71706,Bryce Pierre,TE,0,2025,2025,324,,56.9,73.2,,53.7,66.1,87,0,1,0,0,9,0,7,16,9,7,UCLA,UCLA,,
72075,Josh Carlin,G,0,,2025,324,,52.9,79,46,,54.7,54,1,1,0,36,0,0,20,56,36,20,UCLA,UCLA,,
72178,Colby Bowman,WR,0,,2025,329,61,66.3,74.7,,65.9,59.7,09,0,1,0,0,16,0,11,27,16,11,UTAH ST,UTAH ST,,
72200,Marist Talavou,G,0,,2025,285,,62.7,75.6,83.6,,58.3,61,0,1,0,15,0,0,11,26,15,11,S JOSE ST,S JOSE ST,,
72208,Jude Wolfe,TE,0,,2025,284,64.1,59.5,79.7,70.7,57.3,61.7,18,1,1,0,3,30,0,25,58,33,25,S DIEGO ST,S DIEGO ST,,
72292,Canaan Yarro,C,0,,2025,242,,52.3,0,66.2,,55.8,56,1,1,0,23,0,0,13,36,23,13,NEW MEX ST,NEW MEX ST,,
72376,Cam Davis,HB,0,,2026,340,69.7,70.3,71.5,67.5,55.8,,22,0,1,0,1,6,5,0,12,7,5,WASHINGTON,WASHINGTON,70.8,
72689,Marshall Jackson,T,0,,2026,346,,77.7,76.7,86.5,,71,53,0,1,0,39,0,0,27,66,39,27,W KENTUCKY,W KENTUCKY,,
73148,Falcon Kaumatule,G,0,,2025,328,,60,64.1,,,60,59,0,1,0,0,0,0,1,1,0,1,UTAH,UTAH,,
73582,Cade Briggs,G,0,,2025,110,,56.2,77.4,77.3,,51,55,0,1,0,23,0,0,19,42,23,19,ARIZONA ST,ARIZONA ST,,
73621,Elijah Gilliam,HB,0,,2026,169,20.3,55.2,71.4,75.9,69.6,59.8,33,0,1,0,2,2,7,2,13,4,9,FRESNO ST,FRESNO ST,53.1,
73697,Sioeli Helu,G,0,,2027,242,,66.6,69.4,72,,63.3,58,0,1,0,2,0,0,2,4,2,2,NEW MEX ST,NEW MEX ST,,
73741,Aluma Nkele,T,0,,2026,225,,56.9,68,,,52.9,70,0,1,0,0,0,0,3,3,0,3,MINNESOTA,MINNESOTA,,
73929,Donovan Smith,QB,0,,2025,182,70.1,55.6,76.5,,,60,01,0,1,27,0,0,4,32,63,27,36,HOUSTON,HOUSTON,70.8,46.2
73930,Ryan Daly,TE,0,,2027,126,,51.4,66.9,,,52.1,88,0,1,0,0,0,0,5,5,0,5,BUFFALO,BUFFALO,,
73940,Davis Warren,QB,0,,2027,222,67.1,64.8,75.4,,,60,16,0,1,20,0,0,0,27,47,20,27,MICHIGAN,MICHIGAN,60.6,63.5
73978,Michael Churich,TE,0,,2025,324,,48.8,70.5,67.7,59.6,46.1,89,0,1,0,1,1,0,4,6,2,4,UCLA,UCLA,,
74174,Mose Vavao,C,0,2025,2025,169,,60.5,75.3,79,,58,51,0,1,0,8,0,0,13,21,8,13,FRESNO ST,FRESNO ST,,
74267,Melquan Stovall,WR,0,,2025,110,68.4,51,76.9,,52.9,43.5,05,0,1,0,0,34,0,12,46,34,12,ARIZONA ST,ARIZONA ST,,
74298,Justin Lockhart,WR,0,2025,2025,285,65,72.9,79.8,,71.9,61.3,11,0,1,0,0,38,0,15,53,38,15,S JOSE ST,S JOSE ST,,
74427,Anthony Landphere,TE,0,2025,2025,218,65.7,84.7,75.5,65.5,84.6,65.9,82,0,1,0,1,27,0,10,38,28,10,MEMPHIS,MEMPHIS,,
74652,AJ Vaipulu,G,0,,2026,242,,58.1,79.5,55.1,,57.7,51,0,1,0,38,0,0,24,62,38,24,NEW MEX ST,NEW MEX ST,,
75263,Silas Walters,S,0,2026,2026,221,,60,64.9,,,60,D29,0,1,0,0,0,0,1,1,0,1,MIAMI OH,MIAMI OH,,
76794,Malcolm Lamar Sr.,T,0,,2025,165,,76.6,25.9,88,,74.7,70,1,1,0,36,0,0,43,79,36,43,FAU,FAU,,
77383,John Campbell Jr.,T,0,,2025,307,,73.5,73,75.9,,71.3,74,0,1,0,13,0,0,11,24,13,11,TENNESSEE,TENNESSEE,,
77518,Marques Cox,T,0,2025,2025,202,,65.2,77.7,53.4,,67.5,69,0,1,0,41,0,0,37,78,41,37,KENTUCKY,KENTUCKY,,
77636,Gerry Bohanon,QB,0,,2025,128,67.7,82.8,70.1,,,60,03,0,1,3,0,0,3,4,10,3,7,BYU,BYU,69.8,73.8
77679,Alan Bowman,QB,0,,2025,262,68.5,92.2,75.9,,,60,07,0,1,33,0,0,0,22,55,33,22,OKLA STATE,OKLA STATE,,91.9
77939,Anthony Torres,TE,0,2025,2025,316,64.1,50.5,77.6,69.6,50.3,54.8,88,0,1,0,5,26,0,41,72,31,41,TOLEDO,TOLEDO,,
78150,Sterling Galban,WR,0,,2026,216,67.2,55.1,77.6,,55.8,62.3,04,0,1,0,0,33,1,19,53,33,20,UMASS,UMASS,57.5,
78578,Ty Son Lawton,HB,0,,2025,190,73.6,63.2,73.7,8.3,57.6,,17,0,1,0,7,8,11,0,26,15,11,INDIANA,INDIANA,70,
81559,Spencer Lovell,G,0,,2025,239,,54,78.4,27.1,,57.9,76,1,1,0,32,0,0,26,58,32,26,NEVADA,NEVADA,,
81675,Reuben Unije,T,0,,2026,324,,44.8,11.7,60.2,,44.7,71,2,1,0,36,0,0,20,56,36,20,UCLA,UCLA,,
81860,Tank Jenkins,G,0,,2025,182,,65.6,77.7,84.1,,62.7,72,0,1,0,20,0,0,27,47,20,27,HOUSTON,HOUSTON,,
81883,Baraka Beckett,G,0,,2025,241,,68.6,14.1,87.8,,69.6,56,1,1,0,54,0,0,25,79,54,25,NEW MEXICO,NEW MEXICO,,
81896,Wyatt Bowles,G,0,2025,2025,329,,60.1,80.2,46.4,,61.8,60,0,1,0,42,0,0,29,71,42,29,UTAH ST,UTAH ST,,
83944,Tyneil Hopper,TE,0,,2025,223,,57.1,70.9,,60,56,88,0,1,0,0,1,0,6,7,1,6,MICH STATE,MICH STATE,,
84071,Brant Kuithe,TE,0,,2025,328,66.5,66.1,78.3,66.1,63,58.4,80,0,1,0,1,25,1,21,48,26,22,UTAH,UTAH,63.3,
84337,Jyaire Shorter,WR,0,,2025,218,,53.9,74,,54.2,60.2,04,0,1,0,0,12,0,6,18,12,6,MEMPHIS,MEMPHIS,,
86114,Sergio Muasau,C,0,,2025,180,,35.5,0,46.8,,63.4,66,5,1,0,47,0,0,10,57,47,10,HAWAII,HAWAII,,
86142,Carson Lee,G,0,,2026,160,,69.6,80.7,81,,64.5,75,1,1,0,48,0,0,44,92,48,44,E MICHIGAN,E MICHIGAN,,
86146,Toreon Penright,T,0,,2026,169,,46,74,19,,53.9,77,1,1,0,13,0,0,16,29,13,16,FRESNO ST,FRESNO ST,,
86272,Dillon Gabriel,QB,0,2025,2025,264,69.1,92.4,75.7,,,60,08,0,1,28,0,0,2,22,52,28,24,OREGON,OREGON,66.9,92.4
86353,Byron Cardwell Jr.,HB,0,,2027,130,62.5,58.7,66.8,71.5,59.5,,21,0,1,0,1,1,1,0,3,2,1,CAL,CAL,59.4,
86392,Corey Kiner,HB,0,2025,2025,138,77,73.4,77.2,53.8,53.4,58.9,21,0,1,0,12,17,21,3,53,29,24,CINCINNATI,CINCINNATI,75.3,
86489,Alex Moore,T,0,,2025,101,,55.7,76.6,55.6,,55.4,76,0,1,0,9,0,0,52,61,9,52,AIR FORCE,AIR FORCE,,
87406,Bless Harris,T,0,,2025,305,,56.4,76.5,60.5,,50.9,58,0,1,0,45,0,0,10,55,45,10,TCU,TCU,,
88746,Landon Parker,WR,0,2025,2025,318,62.9,63.1,75.6,,65.8,41.7,01,0,1,0,0,17,0,8,25,17,8,TROY,TROY,,
90875,Hudson Mesa,C,0,,2026,285,,57.6,78.9,72.2,,52.4,60,0,1,0,39,0,0,18,57,39,18,S JOSE ST,S JOSE ST,,
97061,Josh Kelly,WR,0,2025,2025,315,16.3,71.5,74.8,,72,56.7,03,0,1,0,0,15,0,20,35,15,20,TEXAS TECH,TEXAS TECH,,
97104,Lexington Joseph,HB,0,,2025,166,70.7,66,73.1,82.8,68.8,,08,0,1,0,6,9,6,0,21,15,6,FIU,FIU,63.3,
97110,Velton Gardner,HB,0,,2025,311,69.7,55.9,71,,35.8,,24,0,1,0,0,3,5,0,8,3,5,TEXAS,TEXAS,64.6,
97120,Pat Garwo III,HB,0,,2025,239,72.1,61.5,74.9,69,59.4,58.2,05,0,1,0,9,10,8,3,30,19,11,NEVADA,NEVADA,61.4,
97121,Gerald Green,HB,0,,2025,318,70.5,62,72.7,53.4,56.7,,00,0,1,0,4,6,6,0,16,10,6,TROY,TROY,62.8,
97125,Jacquez Stuart,HB,0,,2025,316,72.7,62,74.5,73.6,85.3,59.7,00,0,1,0,3,10,9,3,25,13,12,TOLEDO,TOLEDO,56.6,
97127,Samario Rudolph,WR,0,,2026,196,63.8,55.7,72.4,,56.2,60,03,0,1,0,0,6,0,3,9,6,3,JVILLE ST,JVILLE ST,,
97161,Aaron Young,HB,0,,2025,263,75.8,65.6,75.5,80.4,54.8,58.8,05,0,1,0,8,8,17,6,39,16,23,DOMINION,DOMINION,65.4,
97188,Dante Wright,WR,0,,2025,306,70.9,82.5,77.6,,80.4,69.7,05,0,1,0,0,29,1,27,57,29,28,TEMPLE,TEMPLE,63.2,
97189,Jamious Griffin,HB,0,,2025,265,71.4,64.5,74.8,75.4,56.5,59.7,08,0,1,0,2,16,7,2,27,18,9,OREGON ST,OREGON ST,66.3,
97191,Michael Brown Stephens,WR,0,,2025,327,64.1,67.7,80,,67.2,61,07,0,1,0,0,32,0,24,56,32,24,USF,USF,,
97200,Ulysses Bentley IV,HB,0,2025,2025,226,67.3,67.8,66.8,,,,24,0,1,0,0,0,3,0,3,0,3,OLE MISS,OLE MISS,65.9,
97213,Taylor Morin,WR,0,2025,2025,339,65.7,69.3,76.8,,68.5,61,02,0,1,0,0,31,0,10,41,31,10,WAKE,WAKE,,
97270,Mycah Pittman,WR,0,,2026,328,68,62.4,73,,62.2,59.1,05,0,1,0,0,11,0,6,17,11,6,UTAH,UTAH,,
97278,Javon Harvey,WR,0,,2025,154,61,53.6,75.5,,53.6,61.5,07,0,1,0,0,13,0,11,24,13,11,DUKE,DUKE,,
97287,Trevor Wilson,WR,0,,2025,198,64.2,57.2,69.4,,57.8,60,07,0,1,0,0,3,0,2,5,3,2,KANSAS,KANSAS,,
97305,Devyn Ford,HB,0,,2025,258,65.5,63.5,70.6,78.7,60,59.9,22,0,1,0,5,1,2,2,10,6,4,NOTRE DAME,NOTRE DAME,61.5,
97308,Jerjuan Newton,WR,0,2025,2025,316,67,82.9,78.1,,82.5,68.3,01,0,1,0,0,21,0,27,48,21,27,TOLEDO,TOLEDO,,
97321,Ryan Davis,WR,0,,2026,241,66.7,70.5,0,,71.6,61.3,18,1,1,0,0,41,0,17,58,41,17,NEW MEXICO,NEW MEXICO,,
97404,Brett Gabbert,QB,0,2025,2025,221,69.5,74.7,17.9,,,60,05,1,1,41,0,0,1,13,55,41,14,MIAMI OH,MIAMI OH,53.6,78.5
97423,Jake Smith,WR,0,,2025,110,64.8,63.8,70.1,,58.1,59.1,08,0,1,0,0,2,1,3,6,2,4,ARIZONA ST,ARIZONA ST,63.2,
97424,Bryce Kirtz,WR,0,,2025,256,64.1,53.3,79,,53.1,60.8,17,0,1,0,0,32,0,23,55,32,23,NWESTERN,NWESTERN,,
97427,Devin Voisin,WR,0,,2026,288,64.1,77.5,75.7,,76.1,61.1,01,0,1,0,0,10,0,12,22,10,12,S ALABAMA,S ALABAMA,,
97453,Luis Cristobal Jr.,G,0,,2025,220,,52.5,76.9,52.9,,49.9,52,0,1,0,25,0,0,13,38,25,13,MIAMI FL,MIAMI FL,,
97617,Cole Snyder,QB,0,,2025,160,71,87.5,78.1,,54.3,60,15,0,1,47,0,1,4,40,92,48,44,E MICHIGAN,E MICHIGAN,65,88.4
97620,Zakhari Franklin,WR,0,2025,2025,187,65.7,73.7,76.8,,73.1,58.5,04,0,1,0,0,27,0,15,42,27,15,ILLINOIS,ILLINOIS,,
97640,Beau Johnson,TE,0,,2025,174,,50.7,73.9,70,53,52.3,11,0,1,0,4,8,0,9,21,12,9,GA SOUTHRN,GA SOUTHRN,,
97651,Dom Polizzi,C,0,,2025,126,,53.3,78.8,53,,54.1,66,0,1,0,26,0,0,30,56,26,30,BUFFALO,BUFFALO,,
97653,Tanner Miller,C,0,,2025,223,,88.7,78.1,81.9,,84.6,61,0,1,0,24,0,0,20,44,24,20,MICH STATE,MICH STATE,,
97656,Parker Titsworth,C,0,,2025,259,,61,78.8,82.7,,56.6,69,0,1,0,26,0,0,29,55,26,29,OHIO,OHIO,,
97659,Kris Mitchell,WR,0,,2025,258,,54.6,75.3,,54.4,60.6,10,0,1,0,0,10,0,12,22,10,12,NOTRE DAME,NOTRE DAME,,
97665,Dante Cephas,WR,0,,2025,199,61,54.2,75,,54.6,60.2,14,0,1,0,0,17,0,4,21,17,4,KANSAS ST,KANSAS ST,,
97704,Matt Salopek,LB,0,,2025,221,,60,60,,,60,D15,0,1,0,0,0,0,1,1,0,1,MIAMI OH,MIAMI OH,,
97754,Jordan Waters,HB,0,2025,2025,248,73.1,68.1,74.6,80,62.3,60,07,0,1,0,6,13,10,2,31,19,12,NC STATE,NC STATE,67.2,
97773,Jaren Mangham,HB,0,,2025,225,67.3,61.9,68.4,,,,08,0,1,0,0,0,3,0,3,0,3,MINNESOTA,MINNESOTA,61.4,
97792,Torry Locklin,WR,0,,2025,198,,57.6,67.3,,58.4,60,12,0,1,0,0,2,0,1,3,2,1,KANSAS,KANSAS,,
97798,Jonah Panoke,WR,0,,2025,180,62.9,51.8,77,,52.1,61,01,0,1,0,0,32,0,8,40,32,8,HAWAII,HAWAII,,
97799,Michael Kern,QB,0,,2025,339,62.7,86.8,70.7,,,60,15,0,1,3,0,0,0,9,12,3,9,WAKE,WAKE,,87.2
97800,Jadon Jackson,WR,0,,2025,199,61,57.4,75.1,,57.1,60.6,00,0,1,0,0,6,0,14,20,6,14,KANSAS ST,KANSAS ST,,
97809,Javien Cuff,WR,0,,2026,126,64.1,67.4,75.7,,66.9,61.4,19,0,1,0,0,16,0,23,39,16,23,BUFFALO,BUFFALO,,
97813,Donavon Greene,WR,0,,2026,339,61,56.5,0,,61.6,43.9,11,1,1,0,0,24,0,13,37,24,13,WAKE,WAKE,,
97815,Dawaiian McNeely,HB,0,,2026,351,62.5,65.2,66.2,67.5,,,03,0,1,0,1,0,1,0,2,1,1,WYOMING,WYOMING,63,
97843,Joshua Black,G,0,,2025,175,,56.5,79.6,62.4,,53.7,72,0,1,0,44,0,0,35,79,44,35,GA STATE,GA STATE,,
97851,Chayse Todd,C,0,,2025,314,,51.9,0,71.1,,54.8,77,2,1,0,48,0,0,29,77,48,29,TEXAS ST,TEXAS ST,,
97863,Todd Justice,TE,0,,2025,288,,60,67.2,,,60,86,0,1,0,0,0,0,3,3,0,3,S ALABAMA,S ALABAMA,,
97922,Terrell McDonald,TE,0,,2025,321,61,65.1,76,70.9,63.2,65.7,10,0,1,0,2,13,0,14,29,15,14,UAB,UAB,,
97994,Graham Mertz,QB,0,2025,2025,163,22.9,74,74.1,,,60,15,0,1,18,0,0,0,13,31,18,13,FLORIDA,FLORIDA,43.6,86.4
97995,Eli Pancol,WR,0,2025,2025,154,65,65.7,77.2,,63.2,75.9,04,0,1,0,0,31,0,28,59,31,28,DUKE,DUKE,,
97998,Kurtis Rourke,QB,0,2025,2025,190,68.6,86,76.8,,,60,09,0,1,36,0,0,0,29,65,36,29,INDIANA,INDIANA,57.3,86.8
97999,Dariyan Wiley,WR,0,,2025,333,,58.7,66.3,,59.6,60,01,0,1,0,0,1,0,1,2,1,1,VANDERBILT,VANDERBILT,,
98002,Grayson McCall,QB,0,,2025,248,67.5,63.4,73.5,,,60,02,0,1,17,0,0,1,9,27,17,10,NC STATE,NC STATE,54.9,67.5
98005,Theo Wease Jr.,WR,0,2025,2025,229,65.7,71.8,78.5,,71.9,59,01,0,1,0,0,30,0,33,63,30,33,MISSOURI,MISSOURI,,
98014,Jacob Zeno,QB,0,,2026,321,70.7,72.4,77.1,,,60,04,0,1,39,0,0,4,29,72,39,33,UAB,UAB,52.7,77.3
98019,Dalvin Smith,WR,0,,2025,346,63.2,86.8,74.9,,67.8,59.9,17,0,1,2,0,11,0,9,22,13,9,W KENTUCKY,W KENTUCKY,,94.6
98025,Collin Schlee,QB,0,,2025,337,66.2,68.5,71.4,,55.6,60,03,0,1,2,0,3,2,4,11,5,6,VA TECH,VA TECH,69,60
98029,Cameron Hite,TE,0,,2025,339,61,48.3,74.9,35,49.8,55.2,20,0,1,0,6,20,0,12,38,26,12,WAKE,WAKE,,
98033,Isaiah Neyor,WR,0,2025,2025,238,62.9,65.2,75.3,,64.4,61.7,18,0,1,0,0,18,0,9,27,18,9,NEBRASKA,NEBRASKA,,
98047,Dontae Lucas,G,0,,2025,296,,53.9,77.3,70.7,,49.7,78,0,1,0,25,0,0,18,43,25,18,SO MISS,SO MISS,,
98057,Nishad Strother,G,0,,2025,264,,67.9,79.3,79,,65.7,50,0,1,0,32,0,0,28,60,32,28,OREGON,OREGON,,
98061,Jack Bailey,C,0,,2026,256,,80.4,79.4,70.7,,77.9,69,0,1,0,34,0,0,29,63,34,29,NWESTERN,NWESTERN,,
98064,Christophe Atkinson,G,0,,2025,259,,68.4,0,85.5,,70.2,66,1,1,0,26,0,0,34,60,26,34,OHIO,OHIO,,
98068,Ethan Miner,C,0,,2025,227,,61.8,79.8,61.9,,60.3,67,0,1,0,50,0,0,20,70,50,20,MISS STATE,MISS STATE,,
98070,Tyler Brown,G,0,,2027,143,,57.2,8,69.6,,56,56,1,1,0,56,0,0,18,74,56,18,COLORADO,COLORADO,,
98077,Caleb Thomas,G,0,,2025,319,,74.4,73,85.2,,73,58,0,1,0,6,0,0,5,11,6,5,TULANE,TULANE,,
98078,Cedric Claiborne,T,0,,2025,242,,66.5,73.2,69.3,,64.4,78,0,1,0,13,0,0,13,26,13,13,NEW MEX ST,NEW MEX ST,,
98082,Demetris Allen,G,0,,2026,331,,60.5,73.6,24.8,,63.7,73,0,1,0,5,0,0,7,12,5,7,UTSA,UTSA,,
98213,Alex Brown,WR,0,,2025,351,62.9,61.3,75.7,,61.1,59.5,09,0,1,0,0,14,0,12,26,14,12,WYOMING,WYOMING,,
98226,Jack Sherwin,T,1,,2025,347,,71.3,8.7,75.8,,72.3,63,1,1,0,22,0,0,35,57,22,35,W MICHIGAN,W MICHIGAN,,
98233,Zovon Lindsay,T,0,,2025,141,,79.6,75.7,80.3,,75.9,64,0,1,0,18,0,0,33,51,18,33,COAST CAR,COAST CAR,,
98249,Timothy McKay,G,0,2025,2025,248,,74,4.9,87.3,,76.6,52,1,1,0,38,0,0,33,71,38,33,NC STATE,NC STATE,,
98252,Joshua Gray,G,0,2025,2025,265,,66.1,79.6,76.8,,63.4,67,0,1,0,37,0,0,24,61,37,24,OREGON ST,OREGON ST,,
98266,Steven Losoya III,G,0,2025,2025,333,,61.5,79.8,56.1,,61.6,68,1,1,0,43,0,0,28,71,43,28,VANDERBILT,VANDERBILT,,
98272,Addison West,G,0,2025,2025,347,,76,78.9,75.3,,71.5,75,0,1,0,22,0,0,35,57,22,35,W MICHIGAN,W MICHIGAN,,
98287,Matt Smith,TE,0,,2027,216,,44.4,74.9,41.6,50.2,48.1,80,0,1,0,2,15,0,15,32,17,15,UMASS,UMASS,,
98289,Marlyn Johnson,WR,0,,2025,165,61,56,76.8,,55.7,58.7,11,0,1,0,0,12,0,22,34,12,22,FAU,FAU,,
98291,Oscar Cardenas,TE,0,2025,2025,331,62.9,51,75.9,69,62.6,35.8,00,0,1,0,3,14,0,16,33,17,16,UTSA,UTSA,,
98301,Stanley King,WR,0,,2025,201,,58.3,71.2,,59.3,60,80,0,1,0,0,1,0,5,6,1,5,KENT STATE,KENT STATE,,
98350,Duke Olges,TE,0,,2025,256,,57.8,72.4,68.2,52.8,60.2,02,0,1,0,2,5,0,10,17,7,10,NWESTERN,NWESTERN,,
98358,Joshua Simon,TE,0,2025,2025,289,13.7,69.1,78.1,57.9,66,71.1,06,0,1,0,3,30,0,23,56,33,23,S CAROLINA,S CAROLINA,,
98362,Hayden Wolff,QB,0,,2025,347,67.4,80.5,76.1,,,60,11,0,1,22,0,0,0,35,57,22,35,W MICHIGAN,W MICHIGAN,63.1,78.4
98375,Justin Stephens,TE,0,,2026,316,61,68.8,73.7,,84.9,55.8,83,0,1,0,0,2,0,23,25,2,23,TOLEDO,TOLEDO,,
98383,Reece McIntyre,C,0,,2025,226,,56,80.2,75.5,,51.7,56,0,1,0,41,0,0,39,80,41,39,OLE MISS,OLE MISS,,
98391,DeVonte Gordon,T,0,,2025,339,,53.2,24.2,48.2,,60.3,62,1,1,0,49,0,0,28,77,49,28,WAKE,WAKE,,
98398,Ben Scott,C,0,2025,2025,238,,60.5,77.7,82.5,,54.2,66,0,1,0,25,0,0,16,41,25,16,NEBRASKA,NEBRASKA,,
98405,Ryan Jacoby,G,0,,2025,268,,55.7,78.8,36.8,,58.9,61,0,1,0,36,0,0,13,49,36,13,PITTSBURGH,PITTSBURGH,,
98407,Michael Tarquin,T,1,2025,2025,261,,68.3,0,76.5,,73.8,70,2,1,0,34,0,0,39,73,34,39,OKLAHOMA,OKLAHOMA,,
98421,Shamar Hobdy-Lee,T,0,,2025,182,,82.5,73.8,80,,78.9,58,0,1,0,11,0,0,18,29,11,18,HOUSTON,HOUSTON,,
98430,Thomas Gordon,TE,0,2025,2025,256,62.9,63.7,0,31.5,67.3,65.3,87,1,1,0,2,22,0,18,42,24,18,NWESTERN,NWESTERN,,
98431,Tyler Fromm,TE,0,,2025,174,65,80.2,75.9,69.5,74.9,76.2,07,0,1,0,3,12,0,18,33,15,18,GA SOUTHRN,GA SOUTHRN,,
98482,Dalton Cooper,T,0,2025,2025,262,,79.8,77.2,77,,77.6,71,1,1,0,40,0,0,27,67,40,27,OKLA STATE,OKLA STATE,,
98489,Caelan Shepard,T,0,,2025,126,,67.6,75.9,71,,64.3,77,0,1,0,26,0,0,30,56,26,30,BUFFALO,BUFFALO,,
98494,Tyler Stephens,TE,0,,2025,229,,69.4,70.2,,,68.6,80,0,1,0,0,0,0,8,8,0,8,MISSOURI,MISSOURI,,
98496,Luke Deal,TE,0,2025,2025,115,61,60.3,73.9,65.1,56.4,63.3,86,0,1,0,1,6,0,13,20,7,13,AUBURN,AUBURN,,
98497,Tyler Foster,TE,0,,2025,262,61,65.8,74.2,71.3,63,65.5,86,0,1,0,2,14,0,8,24,16,8,OKLA STATE,OKLA STATE,,
98501,Ryland Goede,TE,0,,2025,176,64.2,71.8,76.4,70.2,55.3,80.9,86,0,1,0,3,4,0,10,17,7,10,GA TECH,GA TECH,,
98504,Jaxon Hughes,T,0,,2025,315,,61,69.6,77,,57.9,68,0,1,0,4,0,0,4,8,4,4,TEXAS TECH,TEXAS TECH,,
98515,Chase Lundt,T,0,2025,2025,146,,69.7,76.8,75.5,,65.5,75,0,1,0,34,0,0,35,69,34,35,UCONN,UCONN,,
