playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassRoute,gradesRun,gradesPass
171888,Kyle Scott,G,0,,2026,110,57.9,77.3,68.4,54.9,77,0,1,0,23,0,0,20,43,23,20,ARIZONA ST,ARIZONA ST,,,,
172616,London Humphreys,WR,0,,2028,173,54.9,74.9,,61.4,16,0,1,0,0,8,0,15,23,8,15,GEORGIA,GEORGIA,,54.3,,
173162,Arch Manning,QB,0,,2028,311,69.7,66.5,,60,16,0,1,0,0,0,1,1,2,0,2,TEXAS,TEXAS,62.5,,63.4,
173164,DeAndre Moore Jr.,WR,0,,2028,311,81,76.9,,79.3,00,0,1,0,0,38,0,12,50,38,12,TEXAS,TEXAS,67.5,78.7,,
173445,Noah Meyers,TE,0,,2028,346,59.2,77.2,32.4,62.6,81,0,1,0,4,24,0,22,50,28,22,W KENTUCKY,W KENTUCKY,64.6,59,,
173451,Prince Strachan,WR,0,,2028,120,55.3,75,,60.3,17,0,1,0,0,14,0,10,24,14,10,BOISE ST,BOISE ST,62.9,55.4,,
173530,Anthony Evans III,WR,0,,2028,173,43.2,73.7,,60.3,05,0,1,0,0,10,2,4,16,10,6,GEORGIA,GEORGIA,15,54.6,45,
173542,Rod Robinson II,HB,0,,2028,173,60,63.5,70.2,,00,0,1,0,1,0,0,0,1,1,0,GEORGIA,GEORGIA,,,,
173544,Lawson Luckie,TE,0,,2028,173,65.6,77.6,65.4,54.3,07,0,1,0,1,15,0,12,28,16,12,GEORGIA,GEORGIA,61,67.4,,
173548,Monroe Freeling,T,0,2026,2026,173,47.7,77.1,69,40.9,57,0,1,0,33,0,0,33,66,33,33,GEORGIA,GEORGIA,,,,
173680,Tavion Smith,WR,0,,2025,207,68.1,73,,60.5,80,0,1,0,0,7,0,5,12,7,5,LA LAFAYET,LA LAFAYET,61,66.8,,
173983,Dante Moore,QB,0,,2028,264,60,63.9,,59.9,05,0,1,0,0,0,0,1,1,0,1,OREGON,OREGON,,,,
174066,Austin Boyd,G,0,,2028,325,58.9,75.3,83.8,52.1,79,1,1,0,16,0,0,8,24,16,8,UNLV,UNLV,,,,
174068,Jacob De Jesus,WR,1,2026,2026,325,55.4,77.3,,58.8,21,1,1,0,0,35,1,23,59,35,24,UNLV,UNLV,21.2,59.7,53.9,
174074,DeAngelo Irvin Jr.,WR,0,,2028,325,57.8,67.3,,60,10,0,1,0,0,2,0,1,3,2,1,UNLV,UNLV,66.6,58.8,,
174080,Jai'Den Thomas,HB,0,,2028,325,59.7,74.8,68,57.9,09,0,1,0,8,11,6,6,31,19,12,UNLV,UNLV,70.7,63.3,57.9,
174081,Corey Thompson Jr.,WR,0,,2028,325,62.8,76.6,,60.5,13,0,1,0,0,23,0,12,35,23,12,UNLV,UNLV,62.9,62.4,,
174127,Gernorris Wilson,T,0,,2028,264,57.2,67.1,67.1,56,78,0,1,0,1,0,0,3,4,1,3,OREGON,OREGON,,,,
174128,Iapani Laloulu,C,0,,2028,264,69.3,79.9,83.6,64,72,0,1,0,35,0,0,40,75,35,40,OREGON,OREGON,,,,
174132,Kenyon Sadiq,TE,0,2026,2026,264,76.8,75.3,,49.4,18,0,1,0,0,9,0,13,22,9,13,OREGON,OREGON,62.9,87.3,,
174658,Brendan Black,G,0,,2028,193,60.5,79.4,57.8,59.8,51,0,1,0,47,0,0,27,74,47,27,IOWA STATE,IOWA STATE,,,,
174660,Benjamin Brahmer,TE,0,,2028,193,46,75.1,,42.7,18,0,1,0,0,15,0,5,20,15,5,IOWA STATE,IOWA STATE,,51,,
174661,Trevor Buhr,G,0,,2028,193,59.9,80.3,78.8,53.8,70,0,1,0,47,0,0,27,74,47,27,IOWA STATE,IOWA STATE,,,,
174669,Carson Hansen,HB,0,,2028,193,66.5,76.5,29.2,60,26,0,1,0,4,24,10,1,39,28,11,IOWA STATE,IOWA STATE,73.4,67.3,67.5,
174680,Beni Ngoyi,WR,0,,2028,193,57.2,68.7,,60,00,0,1,0,0,2,0,2,4,2,2,IOWA STATE,IOWA STATE,,58,,
174686,Abu Sama III,HB,0,,2028,193,35.2,72.3,,60,24,0,1,0,0,4,8,3,15,4,11,IOWA STATE,IOWA STATE,9.1,57.4,37.9,
174693,Tripp Walsh,TE,0,,2028,193,55.1,68.5,,60,27,0,1,0,0,3,0,1,4,3,1,IOWA STATE,IOWA STATE,,53.6,,
175465,Sam Leavitt,QB,0,,2028,110,71.1,75.2,,60,10,0,1,22,0,1,2,18,43,23,20,ARIZONA ST,ARIZONA ST,68.7,60,71.8,63.4
175984,Anthony Miller,TE,0,,2028,319,60,64.1,66.9,,85,0,1,0,1,0,0,0,1,1,0,TULANE,TULANE,,,,
176114,Aidan Johnson,G,0,,2028,259,65.6,69.4,,65.1,71,0,1,0,0,0,0,4,4,0,4,OHIO,OHIO,,,,
176177,Trevor Goosby,T,0,,2028,311,55.3,77.8,63.8,49.1,74,0,1,0,55,0,0,23,78,55,23,TEXAS,TEXAS,,,,
176190,Quintrevion Wisner,HB,0,,2028,311,66.3,78.4,61.6,60,26,0,1,0,14,35,20,1,70,49,21,TEXAS,TEXAS,76.8,60.4,67.7,
176320,Matt Wagner,TE,0,,2028,120,49,75.5,37.3,52.4,88,0,1,0,6,7,0,29,42,13,29,BOISE ST,BOISE ST,61,54.6,,
176332,Bill Davis,HB,0,,2028,207,62.5,71.5,70,,07,0,1,0,1,6,4,0,11,7,4,LA LAFAYET,LA LAFAYET,68.6,56.6,63.3,
176337,Harvey Broussard III,WR,0,,2028,207,70.4,78,,60.7,03,0,1,0,0,35,0,15,50,35,15,LA LAFAYET,LA LAFAYET,65,69.7,,
176351,Caden Jensen,TE,0,,2028,207,50.9,73,68.8,52.2,88,0,1,0,3,7,0,10,20,10,10,LA LAFAYET,LA LAFAYET,61,52.7,,
176363,Ty Stamey,TE,0,,2028,207,58.5,65,,,86,0,1,0,0,2,0,0,2,2,0,LA LAFAYET,LA LAFAYET,,58.2,,
176521,Coleson Arends,TE,0,,2028,110,38.4,70.3,,41.6,24,0,1,0,0,0,0,10,10,0,10,ARIZONA ST,ARIZONA ST,,,,
176525,Kyson Brown,HB,0,,2029,110,66.5,73.1,,59.9,02,0,1,0,0,5,2,5,12,5,7,ARIZONA ST,ARIZONA ST,66.9,83.3,54.3,
176528,Derek Eusebio,WR,0,,2028,110,54.7,68.5,,55.6,83,0,1,0,0,2,0,3,5,2,3,ARIZONA ST,ARIZONA ST,,57.9,,
176536,Makua Pule,G,0,,2028,110,50.3,74.6,68.5,51,71,0,1,0,2,0,0,15,17,2,15,ARIZONA ST,ARIZONA ST,,,,
176592,Zach Grace,TE,0,,2028,264,65.1,69,71.6,65.6,44,0,1,0,1,0,0,4,5,1,4,OREGON,OREGON,,,,
182773,Antwaan Mays,WR,0,,2027,214,60,67.6,,60,84,0,1,0,0,0,0,2,2,0,2,MARSHALL,MARSHALL,,,,
183206,Bryant Wesco Jr.,WR,0,,2029,140,74.5,77.5,,43.7,12,0,1,0,0,44,0,24,68,44,24,CLEMSON,CLEMSON,67.1,76,,
183600,Cooper Cousins,G,0,,2029,266,65.2,68.9,70.9,67.2,50,0,1,0,1,0,0,2,3,1,2,PENN STATE,PENN STATE,,,,
183611,Luke Reynolds,TE,0,,2029,266,56.1,72.9,73,58.2,85,0,1,0,2,5,0,5,12,7,5,PENN STATE,PENN STATE,,55.4,,
183746,Terrell Kim,G,0,,2029,110,52.7,73.7,,52.4,73,0,1,0,0,0,0,14,14,0,14,ARIZONA ST,ARIZONA ST,,,,
184111,Trent Allen,G,0,,2026,259,60,65,69.1,,60,0,1,0,1,0,0,0,1,1,0,OHIO,OHIO,,,,
184120,Max Rodarte,WR,0,,2029,259,72.6,74.7,,61.3,03,0,1,0,0,3,0,12,15,3,12,OHIO,OHIO,61,71.3,,
184204,Greg Burrell,HB,0,,2029,325,88.5,74.8,55.6,58.5,05,0,1,0,12,5,5,5,27,17,10,UNLV,UNLV,69.7,57.3,92.1,
184207,Damien McDaniel,WR,0,,2029,325,60,64.1,,60,02,0,1,0,0,0,0,1,1,0,1,UNLV,UNLV,,,,
184358,Rahji Dennis,WR,0,,2029,207,43,70.6,,,08,0,1,0,0,7,0,0,7,7,0,LA LAFAYET,LA LAFAYET,,45.9,,
184502,Brandon Baker,T,0,,2029,311,60,64.1,,60,73,0,1,0,0,0,0,1,1,0,1,TEXAS,TEXAS,,,,
184509,Jerrick Gibson,HB,0,,2030,311,60,63.5,,60,09,0,1,0,0,0,0,1,1,0,1,TEXAS,TEXAS,,,,
184520,Ryan Wingo,WR,0,,2029,311,48,76,,59.6,05,0,1,0,0,28,0,10,38,28,10,TEXAS,TEXAS,61,48.4,,
184554,Chris Cole,LB,0,,2029,173,60,60,63.8,,D18,0,1,0,1,0,0,0,1,1,0,GEORGIA,GEORGIA,,,,
184572,Jaden Reddell,TE,0,,2029,173,59.1,63.4,,,23,0,1,0,0,1,0,0,1,1,0,GEORGIA,GEORGIA,,60,,
184580,Nitro Tuggle,WR,0,,2029,173,57.8,67.9,,60,02,0,1,0,0,1,0,2,3,1,2,GEORGIA,GEORGIA,,59.1,,
184707,Marcel Williams,FB,0,,2029,214,60,65.3,,60,82,0,1,0,0,0,0,2,2,0,2,MARSHALL,MARSHALL,,,,
184835,Connor Moberly,QB,0,,2029,193,36.3,69.8,,60,05,0,1,6,0,0,1,2,9,6,3,IOWA STATE,IOWA STATE,65.7,,52.6,39.3
188281,Braylon Isom,WR,0,,2029,221,59.1,65.9,,60,17,0,1,0,0,1,0,1,2,1,1,MIAMI OH,MIAMI OH,,60,,
188285,Kris Manu,C,0,,2029,221,52.9,72.4,72.4,52.8,72,0,1,0,2,0,0,7,9,2,7,MIAMI OH,MIAMI OH,,,,
188457,Carson Heidecker,T,0,,2025,259,72.9,80.1,77,71.9,57,1,1,0,31,0,0,41,72,31,41,OHIO,OHIO,,,,
188474,Nick Poulos,QB,0,,2027,259,61.4,67.4,,60,08,0,1,0,0,0,2,2,4,0,4,OHIO,OHIO,65.5,,60.1,
188497,Hank Purvis,G,0,,2029,325,59.5,68.5,68.2,59.3,64,0,1,0,1,0,0,2,3,1,2,UNLV,UNLV,,,,
188501,Mason Vicari,G,0,,2029,325,59.8,70.7,70.3,59.2,51,0,1,0,2,0,0,3,5,2,3,UNLV,UNLV,,,,
188745,Cameron Flowers,WR,0,,2029,346,67.7,70.7,,75.9,80,0,1,0,0,0,0,5,5,0,5,W KENTUCKY,W KENTUCKY,61.9,,,
189369,T.J. Moore,WR,0,,2029,140,53.6,78.8,,60.4,01,0,1,0,0,30,0,13,43,30,13,CLEMSON,CLEMSON,64.1,53.7,,
189564,Reese Baker,T,0,,2029,319,60,60,,60,78,0,1,0,0,0,0,1,1,0,1,TULANE,TULANE,,,,
189571,Patrick Durkin,K,0,,2029,319,60,60,,60,S91,0,1,0,0,0,0,1,1,0,1,TULANE,TULANE,,,,
189783,Amare Grayson,G,0,,2029,196,57.4,79.2,81.4,55.3,54,0,1,0,16,0,0,57,73,16,57,JVILLE ST,JVILLE ST,,,,
190986,Cam Bates,WR,0,,2029,120,59,67.3,,,80,0,1,0,0,3,0,0,3,3,0,BOISE ST,BOISE ST,61,59.2,,
190992,Daylon Metoyer,T,0,,2027,120,57.4,72.1,53.4,57.7,75,0,1,0,10,0,0,8,18,10,8,BOISE ST,BOISE ST,,,,
191146,Nate Frazier,HB,0,,2029,173,75,72.5,74.4,59.5,03,0,1,0,2,7,6,2,17,9,8,GEORGIA,GEORGIA,18.9,70.7,73.6,
191156,Dwight Phillips Jr.,HB,0,,2029,173,53,67.1,,60,20,0,1,0,0,0,1,2,3,0,3,GEORGIA,GEORGIA,62.5,,57.6,
191299,Brett Eskildsen,WR,0,,2029,193,57.3,71.8,,60.9,81,0,1,0,0,2,0,6,8,2,6,IOWA STATE,IOWA STATE,,57.6,,
191300,Aiden Flora,HB,0,,2029,193,58.9,66,,60,22,0,1,0,0,0,1,1,2,0,2,IOWA STATE,IOWA STATE,62.5,,59.6,
191310,Dominic Overby,WR,0,,2029,193,55.2,69.2,,60,11,0,1,0,0,3,0,2,5,3,2,IOWA STATE,IOWA STATE,,56.2,,
197861,Daniel Beale,QB,0,,2029,207,45.5,75.5,,60,16,1,1,33,0,0,2,12,47,33,14,LA LAFAYET,LA LAFAYET,69.5,,44.4,52.4
97111,Chandler Whitfield,WR,0,,2025,297,51.7,79.5,,62.4,19,0,1,0,0,42,0,29,71,42,29,SOUTHERN U,SOUTHERN U,,51.1,,
98085,Evan Henry,G,0,,2025,194,57.7,79.7,52.1,58.1,71,0,1,0,23,0,0,44,67,23,44,JACKSON ST,JACKSON ST,,,,
102413,Corey Russell,HB,0,,2025,297,64.7,69.5,,59.6,08,0,1,0,0,2,5,3,10,2,8,SOUTHERN U,SOUTHERN U,70.5,58.6,64.5,
105619,Irv Mulligan,HB,0,,2025,194,86.6,75.3,75.3,59.3,05,0,1,0,4,5,22,4,35,9,26,JACKSON ST,JACKSON ST,77.3,56.7,83.3,
123050,JaCobian Morgan,QB,0,,2026,194,29.4,72.7,,60,15,0,1,9,0,0,1,11,21,9,12,JACKSON ST,JACKSON ST,18.2,,63.7,26.3
136896,Marvin Landy,TE,0,,2027,194,51.6,77.7,68.9,54.3,88,0,1,0,4,15,0,42,61,19,42,JACKSON ST,JACKSON ST,,50.9,,
141787,Kobe Dillon,HB,0,,2026,297,65.1,73.4,74.6,58.9,09,0,1,0,3,6,10,3,22,9,13,SOUTHERN U,SOUTHERN U,73.1,56.2,65.5,
141800,Tyler Kirkwood,WR,0,,2026,297,48.6,76.2,,61.6,02,0,1,0,0,34,0,15,49,34,15,SOUTHERN U,SOUTHERN U,15.6,48.6,,
144974,Cameron James,T,0,,2026,194,54.3,19.2,69.8,55.4,58,1,1,0,23,0,0,44,67,23,44,JACKSON ST,JACKSON ST,,,,
147137,Zy McDonald,QB,0,,2027,194,65.7,74.9,,60,03,0,1,14,0,0,7,19,40,14,26,JACKSON ST,JACKSON ST,27.1,,67.7,58.1
150096,Juan Gonzales,C,0,,2026,297,56.4,74.1,76.4,54.4,62,0,1,0,6,0,0,7,13,6,7,SOUTHERN U,SOUTHERN U,,,,
150100,Cameron Foster,T,0,,2026,297,53.8,22.8,77.3,48.2,72,1,1,0,44,0,0,29,73,44,29,SOUTHERN U,SOUTHERN U,,,,
150881,Noah Bodden,QB,0,,2026,297,41.7,72.2,,60,15,1,1,15,0,0,1,3,19,15,4,SOUTHERN U,SOUTHERN U,67.3,,58.7,42.3
150981,Kirk Ford,T,0,,2025,194,65.7,3.1,83.1,66.8,70,1,1,0,23,0,0,44,67,23,44,JACKSON ST,JACKSON ST,,,,
157481,Cam'Ron McCoy,QB,0,,2028,194,71.9,68.6,,60,06,0,1,0,0,0,3,3,6,0,6,JACKSON ST,JACKSON ST,67.3,,62.8,
160760,Joanes Fortilien,WR,0,,2027,194,62.3,77.6,,51.2,16,0,1,0,0,23,0,43,66,23,43,JACKSON ST,JACKSON ST,62.9,63.8,,
160768,Emari Matthews,HB,0,,2027,194,67.2,67.9,76.4,60,49,0,1,0,3,0,1,1,5,3,2,JACKSON ST,JACKSON ST,62.5,,62.8,
163131,Jameel Gardner Jr.,WR,0,,2027,194,68.1,80.7,,61.8,07,0,1,0,0,23,0,41,64,23,41,JACKSON ST,JACKSON ST,64.1,67.9,,
167128,Darren Morris,WR,0,,2027,297,66.7,79.6,,62.6,04,0,1,0,0,43,0,29,72,43,29,SOUTHERN U,SOUTHERN U,66.2,66.1,,
167130,Kendric Rhymes,HB,0,,2026,297,63.3,74.1,81.3,60,06,0,1,0,11,18,6,2,37,29,8,SOUTHERN U,SOUTHERN U,73,56.3,65.5,
167135,Dupree Fuller,TE,0,,2026,297,65.2,78.6,56.1,59.1,05,0,1,0,5,28,0,13,46,33,13,SOUTHERN U,SOUTHERN U,64.1,65.2,,
172885,Quaveon Davis,T,0,,2028,194,49.9,17.5,17.7,61.6,79,1,1,0,23,0,0,44,67,23,44,JACKSON ST,JACKSON ST,,,,
172900,Sebastien Saint-Louis,TE,0,,2028,194,60,65,,60,83,0,1,0,0,0,0,2,2,0,2,JACKSON ST,JACKSON ST,,,,
172908,Isaiah Spencer,WR,0,,2028,194,54.5,76.4,,60.4,11,0,1,0,0,15,0,19,34,15,19,JACKSON ST,JACKSON ST,,53.9,,
172909,D'Andre Townes-Blue,G,0,,2026,194,58.5,2.7,63.9,60.8,74,1,1,0,23,0,0,44,67,23,44,JACKSON ST,JACKSON ST,,,,
175756,Kenneth Jiles Jr.,TE,0,,2026,194,60,63.3,,60,45,0,1,0,0,0,0,1,1,0,1,JACKSON ST,JACKSON ST,,,,
178062,Cam Jefferson,WR,0,,2028,297,56,71.8,,61,87,0,1,0,0,8,0,6,14,8,6,SOUTHERN U,SOUTHERN U,,56,,
178066,Jermaine Minor Jr.,TE,0,,2028,297,52,72.4,67.4,52.5,84,1,1,0,1,8,0,10,19,9,10,SOUTHERN U,SOUTHERN U,61,54.7,,
178078,C'zavian Teasett,QB,0,,2028,297,56,76.2,,60,10,0,1,29,0,0,7,18,54,29,25,SOUTHERN U,SOUTHERN U,32.8,,64.9,49.6
178081,Joshua Trask Jr.,C,0,,2026,297,47.6,79.2,27.7,53.8,55,0,1,0,38,0,0,22,60,38,22,SOUTHERN U,SOUTHERN U,,,,
178310,Darren Bennett,TE,0,,2026,194,68.8,70.6,,66.8,85,0,1,0,0,0,0,13,13,0,13,JACKSON ST,JACKSON ST,,,,
188620,Ja'Naylon Dupree,WR,0,,2026,194,55.4,74.4,,59.9,02,0,1,0,0,13,0,15,28,13,15,JACKSON ST,JACKSON ST,61,55.2,,
188626,Travis Terrell Jr.,HB,0,,2029,194,70.9,74.1,36.1,58.9,00,0,1,0,2,8,10,6,26,10,16,JACKSON ST,JACKSON ST,76.1,76.5,66.9,
196742,Kobe Brown,WR,0,,2029,297,57.4,73.5,,61.8,82,0,1,0,0,11,0,14,25,11,14,SOUTHERN U,SOUTHERN U,68.1,57,,
196748,Chris Garcia,G,0,,2026,297,61.7,80.4,52.5,62.6,65,0,1,0,44,0,0,29,73,44,29,SOUTHERN U,SOUTHERN U,,,,
196761,Jeron Lewis,G,0,,2027,297,63.4,9,66,66.5,68,1,1,0,44,0,0,29,73,44,29,SOUTHERN U,SOUTHERN U,,,,
196772,Bryan Wallace,T,0,,2029,297,52.8,0,55.2,62.5,74,2,1,0,44,0,0,29,73,44,29,SOUTHERN U,SOUTHERN U,,,,
