playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesPass,gradesRun
72324,Sonny Makasini,G,0,,2027,128,,66.6,77.9,,62.6,51,0,1,0,20,0,0,28,48,20,28,BYU,BYU,86.7,,
72376,Cam Davis,HB,0,,2026,340,70.3,69.6,72.1,71.7,,22,0,1,0,2,9,5,0,16,11,5,WASHINGTON,WASHINGTON,71.8,,67.6
72689,Marshall Jackson,T,0,,2026,346,,52.1,76.8,,57,53,0,1,0,46,0,0,23,69,46,23,W KENTUCKY,W KENTUCKY,42,,
72705,Jacob Gideon,C,0,,2025,347,,63,78.7,,61.8,77,0,1,0,24,0,0,29,53,24,29,W MICHIGAN,W MICHIGAN,61.2,,
73148,Falcon Kaumatule,G,0,,2025,328,,78.5,72.2,,76.2,59,0,1,0,4,0,0,14,18,4,14,UTAH,UTAH,73.8,,
73289,Ikaika Ragsdale,HB,0,,2027,251,74.9,63.2,74.7,69.1,60,06,0,1,0,4,16,14,3,37,20,17,N TEXAS,N TEXAS,77.2,,61
73582,Cade Briggs,G,0,,2025,110,,64.1,77.9,,68.6,55,0,1,0,24,0,0,24,48,24,24,ARIZONA ST,ARIZONA ST,27.9,,
73621,Elijah Gilliam,HB,0,,2026,169,68.9,63.4,72.3,61.8,,33,0,1,0,5,5,4,0,14,10,4,FRESNO ST,FRESNO ST,80.5,,61.5
73929,Donovan Smith,QB,0,,2025,182,70.6,43.5,13.7,,60,01,3,1,38,0,0,4,7,49,38,11,HOUSTON,HOUSTON,,43.9,58
73935,Cade McConnell,QB,0,,2026,330,67.2,49.1,71.2,,60,11,0,1,8,0,0,2,4,14,8,6,UTEP,UTEP,,48.2,57.8
73940,Davis Warren,QB,0,,2027,222,68.4,74.2,75.8,,60,16,0,1,26,0,0,1,26,53,26,27,MICHIGAN,MICHIGAN,,73.3,60
74174,Mose Vavao,C,0,2025,2025,169,,60.7,79.1,,52.1,51,0,1,0,40,0,0,19,59,40,19,FRESNO ST,FRESNO ST,85,,
74236,Mason Murphy,T,0,2026,2026,326,,59.5,15.8,,59.3,76,1,1,0,42,0,0,21,63,42,21,USC,USC,70.7,,
74258,Justin Sinclair,S,0,,2026,180,,60,65,,60,D06,0,1,0,0,0,0,1,1,0,1,HAWAII,HAWAII,,,
74267,Melquan Stovall,WR,0,,2025,110,75.3,56.8,77.3,56.6,59.8,05,0,1,0,0,24,0,19,43,24,19,ARIZONA ST,ARIZONA ST,,,
74298,Justin Lockhart,WR,0,2025,2025,285,65,63.8,80.7,62.1,73,11,0,1,0,0,40,0,26,66,40,26,S JOSE ST,S JOSE ST,,,
74427,Anthony Landphere,TE,0,2025,2025,218,62.9,77.2,76.1,66.4,80.7,82,0,1,0,2,19,0,17,38,21,17,MEMPHIS,MEMPHIS,68.7,,
74652,AJ Vaipulu,G,0,,2026,242,,70.2,80.5,,67.4,51,0,1,0,31,0,0,46,77,31,46,NEW MEX ST,NEW MEX ST,85.3,,
75288,Tegra Tshabola,G,0,,2028,260,,68.6,78.4,,66.5,77,0,1,0,30,0,0,26,56,30,26,OHIO STATE,OHIO STATE,79.1,,
76794,Malcolm Lamar Sr.,T,0,,2025,165,,70.7,77.5,,81.8,70,0,1,0,45,0,0,29,74,45,29,FAU,FAU,37.5,,
77307,Justin Holloway,LS,0,,2025,109,,60,60,,,S31,0,1,0,1,0,0,0,1,1,0,ARIZONA,ARIZONA,63.8,,
77383,John Campbell Jr.,T,0,,2025,307,,62.1,74.4,,61.4,74,1,1,0,23,0,0,14,37,23,14,TENNESSEE,TENNESSEE,60.2,,
77518,Marques Cox,T,0,2025,2025,202,,68,75.5,,65.1,69,0,1,0,22,0,0,22,44,22,22,KENTUCKY,KENTUCKY,70.5,,
77636,Gerry Bohanon,QB,0,,2025,128,67.3,57.8,69.5,,60,03,0,1,0,0,0,3,5,8,0,8,BYU,BYU,,,58.4
77663,Cameron Rising,QB,0,,2025,328,67.1,60.5,74.2,,60,07,0,1,20,0,0,0,12,32,20,12,UTAH,UTAH,,62.9,55.6
77679,Alan Bowman,QB,0,,2025,262,69.5,86.6,77,,60,07,0,1,34,0,0,2,36,72,34,38,OKLA STATE,OKLA STATE,,85.8,62.7
77939,Anthony Torres,TE,0,2025,2025,316,64.1,80.8,76.9,79.9,68.9,88,0,1,0,4,19,0,22,45,23,22,TOLEDO,TOLEDO,69.1,,
78150,Sterling Galban,WR,0,,2026,216,66.2,68.8,74.4,67.9,60.9,04,0,1,0,0,15,0,8,23,15,8,UMASS,UMASS,,,
78578,Ty Son Lawton,HB,0,,2025,190,75.7,56.9,76.4,54.6,59.7,17,0,1,1,3,12,17,2,35,16,19,INDIANA,INDIANA,76.8,46.8,59.8
81514,Brennen Milliron,LS,0,,2025,296,,60,60,,,S39,0,1,0,1,0,0,0,1,1,0,SO MISS,SO MISS,60.5,,
81559,Spencer Lovell,G,0,,2025,239,,60.2,0,,60.4,76,1,1,0,25,0,0,33,58,25,33,NEVADA,NEVADA,85,,
81675,Reuben Unije,T,0,,2026,324,,67.1,74.5,,63.9,71,0,1,0,25,0,0,8,33,25,8,UCLA,UCLA,70.3,,
81809,Joe More,C,0,,2025,111,,62.5,74,,58.2,78,0,1,0,11,0,0,11,22,11,11,ARKANSAS,ARKANSAS,83.8,,
81813,Reggie Sutton,T,0,,2025,278,,59.9,65,,59.6,70,0,1,0,0,0,0,2,2,0,2,RUTGERS,RUTGERS,,,
81860,Tank Jenkins,G,0,,2025,182,,62.4,79,,63.4,72,0,1,0,47,0,0,21,68,47,21,HOUSTON,HOUSTON,56.7,,
81883,Baraka Beckett,G,0,,2025,241,,67,80.8,,62.8,56,0,1,0,56,0,0,28,84,56,28,NEW MEXICO,NEW MEXICO,82.4,,
81896,Wyatt Bowles,G,1,2025,2025,329,,72.1,0,,75.1,60,1,1,0,39,0,0,23,62,39,23,UTAH ST,UTAH ST,85.8,,
82115,Ben Wooldridge,QB,0,2025,2025,207,69.4,76.5,76,,60,10,0,1,39,0,0,1,16,56,39,17,LA LAFAYET,LA LAFAYET,,77.1,60
82136,Spencer Petras,QB,0,,2025,329,66.7,48.8,73.9,,60,07,0,1,17,0,0,0,14,31,17,14,UTAH ST,UTAH ST,,49.1,57.8
82597,Kenneth Almendares,K,0,,2025,207,62.5,60,60,,,S45,0,1,0,0,0,1,0,1,0,1,LA LAFAYET,LA LAFAYET,,,60
83537,Tyler Shough,QB,0,2025,2025,210,67.7,87.2,74.5,,60,09,0,1,25,0,0,0,12,37,25,12,LOUISVILLE,LOUISVILLE,,86.4,
84071,Brant Kuithe,TE,0,,2025,328,65,89.7,74.5,90.5,56.5,80,0,1,0,1,14,0,6,21,15,6,UTAH,UTAH,67.4,,
84337,Jyaire Shorter,WR,0,,2025,218,,52.7,73.5,53.4,60.1,04,0,1,0,0,10,0,3,13,10,3,MEMPHIS,MEMPHIS,,,
86114,Sergio Muasau,C,0,,2025,180,,57.3,79.9,,55.7,66,0,1,0,56,0,0,17,73,56,17,HAWAII,HAWAII,57.2,,
86142,Carson Lee,G,0,,2026,160,,56.4,77.6,,54.2,75,0,1,0,23,0,0,21,44,23,21,E MICHIGAN,E MICHIGAN,65.6,,
86146,Toreon Penright,T,0,,2026,169,,28.3,75.3,,48,77,0,1,0,29,0,0,11,40,29,11,FRESNO ST,FRESNO ST,0,,
86272,Dillon Gabriel,QB,0,2025,2025,264,71,80.2,78,,60,08,0,1,56,0,0,3,30,89,56,33,OREGON,OREGON,,81,56
86353,Byron Cardwell Jr.,HB,0,,2027,130,71.3,55.1,70.8,59.6,60,21,0,1,0,0,1,7,3,11,1,10,CAL,CAL,,,56.2
86392,Corey Kiner,HB,0,2025,2025,138,71.9,71.3,74.7,55.9,72.4,21,0,1,0,4,8,8,1,21,12,9,CINCINNATI,CINCINNATI,76.7,,68.5
86461,Jonah Monheim,C,0,2025,2025,326,,62.3,79.5,,63.4,79,0,1,0,42,0,0,21,63,42,21,USC,USC,54,,
86489,Alex Moore,T,0,,2025,101,,77.6,77.2,,80.6,76,0,1,0,16,0,0,51,67,16,51,AIR FORCE,AIR FORCE,29.8,,
87406,Bless Harris,T,0,,2025,305,,59.2,76.3,,67.5,58,0,1,0,32,0,0,21,53,32,21,TCU,TCU,33.7,,
88746,Landon Parker,WR,0,2025,2025,318,62.9,61.7,75.8,61.2,61.6,01,0,1,0,0,17,0,11,28,17,11,TROY,TROY,,,
88924,Josh Simmons,T,0,2025,2025,260,,70,76.9,,65.1,71,0,1,0,33,0,0,29,62,33,29,OHIO STATE,OHIO STATE,76.5,,
90224,Reymello Murphy,WR,0,,2026,109,,55.1,68.3,56.3,,00,0,1,0,0,4,0,0,4,4,0,ARIZONA,ARIZONA,,,
90613,Skylar Loving-Black,TE,0,,2025,285,,60,69.2,,60,86,0,1,0,0,0,0,3,3,0,3,S JOSE ST,S JOSE ST,,,
90875,Hudson Mesa,C,0,,2026,285,,56.1,79.4,,58.4,60,0,1,0,37,0,0,27,64,37,27,S JOSE ST,S JOSE ST,44.6,,
97061,Josh Kelly,WR,0,2025,2025,315,70.4,80.8,0,83.7,59.4,03,1,1,0,0,40,0,28,68,40,28,TEXAS TECH,TEXAS TECH,,,
97104,Lexington Joseph,HB,0,,2025,166,69.5,60,72.5,68.4,,08,0,1,0,5,9,4,0,18,14,4,FIU,FIU,76.5,,55.1
97105,Cam Ross,WR,0,2026,2026,197,65.3,60.7,79.7,57.5,48,01,0,1,0,0,22,1,37,60,22,38,JAMES MAD,JAMES MAD,,,69.4
97110,Velton Gardner,HB,0,,2025,311,67.3,62.5,67.8,,,24,0,1,0,0,0,3,0,3,0,3,TEXAS,TEXAS,,,61.9
97120,Pat Garwo III,HB,0,,2025,239,73.1,73,74.8,52.9,59.9,05,0,1,0,2,10,10,3,25,12,13,NEVADA,NEVADA,13.9,,78.1
97121,Gerald Green,HB,0,,2025,318,73.5,69.2,74.5,56,60,00,0,1,0,7,7,11,2,27,14,13,TROY,TROY,45.2,,70.6
97125,Jacquez Stuart,HB,0,,2025,316,71.6,70.5,72.3,57.4,60,00,0,1,0,5,4,7,1,17,9,8,TOLEDO,TOLEDO,78,,69.3
97127,Samario Rudolph,WR,0,,2026,196,65.3,53.1,75.3,53.3,59.5,03,0,1,0,0,22,0,11,33,22,11,JVILLE ST,JVILLE ST,,,
97161,Aaron Young,HB,0,,2025,263,75.2,62.7,77.3,60,60,05,0,1,0,10,22,15,1,48,32,16,DOMINION,DOMINION,79.7,,62
97171,Alante Brown,WR,0,,2027,223,63.6,59.9,70.7,60.8,54.9,00,0,1,0,0,5,0,5,10,5,5,MICH STATE,MICH STATE,,,
97188,Dante Wright,WR,0,,2025,306,6.9,49.6,76.7,47,60,05,0,1,0,0,24,2,22,48,24,24,TEMPLE,TEMPLE,,,63.3
97189,Jamious Griffin,HB,0,,2025,265,21.1,79,76.9,64.3,,08,0,1,0,1,10,21,0,32,11,21,OREGON ST,OREGON ST,72.7,,77
97191,Michael Brown Stephens,WR,0,,2025,327,62.9,64.4,78.9,62.3,72.5,07,0,1,0,0,23,0,17,40,23,17,USF,USF,,,
97200,Ulysses Bentley IV,HB,0,2025,2025,226,71,77.3,73.3,83.9,,24,0,1,0,3,12,6,0,21,15,6,OLE MISS,OLE MISS,16.3,,75.5
97204,Juwaun Price,HB,0,,2026,251,72.9,52.6,74,30.8,60,02,0,1,0,2,8,7,3,20,10,10,N TEXAS,N TEXAS,73,,57.6
97211,Christian Dremel,WR,0,,2025,278,69.7,56.1,72.4,55.7,60.1,06,0,1,0,0,4,0,14,18,4,14,RUTGERS,RUTGERS,,,
97213,Taylor Morin,WR,0,2025,2025,339,73.1,77.5,75.5,78.4,50.3,02,0,1,0,0,20,0,18,38,20,18,WAKE,WAKE,,,
97218,Jacob Bernard,WR,0,,2025,207,71.7,50.5,75.5,51,60.4,04,0,1,0,0,18,0,10,28,18,10,LA LAFAYET,LA LAFAYET,,,
97270,Mycah Pittman,WR,0,,2026,328,,56,68.5,57.1,,05,0,1,0,0,3,0,0,3,3,0,UTAH,UTAH,,,
97278,Javon Harvey,WR,1,,2025,154,61,53.4,0,60.5,41.9,07,1,1,0,0,14,0,9,23,14,9,DUKE,DUKE,,,
97286,Chandler Fields,QB,0,,2025,207,68,60.2,71,,60,18,0,1,6,0,0,3,3,12,6,6,LA LAFAYET,LA LAFAYET,,63.2,57.2
97287,Trevor Wilson,WR,0,,2025,198,69,73.9,68.9,72.2,58.1,07,0,1,0,0,2,0,3,5,2,3,KANSAS,KANSAS,,,
97303,Enoch Nawahine,HB,0,,2026,128,62.5,66.8,67.9,,60,21,0,1,0,0,0,1,3,4,0,4,BYU,BYU,,,63.2
97305,Devyn Ford,HB,0,,2025,258,61,58.9,71.1,62.2,68.1,22,0,1,0,4,6,0,3,13,10,3,NOTRE DAME,NOTRE DAME,16.7,,
97308,Jerjuan Newton,WR,0,2025,2025,316,66.6,85.6,76.7,83.6,61.3,01,0,1,0,0,18,0,15,33,18,15,TOLEDO,TOLEDO,,,
97310,Deion Hankins,HB,0,2025,2025,314,62.5,63.7,70.9,58,,33,0,1,0,0,3,1,0,4,3,1,TEXAS ST,TEXAS ST,,,62.4
97321,Ryan Davis,WR,0,,2026,241,64.1,57.7,77.5,57.5,60.3,18,0,1,0,0,34,0,15,49,34,15,NEW MEXICO,NEW MEXICO,,,
97398,Khafre Brown,WR,0,,2026,111,62.9,81.4,71.4,78.2,60,89,0,1,0,0,8,0,1,9,8,1,ARKANSAS,ARKANSAS,,,
97403,John Emery Jr.,HB,0,,2026,211,73.1,67.8,72.9,66.9,,22,0,1,0,2,7,10,0,19,9,10,LSU,LSU,75.6,,65.8
97404,Brett Gabbert,QB,0,2025,2025,221,69.6,60.9,76.4,,60,05,1,1,42,0,0,1,18,61,42,19,MIAMI OH,MIAMI OH,,61.2,57
97422,Dino Tomlin,WR,0,,2025,121,,60.1,69.1,,60,13,0,1,0,0,0,0,4,4,0,4,BOSTON COL,BOSTON COL,,,
97423,Jake Smith,WR,0,,2025,110,66.9,71.7,75.1,78.4,43.4,08,0,1,0,0,9,1,13,23,9,14,ARIZONA ST,ARIZONA ST,,,57.7
97424,Bryce Kirtz,WR,0,,2025,256,66.2,72.8,78.1,72.1,60.3,17,0,1,0,0,28,0,22,50,28,22,NWESTERN,NWESTERN,,,
97427,Devin Voisin,WR,0,,2026,288,65.7,64,77.9,63.4,62.2,01,0,1,0,0,38,0,13,51,38,13,S ALABAMA,S ALABAMA,,,
97433,Trey Sanders,HB,0,,2025,305,9.8,42.2,68.6,56.9,,02,0,1,0,0,4,2,0,6,4,2,TCU,TCU,,,45.5
97453,Luis Cristobal Jr.,G,0,,2025,220,,60,67.2,,60,52,0,1,0,0,0,0,2,2,0,2,MIAMI FL,MIAMI FL,,,
97594,Dannis Jackson,WR,0,,2026,296,64.1,65.3,75.7,65,58.6,13,0,1,0,0,10,0,7,17,10,7,SO MISS,SO MISS,,,
97617,Cole Snyder,QB,0,,2025,160,71.3,91.7,76.8,,60,15,0,1,34,0,0,6,28,68,34,34,E MICHIGAN,E MICHIGAN,,91.8,67
97620,Zakhari Franklin,WR,0,2025,2025,187,62.9,65.7,75.3,64.9,62.7,04,0,1,0,0,16,0,15,31,16,15,ILLINOIS,ILLINOIS,,,
97640,Beau Johnson,TE,0,,2025,174,62.9,50.9,75.6,54,56.7,11,1,1,0,2,15,0,11,28,17,11,GA SOUTHRN,GA SOUTHRN,22.6,,
97645,Jakai Clark,C,0,,2025,287,,74.7,78.7,,69.6,53,1,1,0,26,0,0,28,54,26,28,SMU,SMU,82.5,,
97651,Dom Polizzi,C,0,,2025,126,,69.5,79.8,,65.3,66,1,1,0,24,0,0,47,71,24,47,BUFFALO,BUFFALO,80.1,,
97653,Tanner Miller,C,0,,2025,223,,75.7,0,,74.2,61,1,1,0,29,0,0,35,64,29,35,MICH STATE,MICH STATE,83.9,,
97656,Parker Titsworth,C,0,,2025,259,,64.7,79.8,,64.2,69,0,1,0,40,0,0,32,72,40,32,OHIO,OHIO,58.4,,
97659,Kris Mitchell,WR,0,,2025,258,61,56.6,77.1,59.1,44.1,10,0,1,0,0,19,0,13,32,19,13,NOTRE DAME,NOTRE DAME,,,
97665,Dante Cephas,WR,0,,2025,199,,46.4,74.8,46.8,59.9,14,0,1,0,0,12,0,11,23,12,11,KANSAS ST,KANSAS ST,,,
97701,Nalu Emerson,LB,0,,2025,180,,60,60,,60,D11,1,1,0,0,0,0,1,1,0,1,HAWAII,HAWAII,,,
97754,Jordan Waters,HB,0,2025,2025,248,32.8,68.3,76.1,65.8,55.8,07,0,1,0,9,14,20,2,45,23,22,NC STATE,NC STATE,69.1,,68.1
97779,Lance LeGendre,WR,0,,2025,207,62.9,65.2,72.8,61.4,79.8,09,0,1,0,0,12,0,4,16,12,4,LA LAFAYET,LA LAFAYET,,,
97792,Torry Locklin,WR,0,,2025,198,,55.7,72.5,56.3,58.8,12,0,1,0,0,3,0,7,10,3,7,KANSAS,KANSAS,,,
97798,Jonah Panoke,WR,0,,2025,180,,52.2,77.2,52.5,59.6,01,0,1,0,0,21,0,8,29,21,8,HAWAII,HAWAII,,,
97799,Michael Kern,QB,0,,2025,339,66.3,82.9,71.4,,60,15,0,1,9,0,0,1,4,14,9,5,WAKE,WAKE,,84.6,60.7
97800,Jadon Jackson,WR,0,,2025,199,62.5,56.7,74.8,52.8,61.5,00,0,1,0,0,10,1,9,20,10,10,KANSAS ST,KANSAS ST,,,63.4
97804,Dequan Finn,QB,0,,2026,118,30.7,60.4,76.5,,60,07,0,1,26,0,0,6,31,63,26,37,BAYLOR,BAYLOR,,59.5,59.5
97809,Javien Cuff,WR,0,,2026,126,,57.5,73.4,57.3,61.5,19,0,1,0,0,2,0,10,12,2,10,BUFFALO,BUFFALO,,,
97813,Donavon Greene,WR,0,,2026,339,64.1,72.1,0,77.1,42.7,11,1,1,0,0,19,0,9,28,19,9,WAKE,WAKE,,,
97843,Joshua Black,G,0,,2025,175,,62.8,79,,58.1,72,0,1,0,42,0,0,25,67,42,25,GA STATE,GA STATE,77.5,,
97851,Chayse Todd,C,0,,2025,314,,64.1,80.3,,57.6,77,0,1,0,47,0,0,36,83,47,36,TEXAS ST,TEXAS ST,84.9,,
97922,Terrell McDonald,TE,0,,2025,321,64.3,70.7,74.8,57.1,77.9,10,0,1,0,2,4,1,14,21,6,15,UAB,UAB,72.7,,59.7
97994,Graham Mertz,QB,0,2025,2025,163,68.5,41.4,74.9,,60,15,0,1,27,0,0,2,12,41,27,14,FLORIDA,FLORIDA,,36.6,65.1
97995,Eli Pancol,WR,0,2025,2025,154,66.7,68.4,76.4,67.6,61.8,04,0,1,0,0,31,0,15,46,31,15,DUKE,DUKE,,,
97998,Kurtis Rourke,QB,0,2025,2025,190,29.1,60.1,76.9,54.3,60,09,1,1,34,0,1,1,33,69,35,34,INDIANA,INDIANA,,64.7,48.9
98002,Grayson McCall,QB,0,,2025,248,69.8,81.9,23.9,,60.1,02,1,1,46,0,0,1,28,75,46,29,NC STATE,NC STATE,,83.6,61.4
98005,Theo Wease Jr.,WR,0,2025,2025,229,64.1,68,76.4,67.3,60,01,0,1,0,0,22,0,10,32,22,10,MISSOURI,MISSOURI,,,
98014,Jacob Zeno,QB,0,,2026,321,69,75.4,77.7,,60,04,1,1,40,0,0,0,43,83,40,43,UAB,UAB,,72.2,67.3
98019,Dalvin Smith,WR,0,,2025,346,62.9,52.2,75.1,54.9,37.8,17,0,1,0,0,25,0,2,27,25,2,W KENTUCKY,W KENTUCKY,,,
98025,Collin Schlee,QB,0,,2025,337,64.4,57.8,69.7,,59.7,03,0,1,2,0,0,1,3,6,2,4,VA TECH,VA TECH,,50,63.3
98029,Cameron Hite,TE,0,,2025,339,62.9,57,0,60.2,68.3,20,1,1,0,2,20,0,13,35,22,13,WAKE,WAKE,24.8,,
98033,Isaiah Neyor,WR,0,2025,2025,238,66.7,78.1,78,79.2,46.3,18,0,1,0,0,27,0,22,49,27,22,NEBRASKA,NEBRASKA,,,
98043,AJ Gillie,G,0,,2025,207,,74.5,79.1,,74,53,0,1,0,39,0,0,18,57,39,18,LA LAFAYET,LA LAFAYET,83.5,,
98047,Dontae Lucas,G,0,,2025,296,,59.6,76.1,,69.2,78,0,1,0,19,0,0,10,29,19,10,SO MISS,SO MISS,16.7,,
98061,Jack Bailey,C,0,,2026,256,,54.2,79.3,,53.1,69,0,1,0,32,0,0,31,63,32,31,NWESTERN,NWESTERN,62.1,,
98064,Christophe Atkinson,G,0,,2025,259,,68.8,79.2,,67.2,66,0,1,0,40,0,0,32,72,40,32,OHIO,OHIO,76.2,,
98068,Ethan Miner,C,0,,2025,227,,74.7,78.4,,70.1,67,0,1,0,29,0,0,21,50,29,21,MISS STATE,MISS STATE,81.3,,
98070,Tyler Brown,G,1,,2027,143,,58.6,76.1,,50.9,56,1,1,0,42,0,0,17,59,42,17,COLORADO,COLORADO,68.6,,
98077,Caleb Thomas,G,0,,2025,319,,60.6,75,,58.2,58,0,1,0,8,0,0,12,20,8,12,TULANE,TULANE,78,,
