playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPass,gradesRun
71674,Silas Bolden,WR,0,2025,2025,311,68.9,73.6,,68.1,59.7,11,0,1,0,0,13,0,6,19,13,6,TEXAS,TEXAS,72.7,,
72158,Jake Bailey,WR,0,,2025,287,56.3,75.6,,55.9,60.6,12,0,1,0,0,14,0,19,33,14,19,SMU,SMU,62.9,,
72178,Colby Bowman,WR,0,,2025,329,62.7,74.7,,62.3,60.3,09,0,1,0,0,11,0,10,21,11,10,UTAH ST,UTAH ST,62.9,,
72200,Marist Talavou,G,0,,2025,285,72.6,79.1,78,,74.4,61,0,1,0,55,0,0,14,69,55,14,S JOSE ST,S JOSE ST,,,
72324,Sonny Makasini,G,0,,2027,128,60,60,,,60,51,0,1,0,0,0,0,1,1,0,1,BYU,BYU,,,
72376,Cam Davis,HB,0,,2026,340,67.2,71.5,74,80.7,,22,0,1,0,3,7,1,0,11,10,1,WASHINGTON,WASHINGTON,66,,59.6
72705,Jacob Gideon,C,1,,2025,347,79.5,78.6,61.9,,77,77,2,1,0,24,0,0,28,52,24,28,W MICHIGAN,W MICHIGAN,,,
73148,Falcon Kaumatule,G,0,,2025,328,65.3,0,86.2,,66.3,59,1,1,0,33,0,0,18,51,33,18,UTAH,UTAH,,,
73621,Elijah Gilliam,HB,0,,2026,169,67.7,77.1,85.4,63.4,60,33,0,1,0,7,29,15,2,53,36,17,FRESNO ST,FRESNO ST,75.3,,67.6
73741,Aluma Nkele,T,0,,2026,225,58.5,70.1,,,58.3,70,0,1,0,0,0,0,5,5,0,5,MINNESOTA,MINNESOTA,,,
73930,Ryan Daly,TE,0,,2027,126,54.7,69.9,,56.8,57.8,88,0,1,0,0,4,0,4,8,4,4,BUFFALO,BUFFALO,,,
73940,Davis Warren,QB,0,,2027,222,77.2,74.9,,54.3,60,16,0,1,22,0,1,1,18,42,23,19,MICHIGAN,MICHIGAN,68,75.7,65.5
74174,Mose Vavao,C,0,2025,2025,169,61.6,80.2,87.2,,53.9,51,0,1,0,49,0,0,33,82,49,33,FRESNO ST,FRESNO ST,,,
74236,Mason Murphy,T,0,2026,2026,326,81,75.4,83.6,,76.4,76,0,1,0,29,0,0,17,46,29,17,USC,USC,,,
74298,Justin Lockhart,WR,0,2025,2025,285,68.5,81,,67.8,61.2,11,0,1,0,0,56,0,14,70,56,14,S JOSE ST,S JOSE ST,65.7,,
74427,Anthony Landphere,TE,1,2025,2025,218,69.2,77.2,72.7,71.2,57.5,82,1,1,0,3,23,0,21,47,26,21,MEMPHIS,MEMPHIS,64.1,,
75288,Tegra Tshabola,G,0,,2028,260,53.2,76.9,36.3,,54.3,77,0,1,0,17,0,0,21,38,17,21,OHIO STATE,OHIO STATE,,,
77518,Marques Cox,T,0,2025,2025,202,74.7,76,64.8,,75.8,69,0,1,0,29,0,0,21,50,29,21,KENTUCKY,KENTUCKY,,,
77679,Alan Bowman,QB,0,,2025,262,66.4,29.3,,60,60.1,07,2,1,52,0,1,1,29,83,53,30,OKLA STATE,OKLA STATE,70.2,67.8,58.3
77939,Anthony Torres,TE,0,2025,2025,316,55.2,77.6,43.8,48.2,74.5,88,0,1,0,6,37,0,19,62,43,19,TOLEDO,TOLEDO,62.9,,
78150,Sterling Galban,WR,0,,2026,216,56.1,74.8,,52.7,72.7,04,0,1,0,0,21,0,18,39,21,18,UMASS,UMASS,61,,
78578,Ty Son Lawton,HB,0,,2025,190,63.2,73.7,32.1,60.7,59.4,17,0,1,0,2,7,12,4,25,9,16,INDIANA,INDIANA,74.2,,63.6
81559,Spencer Lovell,G,0,,2025,239,70.3,76.7,73.8,,71.2,76,0,1,0,28,0,0,8,36,28,8,NEVADA,NEVADA,,,
81809,Joe More,C,0,,2025,111,64.8,71.5,,,64.3,78,0,1,0,0,0,0,7,7,0,7,ARKANSAS,ARKANSAS,,,
81860,Tank Jenkins,G,0,,2025,182,58.9,0.2,63.8,,61.2,72,1,1,0,19,0,0,47,66,19,47,HOUSTON,HOUSTON,,,
81883,Baraka Beckett,G,0,,2025,241,62,15.3,85.5,,60.5,56,1,1,0,47,0,0,34,81,47,34,NEW MEXICO,NEW MEXICO,,,
81896,Wyatt Bowles,G,0,2025,2025,329,60.1,79.6,80.8,,54.7,60,0,1,0,38,0,0,24,62,38,24,UTAH ST,UTAH ST,,,
82136,Spencer Petras,QB,0,,2025,329,70.7,77,62.2,,60,07,0,1,43,1,0,0,28,72,44,28,UTAH ST,UTAH ST,69.2,69.7,
83537,Tyler Shough,QB,0,2025,2025,210,71.1,77,,,60,09,0,1,44,0,0,2,27,73,44,29,LOUISVILLE,LOUISVILLE,70.1,73.3,53.6
84071,Brant Kuithe,TE,0,,2025,328,80.6,76.2,,81,55.5,80,0,1,0,0,30,0,12,42,30,12,UTAH,UTAH,65.7,,
84337,Jyaire Shorter,WR,0,,2025,218,55.8,74.1,,56.1,59.8,04,0,1,0,0,12,0,5,17,12,5,MEMPHIS,MEMPHIS,62.9,,
86114,Sergio Muasau,C,0,,2025,180,77.3,76.7,80.6,,73.4,66,0,1,0,17,0,0,14,31,17,14,HAWAII,HAWAII,,,
86142,Carson Lee,G,0,,2026,160,54.4,9.7,65.6,,54.4,75,1,1,0,45,0,0,30,75,45,30,E MICHIGAN,E MICHIGAN,,,
86272,Dillon Gabriel,QB,0,2025,2025,264,67.5,76.3,,,60.2,08,0,1,27,0,0,2,28,57,27,30,OREGON,OREGON,69.1,63.7,67.5
86353,Byron Cardwell Jr.,HB,0,,2027,130,58.1,68.8,,57.8,59.2,21,0,1,0,0,2,0,3,5,2,3,CAL,CAL,,,
86392,Corey Kiner,HB,0,2025,2025,138,78.7,77.8,79.2,68.6,58.2,21,0,1,0,7,22,17,4,50,29,21,CINCINNATI,CINCINNATI,75.9,,79.7
86461,Jonah Monheim,C,0,2025,2025,326,74,78.3,69.3,,72.3,79,0,1,0,29,0,0,17,46,29,17,USC,USC,,,
86538,Chase Penry,WR,0,,2026,120,51.2,75,,52.4,51.4,13,0,1,0,0,20,0,12,32,20,12,BOISE ST,BOISE ST,,,
87406,Bless Harris,T,0,,2025,305,60.1,76.9,79.5,,49.8,58,0,1,0,39,0,0,23,62,39,23,TCU,TCU,,,
88746,Landon Parker,WR,0,2025,2025,318,69,76.7,,69.1,58.8,01,0,1,0,0,26,0,12,38,26,12,TROY,TROY,64.1,,
90875,Hudson Mesa,C,0,,2026,285,64.9,79,45.5,,74,60,0,1,0,49,0,0,8,57,49,8,S JOSE ST,S JOSE ST,,,
97061,Josh Kelly,WR,0,2025,2025,315,57.1,77.5,,56.6,62.3,03,0,1,0,0,32,0,27,59,32,27,TEXAS TECH,TEXAS TECH,66.7,,
97104,Lexington Joseph,HB,0,,2025,166,66,74,45.7,57,59.8,08,1,1,0,8,5,10,4,27,13,14,FIU,FIU,73.1,,67.2
97105,Cam Ross,WR,0,2026,2026,197,61.5,78.3,,62.5,58.4,01,0,1,0,0,30,1,29,60,30,30,JAMES MAD,JAMES MAD,68.3,,57.7
97120,Pat Garwo III,HB,0,,2025,239,67.2,73.7,76.2,63.7,57.9,05,0,1,0,3,13,2,5,23,16,7,NEVADA,NEVADA,67.4,,69.1
97121,Gerald Green,HB,0,,2025,318,72.3,75.2,74.2,56.8,59.3,00,0,1,0,2,13,20,4,39,15,24,TROY,TROY,76.7,,72.5
97125,Jacquez Stuart,HB,0,,2025,316,56.2,72.1,17.1,59.4,,00,0,1,0,4,11,1,0,16,15,1,TOLEDO,TOLEDO,66.4,,59.7
97127,Samario Rudolph,WR,0,,2026,196,52.3,73.4,,54.3,59.5,03,0,1,0,0,7,1,13,21,7,14,JVILLE ST,JVILLE ST,72,,57.8
97151,Michael Hayes,K,0,,2025,343,60,60,,,60,S22,0,1,0,0,0,0,1,1,0,1,W VIRGINIA,W VIRGINIA,,,
97161,Aaron Young,HB,0,,2025,263,78.3,75.3,78.2,55.1,59.3,05,0,1,0,8,9,14,4,35,17,18,DOMINION,DOMINION,74.8,,77.6
97171,Alante Brown,WR,0,,2027,223,75.9,67.1,,75.1,60,00,0,1,0,0,1,1,1,3,1,2,MICH STATE,MICH STATE,67.5,,59.5
97200,Ulysses Bentley IV,HB,0,2025,2025,226,59.6,70.9,76.1,56.9,,24,0,1,0,2,5,5,0,12,7,5,OLE MISS,OLE MISS,69.7,,59.3
97211,Christian Dremel,WR,0,,2025,278,66.8,77,,66.4,60.3,80,0,1,0,0,26,0,17,43,26,17,RUTGERS,RUTGERS,70,,
97213,Taylor Morin,WR,0,2025,2025,339,66.9,78.5,,68.6,46.1,02,0,1,0,0,39,0,28,67,39,28,WAKE,WAKE,70.8,,
97270,Mycah Pittman,WR,0,,2026,328,44.2,73.8,,49,31,05,1,1,0,0,21,0,3,24,21,3,UTAH,UTAH,62.9,,
97278,Javon Harvey,WR,0,,2025,154,60.4,76,,60.2,60,07,0,1,0,0,19,0,4,23,19,4,DUKE,DUKE,64.1,,
97287,Trevor Wilson,WR,0,,2025,198,80.1,76.2,,78.2,61.3,07,0,1,0,0,14,0,9,23,14,9,KANSAS,KANSAS,70.5,,
97305,Devyn Ford,HB,0,,2025,258,60,63.5,,60,,22,0,1,0,0,1,0,0,1,1,0,NOTRE DAME,NOTRE DAME,,,
97308,Jerjuan Newton,WR,0,2025,2025,316,83.5,78.5,,81.8,71.1,01,0,1,0,0,45,0,20,65,45,20,TOLEDO,TOLEDO,68.9,,
97321,Ryan Davis,WR,0,,2026,241,68.5,0,,69.8,61.2,18,1,1,0,0,42,0,32,74,42,32,NEW MEXICO,NEW MEXICO,23.6,,
97404,Brett Gabbert,QB,0,2025,2025,221,66.9,0,,,60,05,1,1,16,0,0,0,9,25,16,9,MIAMI OH,MIAMI OH,66.5,69.9,
97422,Dino Tomlin,WR,0,,2025,121,54.9,67.5,,56.3,,13,0,1,0,0,3,0,0,3,3,0,BOSTON COL,BOSTON COL,,,
97427,Devin Voisin,WR,0,,2026,288,64.4,77.9,,64,61.9,01,0,1,0,0,23,0,26,49,23,26,S ALABAMA,S ALABAMA,66.8,,
97453,Luis Cristobal Jr.,G,0,,2025,220,60,65.1,,,60,52,0,1,0,0,0,0,1,1,0,1,MIAMI FL,MIAMI FL,,,
97594,Dannis Jackson,WR,0,,2026,296,67.4,0,,68.2,71.3,13,1,1,0,0,34,0,18,52,34,18,SO MISS,SO MISS,65.7,,
97617,Cole Snyder,QB,0,,2025,160,68.7,77.8,,60,60,15,0,1,52,0,1,7,25,85,53,32,E MICHIGAN,E MICHIGAN,72.2,69.2,58.8
97620,Zakhari Franklin,WR,0,2025,2025,187,65.4,77.8,,64.9,61.6,04,0,1,0,0,41,0,24,65,41,24,ILLINOIS,ILLINOIS,66.2,,
97640,Beau Johnson,TE,0,,2025,174,46.7,72.6,68.4,56.8,45.8,11,0,1,0,2,2,0,9,13,4,9,GA SOUTHRN,GA SOUTHRN,,,
97645,Jakai Clark,C,0,,2025,287,61.7,80,82.6,,57.5,53,0,1,0,31,0,0,46,77,31,46,SMU,SMU,,,
97651,Dom Polizzi,C,0,,2025,126,68.2,79.9,85.3,,61.4,66,0,1,0,47,0,0,26,73,47,26,BUFFALO,BUFFALO,,,
97653,Tanner Miller,C,0,,2025,223,65.8,79.6,64.9,,63.8,61,0,1,0,29,0,0,36,65,29,36,MICH STATE,MICH STATE,,,
97656,Parker Titsworth,C,0,,2025,259,66,78.6,62.9,,64.3,69,0,1,0,22,0,0,29,51,22,29,OHIO,OHIO,,,
97659,Kris Mitchell,WR,0,,2025,258,60.5,76.4,,60.2,60.5,10,0,1,0,0,16,0,13,29,16,13,NOTRE DAME,NOTRE DAME,62.9,,
97665,Dante Cephas,WR,0,,2025,199,75.1,73.3,,74,55.8,14,0,1,0,0,7,0,6,13,7,6,KANSAS ST,KANSAS ST,62.9,,
97773,Jaren Mangham,HB,0,,2025,225,64.4,64.5,,,,08,0,1,0,0,0,2,0,2,0,2,MINNESOTA,MINNESOTA,65.5,,63.2
97792,Torry Locklin,WR,0,,2025,198,53.8,73.9,,55.8,51.6,12,0,1,0,0,7,0,13,20,7,13,KANSAS,KANSAS,,,
97798,Jonah Panoke,WR,0,,2025,180,74.1,75.5,,72.4,60.9,01,0,1,0,0,22,0,13,35,22,13,HAWAII,HAWAII,65.7,,
97800,Jadon Jackson,WR,0,,2025,199,48.2,77.8,,48.1,58.8,00,0,1,0,0,28,0,19,47,28,19,KANSAS ST,KANSAS ST,61,,
97809,Javien Cuff,WR,0,,2026,126,52.4,74.1,,56.4,42.7,19,0,1,0,0,10,0,9,19,10,9,BUFFALO,BUFFALO,61,,
97835,Will McDonald,C,0,,2025,130,69.5,79.7,73.1,,66.2,66,1,1,0,44,0,0,25,69,44,25,CAL,CAL,,,
97843,Joshua Black,G,0,,2025,175,50.2,77.6,18.7,,55.8,72,0,1,0,25,0,0,19,44,25,19,GA STATE,GA STATE,,,
97863,Todd Justice,TE,0,,2025,288,60,66.9,,,60,86,0,1,0,0,0,0,3,3,0,3,S ALABAMA,S ALABAMA,,,
97933,Nick Rempert,WR,0,,2026,251,51.6,77.6,,52,60.8,09,0,1,0,0,28,0,6,34,28,6,N TEXAS,N TEXAS,61,,
97995,Eli Pancol,WR,0,2025,2025,154,81.9,77.9,,81,61.1,04,0,1,0,0,49,0,25,74,49,25,DUKE,DUKE,68.5,,
98005,Theo Wease Jr.,WR,0,2025,2025,229,58.9,76.5,,59.1,56.8,01,0,1,0,0,20,0,16,36,20,16,MISSOURI,MISSOURI,62.9,,
98007,Cadarrius Thompson,WR,0,,2025,175,60,66.2,,,60,05,0,1,0,0,0,0,2,2,0,2,GA STATE,GA STATE,67.5,,
98029,Cameron Hite,TE,0,,2025,339,44.9,75.7,28.8,44.9,53,20,0,1,0,0,23,0,22,45,23,22,WAKE,WAKE,,,
98033,Isaiah Neyor,WR,0,2025,2025,238,57.3,77.6,,55.1,80.2,18,1,1,0,0,38,0,11,49,38,11,NEBRASKA,NEBRASKA,62.9,,
98047,Dontae Lucas,G,0,,2025,296,54.9,78,53.5,,53.1,78,0,1,0,32,0,0,19,51,32,19,SO MISS,SO MISS,,,
98057,Nishad Strother,G,0,,2025,264,60.1,79.5,45.3,,61.2,50,0,1,0,28,0,0,33,61,28,33,OREGON,OREGON,,,
98064,Christophe Atkinson,G,0,,2025,259,65.7,78,73.7,,64.1,66,0,1,0,22,0,0,29,51,22,29,OHIO,OHIO,,,
98068,Ethan Miner,C,0,,2025,227,62.8,80,74.7,,58.9,67,0,1,0,42,0,0,35,77,42,35,MISS STATE,MISS STATE,,,
98070,Tyler Brown,G,0,,2027,143,57.2,77,85.3,,51.7,56,0,1,0,16,0,0,15,31,16,15,COLORADO,COLORADO,,,
98077,Caleb Thomas,G,0,,2025,319,51.1,0,71.9,,59.8,58,1,1,0,1,0,0,8,9,1,8,TULANE,TULANE,,,
98099,Tristen Tewes,TE,0,,2025,254,61.5,73.2,67.3,52.8,65.5,82,0,1,0,3,5,0,16,24,8,16,N ILLINOIS,N ILLINOIS,,,
98198,Wisdom Quarshie,G,0,,2025,306,65.8,79.8,78.9,,62.2,79,0,1,0,52,0,0,32,84,52,32,TEMPLE,TEMPLE,,,
98213,Alex Brown,WR,0,,2025,351,60,67.3,,,60,09,0,1,0,0,0,0,2,2,0,2,WYOMING,WYOMING,,,
98226,Jack Sherwin,T,0,,2025,347,72.8,75.7,75.7,,68.8,63,0,1,0,24,0,0,28,52,24,28,W MICHIGAN,W MICHIGAN,,,
98232,Renato Brown,G,0,,2025,210,55,76.9,43.7,,55.7,56,0,1,0,24,0,0,14,38,24,14,LOUISVILLE,LOUISVILLE,,,
98252,Joshua Gray,G,0,2025,2025,265,63.6,79.2,54.6,,64.8,67,0,1,0,33,0,0,23,56,33,23,OREGON ST,OREGON ST,,,
98266,Steven Losoya III,G,0,2025,2025,333,52.6,78.7,73.9,,46.1,68,0,1,0,33,0,0,24,57,33,24,VANDERBILT,VANDERBILT,,,
98272,Addison West,G,0,2025,2025,347,80,78,85.7,,79.3,75,0,1,0,24,0,0,28,52,24,28,W MICHIGAN,W MICHIGAN,,,
98291,Oscar Cardenas,TE,0,2025,2025,331,79.6,70,64.5,87.9,60,00,0,1,0,1,2,0,5,8,3,5,UTSA,UTSA,61,,
98301,Stanley King,WR,0,,2025,201,66.1,73.6,,66.2,58.5,80,0,1,0,0,6,0,10,16,6,10,KENT STATE,KENT STATE,61,,
98350,Duke Olges,TE,0,,2025,256,60.9,69.4,,59.2,62.2,02,0,1,0,0,1,0,6,7,1,6,NWESTERN,NWESTERN,,,
98362,Hayden Wolff,QB,0,,2025,347,65.1,75.7,,,60,11,0,1,24,0,0,0,28,52,24,28,W MICHIGAN,W MICHIGAN,67.6,65.6,57.8
98383,Reece McIntyre,C,0,,2025,226,53.4,79.3,64.2,,50.8,56,0,1,0,36,0,0,27,63,36,27,OLE MISS,OLE MISS,,,
98391,DeVonte Gordon,T,1,,2025,339,68.2,26.7,74.7,,68.6,62,4,1,0,45,0,0,40,85,45,40,WAKE,WAKE,,,
98398,Ben Scott,C,0,2025,2025,238,50.7,4.9,73.3,,48.7,66,1,1,0,46,0,0,26,72,46,26,NEBRASKA,NEBRASKA,,,
98405,Ryan Jacoby,G,0,,2025,268,63.8,77.2,72.5,,61.9,61,0,1,0,17,0,0,16,33,17,16,PITTSBURGH,PITTSBURGH,,,
98407,Michael Tarquin,T,0,2025,2025,261,59,77.6,77.1,,48.6,70,0,1,0,53,0,0,33,86,53,33,OKLAHOMA,OKLAHOMA,,,
98421,Shamar Hobdy-Lee,T,0,,2025,182,60.5,74,70.7,,57.8,58,0,1,0,8,0,0,20,28,8,20,HOUSTON,HOUSTON,,,
98426,J.J. Lippe,G,0,2025,2025,254,72.4,80.1,72.2,,74.3,79,0,1,0,48,0,0,22,70,48,22,N ILLINOIS,N ILLINOIS,,,
98430,Thomas Gordon,TE,0,2025,2025,256,53.8,77.3,71.8,61.9,39.1,87,0,1,0,1,15,0,18,34,16,18,NWESTERN,NWESTERN,61,,
98431,Tyler Fromm,TE,0,,2025,174,33.3,0,76.3,37.4,51.2,07,1,1,0,3,18,0,6,27,21,6,GA SOUTHRN,GA SOUTHRN,9,,
98489,Caelan Shepard,T,0,,2025,126,52.3,76.8,33,,61.6,77,1,1,0,47,0,0,22,69,47,22,BUFFALO,BUFFALO,,,
98494,Tyler Stephens,TE,0,,2025,229,56.3,73.3,67.1,59.2,56.2,80,0,1,0,2,1,0,14,17,3,14,MISSOURI,MISSOURI,,,
98496,Luke Deal,TE,0,2025,2025,115,71.9,76,65.4,53.8,77.2,86,0,1,0,1,7,0,31,39,8,31,AUBURN,AUBURN,,,
98497,Tyler Foster,TE,0,,2025,262,71.2,70.9,63.9,55,83.3,86,0,1,0,1,4,0,3,8,5,3,OKLA STATE,OKLA STATE,,,
98504,Jaxon Hughes,T,0,,2025,315,60,60,,,60,68,0,1,0,0,0,0,1,1,0,1,TEXAS TECH,TEXAS TECH,,,
98515,Chase Lundt,T,0,2025,2025,146,72.7,76.8,83.8,,66.5,75,0,1,0,33,0,0,37,70,33,37,UCONN,UCONN,,,
98517,Quinn Carroll,T,0,,2025,225,87.8,76.2,82.7,,86.4,77,0,1,0,36,0,0,24,60,36,24,MINNESOTA,MINNESOTA,,,
98524,Jack Conley,G,0,2025,2025,121,53.7,77.7,32.5,59.8,56.7,67,0,1,0,26,1,0,21,48,27,21,BOSTON COL,BOSTON COL,,,
98528,Victor Stoffel,T,0,,2025,130,57.6,69.1,,,56.9,78,0,1,0,0,0,0,6,6,0,6,CAL,CAL,,,
98531,Bryce Benhart,T,0,,2025,238,52.3,77,54.1,,50.3,54,0,1,0,46,0,0,26,72,46,26,NEBRASKA,NEBRASKA,,,
98550,Adrian Medley,G,0,,2026,323,67.5,79.6,86.1,,63.1,76,0,1,0,37,0,0,22,59,37,22,UCF,UCF,,,
98556,Jayden Harrison,WR,0,,2025,258,42.8,72.6,,47,40.8,02,0,1,0,0,12,0,5,17,12,5,NOTRE DAME,NOTRE DAME,61.9,,
98576,Justin Ball,TE,0,,2025,227,49.9,77.4,72.2,52.1,46.6,84,0,1,0,5,11,0,21,37,16,21,MISS STATE,MISS STATE,,,
98679,Nick Nash,WR,0,2025,2025,285,63.7,0,,66.4,41.8,03,1,1,0,0,56,0,15,71,56,15,S JOSE ST,S JOSE ST,67.1,,
98683,Chandler Rogers,QB,0,,2026,130,68.6,70.4,,,60,07,0,1,2,0,0,5,4,11,2,9,CAL,CAL,69.6,54.1,68.4
98717,Dominick Mazotti,TE,0,,2025,216,65,76.7,,67.3,55.9,81,0,1,0,0,23,0,19,42,23,19,UMASS,UMASS,62.9,,
98792,Da'Quan Thomas,T,0,,2025,102,62.3,70.8,76.2,,60.2,51,0,1,0,4,0,0,7,11,4,7,AKRON,AKRON,,,
98811,Trent Whittemore,WR,0,,2025,323,56.2,72.4,,56.5,60.2,80,0,1,0,0,5,0,5,10,5,5,UCF,UCF,67.5,,
99046,Vincent Murphy,C,0,,2025,319,65.7,0,73.3,,66.1,64,1,1,0,17,0,0,46,63,17,46,TULANE,TULANE,,,
99064,Amari Kight,T,0,2025,2025,323,67.3,76.8,84.1,,57.3,78,0,1,0,37,0,0,22,59,37,22,UCF,UCF,,,
99071,Justin Osborne,G,0,2025,2025,287,60.5,78,82.9,,57.1,51,0,1,0,21,0,0,33,54,21,33,SMU,SMU,,,
99072,Keiondre Jones,G,0,,2025,167,53.5,76,60.2,,49.8,75,0,1,0,22,0,0,7,29,22,7,FLORIDA ST,FLORIDA ST,,,
99076,Clay Webb,G,0,2025,2025,196,75.6,80,61.5,,75.6,74,0,1,0,21,0,0,48,69,21,48,JVILLE ST,JVILLE ST,,,
99083,Caleb Warren,G,0,,2025,226,60,67.3,,,60,54,0,1,0,0,0,0,2,2,0,2,OLE MISS,OLE MISS,,,
99099,Eli Cox,C,0,2025,2025,202,47.7,78.8,68.2,,44.4,75,0,1,0,32,0,0,24,56,32,24,KENTUCKY,KENTUCKY,,,
99135,Connor Bazelak,QB,0,2025,2025,122,74.2,76.7,,,60.2,07,0,1,31,0,0,4,31,66,31,35,BOWL GREEN,BOWL GREEN,70.3,74.2,60.9
99159,Sevaughn Clark,HB,0,,2025,316,63.3,74.1,59.8,67.5,60,20,0,1,0,5,10,5,2,22,15,7,TOLEDO,TOLEDO,69.9,,59.1
99165,Anthony Watkins,HB,0,,2025,320,65,70.6,78.9,64.8,60,23,0,1,0,4,2,3,1,10,6,4,TULSA,TULSA,67.8,,62.3
99171,Josh Williams,HB,0,2025,2025,211,62.2,75.1,35.3,60.4,60,18,0,1,0,6,16,7,2,31,22,9,LSU,LSU,71.5,,64.2
99181,Sean Brown,TE,0,,2025,196,51.6,76.6,,43.6,68,17,0,1,0,0,11,0,31,42,11,31,JVILLE ST,JVILLE ST,,,
99205,Chase Lane,WR,0,,2025,176,53.6,78.2,,51.5,77.9,07,0,1,0,0,31,0,22,53,31,22,GA TECH,GA TECH,,,
99223,Ja'Varrius Johnson,WR,0,,2025,323,49.4,76.2,,50.5,60.8,09,0,1,0,0,27,1,10,38,27,11,UCF,UCF,62.5,,57.5
99306,Jake Schultz,TE,0,,2025,262,56.1,75.5,69.9,59.3,50.9,38,0,1,0,2,3,0,11,16,5,11,OKLA STATE,OKLA STATE,61,,
99308,Kody Walterscheid,ED,0,,2025,262,60,64.3,,,60,D96,0,1,0,0,0,0,1,1,0,1,OKLA STATE,OKLA STATE,,,
99421,Nick Malone,T,0,,2025,343,70,17.5,75.9,,70.5,58,1,1,0,31,0,0,36,67,31,36,W VIRGINIA,W VIRGINIA,,,
99422,Parker Moorer,T,0,,2025,156,58.4,76.7,80,,51,52,0,1,0,31,0,0,27,58,31,27,E CAROLINA,E CAROLINA,,,
