playerId,player,position,targets,interceptionTouchdowns,draftSeason,forcedFumbles,missedTackles,catchRate,teamName,tackles,jerseyNumber,snapCountsOffball,snapCountsBox,sacks,snapCountsPassRush,playerGameCount,eligibleSeason,snapCountsDl,gradesTackle,yards,receptions,hurries,interceptions,snapCountsCoverage,snapCountsDlOverT,snapCountsDlAGap,fumbleRecoveries,gradesRunDefense,snapCountsCorner,hits,penalties,battedPasses,team,stops,declinedPenalties,totalPressures,fumbleRecoveryTouchdowns,longest,snapCountsSlot,missedTackleRate,gradesDefense,yardsPerReception,gradesDefensePenalty,safeties,franchiseId,snapCountsDefense,yardsAfterCatch,snapCountsDlBGap,passBreakUps,qbRatingAgainst,snapCountsRunDefense,tacklesForLoss,assists,gradesPassRushDefense,snapCountsFs,touchdowns,snapCountsDlOutsideT,gradesCoverageDefense
123110,Alfred Collins,DI,0,0,2025,0,1,,TEXAS,1,D95,0,0,0,17,1,2025,29,28.3,0,0,2,0,0,3,3,0,60.2,0,0,0,0,TEXAS,0,0,2,0,,0,50,60.8,,74.7,0,311,29,0,22,0,0,12,0,0,60.2,0,0,1,
123389,Gavin Holmes,CB,2,0,2025,0,0,100,TEXAS,3,D09,11,0,0,0,1,2025,0,79.3,23,2,0,0,10,0,0,0,60,10,0,0,0,TEXAS,2,0,0,0,18,1,0,66.1,11.5,71.7,0,311,11,9,0,0,114.6,1,0,0,,0,0,0,65.7
124026,Jalen Kimber,CB,1,0,2025,0,0,100,PENN STATE,2,D03,46,4,0,0,1,2025,0,77,6,1,0,0,26,0,0,0,70,37,0,0,0,PENN STATE,1,0,0,0,6,2,0,70.5,6,75.5,0,266,46,2,0,0,91.7,20,0,0,,3,0,0,68.5
128036,Christian Gray,CB,4,0,,0,1,50,NOTRE DAME,3,D29,64,4,0,0,1,2028,3,47.6,24,2,0,1,30,0,0,0,59.8,50,0,1,0,NOTRE DAME,1,0,0,0,20,10,25,65.1,12,78.4,0,258,67,22,0,0,29.2,37,0,0,,0,0,3,66.1
129753,Mitchell Melton,ED,0,0,2026,0,0,,OHIO STATE,0,D17,0,0,0,4,1,2026,8,,0,0,0,0,0,0,0,0,60,0,0,0,0,OHIO STATE,0,0,0,0,,0,,58.1,,72.4,0,260,8,0,0,0,0,4,0,0,57.3,0,0,8,
129755,Lathan Ransom,S,2,0,2025,0,3,100,OHIO STATE,3,D08,70,14,0,1,1,2025,1,36.2,41,2,0,0,46,0,0,0,74.7,0,0,1,0,OHIO STATE,2,0,0,0,27,2,37.5,48.2,20.5,78.2,0,260,71,18,0,0,118.8,24,1,2,60,54,0,1,38.1
129757,Cody Simon,LB,4,0,2025,0,0,75,OHIO STATE,6,D00,68,55,0,6,1,2025,2,82.8,29,3,1,0,40,0,0,0,74.8,1,0,0,0,OHIO STATE,5,0,1,0,15,12,0,74.2,9.7,74.3,0,260,70,14,0,0,94.8,24,0,0,61.7,0,0,2,70.6
129775,Tyler Elsdon,LB,0,0,,0,0,,PENN STATE,0,D43,0,0,0,0,1,2025,1,,0,0,0,0,0,0,0,0,60,0,0,0,0,PENN STATE,0,0,0,0,,0,,60,,65.7,0,266,1,0,0,0,0,1,0,0,,0,0,1,
129784,Coziah Izzard,DI,0,0,2025,0,1,,PENN STATE,3,D99,1,1,1,16,1,2025,33,60,0,0,0,0,0,0,0,0,62.9,0,0,0,0,PENN STATE,1,0,1,0,,0,14.3,67,,74.6,0,266,34,0,33,0,0,18,0,3,66.7,0,0,0,60
129797,Amin Vanover,ED,0,0,,0,0,,PENN STATE,0,D15,0,0,0,11,1,2025,18,71.1,0,0,1,0,2,0,0,0,66.3,0,0,0,1,PENN STATE,0,0,1,0,,0,0,72.5,,76.2,0,266,18,0,0,0,0,5,0,1,69.6,0,0,18,60.3
144129,Andrew Mukuba,S,2,0,2025,0,1,0,TEXAS,7,D04,58,14,0,1,1,2025,0,71.6,0,0,1,0,36,0,0,0,62.2,0,0,0,0,TEXAS,2,0,1,0,,2,10,50.6,,76.2,0,311,58,0,0,0,39.6,21,0,2,64.5,42,0,0,44.6
144732,Michael Taaffe,S,0,0,2026,0,1,,TEXAS,4,D16,54,11,0,0,1,2026,1,54.4,0,0,0,0,33,0,0,0,55.4,0,0,0,0,TEXAS,1,0,0,0,,7,20,64.8,,77.7,0,311,55,0,0,0,0,22,0,0,,36,0,1,68.1
144733,Morice Blackwell II,LB,1,0,,0,0,100,TEXAS,1,D37,10,10,0,1,1,2025,1,73.2,7,1,0,0,4,0,0,0,62,0,0,0,0,TEXAS,1,0,0,0,7,0,0,65.4,7,69,0,311,11,5,0,0,95.8,6,0,0,59.5,0,0,1,63.2
144739,Barryn Sorrell,ED,0,0,2025,0,0,,TEXAS,1,D88,0,0,1,21,1,2025,38,75.7,0,0,0,0,4,11,0,0,55.5,0,0,0,0,TEXAS,1,0,1,0,,0,0,57,,77.7,0,311,38,0,0,0,0,13,0,1,57.5,0,0,27,61.4
145067,Jordan Hancock,S,6,0,2025,0,0,33.3,OHIO STATE,7,D07,63,11,0,4,1,2025,0,82.9,9,2,1,0,40,0,0,0,69.4,0,0,0,0,OHIO STATE,2,0,1,0,5,32,0,78.4,4.5,78.2,0,260,63,8,0,1,42.4,19,0,0,79.2,20,0,0,75.1
145070,Denzel Burke,CB,1,0,2025,0,1,100,OHIO STATE,2,D10,28,1,0,1,1,2025,0,38.3,24,1,1,0,17,0,0,0,55.8,25,0,0,0,OHIO STATE,1,0,1,0,24,2,33.3,66.1,24,74.7,0,260,28,19,0,0,118.8,10,0,0,63,0,0,0,65.8
145071,Jack Sawyer,ED,0,0,2025,1,1,,OHIO STATE,0,D33,0,0,1,37,1,2025,64,35.2,0,0,2,0,4,2,0,1,63.3,0,3,0,1,OHIO STATE,1,0,6,1,,0,33.3,89.8,,79.5,0,260,64,0,0,0,0,23,0,2,91.8,0,0,62,62.6
145074,JT Tuimoloau,ED,0,0,2025,0,0,,OHIO STATE,4,D44,0,0,2,31,1,2025,45,79.5,0,0,1,0,0,2,0,0,80.3,0,0,0,0,OHIO STATE,5,0,3,0,,0,0,81.7,,78.8,0,260,45,0,1,0,0,14,1,1,71.6,0,0,42,60
145080,Tyleik Williams,DI,0,0,2025,0,0,,OHIO STATE,2,D91,0,0,0,31,1,2025,49,74.9,0,0,3,0,1,10,2,0,64.6,0,0,0,1,OHIO STATE,0,0,3,0,,0,0,64.3,,76,0,260,49,0,37,0,0,17,0,2,63.5,0,0,0,59.2
145095,Dominic DeLuca,LB,2,0,2026,0,0,100,PENN STATE,3,D00,25,24,0,4,1,2026,2,77.5,14,2,1,0,14,0,0,0,34.7,0,0,0,0,PENN STATE,0,0,1,0,9,1,0,49,7,74.4,0,266,27,14,0,0,95.8,9,0,0,65.1,0,0,2,59.1
145097,Kobe King,LB,5,0,2025,0,2,100,PENN STATE,7,D41,71,64,0,6,1,2025,1,54.4,66,5,0,0,32,0,0,0,57.8,1,0,1,0,PENN STATE,3,0,0,0,36,6,16.7,48.2,13.2,74.5,0,266,72,30,0,0,118.8,34,0,3,63.6,0,0,1,41.9
145099,Zakee Wheatley,S,2,0,2026,0,1,100,PENN STATE,11,D06,75,13,0,0,1,2026,0,80.3,9,2,0,1,40,0,0,0,90.9,0,0,0,0,PENN STATE,5,0,0,0,5,17,5.9,82.6,4.5,78.1,0,266,75,2,0,0,45.8,35,1,5,,45,0,0,74.1
145100,Jaylen Reed,S,4,0,2025,0,0,100,PENN STATE,7,D01,75,24,0,7,1,2025,0,84.4,38,4,1,0,33,0,0,0,69.2,1,0,0,0,PENN STATE,3,0,1,0,14,30,0,50.1,9.5,77.8,0,266,75,24,0,0,106.3,35,0,0,68.9,20,0,0,37.4
145527,Trey Moore,ED,1,0,2026,0,0,100,TEXAS,1,D08,1,1,0,22,1,2026,37,72.2,14,1,1,0,3,2,0,0,50.8,0,1,0,0,TEXAS,1,0,2,0,14,0,0,64.1,14,78.7,0,311,38,3,0,0,118.8,13,0,0,65.6,0,0,35,67.9
147474,Lorenzo Styles Jr.,CB,0,0,2026,0,0,,OHIO STATE,0,D03,11,0,0,1,1,2026,0,,0,0,0,0,9,0,0,0,60,0,0,0,0,OHIO STATE,0,0,0,0,,10,,63.3,,73.8,0,260,11,0,0,0,0,1,0,0,58.6,1,0,0,64
147499,Gabriel Rubio,DI,0,0,2026,0,1,,NOTRE DAME,2,D97,0,0,0,20,1,2026,47,50.6,0,0,0,0,0,3,0,0,64.9,0,0,0,0,NOTRE DAME,2,0,0,0,,0,20,64.2,,75.9,0,258,47,0,44,0,0,27,0,2,53.8,0,0,0,61.8
156483,C.J. Hicks,LB,0,0,,0,0,,OHIO STATE,0,D11,0,0,0,0,1,2027,1,,0,0,0,0,0,0,0,0,60,0,0,0,0,OHIO STATE,0,0,0,0,,0,,60,,66,0,260,1,0,0,0,0,1,0,0,,0,0,1,
156488,Caden Curry,ED,0,0,2026,0,0,,OHIO STATE,0,D92,0,0,0,5,1,2026,8,,0,0,0,0,0,0,1,0,61,0,0,0,0,OHIO STATE,0,0,0,0,,0,,59.5,,72.3,0,260,8,0,0,0,0,3,0,0,57.1,0,0,7,
156961,Donovan Hinish,DI,0,0,,0,1,,NOTRE DAME,1,D41,0,0,0,11,1,2027,27,69.7,0,0,2,0,0,2,3,0,50.8,0,0,0,0,NOTRE DAME,0,0,2,0,,0,50,56.3,,74.3,0,258,27,0,22,0,0,16,0,0,67.9,0,0,0,
156972,Jaylen Sneed,LB,2,0,,0,2,0,NOTRE DAME,3,D03,29,27,0,7,1,2027,6,57.3,0,0,0,0,10,0,0,0,73,0,1,0,0,NOTRE DAME,2,0,1,0,,2,25,59.7,,73.8,0,258,35,0,0,0,39.6,18,0,3,61.6,0,0,6,37
156977,Josh Burnham,ED,0,0,,0,0,,NOTRE DAME,1,D40,0,0,0,13,1,2027,36,74.8,0,0,0,0,0,1,0,0,68.4,0,0,0,0,NOTRE DAME,1,0,0,0,,0,0,71.4,,77.5,0,258,36,0,0,0,0,23,1,1,67.6,0,0,35,
156982,Junior Tuihalamaka,ED,0,0,,0,1,,NOTRE DAME,2,D44,0,0,0,12,1,2027,25,46.2,0,0,0,0,0,0,0,0,56.2,0,0,0,0,NOTRE DAME,1,0,0,0,,0,33.3,53.7,,77.8,0,258,25,0,0,0,0,13,0,0,54,0,0,25,
157129,Davison Igbinosun,CB,6,0,2026,0,1,50,OHIO STATE,6,D01,63,10,0,1,1,2026,2,60.4,35,3,1,0,43,0,0,0,71,51,0,1,0,OHIO STATE,0,0,1,0,24,2,14.3,60.4,11.7,76.7,0,260,65,6,0,0,68.1,21,0,0,71.8,0,0,2,55.9
157307,Jaylon Guilbeau,CB,5,0,2026,0,2,100,TEXAS,1,D03,43,3,0,2,1,2026,0,26,32,5,0,0,29,0,0,0,47.4,2,0,0,0,TEXAS,1,0,0,0,14,37,66.7,55.9,6.4,78.7,0,311,43,29,0,0,93.3,12,1,0,56.1,1,0,0,59.4
162868,Kenyatta Jackson Jr.,ED,1,0,,0,0,100,OHIO STATE,0,D97,0,0,0,12,1,2027,18,,26,1,1,0,2,2,0,0,56.4,0,0,0,1,OHIO STATE,0,0,1,0,26,0,,41.2,26,75.3,0,260,18,13,0,0,158.3,4,0,0,58.5,0,1,16,52.7
162870,Hero Kanu,DI,0,0,,0,0,,OHIO STATE,1,D93,0,0,0,3,1,2028,7,70.2,0,0,0,0,1,0,0,0,67,0,0,0,0,OHIO STATE,1,0,0,0,,0,0,62.8,,70,0,260,7,0,7,0,0,3,0,0,58.5,0,0,0,59.2
162876,Sonny Styles,LB,8,0,2026,1,3,75,OHIO STATE,6,D06,60,43,1,5,1,2026,10,45.8,65,6,1,0,41,0,0,0,52.3,0,0,0,0,OHIO STATE,4,0,2,0,22,17,30,63.1,10.8,78.1,0,260,70,55,0,1,138,24,2,1,92.5,0,1,10,55.5
163676,Audavion Collins,CB,0,0,,0,0,,PENN STATE,1,D29,23,3,0,0,1,2027,0,74.2,0,0,0,0,12,0,0,0,66.2,19,0,0,0,PENN STATE,0,0,0,0,,1,0,67.3,,73,0,266,23,0,0,0,0,11,0,0,,0,0,0,65.4
163843,Ethan Burke,ED,0,0,2026,0,0,,TEXAS,1,D91,0,0,0,8,1,2026,16,71.5,0,0,0,0,2,5,0,0,71.3,0,0,0,0,TEXAS,1,0,0,0,,0,0,70.4,,74,0,311,16,0,0,0,0,6,1,0,60.9,0,0,11,60.4
164160,Abdul Carter,ED,0,0,2025,0,0,,PENN STATE,4,D11,3,3,1,33,1,2025,63,79.1,0,0,6,0,3,0,0,0,78.1,0,1,0,0,PENN STATE,4,0,8,0,,0,0,80.8,,80.2,0,266,66,0,0,0,0,30,1,1,73.6,0,0,63,60.7
164163,Dani Dennis-Sutton,ED,1,0,2026,1,0,0,PENN STATE,2,D33,0,0,2,32,1,2026,64,78.2,0,0,2,1,4,2,0,0,75.9,0,0,1,0,PENN STATE,4,0,4,0,,0,0,88.1,,5.4,0,266,64,0,0,0,0,28,0,2,73.4,0,0,62,73.3
164166,Zane Durant,DI,0,0,2026,0,0,,PENN STATE,2,D28,0,0,0,31,1,2026,58,74.5,0,0,0,0,0,0,4,0,68.8,0,1,1,0,PENN STATE,2,0,1,0,,0,0,64,,0,0,266,58,0,54,0,0,27,1,2,57.1,0,0,0,66.8
164178,Cam Miller,CB,3,0,2026,0,0,66.7,PENN STATE,2,D05,26,1,0,0,1,2026,1,77.3,65,2,0,0,21,0,0,0,60.9,1,0,0,0,PENN STATE,0,0,0,0,54,21,0,51.7,32.5,78.1,0,266,27,42,0,0,149.3,6,0,0,,3,1,1,50.7
170252,Malik Hartford,S,0,0,,0,0,,OHIO STATE,0,D09,1,0,0,0,1,2029,0,,0,0,0,0,1,0,0,0,,0,0,0,0,OHIO STATE,0,0,0,0,,0,,60,,63.1,0,260,1,0,0,0,0,0,0,0,,1,0,0,60
170257,Jermaine Mathews Jr.,CB,2,0,,0,0,100,OHIO STATE,1,D24,46,2,0,2,1,2028,1,76.4,7,2,0,0,30,0,0,0,65.7,44,0,1,0,OHIO STATE,0,0,0,0,5,0,0,65.2,3.5,76.2,0,260,47,15,0,0,81.3,15,0,1,71.9,0,0,1,61.9
170258,Kayden McDonald,DI,0,0,2026,0,0,,OHIO STATE,0,D98,0,0,0,3,1,2026,7,69.7,0,0,0,0,0,0,3,0,64.6,0,0,0,0,OHIO STATE,0,0,0,0,,0,0,65.2,,70.6,0,260,7,0,4,0,0,4,0,1,59.1,0,0,0,
170264,Arvell Reese,LB,0,0,2026,0,0,,OHIO STATE,0,D20,6,5,0,0,1,2026,0,73.1,0,0,0,0,2,0,0,0,67,0,0,0,0,OHIO STATE,0,0,0,0,,1,0,68.7,,69.7,0,260,6,0,0,0,0,4,0,1,,0,0,0,60.9
170297,Tony Rojas,LB,1,0,,0,1,100,PENN STATE,3,D13,42,39,0,3,1,2028,1,49.1,6,1,1,0,14,0,0,0,51.8,0,0,0,0,PENN STATE,1,0,1,0,6,3,20,49.1,6,75.6,0,266,43,1,0,0,91.7,26,0,1,58,0,0,1,51.6
170301,Zion Tracy,CB,2,0,,0,2,100,PENN STATE,2,D07,43,4,0,2,1,2028,3,28.9,27,2,1,0,15,0,0,0,54.3,1,0,0,0,PENN STATE,0,0,1,0,17,29,50,51.7,13.5,78.6,0,266,46,5,0,0,118.8,29,0,0,55.1,9,0,3,52.8
170303,Elliot Washington II,CB,1,0,,0,0,100,PENN STATE,2,D09,25,1,0,0,1,2028,0,78.2,4,1,0,0,21,0,0,0,60,24,0,0,0,PENN STATE,0,0,0,0,4,0,0,64.7,4,74,0,266,25,5,0,0,83.3,4,0,1,,0,0,0,64.3
171075,Jaiden Ausberry,LB,4,0,,0,1,50,NOTRE DAME,3,D04,28,19,0,0,1,2028,0,59.6,29,2,1,0,11,0,0,0,38.5,3,0,0,0,NOTRE DAME,1,0,1,0,22,6,25,28,14.5,72.4,0,258,28,12,0,0,74,17,0,0,48.8,0,0,0,29.3
171077,Drayk Bowen,LB,0,0,,0,0,,NOTRE DAME,5,D34,50,50,1,4,1,2028,4,82.6,0,0,0,0,18,0,0,0,72.1,0,0,0,0,NOTRE DAME,4,0,1,0,,0,0,68.7,,77.2,0,258,54,0,0,0,0,32,0,3,65,0,0,4,58.1
171098,Adon Shuler,S,1,0,,0,3,100,NOTRE DAME,2,D08,38,10,0,0,1,2028,2,27.8,27,1,0,0,20,0,0,0,29.3,8,0,1,0,NOTRE DAME,1,0,0,0,27,3,42.9,38.6,27,75.9,0,258,40,9,0,0,118.8,20,0,2,,17,0,2,48.5
172375,Caleb Downs,S,5,0,2026,0,1,60,OHIO STATE,6,D02,71,26,0,1,1,2026,0,72.9,48,3,0,1,46,0,0,0,72.5,1,0,0,0,OHIO STATE,3,0,0,0,34,14,12.5,71.1,16,77.8,0,260,71,40,0,0,52.5,24,1,1,59.2,30,0,0,69.3
173158,Anthony Hill Jr.,LB,5,0,2026,0,1,100,TEXAS,4,D00,45,39,1,4,1,2026,5,60.1,128,5,0,0,29,0,0,0,54,0,0,0,0,TEXAS,1,0,1,0,75,6,16.7,54.8,25.6,75.5,0,311,50,85,0,0,158.3,17,0,1,75.5,0,1,5,50.6
173161,Liona Lefau,LB,4,0,,0,2,100,TEXAS,1,D18,36,33,0,3,1,2028,0,33.8,36,4,0,0,20,0,0,0,44.3,0,0,0,0,TEXAS,0,0,0,0,13,3,28.6,41.6,9,73.8,0,311,36,29,0,0,104.2,13,0,4,57.3,0,0,0,47.5
173165,Malik Muhammad,CB,5,0,2026,0,1,40,TEXAS,2,D05,56,4,0,0,1,2026,0,38.3,18,2,0,0,36,0,0,0,47,48,0,1,0,TEXAS,0,0,0,0,11,4,33.3,57.4,9,76.1,0,311,56,16,0,0,50.4,20,0,0,,0,0,0,59.8
173168,Colton Vasek,ED,0,0,,0,0,,TEXAS,0,D92,0,0,0,3,1,2028,6,73,0,0,0,0,0,0,0,0,61.3,0,0,0,0,TEXAS,0,0,0,0,,0,0,59.7,,70.6,0,311,6,0,1,0,0,3,0,1,57.1,0,0,5,
173534,A.J. Harris,CB,3,0,,0,0,33.3,PENN STATE,3,D04,62,6,0,0,1,2028,1,79.9,32,1,0,0,28,0,0,0,69.4,50,0,0,0,PENN STATE,1,0,0,0,32,6,0,62.1,32,77,0,266,63,9,0,0,74.3,35,0,1,,0,0,1,58.9
176180,Jelani McDonald,S,0,0,,0,0,,TEXAS,0,D25,13,1,0,2,1,2028,1,,0,0,1,0,9,0,0,0,60,0,0,0,0,TEXAS,0,0,1,0,,5,,78.4,,73.3,0,311,14,0,0,0,0,3,0,0,79.6,7,0,1,71.2
183699,Eddrick Houston,DI,0,0,,0,0,,OHIO STATE,0,D96,0,0,0,8,1,2029,14,,0,0,0,0,0,1,0,0,63.8,0,1,0,0,OHIO STATE,0,0,1,0,,0,,72.7,,72.2,0,260,14,0,13,0,0,6,0,0,72,0,0,0,
184105,Kyngstonn Viliamu-Asa,LB,1,0,,0,1,100,NOTRE DAME,2,D27,15,14,0,8,1,2028,10,60,1,1,3,0,6,0,0,0,70.2,0,0,0,0,NOTRE DAME,0,0,3,0,1,1,20,73.6,1,76.7,0,258,25,2,0,0,79.2,11,0,2,58.5,0,0,10,72.6
184110,Bryce Young,ED,0,0,,0,0,,NOTRE DAME,2,D30,0,0,1,13,1,2029,29,74.9,0,0,0,0,0,5,0,0,60.9,0,0,0,0,NOTRE DAME,2,0,1,0,,0,0,66.1,,76.3,0,258,29,0,0,0,0,16,0,0,67.8,0,0,24,
184510,Alex January,DI,0,0,,0,0,,TEXAS,0,D97,0,0,0,3,1,2029,5,,0,0,0,0,0,2,1,0,60.7,0,0,0,0,TEXAS,0,0,0,0,,0,,67.7,,69.7,0,311,5,0,2,0,0,2,0,0,66.3,0,0,0,
184515,Colin Simmons,ED,1,0,,0,0,100,TEXAS,3,D11,3,3,0,14,1,2029,29,78.6,15,1,2,0,7,0,0,0,79,0,1,0,2,TEXAS,3,0,3,0,15,0,0,75.6,15,78.8,0,311,32,8,0,0,118.8,11,0,2,73.9,0,0,29,54.1
189882,Leonard Moore,CB,4,0,,0,2,25,NOTRE DAME,2,D15,67,4,0,0,1,2029,0,29.3,6,1,0,0,30,0,0,0,45.1,54,0,0,0,NOTRE DAME,1,0,0,0,6,9,50,67,6,77.8,0,258,67,1,0,0,39.6,37,0,0,,0,0,0,72.7
101444,Mosai Newsom,DI,0,0,,0,1,,S DAKOTA,0,D52,0,0,0,15,1,2026,53,34.3,0,0,0,0,0,0,4,0,37.5,0,0,0,0,S DAKOTA,0,0,0,0,,0,33.3,39.3,,76.6,0,291,53,0,49,0,0,38,0,2,56.1,0,0,0,
101877,Rylan Ortt,S,3,0,,0,3,33.3,MONTANA ST,3,D26,54,28,0,1,1,2025,0,27.4,12,1,0,0,31,0,0,0,46.7,1,0,0,0,MONTANA ST,1,0,0,0,12,1,42.9,43.3,12,74.8,0,233,54,6,0,0,46.5,22,0,1,59.1,24,0,0,44.8
103654,Zac Wilson,ED,0,0,,0,0,,S DAK ST,1,D95,0,0,0,9,1,2025,17,71.1,0,0,0,0,0,3,0,0,62.6,0,0,0,0,S DAK ST,0,0,0,0,,0,0,60.3,,73.9,0,292,17,0,0,0,0,8,0,0,55.3,0,0,14,60
103718,Jarod DePriest,DI,0,0,,0,0,,S DAK ST,2,D52,0,0,0,18,1,2025,38,73.2,0,0,0,0,0,4,0,0,68,0,0,0,0,S DAK ST,2,0,0,0,,0,0,64,,75.2,0,292,38,0,34,0,0,20,0,1,54.8,0,0,0,
103784,Adam Bock,LB,1,0,,0,1,0,S DAK ST,6,D32,56,53,0,2,1,2025,0,59.2,0,0,0,0,24,0,0,0,75.9,0,0,1,0,S DAK ST,2,0,0,0,,3,14.3,56.9,,0,0,292,56,0,0,0,39.6,30,1,0,57.1,0,0,0,49.3
103786,Graham Spalding,LB,0,0,,0,2,,S DAK ST,2,D29,38,36,0,1,1,2025,1,49.4,0,0,0,0,16,0,0,0,49,0,0,0,0,S DAK ST,2,0,0,0,,2,33.3,59.8,,71.7,0,292,39,0,0,0,0,22,0,2,59.1,0,0,1,71.2
104432,Nick Gaes,ED,0,0,,0,0,,S DAKOTA,5,D54,0,0,0,18,1,2025,56,78.4,0,0,0,0,0,27,1,0,62.3,0,3,0,0,S DAKOTA,3,0,3,0,,0,0,66.7,,77,0,291,56,0,0,0,0,38,1,2,70,0,0,28,
104434,Blake Holden,DI,0,0,,0,0,,S DAKOTA,5,D61,0,0,0,22,1,2025,62,75,0,0,0,0,0,0,4,0,59.1,0,0,0,0,S DAKOTA,3,0,0,0,,0,0,58.3,,77.1,0,291,62,0,57,0,0,40,1,0,55.4,0,0,1,
