playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesKickReturn,gradesPuntReturn,gradesFgepOffense,gradesFgepKicker,gradesKickoffKicker,gradesLongSnap,gradesPunter
73456,Zeke Mata,K,0,0,,2026,291,,60,67.8,S39,0,0,1,0,0,4,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,60.3,,
99331,Marcus Hicks,T,0,0,,2025,292,,60.4,62.5,78,0,0,1,3,0,0,0,0,0,0,S DAK ST,S DAK ST,3,,,60,,,,
101444,Mosai Newsom,DI,0,0,,2026,291,58.9,58.9,63.7,D52,0,0,1,0,5,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,,,,,
101877,Rylan Ortt,S,0,0,,2025,233,59.8,61.8,64.4,D26,0,0,1,0,3,0,0,0,4,0,MONTANA ST,MONTANA ST,7,,,,,,,
102004,Marcus Wehr,G,0,0,,2025,233,,61.6,62.1,76,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,60.8,,,,
102509,Ryan Lonergan,TE,0,0,,2025,233,,61.2,63.3,87,0,0,1,5,0,0,0,5,0,0,MONTANA ST,MONTANA ST,10,,,60,,,,
103653,Kevin Brenner,TE,0,0,,2025,292,,60.5,66.9,44,0,0,1,3,0,0,5,4,4,0,S DAK ST,S DAK ST,16,,,60,,,,
103654,Zac Wilson,ED,0,0,,2025,292,59.8,60,62.7,D95,0,0,1,0,1,0,0,0,0,0,S DAK ST,S DAK ST,1,,,,,,,
103718,Jarod DePriest,DI,0,0,,2025,292,59.6,59.8,62.9,D52,0,0,1,0,4,0,0,0,0,0,S DAK ST,S DAK ST,4,,,,,,,
103784,Adam Bock,LB,0,0,,2025,292,60.1,60.4,64.8,D32,0,0,1,0,4,0,0,0,0,0,S DAK ST,S DAK ST,4,,,,,,,
103786,Graham Spalding,LB,0,0,,2025,292,60,60.1,61.7,D29,0,0,1,0,3,0,0,0,0,0,S DAK ST,S DAK ST,3,,,,,,,
103865,Evan Beerntsen,G,0,0,2026,2026,292,,61,61.8,61,0,0,1,3,0,0,0,0,0,0,S DAK ST,S DAK ST,3,,,60,,,,
103867,Ethan Vibert,G,0,0,,2025,292,,61.1,65.7,64,0,0,1,3,0,0,0,0,0,0,S DAK ST,S DAK ST,3,,,60,,,,
104432,Nick Gaes,ED,0,0,,2025,291,60,60.2,63.8,D54,0,0,1,0,4,0,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,,
104700,Joey Lombard,C,0,0,2025,2025,291,,60.9,64.5,76,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,60,,,,
104995,Carter Bell,WR,0,0,,2025,291,,60.1,64.1,14,0,0,1,0,0,0,0,0,5,0,S DAKOTA,S DAKOTA,5,,63.1,,,,,
106258,Will Mostaert,DI,0,0,,2025,250,60,60,61.7,D91,0,0,1,0,1,0,0,0,0,0,N DAK ST,N DAK ST,1,,,,,,,
106659,Eli Mostaert,DI,0,0,2025,2025,250,59.7,60.3,64,D53,0,0,1,0,1,0,0,0,1,0,N DAK ST,N DAK ST,2,,,,,,,
106770,Griffin Crosa,K,0,0,,2025,250,,60,63.3,S39,0,0,1,4,0,0,0,0,0,0,N DAK ST,N DAK ST,4,,,,63.2,,,
106810,Luke Weerts,LB,0,0,,2025,250,59.4,59.7,63.1,D47,0,0,1,0,1,0,0,0,0,0,N DAK ST,N DAK ST,1,,,,,,,
106811,Nick Kubitz,LB,1,0,2025,2025,250,59.3,82.5,68.2,D36,0,0,1,0,2,3,0,5,1,1,N DAK ST,N DAK ST,11,,,,,,,
108890,Hunter Poncius,T,0,0,,2025,250,,61.4,62,76,0,0,1,4,0,0,0,0,0,0,N DAK ST,N DAK ST,4,,,60,,,,
125282,Oscar Benson,CB,0,0,,2025,250,59.9,68.6,70.1,D11,0,0,1,0,2,5,4,0,1,1,N DAK ST,N DAK ST,12,,,,,,,
125298,TK Marshall,HB,0,0,,2025,250,,62.9,69.6,28,0,0,1,0,0,5,4,0,3,0,N DAK ST,N DAK ST,12,59.2,,,,,,
125300,Mason Miller,T,0,0,2025,2025,250,,61.4,66.3,73,0,0,1,4,0,0,0,0,0,0,N DAK ST,N DAK ST,4,,,60,,,,
125301,RaJa Nelson,WR,0,0,,2026,250,,60,64.3,03,0,0,1,0,0,0,0,0,1,0,N DAK ST,N DAK ST,1,,,,,,,
125303,Loshiaka Roques,ED,0,0,,2025,250,60,60.2,63.5,D56,0,0,1,0,1,0,0,0,1,0,N DAK ST,N DAK ST,2,,,,,,,
125308,Kaedin Steindorf,P,0,0,,2025,250,,60.8,66.4,S41,0,0,1,4,0,0,0,5,0,0,N DAK ST,N DAK ST,9,,,60,,,,62.6
125309,Joe Stoffel,TE,0,0,,2025,250,,60.8,61.3,82,0,0,1,4,0,0,0,0,0,0,N DAK ST,N DAK ST,4,,,60,,,,
125310,Tyler Terhark,WR,0,0,,2025,250,,59.6,69.8,06,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
125314,Grey Zabel,T,0,0,2025,2025,250,,61.2,67.2,74,0,0,1,4,0,0,0,0,0,0,N DAK ST,N DAK ST,4,,,60,,,,
125332,Will Leyland,K,0,0,,2026,291,,60,62.9,S15,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,,64.6,,,
130383,Marcus Sheppard,CB,0,0,,2025,250,60,60.4,65.5,D10,0,0,1,0,2,0,0,0,1,0,N DAK ST,N DAK ST,3,,,,,,,
138293,Steven Arrell,CB,0,0,,2025,292,59.8,60.8,65.8,D04,0,0,1,0,4,4,0,1,0,0,S DAK ST,S DAK ST,9,,,,,,,
138294,Max Baloun,DI,0,0,,2027,292,59,59.8,66,D93,0,0,1,3,4,0,0,0,0,0,S DAK ST,S DAK ST,7,,,60,,,,
138295,Dalys Beanum,CB,0,0,2025,2025,292,59.9,60.1,64,D07,0,0,1,0,2,0,0,0,2,0,S DAK ST,S DAK ST,4,,61,,,,,
138298,A.J. Coons,WR,0,0,,2025,291,,59.9,65.5,10,0,0,1,0,0,0,6,0,0,0,S DAKOTA,S DAKOTA,6,,,,,,,
138300,Hunter Dustman,P,0,0,,2025,292,,60.5,68.5,S10,0,0,1,3,0,4,0,4,0,0,S DAK ST,S DAK ST,11,,,,61.8,67.8,,67.4
138302,Caleb Francl,S,0,0,,2026,292,60,60,64.6,D09,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,,,,,,,
138306,Aaron Kusler,LB,0,0,,2025,292,,61.1,68.2,D40,0,0,1,0,0,0,5,4,5,0,S DAK ST,S DAK ST,14,,,,,,,
138311,Daeton Mcgaughy,LB,0,0,,2025,292,60,61.9,66.8,D00,0,0,1,0,2,0,0,0,5,0,S DAK ST,S DAK ST,7,,,,,,,
141638,Colby Humphrey,CB,0,0,,2026,292,59.9,59.8,66.5,D22,0,0,1,0,2,0,0,3,0,0,S DAK ST,S DAK ST,5,,,,,,,
141845,Ben Kohls,C,0,0,,2026,291,,60.5,64.1,64,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,60,,,,
141849,Clayton Denker,S,0,0,,2026,291,,61.9,72.5,D20,0,0,1,0,0,4,6,4,4,0,S DAKOTA,S DAKOTA,18,,,,,,,
141853,Zach Witte,TE,0,0,,2026,291,,60.5,61.1,89,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,60,,,,
141854,Teven McKelvey,S,0,0,,2025,291,59.9,60,61.9,D03,0,0,1,0,4,0,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,,
141865,Josiah Ganues,S,0,0,,2025,291,60.1,60.4,61.8,D06,0,0,1,0,5,0,0,0,1,0,S DAKOTA,S DAKOTA,6,,,,,,,
141866,Will Dunn,DI,0,0,,2026,291,,60,64.7,D93,0,0,1,0,0,0,0,0,1,0,S DAKOTA,S DAKOTA,1,,,,,,,
142944,Mike Reid,CB,0,0,2025,2025,291,59.9,61.1,67.9,D21,0,0,1,0,5,0,0,0,5,0,S DAKOTA,S DAKOTA,10,,,,,,,
143280,Keyon Turner,S,0,0,,2025,291,,62.7,67.2,D16,0,0,1,0,0,4,0,0,4,0,S DAKOTA,S DAKOTA,8,,,,,,,
144362,Brendan Hall,P,0,0,,2025,233,,60.8,70,S93,0,0,1,0,0,6,0,5,0,0,MONTANA ST,MONTANA ST,11,,,,,74.9,,64.7
145677,Carson Williams,TE,0,0,,2026,250,,60.3,64.6,88,0,0,1,4,0,0,4,0,0,0,N DAK ST,N DAK ST,8,,,60,,,,
146437,Hayden Erickson,TE,0,0,,2026,291,,60.6,65.6,46,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,60,,,,
146527,Alec Eckert,DI,0,0,,2026,233,59,59.2,63.8,D97,0,0,1,0,3,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
147244,Kaydon Olivia,LS,0,0,,2026,292,,65.1,63.2,S37,0,0,1,3,0,0,0,4,0,0,S DAK ST,S DAK ST,7,,,60,,,80.4,
147404,Carter Hooper,ED,0,0,,2026,291,,60.2,63.5,D95,0,0,1,0,0,0,0,4,0,0,S DAKOTA,S DAKOTA,4,,,,,,,
147659,Titan Fleischmann,T,0,0,,2027,233,,61.5,68.4,66,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,60,,,,
147663,Aidan Garrigan,WR,0,0,,2026,233,,61,65.2,85,0,0,1,0,0,6,4,0,0,0,MONTANA ST,MONTANA ST,10,,,,,,,
147664,Kenneth Eiden IV,ED,0,0,,2026,233,59.5,60.1,62.8,D11,0,0,1,0,2,0,0,5,0,0,MONTANA ST,MONTANA ST,7,,,,,,,
147668,Tyson Pottenger,S,0,0,,2026,233,,59.3,66.6,D20,0,0,1,0,0,0,0,5,0,0,MONTANA ST,MONTANA ST,5,,,,,,,
147676,Miles Jackson,CB,0,0,,2025,233,59.9,60,62.2,D06,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,,
147677,McCade O'Reilly,LB,0,0,,2025,233,60.1,60.2,63.5,D43,0,0,1,0,3,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
147681,Brody Grebe,ED,0,0,,2025,233,59.6,59.9,63.9,D41,0,0,1,0,3,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
147683,Paul Brott,DI,0,0,,2026,233,59.1,59.2,63,D96,0,0,1,0,3,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
147688,Tommy Sullivan,LS,0,0,,2025,233,,65.9,63.6,S71,0,0,1,5,0,0,0,5,0,0,MONTANA ST,MONTANA ST,10,,,61.6,,,81.1,
148022,Tim White,S,0,0,,2028,291,60,65.7,70,D09,0,0,1,0,1,4,6,4,4,1,S DAKOTA,S DAKOTA,19,,,,,,,
148136,Sam Hagen,T,0,0,2026,2026,292,,60.8,66.5,76,0,0,1,3,0,0,0,0,0,0,S DAK ST,S DAK ST,3,,,60,,,,
148151,Bryce Lance,WR,0,0,2026,2026,250,,59.2,66.9,05,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
148158,Truman Werremeyer,TE,0,0,,2026,250,,60.4,62.1,46,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
148162,Chris Harris,WR,0,0,,2026,250,,62.4,68.1,19,0,0,1,0,0,5,4,0,3,0,N DAK ST,N DAK ST,12,,,,,,,
148164,Finn Diggins,TE,0,0,,2026,250,,61,66.5,89,0,0,1,4,0,0,4,0,0,0,N DAK ST,N DAK ST,8,,,60,,,,
148166,Ryan Jones,S,0,0,,2026,250,60,65.5,66.7,D27,0,0,1,0,3,5,0,0,4,0,N DAK ST,N DAK ST,12,,,,,,,
148168,Enock Sibomana,CB,0,0,,2026,250,60,59.3,66.5,D14,0,0,1,0,1,0,0,5,0,0,N DAK ST,N DAK ST,6,,,,,,,
148170,Logan Kopp,LB,0,0,,2026,250,,59.4,66.1,D43,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
148173,Kole Menz,ED,0,0,,2026,250,60.1,60.1,63.8,D55,0,0,1,0,2,0,0,0,0,0,N DAK ST,N DAK ST,2,,,,,,,
148174,Kody Huisman,DI,0,0,2026,2026,250,59.3,60,64.6,D50,0,0,1,0,2,0,0,0,1,0,N DAK ST,N DAK ST,3,,,,,,,
148175,Jaxon Duttenhefer,DI,0,0,,2026,250,59.5,60,64.4,D64,0,0,1,0,2,0,0,5,0,0,N DAK ST,N DAK ST,7,,,,,,,
148206,Gerrit Poncius,T,0,0,,2026,291,,60.9,64.8,78,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,60,,,,
148207,Caden Ellingson,G,0,0,,2028,291,,60.5,63.2,65,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,60,,,,
148208,Sam Kohls,G,0,0,,2026,291,,61.1,63.1,68,0,0,1,3,0,0,0,1,0,0,S DAKOTA,S DAKOTA,4,,,60,,,,
148211,Shahid Barros,CB,0,0,,2026,291,60,60.7,66.5,D04,0,0,1,0,4,0,0,0,1,0,S DAKOTA,S DAKOTA,5,,,,,,,
148212,Matt Walsh,S,0,0,,2026,291,,61.9,69.1,D13,0,0,1,0,0,4,6,4,4,0,S DAKOTA,S DAKOTA,18,,,,,,,
148213,Nyle Dickel,ED,0,0,,2028,291,,60.3,66.7,D08,0,0,1,0,0,1,0,4,1,0,S DAKOTA,S DAKOTA,6,,,,,,,
148240,Matthew Durrance,S,0,0,,2026,292,60,60,69.3,D23,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,,,,,,,
148243,Tucker Large,S,0,0,2026,2026,292,60,60.7,73.3,D01,0,0,1,0,4,0,0,0,3,0,S DAK ST,S DAK ST,7,,62.2,,,,,
148244,Aydan Dautermann,CB,0,0,,2026,292,,36,26.4,D13,0,1,1,0,0,0,5,0,5,0,S DAK ST,S DAK ST,10,,,,,,,
148248,Levi Vanden Bos,ED,0,0,,2026,292,59.8,59.9,62.6,D57,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,,,,,,,
148750,Anthony Chideme-Alfaro,CB,0,0,,2026,250,60,60.1,64.5,D24,0,0,1,0,2,0,0,0,0,0,N DAK ST,N DAK ST,2,,,,,,,
149770,Jonathan Bunce,ED,0,0,,2025,291,60,61.8,67.8,D41,0,0,1,0,1,3,6,4,5,0,S DAKOTA,S DAKOTA,19,,,,,,,
155294,Simeon Woodard,CB,0,0,,2025,233,60,61.4,66.3,D09,0,0,1,0,3,0,0,0,2,0,MONTANA ST,MONTANA ST,5,,,,,,,
155535,Dennis Shorter,S,0,0,,2025,291,59.8,60.5,64.1,D02,0,0,1,0,5,0,0,0,1,0,S DAKOTA,S DAKOTA,6,,,,,,,
155538,Neil Daily,LB,0,0,,2027,233,60,60,61.2,D19,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,,
155915,Hunter Parsons,ED,0,0,,2026,233,59.7,60,61.8,D45,0,0,1,0,1,0,0,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,,
155951,Dru Polidore Jr.,S,0,0,,2026,233,60,60,61.7,D02,0,0,1,0,3,0,0,0,0,0,MONTANA ST,MONTANA ST,3,,,,,,,
158038,Dawson Ripperda,ED,0,0,,2028,292,59.9,60,61.1,D99,0,0,1,0,1,0,0,0,0,0,S DAK ST,S DAK ST,1,,,,,,,
159125,Rohan Jones,TE,0,0,2026,2026,233,,62,67,08,0,0,1,0,0,6,0,0,0,0,MONTANA ST,MONTANA ST,6,,,,,,,
162189,Jaquise Alexander,CB,0,0,,2027,250,,61,68.5,D18,0,0,1,0,0,0,0,0,3,0,N DAK ST,N DAK ST,3,,,,,,,
162190,Austin Altepeter,LB,0,0,,2027,250,,61.1,70.2,D32,0,0,1,0,0,0,0,0,3,0,N DAK ST,N DAK ST,3,,,,,,,
162191,Toby Anene,ED,0,0,,2027,250,60,60,64.4,D93,0,0,1,0,1,0,0,0,1,0,N DAK ST,N DAK ST,2,,,,,,,
162192,Hudson Artz,S,0,0,,2028,250,,47.6,67.3,D22,1,0,1,0,0,5,4,0,0,0,N DAK ST,N DAK ST,9,,,,,,,
162194,Caleb Bowers,LS,0,0,,2027,250,,61.5,63.5,S48,0,0,1,4,0,0,0,5,0,0,N DAK ST,N DAK ST,9,,,60,,,81.3,
162198,Mekhi Collins,WR,0,0,,2028,250,,59.7,64.7,15,0,0,1,0,0,0,4,0,0,0,N DAK ST,N DAK ST,4,,,,,,,
162201,Darius Givance,S,0,0,,2028,250,60,72,67.2,D29,0,0,1,0,3,2,0,5,3,1,N DAK ST,N DAK ST,13,,,,,,,
162211,Luke Kokat,TE,0,0,,2028,250,,60.9,65.4,44,0,0,1,4,0,0,4,0,0,0,N DAK ST,N DAK ST,8,,,60,,,,
162212,Logan Larson,DI,0,0,,2028,250,,60.3,63.8,D94,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
162214,Josh Magin,T,0,0,,2028,250,,60.8,62.7,75,0,0,1,4,0,0,0,0,0,0,N DAK ST,N DAK ST,4,,,60,,,,
162215,Kelton McCaslin,ED,0,0,,2028,250,60,60,61.7,D92,0,0,1,0,1,0,0,0,0,0,N DAK ST,N DAK ST,1,,,,,,,
162223,Kaden Zenzen,TE,0,0,,2028,250,,61.7,64.2,40,0,0,1,0,0,5,0,0,0,0,N DAK ST,N DAK ST,5,,,,,,,
164387,Taco Dowler,WR,0,0,,2027,233,,60,63.6,14,0,0,1,0,0,0,0,0,4,0,MONTANA ST,MONTANA ST,4,,63.1,,,,,
164393,Burke Mastel,G,0,0,,2027,233,,61.7,66.8,64,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,60.3,,,,
164394,Conner Moore,T,0,0,,2027,233,,61.5,67.8,72,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,60,,,,
164396,Max Murphy,TE,0,0,,2027,233,,61.5,64.6,48,0,0,1,0,0,5,0,0,0,0,MONTANA ST,MONTANA ST,5,,,,,,,
164401,Rylan Schlepp,TE,0,0,,2027,233,,61,65.4,88,0,0,1,5,0,0,4,0,0,0,MONTANA ST,MONTANA ST,9,,,60,,,,
164405,Jared White,HB,0,0,,2027,233,,61.6,67.3,03,0,0,1,0,0,0,0,0,4,0,MONTANA ST,MONTANA ST,4,,,,,,,
164823,Tysen Boze,WR,0,0,,2027,291,,60.9,69.9,85,0,0,1,0,0,0,6,0,0,0,S DAKOTA,S DAKOTA,6,,,,,,,
164824,Gary Bryant III,LB,0,0,,2027,291,60,60.6,63.6,D10,0,0,1,0,4,0,0,0,1,0,S DAKOTA,S DAKOTA,5,,,,,,,
164828,Chris Dixon,DI,0,0,,2027,291,58.5,58.8,65.1,D50,0,0,1,0,5,0,0,0,1,0,S DAKOTA,S DAKOTA,6,,,,,,,
164829,Tyler Ebel,P,0,0,,2027,291,,60.6,66,S32,0,0,1,3,0,0,0,4,0,0,S DAKOTA,S DAKOTA,7,,,60,,,,69.2
164831,Mi'Quise Humphrey-Grace,ED,0,0,,2028,291,59.4,59.6,64.1,D90,0,0,1,0,5,0,0,0,0,0,S DAKOTA,S DAKOTA,5,,,,,,,
164853,David Alpers III,TE,0,0,,2027,292,,60.5,61.1,83,0,0,1,3,0,0,0,0,0,0,S DAK ST,S DAK ST,3,,,60,,,,
164854,Jalen Lee,CB,0,0,,2027,292,,76.2,66.8,D06,0,0,1,0,0,4,5,4,0,2,S DAK ST,S DAK ST,13,,,,,,,
164868,Dontay Johnson,S,1,0,,2028,292,,67.3,70.9,D03,0,0,1,0,0,4,5,3,5,0,S DAK ST,S DAK ST,17,,,,,,,
164871,Bryce Johnson,LB,0,0,,2028,292,,62.2,69,D33,0,0,1,0,0,4,5,4,5,0,S DAK ST,S DAK ST,18,,,,,,,
164878,Joe Ollman,LB,0,0,,2028,292,,61,67.8,D11,0,0,1,0,0,4,5,4,1,0,S DAK ST,S DAK ST,14,,,,,,,
164884,Noah Thompson,S,0,0,,2028,292,,63.2,68.8,D27,0,0,1,0,0,4,0,0,5,0,S DAK ST,S DAK ST,9,,,,,,,
165363,Wade Abrams,LB,1,0,,2027,291,60,51,27.2,D49,1,1,1,0,1,4,6,4,4,1,S DAKOTA,S DAKOTA,19,,,,,,,
170697,Zac Crews,ED,0,0,,2027,233,,74.6,65.9,D36,0,0,1,0,0,0,0,5,0,1,MONTANA ST,MONTANA ST,5,,,,,,,
170698,Zachary Dodson-Greene,WR,0,0,,2027,233,,59.9,64.9,16,0,0,1,0,0,0,4,0,0,0,MONTANA ST,MONTANA ST,4,,,,,,,
170699,Jon Johnson,CB,0,0,,2026,233,59.9,60.3,69,D04,0,0,1,0,2,0,0,5,4,0,MONTANA ST,MONTANA ST,11,,,,,,,
170701,Myles Sansted,K,0,0,,2027,233,,60,63.5,S39,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,,65.6,,,
170702,Dominic Solano,ED,0,0,,2028,233,,61.6,67.3,D58,0,0,1,0,0,0,4,0,4,0,MONTANA ST,MONTANA ST,8,,,,,,,
170706,Taki Uluilakepa,S,0,0,,2028,233,,62.7,67.9,D17,0,0,1,0,0,6,4,0,4,0,MONTANA ST,MONTANA ST,14,,,,,,,
170707,Zac Waible,LB,0,0,,2027,233,,62.1,66.6,D49,0,0,1,0,0,6,0,0,0,0,MONTANA ST,MONTANA ST,6,,,,,,,
174410,Jaylin Crumby,S,0,0,,2029,250,,61.8,66.2,D04,0,0,1,0,0,5,0,0,0,0,N DAK ST,N DAK ST,5,,,,,,,
174412,Jailen Duffie,CB,0,0,,2028,250,60,60.5,66.3,D17,0,0,1,0,2,0,0,0,1,0,N DAK ST,N DAK ST,3,,,,,,,
174413,Marcus Gulley,LB,0,0,,2025,250,59.9,67.8,69.1,D00,0,0,1,0,3,5,4,0,4,1,N DAK ST,N DAK ST,16,,,,,,,
174425,Eli Ozick,K,0,0,,2028,250,,60,68.4,S38,0,0,1,0,0,5,0,0,0,0,N DAK ST,N DAK ST,5,,,,,73.4,,
174431,Noah Taylor,CB,0,0,,2029,250,,60.8,65.8,D21,0,0,1,0,0,5,4,0,0,0,N DAK ST,N DAK ST,9,,,,,,,
174434,Keenan Wilson,DI,0,0,,2029,250,59.7,60,61.8,D58,0,0,1,0,1,0,0,0,0,0,N DAK ST,N DAK ST,1,,,,,,,
174454,Keyondray Jones-Logan,WR,0,0,,2028,291,,60.7,65.7,07,0,0,1,0,0,0,6,0,4,0,S DAKOTA,S DAKOTA,10,57.7,60.3,,,,,
176760,Everett Carr,T,0,0,,2028,233,,61,62.9,57,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,60,,,,
176762,Colson Coon,HB,0,0,,2028,233,,61.9,70.6,28,0,0,1,0,0,6,4,5,4,0,MONTANA ST,MONTANA ST,19,,,,,,,
176764,Patrick Duchien,QB,0,0,,2028,233,,60.4,60.5,15,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,60,,,,
176765,Tayden Gray,CB,1,0,,2028,233,60,69,69.3,D07,0,0,1,0,1,6,0,0,4,0,MONTANA ST,MONTANA ST,11,,,,,,,
176766,Bryce Grebe,LB,0,0,,2028,233,60,60,62.6,D10,0,0,1,0,2,0,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,,
176768,Cedric Jefferson,T,0,0,,2029,233,,60.9,61.9,73,0,0,1,5,0,0,0,0,0,0,MONTANA ST,MONTANA ST,5,,,60,,,,
176774,Colter Petre,S,0,0,,2028,233,,60.2,67.9,D24,0,0,1,0,0,6,0,5,0,0,MONTANA ST,MONTANA ST,11,,,,,,,
176775,Andrew Powdrell,CB,0,0,,2028,233,60,60.6,68.5,D01,0,0,1,0,1,0,0,5,2,0,MONTANA ST,MONTANA ST,8,,,,,,,
176776,Hunter Provience,TE,0,0,,2028,233,,60,63.6,86,0,0,1,0,0,0,4,0,0,0,MONTANA ST,MONTANA ST,4,,,,,,,
176779,Cole Taylor,LB,0,0,,2028,233,,66.4,70.7,D34,0,0,1,0,0,1,4,5,4,1,MONTANA ST,MONTANA ST,14,,,,,,,
176780,Jacob Trimble,WR,0,0,,2027,233,,59.9,65.3,25,0,0,1,0,0,0,4,0,0,0,MONTANA ST,MONTANA ST,4,,,,,,,
177187,Larenzo Fenner,WR,0,0,,2028,291,,60.3,64.9,06,0,0,1,0,0,0,6,0,0,0,S DAKOTA,S DAKOTA,6,,,,,,,
177191,Gabriel Hardman,LB,0,0,,2028,291,60,69,64.5,D33,0,0,1,0,2,4,0,0,0,1,S DAKOTA,S DAKOTA,6,,,,,,,
177198,Jesse Miller,TE,0,0,,2028,291,,60.4,60.9,83,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,60,,,,
177200,L.J. Phillips Jr.,HB,0,0,,2028,291,,59.4,65.7,24,0,0,1,0,0,0,6,0,0,0,S DAKOTA,S DAKOTA,6,,,,,,,
177205,Roman Tillmon,S,0,0,,2028,291,60,61.4,68.3,D01,0,0,1,0,1,4,0,3,4,0,S DAKOTA,S DAKOTA,12,,,,,,,
177218,Reis Kirschenman,ED,0,0,,2029,292,59.9,60,61.1,D97,0,0,1,0,1,0,0,0,0,0,S DAK ST,S DAK ST,1,,,,,,,
177225,Noah St-Juste,CB,0,0,,2029,292,,62.5,66.9,D16,0,0,1,0,0,0,0,1,5,0,S DAK ST,S DAK ST,6,,,,,,,
177226,Davin Stoffel,TE,0,0,,2028,292,,60.8,62.8,87,0,0,1,3,0,0,0,4,0,0,S DAK ST,S DAK ST,7,,,60,,,,
177227,Kolten Tilford,S,0,0,,2027,292,60,62.8,71.3,D26,0,0,1,0,1,4,0,4,5,0,S DAK ST,S DAK ST,14,,,,,,,
177228,Chase Van Tol,CB,0,0,,2029,292,60,62.5,70.2,D28,0,0,1,0,1,4,5,0,4,0,S DAK ST,S DAK ST,14,,,,,,,
177229,Kirby Vorhees,HB,0,0,,2028,292,,59.9,65.7,20,0,0,1,0,0,0,5,0,0,0,S DAK ST,S DAK ST,5,,,,,,,
185543,Donovan Woolen,CB,0,0,,2029,250,,61.1,66.9,D51,0,0,1,0,0,0,0,0,3,0,N DAK ST,N DAK ST,3,,,,,,,
185545,Nate Ewell,LB,0,0,,2026,291,60,60,62.3,D00,0,0,1,0,3,0,0,0,1,0,S DAKOTA,S DAKOTA,4,,,,,,,
185547,Max Pelham,P,0,0,,2027,292,,60.2,60.4,S41,0,0,1,3,0,0,0,0,0,0,S DAK ST,S DAK ST,3,,,60,,,,
185549,Trey Ridley,S,0,0,,2029,292,,61,67.5,D31,0,0,1,0,0,4,0,0,0,0,S DAK ST,S DAK ST,4,,,,,,,
191480,Unterrio Latin-Henley,HB,0,0,,2028,233,,60,62,31,0,0,1,0,0,0,4,0,0,0,MONTANA ST,MONTANA ST,4,58.7,,,,,,
191482,Jhase McMillan,CB,0,0,,2030,233,,67.9,69,D12,0,0,1,0,0,6,0,0,0,1,MONTANA ST,MONTANA ST,6,,,,,,,
191486,Dane Steel,WR,0,0,,2029,233,,62.8,70.3,35,0,0,1,0,0,6,4,0,4,0,MONTANA ST,MONTANA ST,14,,,,,,,
