playerId,player,position,targets,interceptionTouchdowns,draftSeason,forcedFumbles,missedTackles,catchRate,teamName,tackles,jerseyNumber,snapCountsOffball,snapCountsBox,sacks,snapCountsPassRush,playerGameCount,eligibleSeason,snapCountsDl,gradesTackle,yards,receptions,gradesCoverageDefense,hurries,interceptions,snapCountsCoverage,snapCountsDlOverT,snapCountsDlAGap,fumbleRecoveries,gradesRunDefense,snapCountsCorner,hits,penalties,battedPasses,team,stops,declinedPenalties,totalPressures,fumbleRecoveryTouchdowns,longest,snapCountsSlot,missedTackleRate,gradesDefense,yardsPerReception,gradesDefensePenalty,safeties,franchiseId,snapCountsDefense,yardsAfterCatch,snapCountsDlBGap,passBreakUps,qbRatingAgainst,snapCountsRunDefense,tacklesForLoss,assists,gradesPassRushDefense,snapCountsFs,touchdowns,snapCountsDlOutsideT
97751,Mohamed Toure,LB,2,0,,0,2,100,MIAMI FL,4,D01,48,38,0,10,1,2027,0,42.8,39,2,57.2,2,0,24,0,0,0,61.9,0,1,0,0,MIAMI FL,3,0,3,0,20,10,28.6,59.5,19.5,75.4,0,220,48,7,0,0,118.8,14,0,1,61.5,0,0,0
122655,Dominique Ratcliff,DI,0,0,,0,0,,INDIANA,0,D91,0,0,1,25,1,2026,35,70.2,0,0,,2,0,0,2,3,0,61.9,0,0,0,0,INDIANA,1,0,3,0,,0,,63,,75.5,0,190,35,0,27,0,0,10,0,0,61.4,0,0,3
122740,Tahj Chambers,LB,0,0,2026,0,0,,OLE MISS,5,D26,47,46,0,2,1,2026,1,81.8,0,0,71.8,1,0,28,0,0,0,62,0,0,0,0,OLE MISS,4,0,1,0,,1,0,69.6,,74.2,0,226,48,0,0,0,0,18,0,2,57.6,0,0,1
122855,Devan Boykin,S,4,0,2026,0,0,50,INDIANA,1,D12,37,6,0,1,1,2026,1,74.3,10,2,64.7,0,0,31,0,0,0,63.8,1,0,0,0,INDIANA,0,0,0,0,9,23,0,65.1,5,77.8,0,190,38,12,0,0,95.8,6,0,0,57.7,7,1,1
123427,Akheem Mesidor,ED,3,0,2026,0,1,100,MIAMI FL,3,D03,0,0,0,27,1,2026,55,37.6,23,3,49.2,2,0,12,2,0,0,57.6,0,0,0,0,MIAMI FL,1,0,2,0,12,0,25,60.5,7.7,79.4,0,220,55,8,0,0,98.6,16,0,0,72.9,0,0,53
138455,Mikail Kamara,ED,0,0,2026,0,1,,INDIANA,1,D06,0,0,0,16,1,2026,36,33,0,0,60.7,3,0,3,2,0,0,61.8,0,0,0,0,INDIANA,1,0,3,0,,0,25,67.6,,77.4,0,190,36,0,2,0,0,17,1,2,69.7,0,0,32
143952,Chase Smith,LB,2,0,,0,0,100,MIAMI FL,0,D41,13,10,0,2,1,2027,1,73.6,32,2,32.8,1,0,6,0,0,0,70.6,0,0,0,0,MIAMI FL,0,0,1,0,21,3,0,46.2,16,71.9,0,220,14,4,0,0,118.8,6,0,1,67.5,0,0,1
144268,Andrew Jones,LB,0,0,,0,0,,OLE MISS,0,D44,6,5,0,0,1,2026,0,,0,0,61.3,0,0,3,0,0,0,61.6,0,0,0,0,OLE MISS,0,0,0,0,,1,,64.7,,68.8,0,226,6,0,0,0,0,3,0,0,,0,0,0
144405,Jadon Canady,CB,2,0,2026,1,0,0,OREGON,3,D22,55,10,0,1,1,2026,0,81.1,0,0,71.2,1,0,23,0,0,0,72.2,8,0,0,0,OREGON,0,0,1,0,,23,0,72.6,,77,0,264,55,0,0,0,39.6,31,0,0,60,14,0,0
144844,Andrew Turvy,ED,1,0,,0,1,100,INDIANA,0,D18,0,0,0,2,1,2026,9,25.1,39,1,53.4,0,0,5,1,0,0,62.2,0,0,0,0,INDIANA,0,0,0,0,39,0,50,52.4,39,72.7,0,190,9,38,1,0,118.8,2,0,1,59.3,0,0,7
145045,Theran Johnson,CB,1,0,,0,0,100,OREGON,2,D05,13,1,0,0,1,2026,0,78.8,18,1,49.7,0,0,5,0,0,0,72.7,11,0,1,0,OREGON,1,1,0,0,18,1,0,57.5,18,71.1,0,264,13,1,0,0,118.8,8,0,1,,0,0,0
145309,Jakobe Thomas,S,4,0,2026,0,1,50,MIAMI FL,5,D08,52,11,0,2,1,2026,2,63.7,16,2,73.3,1,0,37,0,0,0,71.5,0,0,0,0,MIAMI FL,1,0,1,0,9,9,14.3,74.1,8,77.1,0,220,54,12,0,2,60.4,15,0,1,57.6,32,0,2
146776,Sage Ryan,S,1,0,,0,1,100,OLE MISS,0,D03,3,2,0,0,1,2026,0,20.4,5,1,51.9,0,0,1,0,0,0,60,0,0,0,0,OLE MISS,0,0,0,0,5,1,100,45,5,66.9,0,226,3,8,0,0,87.5,2,0,0,,0,0,0
156243,TJ Dottery,LB,6,0,,0,1,83.3,OLE MISS,9,D06,88,81,0,5,1,2027,3,71.9,107,5,59.6,0,0,46,0,0,0,65.7,0,1,0,0,OLE MISS,6,0,1,0,52,7,7.1,63.2,21.4,77.2,0,226,91,61,0,0,158.3,40,0,4,61.8,0,2,3
156341,Wesley Bissainthe,LB,1,0,2026,0,0,100,MIAMI FL,3,D31,44,41,0,2,1,2026,0,79.6,9,1,65.8,0,0,32,0,0,0,70.7,0,0,0,0,MIAMI FL,2,0,0,0,9,3,0,68.5,9,73.3,0,220,44,2,0,0,104.2,10,0,1,57.4,0,0,0
156360,Ryland Gandy,CB,0,0,,0,0,,INDIANA,0,D10,7,1,0,0,1,2027,0,,0,0,63.8,0,0,7,0,0,0,,6,0,0,0,INDIANA,0,0,0,0,,0,,64.3,,68.9,0,190,7,0,0,0,0,0,0,0,,0,0,0
156405,Kaiden Turner,LB,0,0,,0,0,,INDIANA,1,D14,13,13,0,2,1,2027,1,73.2,0,0,64.6,0,0,8,0,0,0,67.2,0,0,0,0,INDIANA,0,0,0,0,,0,0,69.1,,72.3,0,190,14,0,0,0,0,4,0,0,57.7,0,0,1
156408,Jamari Sharpe,CB,3,0,,0,0,66.7,INDIANA,2,D22,59,1,0,0,1,2027,0,78.2,11,2,65.4,0,0,41,0,0,0,57,57,0,0,0,INDIANA,1,0,0,0,12,1,0,64.7,5.5,76.7,0,190,59,20,0,0,72.9,18,1,1,,0,0,0
156409,Isaiah Jones,LB,7,0,,0,2,100,INDIANA,5,D46,53,30,0,20,1,2027,16,44.1,64,7,46,2,0,27,0,0,0,53.2,1,2,0,0,INDIANA,2,0,4,0,21,22,25,47.4,9.1,79.1,0,190,69,37,0,0,104.8,22,1,1,56.4,0,0,16
156412,J'mari Monette,DI,0,0,,0,0,,INDIANA,0,D90,0,0,0,2,1,2027,4,,0,0,,0,0,0,0,0,0,60,0,0,0,0,INDIANA,0,0,0,0,,0,,61.6,,68.3,0,190,4,0,4,0,0,2,0,0,58.9,0,0,0
156415,Louis Moore,S,1,0,2026,0,1,100,INDIANA,5,D07,67,15,0,0,1,2026,0,64,12,1,62,0,0,48,0,0,0,56,0,0,0,0,INDIANA,0,0,0,0,12,9,14.3,60.8,12,77.7,0,190,67,13,0,0,116.7,19,0,1,,43,0,0
156725,Aiden Fisher,LB,6,0,2026,0,1,50,INDIANA,7,D04,50,47,0,5,1,2026,7,70.6,26,3,65.1,0,0,32,0,0,0,58.8,0,2,0,0,INDIANA,5,0,2,0,15,3,8.3,62.2,8.7,76.4,0,190,57,31,0,1,61.8,20,2,4,54.4,0,0,7
156729,Tyrique Tucker,DI,0,0,,0,0,,INDIANA,3,D95,0,0,1,31,1,2027,51,75.9,0,0,,0,0,0,1,29,0,70.2,0,3,0,0,INDIANA,2,0,4,0,,0,0,75.1,,78.1,0,190,51,0,21,0,0,20,0,2,71.7,0,0,0
157064,Bear Alexander,DI,0,0,,0,0,,OREGON,0,D01,0,0,0,16,1,2027,37,71.5,0,0,,0,0,0,5,0,0,52.5,0,0,0,0,OREGON,0,0,0,0,,0,0,58.5,,75.4,0,264,37,0,31,0,0,21,0,1,67.2,0,0,1
157253,Devon Jackson,LB,0,0,,0,0,,OREGON,2,D26,19,17,0,2,1,2027,2,76.7,0,0,62.3,1,0,6,0,0,0,64.6,0,0,0,0,OREGON,1,0,1,0,,2,0,64.9,,70.9,0,264,21,0,0,0,0,13,0,0,59,0,0,2
162733,Chris Graves Jr.,CB,10,0,,0,2,40,OLE MISS,7,D32,77,3,0,0,1,2027,0,48.7,26,4,73.9,0,0,45,0,0,0,53.1,74,0,1,0,OLE MISS,3,0,0,0,8,0,22.2,71.6,6.5,77.6,0,226,77,8,0,1,47.9,32,0,0,,0,0,0
162737,Ahmad Moten Sr.,DI,0,0,,0,0,,MIAMI FL,1,D99,0,0,0,11,1,2027,18,69.7,0,0,,1,0,0,1,6,0,69.8,0,1,0,0,MIAMI FL,1,0,2,0,,0,0,71.3,,74.2,0,220,18,0,11,0,0,7,0,0,63.3,0,0,0
163058,Hosea Wheeler,DI,0,0,,0,0,,INDIANA,0,D00,0,0,0,21,1,2027,29,,0,0,,2,0,0,1,7,0,59.1,0,0,0,0,INDIANA,0,0,2,0,,0,,62,,74.9,0,190,29,0,21,0,0,8,0,0,62.6,0,0,0
163288,Bryce Boettcher,LB,4,0,2026,0,1,100,OREGON,10,D28,58,56,0,5,1,2026,3,70.9,26,4,60.4,0,0,19,0,0,0,68.2,0,1,0,1,OREGON,6,0,1,0,13,2,7.7,68.5,6.5,73.8,0,264,61,6,0,0,93.8,37,1,2,74.9,0,0,3
163293,Zach Grisham,CB,0,0,,0,0,,OREGON,0,D24,2,1,0,0,1,2027,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,OREGON,0,0,0,0,,0,,60,,64.2,0,264,2,0,0,0,0,2,0,0,,1,0,0
163547,Ricky Fletcher,CB,0,0,,0,0,,OLE MISS,0,D09,17,0,0,0,1,2027,0,,0,0,64.6,0,0,9,0,0,0,61.4,17,0,0,0,OLE MISS,0,0,0,0,,0,,65.4,,72.9,0,226,17,0,0,0,0,8,0,0,,0,0,0
163598,Antonio Kite,CB,0,0,,0,1,,OLE MISS,2,D08,58,14,0,0,1,2027,0,46.9,0,0,69.4,0,0,30,0,0,0,60.7,44,0,0,0,OLE MISS,0,0,0,0,,0,25,68,,74.8,0,226,58,0,0,0,0,28,0,1,,0,0,0
163644,Keionte Scott,CB,5,0,2026,0,0,60,MIAMI FL,3,D00,62,19,0,11,1,2026,1,79.4,42,3,59.5,0,0,34,0,0,0,62.3,0,2,0,0,MIAMI FL,2,0,2,0,23,43,0,57.4,14,76.8,0,220,63,13,0,0,87.1,18,0,0,49.4,0,0,1
163652,Nick Cull,S,0,0,,0,0,,OLE MISS,4,D29,41,16,0,1,1,2027,0,82.6,0,0,60.3,0,0,26,0,0,0,68.2,0,0,0,0,OLE MISS,0,0,0,0,,10,0,63,,75.1,0,226,41,0,0,0,0,14,0,0,59.2,15,0,0
163658,Zxavian Harris,DI,0,0,2026,0,1,,OLE MISS,2,D51,0,0,0,32,1,2026,63,45.7,0,0,,2,0,0,9,7,0,62.6,0,0,0,0,OLE MISS,1,0,2,0,,0,25,62.6,,77.5,0,226,63,0,35,0,0,31,0,1,60.1,0,0,12
167564,Wydett Williams Jr.,S,3,0,2026,0,0,33.3,OLE MISS,5,D16,68,19,0,1,1,2026,1,85.9,11,1,59.5,0,0,40,0,0,0,66.1,0,0,0,0,OLE MISS,1,0,0,0,11,5,0,61.7,11,78.8,0,226,69,6,0,1,45.1,28,0,5,59.9,44,0,1
170082,Rueben Bain Jr.,ED,0,0,2026,0,1,,MIAMI FL,1,D04,0,0,0,44,1,2026,60,29.9,0,0,,5,0,0,7,0,0,68.1,0,0,0,0,MIAMI FL,1,0,5,0,,0,50,81.8,,78.9,0,220,60,0,3,0,0,16,0,0,80.7,0,0,50
170245,Princewill Umanmielen,ED,0,0,,0,0,,OLE MISS,1,D01,1,1,1,33,1,2028,51,77.7,0,0,62.2,3,0,2,0,0,0,53.2,0,0,0,0,OLE MISS,2,0,4,0,,0,0,59.7,,80.8,0,226,52,0,0,0,0,17,0,2,62.1,0,0,51
170434,Zechariah Poyser,S,2,0,,0,2,50,MIAMI FL,4,D07,52,11,0,0,1,2028,2,42.8,17,1,60,0,0,38,0,0,0,61,0,0,0,0,MIAMI FL,1,0,0,0,17,5,28.6,60.5,17,78,0,220,54,6,0,0,79.2,16,0,1,,36,0,2
170449,David Blay Jr.,DI,0,0,2026,0,1,,MIAMI FL,0,D11,0,0,0,7,1,2026,13,21.4,0,0,,0,0,0,0,8,0,59.6,0,0,2,0,MIAMI FL,0,0,0,0,,0,100,36,,0,0,220,13,0,5,0,0,6,0,0,57.7,0,0,0
172259,D'Angelo Ponds,CB,5,1,2026,0,0,60,INDIANA,5,D05,58,7,0,2,1,2026,0,81.7,57,3,77.5,0,1,37,0,0,0,72,50,1,1,0,INDIANA,3,0,1,0,43,1,0,79.9,19,75.8,0,190,58,4,0,0,60,19,1,1,69.4,0,0,0
172400,Jaylon Braxton,CB,10,0,,0,1,70,OLE MISS,4,D02,82,18,0,1,1,2028,1,79.5,76,7,47,0,0,47,0,0,0,67.9,23,0,1,0,OLE MISS,0,0,0,0,17,39,20,51.6,10.9,78.8,0,226,83,21,0,1,92.1,35,0,0,60,2,0,1
172500,Da'Shawn Womack,ED,0,0,,0,0,,OLE MISS,1,D15,0,0,0,6,1,2028,12,72.2,0,0,65.7,0,0,0,7,0,0,55.4,0,0,0,0,OLE MISS,1,0,0,0,,0,0,64.7,,73,0,226,12,0,0,0,0,6,0,0,57.7,0,0,5
172508,Jamarious Brown,DI,0,0,,0,1,,OLE MISS,3,D96,0,0,0,11,1,2028,28,49.2,0,0,,1,0,0,0,9,0,74.4,0,0,0,0,OLE MISS,3,0,1,0,,0,20,74.9,,74.9,0,226,28,0,19,0,0,17,0,1,62.9,0,0,0
172524,Suntarine Perkins,ED,4,0,,0,3,100,OLE MISS,4,D04,7,7,2,21,1,2028,58,48.3,24,4,39.6,2,0,18,0,0,0,70.6,0,0,1,0,OLE MISS,4,0,4,0,8,0,27.3,58,6,82.2,0,226,65,31,0,0,91.7,26,0,4,62.1,0,0,58
