playerId,player,position,targets,interceptionTouchdowns,draftSeason,forcedFumbles,missedTackles,catchRate,teamName,tackles,jerseyNumber,snapCountsOffball,snapCountsBox,sacks,snapCountsPassRush,playerGameCount,eligibleSeason,snapCountsDl,gradesTackle,yards,receptions,hurries,interceptions,snapCountsCoverage,snapCountsDlOverT,snapCountsDlAGap,fumbleRecoveries,gradesRunDefense,snapCountsCorner,hits,penalties,battedPasses,team,stops,declinedPenalties,totalPressures,fumbleRecoveryTouchdowns,longest,snapCountsSlot,missedTackleRate,gradesDefense,yardsPerReception,gradesDefensePenalty,safeties,franchiseId,snapCountsDefense,yardsAfterCatch,snapCountsDlBGap,passBreakUps,qbRatingAgainst,snapCountsRunDefense,tacklesForLoss,assists,gradesPassRushDefense,snapCountsFs,touchdowns,snapCountsDlOutsideT,gradesCoverageDefense
138293,Steven Arrell,CB,1,0,,0,0,0,S DAK ST,0,D04,19,2,0,0,1,2025,0,,0,0,0,0,14,0,0,0,60,16,0,0,0,S DAK ST,0,0,0,0,,1,,73.8,,72.4,0,292,19,0,0,1,39.6,5,0,0,,0,0,0,73.5
138294,Max Baloun,DI,0,0,,0,0,,S DAK ST,0,D93,0,0,0,15,1,2027,23,,0,0,0,0,0,5,0,0,66.7,0,0,0,0,S DAK ST,0,0,0,0,,0,,60.3,,73.7,0,292,23,0,18,0,0,8,0,0,53.5,0,0,0,
138295,Dalys Beanum,CB,4,0,2025,0,0,50,S DAK ST,2,D07,36,3,0,1,1,2025,0,77,52,2,0,0,22,0,0,0,62.2,27,0,0,0,S DAK ST,1,0,0,0,44,6,0,61.9,26,74.5,0,292,36,9,0,1,135.4,13,0,0,58.9,0,1,0,61.6
138302,Caleb Francl,S,2,0,,0,2,50,S DAK ST,3,D09,40,12,0,3,1,2026,1,48.6,8,1,1,0,18,0,0,0,64.7,0,0,0,1,S DAK ST,2,0,1,0,8,27,28.6,67.5,8,76.3,0,292,41,4,0,0,60.4,20,1,2,68.4,1,0,1,64.6
138305,Randy Keumogne,ED,0,0,,0,0,,S DAK ST,0,D90,0,0,0,13,1,2027,15,,0,0,0,0,1,1,0,0,60,0,0,0,0,S DAK ST,0,0,0,0,,0,,60.2,,74,0,292,15,0,0,0,0,1,0,0,58.4,0,0,14,60
138306,Aaron Kusler,LB,2,0,,0,1,100,S DAK ST,1,D40,12,12,0,0,1,2025,0,27.2,19,2,0,0,12,0,0,0,,0,0,0,0,S DAK ST,0,0,0,0,10,0,50,31,9.5,69,0,292,12,12,0,0,145.8,0,0,0,,0,1,0,33.1
138311,Daeton Mcgaughy,LB,1,0,,0,0,100,S DAK ST,3,D00,20,14,0,2,1,2025,2,79.9,3,1,0,0,11,0,0,0,75.2,0,0,0,0,S DAK ST,3,0,0,0,3,6,0,76.4,3,72.2,0,292,22,8,0,0,79.2,9,0,1,57.5,0,0,2,71.9
138425,Marcus Brown,ED,0,0,,0,0,,INCAR WORD,0,D15,3,1,1,17,1,2025,23,74.6,0,0,1,0,1,9,0,0,64.4,0,0,0,0,INCAR WORD,1,0,2,0,,2,0,65.8,,76,0,189,26,0,0,0,0,8,0,1,62.7,0,0,14,60
139157,Chuck Smith,ED,0,0,,0,0,,VILLANOVA,2,D97,0,0,0,37,1,2025,66,75.1,0,0,1,0,0,45,0,0,71.5,0,0,1,0,VILLANOVA,2,1,1,0,,0,0,59.6,,0,0,334,66,0,12,0,0,29,0,1,52.8,0,0,9,
141566,Zach Krotzer,DI,0,0,,0,1,,IDAHO,3,D96,0,0,0,20,1,2026,41,57,0,0,2,0,0,5,0,0,54.4,0,0,0,0,IDAHO,2,0,2,0,,0,14.3,61.7,,75.5,0,185,41,0,36,0,0,21,0,3,69.4,0,0,0,60
